Date,TOL
2010-04-21,19.55792808532715
2010-04-22,20.235454559326172
2010-04-23,20.77747917175293
2010-04-26,20.587764739990234
2010-04-27,20.018646240234375
2010-04-28,20.090913772583008
2010-04-29,20.6781005859375
2010-04-30,20.389022827148438
2010-05-03,20.91298484802246
2010-05-04,20.253520965576172
2010-05-05,19.892175674438477
2010-05-06,19.422422409057617
2010-05-07,18.69972801208496
2010-05-10,20.21739387512207
2010-05-11,20.226423263549805
2010-05-12,20.271591186523438
2010-05-13,19.241744995117188
2010-05-14,18.889436721801758
2010-05-17,18.862335205078125
2010-05-18,19.106245040893555
2010-05-19,18.79006004333496
2010-05-20,18.347414016723633
2010-05-21,18.690690994262695
2010-05-24,18.537124633789062
2010-05-25,18.618425369262695
2010-05-26,18.771997451782227
2010-05-27,19.079145431518555
2010-05-28,19.033979415893555
2010-06-01,18.184803009033203
2010-06-02,18.726831436157227
2010-06-03,18.275146484375
2010-06-04,17.615690231323242
2010-06-07,16.811683654785156
2010-06-08,16.79361915588379
2010-06-09,16.531644821166992
2010-06-10,17.01043128967285
2010-06-11,17.019460678100586
2010-06-14,16.83879280090332
2010-06-15,17.10076141357422
2010-06-16,16.965259552001953
2010-06-17,16.28774070739746
2010-06-18,16.2154598236084
2010-06-21,15.926393508911133
2010-06-22,15.411465644836426
2010-06-23,15.799918174743652
2010-06-24,15.745712280273438
2010-06-25,15.537940979003906
2010-06-28,15.402434349060059
2010-06-29,15.004953384399414
2010-06-30,14.779108047485352
2010-07-01,14.815244674682617
2010-07-02,14.553267478942871
2010-07-06,14.47196102142334
2010-07-07,14.887513160705566
2010-07-08,14.89654541015625
2010-07-09,15.284993171691895
2010-07-12,15.122384071350098
2010-07-13,15.863152503967285
2010-07-14,15.501800537109375
2010-07-15,15.790875434875488
2010-07-16,14.84234619140625
2010-07-19,14.66166877746582
2010-07-20,15.31209659576416
2010-07-21,14.914613723754883
2010-07-22,15.483732223510742
2010-07-23,15.781847953796387
2010-07-26,16.16126251220703
2010-07-27,15.601173400878906
2010-07-28,15.230792999267578
2010-07-29,15.429533958435059
2010-07-30,15.682479858398438
2010-08-02,16.278696060180664
2010-08-03,15.799918174743652
2010-08-04,15.601173400878906
2010-08-05,15.35726547241211
2010-08-06,15.574075698852539
2010-08-09,15.998655319213867
2010-08-10,15.745712280273438
2010-08-11,15.095290184020996
2010-08-12,14.797175407409668
2010-08-13,14.84234619140625
2010-08-16,14.670702934265137
2010-08-17,15.122384071350098
2010-08-18,15.447602272033691
2010-08-19,14.995914459228516
2010-08-20,14.968811988830566
2010-08-23,14.634567260742188
2010-08-24,14.62553596496582
2010-08-25,15.47470474243164
2010-08-26,15.35726547241211
2010-08-27,15.673445701599121
2010-08-30,15.411465644836426
2010-08-31,15.619243621826172
2010-09-01,15.944451332092285
2010-09-02,16.19740104675293
2010-09-03,16.441308975219727
2010-09-07,16.224496841430664
2010-09-08,16.341934204101562
2010-09-09,16.486473083496094
2010-09-10,16.730384826660156
2010-09-13,16.874929428100586
2010-09-14,16.86589241027832
2010-09-15,16.70328140258789
2010-09-16,16.41419792175293
2010-09-17,16.296770095825195
2010-09-20,16.829757690429688
2010-09-21,16.85685157775879
2010-09-22,16.757478713989258
2010-09-23,16.486473083496094
2010-09-24,17.019460678100586
2010-09-27,16.965259552001953
2010-09-28,17.245304107666016
2010-09-29,17.163997650146484
2010-09-30,17.182069778442383
2010-10-01,17.019460678100586
2010-10-04,16.929128646850586
2010-10-05,16.947195053100586
2010-10-06,16.883955001831055
2010-10-07,16.874929428100586
2010-10-08,16.874929428100586
2010-10-11,16.621980667114258
2010-10-12,16.72135353088379
2010-10-13,16.74845314025879
2010-10-14,16.766515731811523
2010-10-15,16.567781448364258
2010-10-18,16.495508193969727
2010-10-19,16.468408584594727
2010-10-20,16.369037628173828
2010-10-21,16.468408584594727
2010-10-22,16.621980667114258
2010-10-25,16.40517234802246
2010-10-26,16.296770095825195
2010-10-27,16.296770095825195
2010-10-28,16.1341609954834
2010-10-29,16.206432342529297
2010-11-01,16.12512969970703
2010-11-02,16.730384826660156
2010-11-03,16.341934204101562
2010-11-04,16.98332405090332
2010-11-05,17.444047927856445
2010-11-08,17.615690231323242
2010-11-09,17.362741470336914
2010-11-10,17.534387588500977
2010-11-11,17.552448272705078
2010-11-12,17.34467887878418
2010-11-15,16.631011962890625
2010-11-16,16.323871612548828
2010-11-17,16.341934204101562
2010-11-18,16.242572784423828
2010-11-19,16.188356399536133
2010-11-22,16.0618953704834
2010-11-23,16.206432342529297
2010-11-24,16.450342178344727
2010-11-26,16.12512969970703
2010-11-29,16.09803009033203
2010-11-30,16.2154598236084
2010-12-01,16.67618179321289
2010-12-02,17.04656219482422
2010-12-03,17.03752899169922
2010-12-06,17.082693099975586
2010-12-07,17.163997650146484
2010-12-08,16.974300384521484
2010-12-09,16.883955001831055
2010-12-10,16.902029037475586
2010-12-13,16.902029037475586
2010-12-14,16.766515731811523
2010-12-15,16.667156219482422
2010-12-16,16.70328140258789
2010-12-17,16.811683654785156
2010-12-20,17.45307731628418
2010-12-21,17.552448272705078
2010-12-22,18.031238555908203
2010-12-23,17.525352478027344
2010-12-27,17.51631736755371
2010-12-28,17.191099166870117
2010-12-29,17.236270904541016
2010-12-30,17.173038482666016
2010-12-31,17.163997650146484
2011-01-03,17.651830673217773
2011-01-04,17.552448272705078
2011-01-05,17.958961486816406
2011-01-06,18.907503128051758
2011-01-07,18.880401611328125
2011-01-10,18.311279296875
2011-01-11,18.3654842376709
2011-01-12,18.482921600341797
2011-01-13,18.419687271118164
2011-01-14,18.880401611328125
2011-01-18,18.934600830078125
2011-01-19,18.491947174072266
2011-01-20,18.69972801208496
2011-01-21,18.356449127197266
2011-01-24,18.54615020751953
2011-01-25,18.519060134887695
2011-01-26,18.771997451782227
2011-01-27,18.717798233032227
2011-01-28,18.46485137939453
2011-01-31,18.284175872802734
2011-02-01,18.762968063354492
2011-02-02,18.537124633789062
2011-02-03,18.19384765625
2011-02-04,18.06737518310547
2011-02-07,18.564218521118164
2011-02-08,19.295948028564453
2011-02-09,19.64826202392578
2011-02-10,19.53985595703125
2011-02-11,19.386289596557617
2011-02-14,19.11527442932129
2011-02-15,19.386289596557617
2011-02-16,19.78377342224121
2011-02-17,19.78377342224121
2011-02-18,19.72957420349121
2011-02-22,18.75393295288086
2011-02-23,19.151412963867188
2011-02-24,18.916532516479492
2011-02-25,19.259815216064453
2011-02-28,19.205608367919922
2011-03-01,18.537124633789062
2011-03-02,18.862335205078125
2011-03-03,19.133350372314453
2011-03-04,19.052040100097656
2011-03-07,18.97073745727539
2011-03-08,19.494691848754883
2011-03-09,19.494691848754883
2011-03-10,19.097209930419922
2011-03-11,19.133350372314453
2011-03-14,18.645526885986328
2011-03-15,18.844268798828125
2011-03-16,18.4377498626709
2011-03-17,18.482921600341797
2011-03-18,18.67262840270996
2011-03-21,18.925573348999023
2011-03-22,18.51001739501953
2011-03-23,18.329349517822266
2011-03-24,18.2932071685791
2011-03-25,18.537124633789062
2011-03-28,18.500980377197266
2011-03-29,18.46485137939453
2011-03-30,18.211910247802734
2011-03-31,17.859600067138672
2011-04-01,17.85055923461914
2011-04-04,17.76021957397461
2011-04-05,17.90476417541504
2011-04-06,18.121572494506836
2011-04-07,18.040271759033203
2011-04-08,18.3203182220459
2011-04-11,18.4377498626709
2011-04-12,18.284175872802734
2011-04-13,18.211910247802734
2011-04-14,18.013168334960938
2011-04-15,18.175769805908203
2011-04-18,18.591320037841797
2011-04-19,18.744892120361328
2011-04-20,18.853300094604492
2011-04-21,18.3203182220459
2011-04-25,18.239009857177734
2011-04-26,18.257078170776367
2011-04-27,18.275146484375
2011-04-28,18.401620864868164
2011-04-29,18.979772567749023
2011-05-02,18.636491775512695
2011-05-03,18.419687271118164
2011-05-04,18.338380813598633
2011-05-05,18.528095245361328
2011-05-06,18.266111373901367
2011-05-09,18.166736602783203
2011-05-10,18.54615020751953
2011-05-11,18.248044967651367
2011-05-12,18.266111373901367
2011-05-13,18.175769805908203
2011-05-16,18.220945358276367
2011-05-17,18.211910247802734
2011-05-18,18.410642623901367
2011-05-19,18.618425369262695
2011-05-20,18.663597106933594
2011-05-23,18.248044967651367
2011-05-24,18.311279296875
2011-05-25,18.636491775512695
2011-05-26,18.87136459350586
2011-05-27,19.214643478393555
2011-05-31,19.64826202392578
2011-06-01,19.205608367919922
2011-06-02,19.070110321044922
2011-06-03,18.99784278869629
2011-06-06,18.42871856689453
2011-06-07,18.166736602783203
2011-06-08,18.05833625793457
2011-06-09,18.19384765625
2011-06-10,17.81442642211914
2011-06-13,18.02220344543457
2011-06-14,18.3203182220459
2011-06-15,17.796358108520508
2011-06-16,17.958961486816406
2011-06-17,18.031238555908203
2011-06-20,18.302248001098633
2011-06-21,18.55518913269043
2011-06-22,18.645526885986328
2011-06-23,18.83523178100586
2011-06-24,18.618425369262695
2011-06-27,18.771997451782227
2011-06-28,19.061077117919922
2011-06-29,18.771997451782227
2011-06-30,18.735864639282227
2011-07-01,19.033979415893555
2011-07-05,18.988805770874023
2011-07-06,19.061077117919922
2011-07-07,19.37725257873535
2011-07-08,19.214643478393555
2011-07-11,18.762968063354492
2011-07-12,18.771997451782227
2011-07-13,18.744892120361328
2011-07-14,18.708755493164062
2011-07-15,18.717798233032227
2011-07-18,18.609386444091797
2011-07-19,19.259815216064453
2011-07-20,19.205608367919922
2011-07-21,19.18754768371582
2011-07-22,19.106245040893555
2011-07-25,18.889436721801758
2011-07-26,18.564218521118164
2011-07-27,18.1125431060791
2011-07-28,18.130599975585938
2011-07-29,18.031238555908203
2011-08-01,18.040271759033203
2011-08-02,17.34467887878418
2011-08-03,17.34467887878418
2011-08-04,16.332901000976562
2011-08-05,16.079954147338867
2011-08-08,15.041084289550781
2011-08-09,15.104320526123047
2011-08-10,14.128680229187012
2011-08-11,14.571333885192871
2011-08-12,14.589402198791504
2011-08-15,15.203691482543945
2011-08-16,15.284993171691895
2011-08-17,15.05012035369873
2011-08-18,14.020281791687012
2011-08-19,13.532461166381836
2011-08-22,13.460192680358887
2011-08-23,13.315651893615723
2011-08-24,13.92994213104248
2011-08-25,14.119646072387695
2011-08-26,14.562297821044922
2011-08-29,15.230792999267578
2011-08-30,15.51987075805664
2011-08-31,15.52890396118164
2011-09-01,14.986883163452148
2011-09-02,14.571333885192871
2011-09-06,14.553267478942871
2011-09-07,14.959781646728516
2011-09-08,14.580367088317871
2011-09-09,14.164816856384277
2011-09-12,14.282257080078125
2011-09-13,14.038345336914062
2011-09-14,14.291292190551758
2011-09-15,14.390660285949707
2011-09-16,14.408730506896973
2011-09-19,14.309357643127441
2011-09-20,14.453897476196289
2011-09-21,13.695068359375
2011-09-22,12.927202224731445
2011-09-23,12.990439414978027
2011-09-26,13.360819816589355
2011-09-27,13.514392852783203
2011-09-28,13.125945091247559
2011-09-29,13.433089256286621
2011-09-30,13.03560733795166
2011-10-03,12.421318054199219
2011-10-04,12.647161483764648
2011-10-05,13.586662292480469
2011-10-06,13.79443645477295
2011-10-07,13.658930778503418
2011-10-10,14.029314041137695
2011-10-11,14.029314041137695
2011-10-12,14.246122360229492
2011-10-13,14.047382354736328
2011-10-14,14.128680229187012
2011-10-17,13.67699909210205
2011-10-18,15.420501708984375
2011-10-19,15.149493217468262
2011-10-20,15.456633567810059
2011-10-21,16.341934204101562
2011-10-24,16.730384826660156
2011-10-25,16.0618953704834
2011-10-26,16.296770095825195
2011-10-27,16.594881057739258
2011-10-28,16.305805206298828
2011-10-31,15.754748344421387
2011-11-01,15.402434349060059
2011-11-02,15.808945655822754
2011-11-03,15.90832233428955
2011-11-04,15.682479858398438
2011-11-07,16.35096549987793
2011-11-08,17.552448272705078
2011-11-09,16.35999870300293
2011-11-10,16.83879280090332
2011-11-11,17.07366943359375
2011-11-14,17.07366943359375
2011-11-15,17.362741470336914
2011-11-16,17.66085433959961
2011-11-17,17.25433921813965
2011-11-18,17.03752899169922
2011-11-21,17.10076141357422
2011-11-22,17.38984489440918
2011-11-23,16.920087814331055
2011-11-25,16.757478713989258
2011-11-28,17.07366943359375
2011-11-29,17.154964447021484
2011-11-30,18.347414016723633
2011-12-01,18.302248001098633
2011-12-02,18.275146484375
2011-12-05,18.735864639282227
2011-12-06,19.241744995117188
2011-12-07,18.907503128051758
2011-12-08,18.419687271118164
2011-12-09,18.762968063354492
2011-12-12,18.582292556762695
2011-12-13,17.787324905395508
2011-12-14,17.182069778442383
2011-12-15,17.561479568481445
2011-12-16,17.76021957397461
2011-12-19,17.39887809753418
2011-12-20,18.519060134887695
2011-12-21,18.68166732788086
2011-12-22,18.446775436401367
2011-12-23,18.184803009033203
2011-12-27,18.14867401123047
2011-12-28,17.931865692138672
2011-12-29,18.62745475769043
2011-12-30,18.446775436401367
2012-01-03,18.979772567749023
2012-01-04,19.530834197998047
2012-01-05,19.937345504760742
2012-01-06,19.63019561767578
2012-01-09,19.47661781311035
2012-01-10,20.325786590576172
2012-01-11,20.74134063720703
2012-01-12,20.95815086364746
2012-01-13,20.605836868286133
2012-01-17,20.253520965576172
2012-01-18,21.220129013061523
2012-01-19,20.687135696411133
2012-01-20,20.6781005859375
2012-01-23,20.08188247680664
2012-01-24,20.352895736694336
2012-01-25,20.98525047302246
2012-01-26,19.937345504760742
2012-01-27,20.298686981201172
2012-01-30,20.02767562866211
2012-01-31,19.702468872070312
2012-02-01,20.289653778076172
2012-02-02,20.352895736694336
2012-02-03,21.545339584350586
2012-02-06,21.03041648864746
2012-02-07,20.95815086364746
2012-02-08,21.102684020996094
2012-02-09,21.409832000732422
2012-02-10,21.05751609802246
2012-02-13,21.65374183654785
2012-02-14,21.418867111206055
2012-02-15,21.292388916015625
2012-02-16,21.22916603088379
2012-02-17,21.64470672607422
2012-02-21,21.409832000732422
2012-02-22,20.307723999023438
2012-02-23,20.596797943115234
2012-02-24,20.4341983795166
2012-02-27,20.641965866088867
2012-02-28,20.262556076049805
2012-02-29,21.193023681640625
2012-03-01,20.95815086364746
2012-03-02,20.66004180908203
2012-03-05,20.5064697265625
2012-03-06,20.07284927368164
2012-03-07,20.551633834838867
2012-03-08,21.15688705444336
2012-03-09,21.707950592041016
2012-03-12,21.680843353271484
2012-03-13,22.27706527709961
2012-03-14,22.033153533935547
2012-03-15,22.475807189941406
2012-03-16,22.313203811645508
2012-03-19,22.042194366455078
2012-03-20,21.80731201171875
2012-03-21,21.897645950317383
2012-03-22,21.500167846679688
2012-03-23,21.31949806213379
2012-03-26,21.36467170715332
2012-03-27,22.042194366455078
2012-03-28,22.64744758605957
2012-03-29,22.222862243652344
2012-03-30,21.671810150146484
2012-04-02,21.42789649963379
2012-04-03,21.744083404541016
2012-04-04,21.256256103515625
2012-04-05,20.91298484802246
2012-04-09,20.669071197509766
2012-04-10,19.702468872070312
2012-04-11,20.4883975982666
2012-04-12,20.91298484802246
2012-04-13,20.73230743408203
2012-04-16,20.976215362548828
2012-04-17,21.400798797607422
2012-04-18,21.075590133666992
2012-04-19,21.111724853515625
2012-04-20,21.445966720581055
2012-04-23,20.83167839050293
2012-04-24,21.23819351196289
2012-04-25,21.707950592041016
2012-04-26,22.557109832763672
2012-04-27,23.090099334716797
2012-04-30,22.945558547973633
2012-05-01,23.43337631225586
2012-05-02,23.82183074951172
2012-05-03,23.686323165893555
2012-05-04,23.216577529907227
2012-05-07,23.50565528869629
2012-05-08,23.559856414794922
2012-05-09,24.354814529418945
2012-05-10,24.17414665222168
2012-05-11,24.562591552734375
2012-05-14,24.192211151123047
2012-05-15,24.616792678833008
2012-05-16,24.291584014892578
2012-05-17,23.451444625854492
2012-05-18,23.13526725769043
2012-05-21,23.993465423583984
2012-05-22,24.418054580688477
2012-05-23,25.0684757232666
2012-05-24,25.25818634033203
2012-05-25,25.47498893737793
2012-05-29,25.917646408081055
2012-05-30,24.598724365234375
2012-05-31,24.643896102905273
2012-06-01,22.80101776123047
2012-06-04,21.64470672607422
2012-06-05,22.466779708862305
2012-06-06,22.837154388427734
2012-06-07,22.927492141723633
2012-06-08,23.32497215270996
2012-06-11,22.457746505737305
2012-06-12,22.674549102783203
2012-06-13,22.096393585205078
2012-06-14,22.837154388427734
2012-06-15,22.7739200592041
2012-06-18,23.388202667236328
2012-06-19,23.740524291992188
2012-06-20,23.713424682617188
2012-06-21,23.207536697387695
2012-06-22,23.523712158203125
2012-06-25,23.072032928466797
2012-06-26,24.291584014892578
2012-06-27,25.24915313720703
2012-06-28,25.646629333496094
2012-06-29,26.857145309448242
2012-07-02,27.064922332763672
2012-07-03,26.70357894897461
2012-07-05,27.326900482177734
2012-07-06,27.23655891418457
2012-07-09,27.173324584960938
2012-07-10,26.676467895507812
2012-07-11,26.098310470581055
2012-07-12,26.79390525817871
2012-07-13,26.839078903198242
2012-07-16,26.802942276000977
2012-07-17,27.137187957763672
2012-07-18,26.748735427856445
2012-07-19,26.577106475830078
2012-07-20,27.74244499206543
2012-07-23,28.031524658203125
2012-07-24,27.498537063598633
2012-07-25,26.477724075317383
2012-07-26,27.76954460144043
2012-07-27,27.724380493164062
2012-07-30,27.137187957763672
2012-07-31,26.35126495361328
2012-08-01,26.170583724975586
2012-08-02,26.288022994995117
2012-08-03,26.414493560791016
2012-08-06,26.55903434753418
2012-08-07,27.119123458862305
2012-08-08,27.6250057220459
2012-08-09,27.823745727539062
2012-08-10,27.480466842651367
2012-08-13,27.516599655151367
2012-08-14,27.534671783447266
2012-08-15,27.516599655151367
2012-08-16,29.052331924438477
2012-08-17,29.242042541503906
2012-08-20,28.880687713623047
2012-08-21,28.736154556274414
2012-08-22,29.8201847076416
2012-08-23,29.467878341674805
2012-08-24,29.440784454345703
2012-08-27,29.160734176635742
2012-08-28,29.278169631958008
2012-08-29,29.422704696655273
2012-08-30,29.25107192993164
2012-08-31,29.558216094970703
2012-09-04,29.558216094970703
2012-09-05,29.576278686523438
2012-09-06,30.244768142700195
2012-09-07,30.136375427246094
2012-09-10,30.172510147094727
2012-09-11,30.289945602416992
2012-09-12,31.563695907592773
2012-09-13,32.060543060302734
2012-09-14,32.80131530761719
2012-09-17,32.27735137939453
2012-09-18,31.789541244506836
2012-09-19,32.89164352416992
2012-09-20,32.82839584350586
2012-09-21,32.90971374511719
2012-09-24,32.638702392578125
2012-09-25,32.060543060302734
2012-09-26,30.859067916870117
2012-09-27,30.70549201965332
2012-09-28,30.018930435180664
2012-10-01,29.973766326904297
2012-10-02,30.208641052246094
2012-10-03,31.328819274902344
2012-10-04,31.52755355834961
2012-10-05,31.446256637573242
2012-10-08,30.74163055419922
2012-10-09,30.262842178344727
2012-10-10,30.48868179321289
2012-10-11,29.91956329345703
2012-10-12,29.54918098449707
2012-10-15,30.560958862304688
2012-10-16,30.560958862304688
2012-10-17,31.12105369567871
2012-10-18,31.346891403198242
2012-10-19,31.708232879638672
2012-10-22,31.581750869750977
2012-10-23,31.21138572692871
2012-10-24,31.84375
2012-10-25,30.904233932495117
2012-10-26,30.55191421508789
2012-10-31,29.8201847076416
2012-11-01,30.091197967529297
2012-11-02,29.088470458984375
2012-11-05,30.16347885131836
2012-11-06,29.91956329345703
2012-11-07,29.910533905029297
2012-11-08,29.594350814819336
2012-11-09,28.898757934570312
2012-11-12,27.850852966308594
2012-11-13,27.850852966308594
2012-11-14,26.884246826171875
2012-11-15,26.857145309448242
2012-11-16,27.977317810058594
2012-11-19,28.139925003051758
2012-11-20,28.952959060668945
2012-11-21,29.079429626464844
2012-11-23,29.332374572753906
2012-11-26,29.115570068359375
2012-11-27,29.00716209411621
2012-11-28,28.880687713623047
2012-11-29,28.961990356445312
2012-11-30,28.763254165649414
2012-12-03,29.296241760253906
2012-12-04,28.781320571899414
2012-12-05,27.661142349243164
2012-12-06,27.706314086914062
2012-12-07,27.796649932861328
2012-12-10,27.417234420776367
2012-12-11,27.426273345947266
2012-12-12,28.492244720458984
2012-12-13,28.00442886352539
2012-12-14,27.868919372558594
2012-12-17,29.106534957885742
2012-12-18,29.368507385253906
2012-12-19,28.980064392089844
2012-12-20,29.25107192993164
2012-12-21,28.67291259765625
2012-12-24,28.474180221557617
2012-12-26,28.257360458374023
2012-12-27,28.34770393371582
2012-12-28,28.248334884643555
2012-12-31,29.20590591430664
2013-01-02,30.244768142700195
2013-01-03,30.16347885131836
2013-01-04,30.40738296508789
2013-01-07,31.030702590942383
2013-01-08,30.922313690185547
2013-01-09,31.08491325378418
2013-01-10,30.79583168029785
2013-01-11,31.08491325378418
2013-01-14,30.79583168029785
2013-01-15,31.970203399658203
2013-01-16,31.536596298217773
2013-01-17,32.665802001953125
2013-01-18,32.566429138183594
2013-01-22,32.80131530761719
2013-01-23,33.47883987426758
2013-01-24,33.514957427978516
2013-01-25,34.30992889404297
2013-01-28,33.903419494628906
2013-01-29,34.129268646240234
2013-01-30,33.73178482055664
2013-01-31,33.83115768432617
2013-02-01,32.79228210449219
2013-02-04,32.90068435668945
2013-02-05,33.03618240356445
2013-02-06,33.01811599731445
2013-02-07,32.756134033203125
2013-02-08,32.81034469604492
2013-02-11,32.412864685058594
2013-02-12,33.84017562866211
2013-02-13,33.80405807495117
2013-02-14,33.876319885253906
2013-02-15,33.49690628051758
2013-02-19,33.334312438964844
2013-02-20,30.317052841186523
2013-02-21,31.13911247253418
2013-02-22,31.247512817382812
2013-02-25,29.89246940612793
2013-02-26,30.877138137817383
2013-02-27,31.500455856323242
2013-02-28,30.82293128967285
2013-03-01,30.786802291870117
2013-03-04,31.21138572692871
2013-03-05,31.617891311645508
2013-03-06,32.177982330322266
2013-03-07,31.852787017822266
2013-03-08,31.72630500793457
2013-03-11,31.60887336730957
2013-03-12,30.904233932495117
2013-03-13,30.786802291870117
2013-03-14,31.229442596435547
2013-03-15,30.831974029541016
2013-03-18,30.82293128967285
2013-03-19,31.17524528503418
2013-03-20,33.00005340576172
2013-03-21,32.19606018066406
2013-03-22,32.36769485473633
2013-03-25,31.771465301513672
2013-03-26,31.581750869750977
2013-03-27,31.38301658630371
2013-03-28,30.93134117126465
2013-04-01,30.434484481811523
2013-04-02,30.154436111450195
2013-04-03,29.341405868530273
2013-04-04,28.727121353149414
2013-04-05,29.052331924438477
2013-04-08,29.89246940612793
2013-04-09,29.576278686523438
2013-04-10,28.88972282409668
2013-04-11,29.404644012451172
2013-04-12,29.847288131713867
2013-04-15,27.5527400970459
2013-04-16,28.365772247314453
2013-04-17,28.51030921936035
2013-04-18,27.3720645904541
2013-04-19,27.923112869262695
2013-04-22,28.20316505432129
2013-04-23,30.831974029541016
2013-04-24,30.416412353515625
2013-04-25,30.615156173706055
2013-04-26,31.337848663330078
2013-04-29,30.886165618896484
2013-04-30,30.99457359313965
2013-05-01,30.615156173706055
2013-05-02,31.572725296020508
2013-05-03,31.879871368408203
2013-05-06,31.95214080810547
2013-05-07,32.1147346496582
2013-05-08,32.52127456665039
2013-05-09,32.82839584350586
2013-05-10,32.88261795043945
2013-05-13,32.90971374511719
2013-05-14,33.46076965332031
2013-05-15,33.02714538574219
2013-05-16,32.638702392578125
2013-05-17,33.35236358642578
2013-05-20,33.072322845458984
2013-05-21,32.53030776977539
2013-05-22,33.487884521484375
2013-05-23,33.96664810180664
2013-05-24,33.19880294799805
2013-05-28,32.855525970458984
2013-05-29,31.13911247253418
2013-05-30,31.08491325378418
2013-05-31,30.868099212646484
2013-06-03,30.344148635864258
2013-06-04,29.73888397216797
2013-06-05,29.233003616333008
2013-06-06,30.560958862304688
2013-06-07,30.326080322265625
2013-06-10,29.431743621826172
2013-06-11,28.727121353149414
2013-06-12,28.681949615478516
2013-06-13,29.847288131713867
2013-06-14,29.702760696411133
2013-06-17,30.40738296508789
2013-06-18,30.75065803527832
2013-06-19,29.937623977661133
2013-06-20,28.636783599853516
2013-06-21,28.636783599853516
2013-06-24,28.772289276123047
2013-06-25,28.87165641784668
2013-06-26,29.413684844970703
2013-06-27,30.18154525756836
2013-06-28,29.476917266845703
2013-07-01,29.30527687072754
2013-07-02,29.025230407714844
2013-07-03,29.350439071655273
2013-07-05,28.474180221557617
2013-07-08,27.977317810058594
2013-07-09,29.76599884033203
2013-07-10,29.368507385253906
2013-07-11,31.310739517211914
2013-07-12,31.256549835205078
2013-07-15,30.56998634338379
2013-07-16,30.660329818725586
2013-07-17,31.21138572692871
2013-07-18,30.859067916870117
2013-07-19,30.813901901245117
2013-07-22,30.461585998535156
2013-07-23,31.10297966003418
2013-07-24,29.187835693359375
2013-07-25,28.862627029418945
2013-07-26,28.916820526123047
2013-07-29,28.808420181274414
2013-07-30,28.781320571899414
2013-07-31,29.693716049194336
2013-08-01,29.449811935424805
2013-08-02,30.28091812133789
2013-08-05,29.838258743286133
2013-08-06,29.088470458984375
2013-08-07,28.21219825744629
2013-08-08,28.573545455932617
2013-08-09,28.59160804748535
2013-08-12,29.115570068359375
2013-08-13,28.573545455932617
2013-08-14,28.23929214477539
2013-08-15,29.20590591430664
2013-08-16,28.69098663330078
2013-08-19,27.715347290039062
2013-08-20,28.582584381103516
2013-08-21,28.59160804748535
2013-08-22,29.332374572753906
2013-08-23,28.176063537597656
2013-08-26,28.392871856689453
2013-08-27,27.85988426208496
2013-08-28,27.679203033447266
2013-08-29,28.176063537597656
2013-08-30,27.652111053466797
2013-09-03,27.561771392822266
2013-09-04,27.5527400970459
2013-09-05,27.191390991210938
2013-09-06,27.498537063598633
2013-09-09,28.790355682373047
2013-09-10,28.609682083129883
2013-09-11,29.35947608947754
2013-09-12,29.332374572753906
2013-09-13,29.15169906616211
2013-09-16,29.458850860595703
2013-09-17,29.711782455444336
