Date,PHM
2010-06-29,7.111990451812744
2010-06-30,7.035517692565918
2010-07-01,7.1289849281311035
2010-07-02,6.933553218841553
2010-07-06,6.91655969619751
2010-07-07,7.222452640533447
2010-07-08,7.035517692565918
2010-07-09,7.3074212074279785
2010-07-12,7.196959972381592
2010-07-13,7.47736120223999
2010-07-14,7.256441116333008
2010-07-15,7.2479424476623535
2010-07-16,6.840087890625
2010-07-19,6.738121032714844
2010-07-20,7.052513599395752
2010-07-21,6.840087890625
2010-07-22,7.0864973068237305
2010-07-23,7.358402252197266
2010-07-26,7.706782817840576
2010-07-27,7.596317768096924
2010-07-28,7.29892635345459
2010-07-29,7.47736120223999
2010-07-30,7.460367679595947
2010-08-02,7.630309104919434
2010-08-03,7.162971019744873
2010-08-04,7.120487213134766
2010-08-05,7.273434162139893
2010-08-06,7.366898536682129
2010-08-09,7.519846439361572
2010-08-10,7.29892635345459
2010-08-11,6.993033409118652
2010-08-12,6.746617794036865
2010-08-13,6.882571697235107
2010-08-16,6.780607223510742
2010-08-17,7.035517692565918
2010-08-18,7.103490352630615
2010-08-19,6.899565696716309
2010-08-20,6.831589698791504
2010-08-23,6.738121032714844
2010-08-24,6.661651134490967
2010-08-25,6.865579128265381
2010-08-26,6.678645133972168
2010-08-27,6.942051410675049
2010-08-30,6.840087890625
2010-08-31,6.831589698791504
2010-09-01,7.1459760665893555
2010-09-02,7.31591796875
2010-09-03,7.4688639640808105
2010-09-07,7.273434162139893
2010-09-08,7.3074212074279785
2010-09-09,7.332911014556885
2010-09-10,7.434877395629883
2010-09-13,7.494353771209717
2010-09-14,7.434877395629883
2010-09-15,7.281929969787598
2010-09-16,7.001527786254883
2010-09-17,7.010026931762695
2010-09-20,7.358402252197266
2010-09-21,7.239447593688965
2010-09-22,7.1289849281311035
2010-09-23,6.950547695159912
2010-09-24,7.154475688934326
2010-09-27,7.409384727478027
2010-09-28,7.519846439361572
2010-09-29,7.426380157470703
2010-09-30,7.443373203277588
2010-10-01,7.417883396148682
2010-10-04,7.3414106369018555
2010-10-05,7.3074212074279785
2010-10-06,7.2054572105407715
2010-10-07,7.1289849281311035
2010-10-08,6.993033409118652
2010-10-11,6.959043025970459
2010-10-12,7.035517692565918
2010-10-13,6.950547695159912
2010-10-14,6.865579128265381
2010-10-15,6.772109508514404
2010-10-18,6.976038455963135
2010-10-19,7.001527786254883
2010-10-20,6.9080634117126465
2010-10-21,6.8740739822387695
2010-10-22,7.001527786254883
2010-10-25,6.891067981719971
2010-10-26,6.772109508514404
2010-10-27,6.746617794036865
2010-10-28,6.678645133972168
2010-10-29,6.670146942138672
2010-11-01,6.61916446685791
2010-11-02,6.857079982757568
2010-11-03,6.330265045166016
2010-11-04,6.58517599105835
2010-11-05,6.678645133972168
2010-11-08,6.755114555358887
2010-11-09,6.58517599105835
2010-11-10,6.712630271911621
2010-11-11,6.68713903427124
2010-11-12,6.364253997802734
2010-11-15,6.015878200531006
2010-11-16,5.854434013366699
2010-11-17,5.726979732513428
2010-11-18,5.701488971710205
2010-11-19,5.523049831390381
2010-11-22,5.523049831390381
2010-11-23,5.327620983123779
2010-11-24,5.455074310302734
2010-11-26,5.268139839172363
2010-11-29,5.30212926864624
2010-11-30,5.319124221801758
2010-12-01,5.557036876678467
2010-12-02,5.735475540161133
2010-12-03,5.701488971710205
2010-12-06,5.67599630355835
2010-12-07,5.64201021194458
2010-12-08,5.811948299407959
2010-12-09,5.913913249969482
2010-12-10,5.964896202087402
2010-12-13,5.973392963409424
2010-12-14,5.794956207275391
2010-12-15,5.701488971710205
2010-12-16,5.845937728881836
2010-12-17,5.998884201049805
2010-12-20,6.1773200035095215
2010-12-21,6.236799240112305
2010-12-22,6.491710662841797
2010-12-23,6.270787715911865
2010-12-27,6.364253997802734
2010-12-28,6.262289047241211
2010-12-29,6.262289047241211
2010-12-30,6.321768283843994
2010-12-31,6.389744758605957
2011-01-03,6.6106672286987305
2011-01-04,6.5341949462890625
2011-01-05,6.780607223510742
2011-01-06,6.993033409118652
2011-01-07,7.31591796875
2011-01-10,6.967541694641113
2011-01-11,7.035517692565918
2011-01-12,7.154475688934326
2011-01-13,7.094996452331543
2011-01-14,7.383893966674805
2011-01-18,7.2649383544921875
2011-01-19,7.035517692565918
2011-01-20,7.120487213134766
2011-01-21,7.010026931762695
2011-01-24,7.162971019744873
2011-01-25,7.0780029296875
2011-01-26,7.162971019744873
2011-01-27,7.001527786254883
2011-01-28,6.865579128265381
2011-01-31,6.7041335105896
2011-02-01,6.882571697235107
2011-02-02,6.729625701904297
2011-02-03,6.406738758087158
2011-02-04,6.406738758087158
2011-02-07,6.466217994689941
2011-02-08,6.6106672286987305
2011-02-09,6.644655227661133
2011-02-10,6.500204563140869
2011-02-11,6.500204563140869
2011-02-14,6.34726095199585
2011-02-15,6.2028093338012695
2011-02-16,6.3557562828063965
2011-02-17,6.593673229217529
2011-02-18,6.6106672286987305
2011-02-22,6.117840766906738
2011-02-23,6.032871723175049
2011-02-24,5.922409534454346
2011-02-25,5.939403533935547
2011-02-28,5.862931251525879
2011-03-01,5.650507926940918
2011-03-02,5.769463062286377
2011-03-03,5.735475540161133
2011-03-04,5.64201021194458
2011-03-07,5.557036876678467
2011-03-08,6.024374485015869
2011-03-09,6.066858768463135
2011-03-10,6.024374485015869
2011-03-11,5.956398963928223
2011-03-14,5.87992525100708
2011-03-15,5.956398963928223
2011-03-16,5.854434013366699
2011-03-17,5.888421058654785
2011-03-18,6.04986572265625
2011-03-21,6.117840766906738
2011-03-22,6.066858768463135
2011-03-23,6.287782192230225
2011-03-24,6.304774284362793
2011-03-25,6.432229995727539
2011-03-28,6.508705139160156
2011-03-29,6.500204563140869
2011-03-30,6.321768283843994
2011-03-31,6.287782192230225
2011-04-01,6.3557562828063965
2011-04-04,6.228302955627441
2011-04-05,6.313272476196289
2011-04-06,6.449223041534424
2011-04-07,6.61916446685791
2011-04-08,6.644655227661133
2011-04-11,6.6106672286987305
2011-04-12,6.542691707611084
2011-04-13,6.5341949462890625
2011-04-14,6.508705139160156
2011-04-15,6.644655227661133
2011-04-18,6.661651134490967
2011-04-19,7.001527786254883
2011-04-20,6.925056457519531
2011-04-21,6.6106672286987305
2011-04-25,6.627660274505615
2011-04-26,6.61916446685791
2011-04-27,6.780607223510742
2011-04-28,7.001527786254883
2011-04-29,6.9080634117126465
2011-05-02,6.763613700866699
2011-05-03,6.6106672286987305
2011-05-04,6.797600269317627
2011-05-05,6.814594745635986
2011-05-06,6.763613700866699
2011-05-09,6.61916446685791
2011-05-10,6.602169513702393
2011-05-11,6.389744758605957
2011-05-12,6.508705139160156
2011-05-13,6.457720756530762
2011-05-16,6.466217994689941
2011-05-17,6.466217994689941
2011-05-18,6.432229995727539
2011-05-19,6.432229995727539
2011-05-20,6.56818151473999
2011-05-23,6.398242473602295
2011-05-24,6.34726095199585
2011-05-25,6.364253997802734
2011-05-26,6.678645133972168
2011-05-27,6.967541694641113
2011-05-31,7.1714701652526855
2011-06-01,6.831589698791504
2011-06-02,6.627660274505615
2011-06-03,6.644655227661133
2011-06-06,6.296278476715088
2011-06-07,6.126338958740234
2011-06-08,5.922409534454346
2011-06-09,5.9818902015686035
2011-06-10,5.888421058654785
2011-06-13,5.922409534454346
2011-06-14,6.15182638168335
2011-06-15,5.947900772094727
2011-06-16,6.041369438171387
2011-06-17,6.10934591293335
2011-06-20,6.194313049316406
2011-06-21,6.338764190673828
2011-06-22,6.364253997802734
2011-06-23,6.440727233886719
2011-06-24,6.389744758605957
2011-06-27,6.525697231292725
2011-06-28,6.7041335105896
2011-06-29,6.440727233886719
2011-06-30,6.508705139160156
2011-07-01,6.644655227661133
2011-07-05,6.5511884689331055
2011-07-06,6.440727233886719
2011-07-07,6.661651134490967
2011-07-08,6.602169513702393
2011-07-11,6.296278476715088
2011-07-12,6.194313049316406
2011-07-13,6.15182638168335
2011-07-14,6.024374485015869
2011-07-15,6.024374485015869
2011-07-18,5.896919250488281
2011-07-19,6.100846767425537
2011-07-20,6.10934591293335
2011-07-21,6.296278476715088
2011-07-22,6.236799240112305
2011-07-25,6.194313049316406
2011-07-26,6.1773200035095215
2011-07-27,5.947900772094727
2011-07-28,5.777961254119873
2011-07-29,5.837440490722656
2011-08-01,5.684495449066162
2011-08-02,5.310626029968262
2011-08-03,5.132187843322754
2011-08-04,4.707338333129883
2011-08-05,4.4864182472229
2011-08-08,3.908621072769165
2011-08-09,3.9681010246276855
2011-08-10,3.6027286052703857
2011-08-11,3.7726688385009766
2011-08-12,3.8406448364257812
2011-08-15,4.112549304962158
2011-08-16,4.1040520668029785
2011-08-17,3.993589401245117
2011-08-18,3.534752607345581
2011-08-19,3.3223276138305664
2011-08-22,3.1948723793029785
2011-08-23,3.0674173831939697
2011-08-24,3.1948723793029785
2011-08-25,3.6027286052703857
2011-08-26,3.8066565990448
2011-08-29,3.925614356994629
2011-08-30,4.206015586853027
2011-08-31,4.078560829162598
2011-09-01,3.908621072769165
2011-09-02,3.721686601638794
2011-09-06,3.577237844467163
2011-09-07,3.8916268348693848
2011-09-08,3.8066565990448
2011-09-09,3.6537106037139893
2011-09-12,3.6197237968444824
2011-09-13,3.6537106037139893
2011-09-14,3.738680601119995
2011-09-15,3.8236489295959473
2011-09-16,3.7896625995635986
2011-09-19,3.721686601638794
2011-09-20,3.832148313522339
2011-09-21,3.7131900787353516
2011-09-22,3.4497828483581543
2011-09-23,3.4412858486175537
2011-09-26,3.4922683238983154
2011-09-27,3.534752607345581
2011-09-28,3.3818068504333496
2011-09-29,3.517758846282959
2011-09-30,3.3563151359558105
2011-10-03,3.007939100265503
2011-10-04,3.092907428741455
2011-10-05,3.3308255672454834
2011-10-06,3.4242913722991943
2011-10-07,3.407297372817993
2011-10-10,3.594231128692627
2011-10-11,3.6027286052703857
2011-10-12,3.7471768856048584
2011-10-13,3.7046923637390137
2011-10-14,3.7641704082489014
2011-10-17,3.407297372817993
2011-10-18,3.7896625995635986
2011-10-19,3.7641704082489014
2011-10-20,3.9681010246276855
2011-10-21,4.163531303405762
2011-10-24,4.426937580108643
2011-10-25,4.087057113647461
2011-10-26,4.189022541046143
2011-10-27,4.596878528594971
2011-10-28,4.673351764678955
2011-10-31,4.401447772979736
2011-11-01,4.248499870300293
2011-11-02,4.435435771942139
2011-11-03,4.698842525482178
2011-11-04,4.656357765197754
2011-11-07,4.877279281616211
2011-11-08,5.081208229064941
2011-11-09,4.707338333129883
2011-11-10,4.766819953918457
2011-11-11,4.894272804260254
2011-11-14,4.707338333129883
2011-11-15,4.698842525482178
2011-11-16,4.749824047088623
2011-11-17,4.63936185836792
2011-11-18,4.647860050201416
2011-11-21,4.571386814117432
2011-11-22,4.605374813079834
2011-11-23,4.375955581665039
2011-11-25,4.435435771942139
2011-11-28,4.690345287322998
2011-11-29,4.80930233001709
2011-11-30,5.191667079925537
2011-12-01,5.1661763191223145
2011-12-02,5.234152793884277
2011-12-05,5.4295854568481445
2011-12-06,5.506057262420654
2011-12-07,5.480565547943115
2011-12-08,5.157680034637451
2011-12-09,5.37010383605957
2011-12-12,5.285132884979248
2011-12-13,5.064213275909424
2011-12-14,4.75831937789917
2011-12-15,4.877279281616211
2011-12-16,4.894272804260254
2011-12-19,4.749824047088623
2011-12-20,5.242650032043457
2011-12-21,5.361608505249023
2011-12-22,5.268139839172363
2011-12-23,5.1661763191223145
2011-12-27,5.140685558319092
2011-12-28,5.055715560913086
2011-12-29,5.361608505249023
2011-12-30,5.361608505249023
2012-01-03,5.54004430770874
2012-01-04,5.557036876678467
2012-01-05,5.9818902015686035
2012-01-06,6.032871723175049
2012-01-09,6.160327434539795
2012-01-10,6.236799240112305
2012-01-11,6.542691707611084
2012-01-12,6.5341949462890625
2012-01-13,6.474714279174805
2012-01-17,6.372750759124756
2012-01-18,6.746617794036865
2012-01-19,6.865579128265381
2012-01-20,6.593673229217529
2012-01-23,6.304774284362793
2012-01-24,6.593673229217529
2012-01-25,6.789103031158447
2012-01-26,6.627660274505615
2012-01-27,6.61916446685791
2012-01-30,6.483211994171143
2012-01-31,6.330265045166016
2012-02-01,6.653151035308838
2012-02-02,6.58517599105835
2012-02-03,7.052513599395752
2012-02-06,7.018521785736084
2012-02-07,7.111990451812744
2012-02-08,7.349907875061035
2012-02-09,7.706782817840576
2012-02-10,7.4688639640808105
2012-02-13,7.72377347946167
2012-02-14,7.715277671813965
2012-02-15,7.672791481018066
2012-02-16,7.536839962005615
2012-02-17,7.570829391479492
2012-02-21,7.29892635345459
2012-02-22,7.0780029296875
2012-02-23,7.417883396148682
2012-02-24,7.213955879211426
2012-02-27,7.2479424476623535
2012-02-28,7.052513599395752
2012-02-29,7.494353771209717
2012-03-01,7.29892635345459
2012-03-02,7.188462257385254
2012-03-05,7.162971019744873
2012-03-06,6.942051410675049
2012-03-07,7.222452640533447
2012-03-08,7.579325199127197
2012-03-09,7.664296627044678
2012-03-12,7.698281764984131
2012-03-13,8.055155754089355
2012-03-14,7.936202049255371
2012-03-15,8.165617942810059
2012-03-16,7.893717288970947
2012-03-19,7.7832536697387695
2012-03-20,7.825738430023193
2012-03-21,7.978682994842529
2012-03-22,7.749264717102051
2012-03-23,7.545337677001953
2012-03-26,7.4688639640808105
2012-03-27,7.698281764984131
2012-03-28,8.055155754089355
2012-03-29,7.868221282958984
2012-03-30,7.519846439361572
2012-04-02,7.366898536682129
2012-04-03,7.3414106369018555
2012-04-04,7.2054572105407715
2012-04-05,7.018521785736084
2012-04-09,6.993033409118652
2012-04-10,6.5341949462890625
2012-04-11,7.1289849281311035
2012-04-12,7.358402252197266
2012-04-13,7.256441116333008
2012-04-16,7.162971019744873
2012-04-17,7.349907875061035
2012-04-18,7.111990451812744
2012-04-19,6.993033409118652
2012-04-20,7.111990451812744
2012-04-23,6.984536647796631
2012-04-24,7.3074212074279785
2012-04-25,7.392392635345459
2012-04-26,8.140125274658203
2012-04-27,8.556475639343262
2012-04-30,8.36104965209961
2012-05-01,8.522490501403809
2012-05-02,8.726420402526855
2012-05-03,8.547985076904297
2012-05-04,8.44602108001709
2012-05-07,8.496999740600586
2012-05-08,8.165617942810059
2012-05-09,8.378045082092285
2012-05-10,8.225098609924316
2012-05-11,8.36104965209961
2012-05-14,8.123135566711426
2012-05-15,8.26758098602295
2012-05-16,8.063653945922852
2012-05-17,7.375396251678467
2012-05-18,7.213955879211426
2012-05-21,7.528340816497803
2012-05-22,7.715277671813965
2012-05-23,7.902210712432861
2012-05-24,7.987178802490234
2012-05-25,7.927700042724609
2012-05-29,8.08914566040039
2012-05-30,7.808743000030518
2012-05-31,7.953191757202148
2012-06-01,7.018521785736084
2012-06-04,6.542691707611084
2012-06-05,6.933553218841553
2012-06-06,7.443373203277588
2012-06-07,7.545337677001953
2012-06-08,7.630309104919434
2012-06-11,7.1459760665893555
2012-06-12,7.29042911529541
2012-06-13,7.1459760665893555
2012-06-14,7.519846439361572
2012-06-15,7.664296627044678
2012-06-18,7.927700042724609
2012-06-19,8.165617942810059
2012-06-20,8.09764575958252
2012-06-21,7.766258239746094
2012-06-22,7.978682994842529
2012-06-25,7.8427300453186035
2012-06-26,8.259084701538086
2012-06-27,8.39503288269043
2012-06-28,8.480006217956543
2012-06-29,9.091791152954102
2012-07-02,9.270227432250977
2012-07-03,9.219245910644531
2012-07-05,9.45716381072998
2012-07-06,9.431672096252441
2012-07-09,9.423173904418945
2012-07-10,9.168266296386719
2012-07-11,8.955841064453125
2012-07-12,9.210749626159668
2012-07-13,9.34670352935791
2012-07-16,9.287223815917969
2012-07-17,9.491151809692383
2012-07-18,9.176763534545898
2012-07-19,8.896361351013184
2012-07-20,9.227743148803711
2012-07-23,9.355199813842773
2012-07-24,8.904860496520996
2012-07-25,8.513994216918945
2012-07-26,10.07744026184082
2012-07-27,10.204898834228516
2012-07-30,9.856518745422363
2012-07-31,9.60161304473877
2012-08-01,9.380690574645996
2012-08-02,9.83102798461914
2012-08-03,9.754558563232422
2012-08-06,9.763050079345703
2012-08-07,9.949991226196289
2012-08-08,10.272873878479004
2012-08-09,10.765701293945312
2012-08-10,10.60425853729248
2012-08-13,10.570265769958496
2012-08-14,10.791192054748535
2012-08-15,10.859170913696289
2012-08-16,11.555922508239746
2012-08-17,11.368990898132324
2012-08-20,11.054597854614258
2012-08-21,10.867663383483887
2012-08-22,11.292511940002441
2012-08-23,11.318005561828613
2012-08-24,11.479449272155762
2012-08-27,11.25002670288086
2012-08-28,11.28402042388916
2012-08-29,11.385982513427734
2012-08-30,11.343501091003418
2012-08-31,11.623896598815918
2012-09-04,11.683374404907227
2012-09-05,11.929792404174805
2012-09-06,12.4141206741333
2012-09-07,12.533075332641602
2012-09-10,12.329147338867188
2012-09-11,12.465102195739746
2012-09-12,13.212835311889648
2012-09-13,13.612196922302246
2012-09-14,14.037043571472168
2012-09-17,13.70566177368164
2012-09-18,13.39127254486084
2012-09-19,13.960575103759766
2012-09-20,14.20698070526123
2012-09-21,14.427911758422852
2012-09-24,14.240974426269531
2012-09-25,13.6461820602417
2012-09-26,13.000409126281738
2012-09-27,13.289310455322266
2012-09-28,13.1703519821167
2012-10-01,13.00890827178955
2012-10-02,13.221334457397461
2012-10-03,14.02005386352539
2012-10-04,14.079532623291016
2012-10-05,14.130512237548828
2012-10-08,13.671674728393555
2012-10-09,13.399771690368652
2012-10-10,13.50173568725586
2012-10-11,13.331796646118164
2012-10-12,13.263819694519043
2012-10-15,13.935083389282227
2012-10-16,14.071035385131836
2012-10-17,14.818769454956055
2012-10-18,14.997206687927246
2012-10-19,15.20113754272461
2012-10-22,15.116169929504395
2012-10-23,14.708308219909668
2012-10-24,14.827266693115234
2012-10-25,14.453399658203125
2012-10-26,14.682821273803711
2012-10-31,14.733797073364258
2012-11-01,15.10766315460205
2012-11-02,14.75929069519043
2012-11-05,15.158650398254395
2012-11-06,15.20113754272461
2012-11-07,15.090675354003906
2012-11-08,14.75929069519043
2012-11-09,14.274959564208984
2012-11-12,13.807625770568848
2012-11-13,13.739655494689941
2012-11-14,12.94942855834961
2012-11-15,12.94942855834961
2012-11-16,13.323302268981934
2012-11-19,13.510229110717773
2012-11-20,14.232477188110352
2012-11-21,14.300454139709473
2012-11-23,14.4703950881958
2012-11-26,14.512882232666016
2012-11-27,14.538370132446289
2012-11-28,14.444905281066895
2012-11-29,14.555367469787598
2012-11-30,14.283456802368164
2012-12-03,14.402414321899414
2012-12-04,14.521379470825195
2012-12-05,13.765143394470215
2012-12-06,13.83311939239502
2012-12-07,13.977567672729492
2012-12-10,13.935083389282227
2012-12-11,14.003055572509766
2012-12-12,14.538370132446289
2012-12-13,14.58085823059082
2012-12-14,14.563859939575195
2012-12-17,15.328593254089355
2012-12-18,15.812914848327637
2012-12-19,15.685460090637207
2012-12-20,15.710952758789062
2012-12-21,15.456047058105469
2012-12-24,15.422053337097168
2012-12-26,15.116169929504395
2012-12-27,15.090675354003906
2012-12-28,14.95472240447998
2012-12-31,15.43055534362793
2013-01-02,15.804421424865723
2013-01-03,15.778932571411133
2013-01-04,16.19529151916504
2013-01-07,16.407716751098633
2013-01-08,16.569156646728516
2013-01-09,16.560653686523438
2013-01-10,16.492677688598633
2013-01-11,16.433204650878906
2013-01-14,16.229270935058594
2013-01-15,16.54365348815918
2013-01-16,16.433204650878906
2013-01-17,17.308385848999023
2013-01-18,17.410354614257812
2013-01-22,17.461336135864258
2013-01-23,17.70775032043457
2013-01-24,17.82670783996582
2013-01-25,18.413002014160156
2013-01-28,17.809720993041992
2013-01-29,17.93716812133789
2013-01-30,17.886180877685547
2013-01-31,17.622774124145508
2013-02-01,17.291406631469727
2013-02-04,16.72209930419922
2013-02-05,16.773082733154297
2013-02-06,16.730600357055664
2013-02-07,16.484174728393555
2013-02-08,16.54365348815918
2013-02-11,16.399211883544922
2013-02-12,17.265907287597656
2013-02-13,17.189434051513672
2013-02-14,17.223419189453125
2013-02-15,17.257410049438477
2013-02-19,16.95151138305664
2013-02-20,15.804421424865723
2013-02-21,15.931876182556152
2013-02-22,16.0593318939209
2013-02-25,15.311596870422363
2013-02-26,16.18678855895996
2013-02-27,16.399211883544922
2013-02-28,16.297250747680664
2013-03-01,16.356727600097656
2013-03-04,16.75609016418457
2013-03-05,17.180931091308594
2013-03-06,17.06197738647461
2013-03-07,17.155445098876953
2013-03-08,17.214921951293945
2013-03-11,17.1214542388916
2013-03-12,16.78157615661621
2013-03-13,16.883546829223633
2013-03-14,17.46983528137207
2013-03-15,17.631267547607422
2013-03-18,17.631267547607422
2013-03-19,17.690759658813477
2013-03-20,18.16659164428711
2013-03-21,17.81821632385254
2013-03-22,17.546302795410156
2013-03-25,17.291406631469727
2013-03-26,17.138446807861328
2013-03-27,17.265907287597656
2013-03-28,17.197927474975586
2013-04-01,17.095970153808594
2013-04-02,16.875041961669922
2013-04-03,16.152801513671875
2013-04-04,16.127307891845703
2013-04-05,16.254756927490234
2013-04-08,16.764583587646484
2013-04-09,16.52665901184082
2013-04-10,16.356727600097656
2013-04-11,16.416208267211914
2013-04-12,16.331235885620117
2013-04-15,15.167152404785156
2013-04-16,15.804421424865723
2013-04-17,15.515525817871094
2013-04-18,14.903738975524902
2013-04-19,15.286101341247559
2013-04-22,15.558013916015625
2013-04-23,16.484174728393555
2013-04-24,16.730600357055664
2013-04-25,17.665264129638672
2013-04-26,18.141094207763672
2013-04-29,18.022146224975586
2013-04-30,17.835203170776367
2013-05-01,17.75873374938965
2013-05-02,18.63392448425293
2013-05-03,18.96530532836914
2013-05-06,19.23720932006836
2013-05-07,19.432649612426758
2013-05-08,19.424144744873047
2013-05-09,19.4156551361084
2013-05-10,19.730037689208984
2013-05-13,19.874496459960938
2013-05-14,20.6052303314209
2013-05-15,20.37580680847168
2013-05-16,19.840496063232422
2013-05-17,20.350322723388672
2013-05-20,20.061420440673828
2013-05-21,19.58559226989746
2013-05-22,19.05877685546875
2013-05-23,19.14373779296875
2013-05-24,19.313682556152344
2013-05-28,19.36467170715332
2013-05-29,18.73588752746582
2013-05-30,18.786869049072266
2013-05-31,18.34502601623535
2013-06-03,18.1156063079834
2013-06-04,17.46983528137207
2013-06-05,17.129953384399414
2013-06-06,17.928672790527344
2013-06-07,17.894683837890625
2013-06-10,17.53780746459961
2013-06-11,17.087478637695312
2013-06-12,17.002492904663086
2013-06-13,17.792722702026367
2013-06-14,17.724750518798828
2013-06-17,18.20057487487793
2013-06-18,18.260059356689453
2013-06-19,17.639772415161133
2013-06-20,16.033842086791992
2013-06-21,15.982860565185547
2013-06-24,15.558013916015625
2013-06-25,16.161298751831055
2013-06-26,16.169784545898438
2013-06-27,16.467185974121094
2013-06-28,16.11880874633789
2013-07-01,16.237770080566406
2013-07-02,16.144302368164062
2013-07-03,16.27175521850586
2013-07-05,15.795928955078125
2013-07-08,15.345582962036133
2013-07-09,16.18678855895996
2013-07-10,16.161298751831055
2013-07-11,17.325387954711914
2013-07-12,17.180931091308594
2013-07-15,16.6031436920166
2013-07-16,16.382219314575195
2013-07-17,16.560653686523438
2013-07-18,16.237770080566406
2013-07-19,16.450197219848633
2013-07-22,16.263267517089844
2013-07-23,16.433204650878906
2013-07-24,15.676969528198242
2013-07-25,14.062536239624023
2013-07-26,13.901095390319824
2013-07-29,13.926582336425781
2013-07-30,13.748147964477539
2013-07-31,14.130512237548828
2013-08-01,14.249825477600098
2013-08-02,14.675959587097168
2013-08-05,14.369147300720215
2013-08-06,13.798133850097656
2013-08-07,13.448701858520508
2013-08-08,13.431659698486328
2013-08-09,13.354955673217773
2013-08-12,13.40609359741211
2013-08-13,13.099279403686523
2013-08-14,12.877687454223633
2013-08-15,13.559497833251953
2013-08-16,13.874834060668945
2013-08-19,13.337908744812012
2013-08-20,13.798133850097656
2013-08-21,13.721429824829102
2013-08-22,13.90892505645752
2013-08-23,13.687335968017578
2013-08-26,13.764039039611816
2013-08-27,13.286771774291992
2013-08-28,13.10780143737793
2013-08-29,13.516883850097656
2013-08-30,13.116323471069336
2013-09-03,13.116323471069336
2013-09-04,13.056661605834961
2013-09-05,12.997002601623535
2013-09-06,13.184502601623535
2013-09-09,14.173124313354492
