date,n_bars,open,close,oc_ret,oc_r2,rv_5m,range_var,close30_ret,close30_vol_share,close30_rv_share,close30_range_share,is_friday,is_monthly_opex,is_triple_witching,close30_vol_share_z,high_close_concentration,next_oc_r2,next_rv_5m,next_reversal_payoff
2026-03-09,78,666.3900146484375,678.3159790039062,0.01773811838387077,0.00031464084380021415,0.00012349954490834363,0.00031924116096228094,0.0013955798884304987,0.17495422955510456,0.14156247606625724,0.18837268452290662,0,0,0,0.21906648122930106,0.0,9.782647311566252e-07,6.910812364324908e-05,0.0009890726622228648
2026-03-10,78,677.719970703125,677.0499877929688,-0.0009890726622228648,9.782647311566252e-07,6.910812364324908e-05,0.0002205896577662458,-0.0005463319739726922,0.13885637084790287,0.029676631189507433,0.07238264269554812,0,0,0,-0.8483796497685819,0.0,3.4095781582938655e-06,6.027992788918506e-05,-0.001846504307683539
2026-03-11,78,677.5800170898438,676.3300170898438,-0.001846504307683539,3.4095781582938655e-06,6.027992788918506e-05,0.000195877713840364,0.001983286397665895,0.126422547754022,0.04992855692968004,0.04024305003207314,0,0,0,-1.1965300227380302,0.0,5.864225005248954e-05,7.403646106017355e-05,-0.007657822801063599
2026-03-12,78,671.1599731445312,666.0399780273438,-0.007657822801063599,5.864225005248954e-05,7.403646106017355e-05,0.00024042055524880432,-0.0029234929383744426,0.1370777470276496,0.046831675103889366,0.04151180005194063,0,0,0,-0.8441045021694258,0.0,0.00013690971750890564,6.634589553002548e-05,-0.011700842598245036
2026-03-13,78,670.094970703125,662.2999877929688,-0.011700842598245036,0.00013690971750890564,6.634589553002548e-05,0.00020367220630445086,-0.00010569775896957736,0.13868835165167415,0.020935767521289148,0.030179122453441832,1,0,0,-0.7776856916618117,0.0,7.524158560424542e-07,4.303403305197451e-05,0.0008674190775181591
2026-03-16,78,668.3800048828125,668.9600219726562,0.0008674190775181591,7.524158560424542e-07,4.303403305197451e-05,0.00013128300074554932,-0.00046329488133485536,0.13754981665124238,0.01893878977363706,0.03393049034135311,0,0,0,-0.7957251431103285,0.0,6.110332800984955e-06,2.448727887916606e-05,0.002471908736378622
2026-03-17,78,672.3900146484375,670.72998046875,-0.002471908736378622,6.110332800984955e-06,2.448727887916606e-05,8.59585965055679e-05,-0.0004620725961950552,0.1563832212155536,0.03131088144224933,0.037858677521173306,0,0,0,-0.21693162854544024,0.0,0.00010426696094725861,4.448033897771803e-05,-0.010211119475711692
2026-03-18,78,668.3599853515625,661.5700073242188,-0.010211119475711692,0.00010426696094725861,4.448033897771803e-05,0.00012807192848356594,-0.0020083769432801503,0.2021056969030788,0.03995093075595121,0.056723483571056804,0,0,0,1.2176798206504296,1.0,1.744856060375175e-05,7.652217588864212e-05,0.004177147424230051
2026-03-19,78,656.969970703125,659.719970703125,0.004177147424230051,1.744856060375175e-05,7.652217588864212e-05,0.00023567069021901036,-0.0007879323214995122,0.11544118427171883,0.011779062025829151,0.04667972689945216,0,0,0,-1.433768160970955,0.0,0.00015031990678427372,7.320630257458746e-05,0.012260501897731337
2026-03-20,78,656.510009765625,648.510009765625,-0.012260501897731337,0.00015031990678427372,7.320630257458746e-05,0.0002117908770048564,0.0021302296765583896,0.20641035291643517,0.24764489318015517,0.145017657204468,1,1,1,1.3083086087072753,1.0,1.6903326952186564e-05,9.391195162850172e-05,-0.0041113655824052625
2026-03-23,78,658.0700073242188,655.3699951171875,-0.0041113655824052625,1.6903326952186564e-05,9.391195162850172e-05,0.0002635531646478205,-0.0029710192624207528,0.11832061250661872,0.07985075650349505,0.04539762469484152,0,0,0,-1.2778670979522364,0.0,8.30762817448337e-06,7.79002898835043e-05,0.00288229564314339
2026-03-24,78,651.3200073242188,653.2000122070312,0.00288229564314339,8.30762817448337e-06,7.79002898835043e-05,0.0002927492574252626,-0.0019118271057241027,0.12577760656641468,0.024142598080707824,0.024397326898841262,0,0,0,-1.0348458635014421,0.0,8.610922407775731e-06,5.5260740654015904e-05,0.00293443732387927
2026-03-25,78,658.6699829101562,656.739990234375,-0.00293443732387927,8.610922407775731e-06,5.5260740654015904e-05,0.00020871502791500489,0.00035024629141603927,0.10622247592900527,0.015268343511208841,0.026631965430925584,0,0,0,-1.5456587960935477,0.0,0.00011499376366041208,4.739756061135916e-05,-0.010723514519988868
2026-03-26,78,652.0599975585938,645.10498046875,-0.010723514519988868,0.00011499376366041208,4.739756061135916e-05,0.00014911761285394865,-0.0017114983897192034,0.15423471779849446,0.04548677480284836,0.04553852993169789,0,0,0,-0.16208831696652268,0.0,0.0001740199034509734,5.654937875201184e-05,-0.013191660375061715
2026-03-27,78,642.5,634.0800170898438,-0.013191660375061715,0.0001740199034509734,5.654937875201184e-05,0.00018753819218327286,-0.0012293226763193058,0.18537994813411718,0.04229652307125744,0.06394341772988066,1,0,0,0.777237106134122,0.0,0.00016257829900559207,5.9348611691291404e-05,-0.012750619553793929
2026-03-30,78,640.1099853515625,632.0,-0.012750619553793929,0.00016257829900559207,5.9348611691291404e-05,0.00017546795332030844,0.0038284870778259755,0.15305720919965662,0.08034645548139233,0.09274963501142094,0,0,0,-0.14706094809169545,0.0,0.000307334327643852,0.00012435853062227694,0.017530953415141232
2026-03-31,78,638.9400024414062,650.239990234375,0.017530953415141232,0.000307334327643852,0.00012435853062227694,0.0003676610065892832,0.0012618799531783952,0.19191896524831875,0.042570988769638544,0.05503155432338004,0,0,0,1.0127038147510876,1.0,3.824073958861038e-06,3.346158842855211e-05,-0.0019555239601858725
2026-04-01,78,653.9000244140625,655.1799926757812,0.0019555239601858725,3.824073958861038e-06,3.346158842855211e-05,0.0001533172958064333,-0.0014031832764497556,0.15111294173320727,0.041772693440965146,0.05039163079366588,0,0,0,-0.2049317378854259,0.0,0.0002110753346853286,0.00011325590111894475,-0.01452843194172477
2026-04-02,78,646.4199829101562,655.8800048828125,0.01452843194172477,0.0002110753346853286,0.00011325590111894475,0.0003147983797538155,0.0023049195712851697,0.12869692009119263,0.02733163452082346,0.020493889754718532,0,0,0,-0.871296584263052,0.0,2.0966415357124636e-05,4.015918638253187e-05,-0.004578909843742792
2026-04-06,78,655.8599853515625,658.8699951171875,0.004578909843742792,2.0966415357124636e-05,4.015918638253187e-05,0.00016027405855493718,0.0015036877477304365,0.1515506511605486,0.04567712607663961,0.02662418749617162,0,0,0,-0.2235294045238834,0.0,1.5735656730137778e-05,7.841906227087346e-05,-0.003966819472844432
2026-04-07,78,656.6500244140625,659.260009765625,0.003966819472844432,1.5735656730137778e-05,7.841906227087346e-05,0.00024145753330964272,0.003966819472844432,0.2007312282841764,0.08353661314722728,0.12283772998586454,0,0,0,1.2184111840810894,1.0,5.689710602255037e-07,3.940794798812827e-05,0.000754301703713775
2026-04-08,78,676.3900146484375,675.8800048828125,-0.000754301703713775,5.689710602255037e-07,3.940794798812827e-05,0.00011674832122939556,0.0034682000128513626,0.1738724294784733,0.08843779727495127,0.06608092583914058,0,0,0,0.40657397998316785,0.0,5.514444687924045e-05,3.2620155536159726e-05,0.007425930707947688
2026-04-09,78,674.8400268554688,679.8699951171875,0.007425930707947688,5.514444687924045e-05,3.2620155536159726e-05,9.503896403576291e-05,-5.88007299538897e-05,0.13606747735316146,0.051808130870874575,0.050918002047259006,0,0,0,-0.6923165873232379,0.0,8.4699951074281e-06,1.2939760911371938e-05,0.002910325601617128
2026-04-10,78,681.3200073242188,679.3400268554688,-0.002910325601617128,8.4699951074281e-06,1.2939760911371938e-05,4.833870291286324e-05,-0.00045621756197692287,0.17906910756546962,0.08029709747409587,0.089456243404325,1,0,0,0.6687801175966612,0.0,0.000159152257165409,2.6433019705574245e-05,0.012615556157594044
2026-04-13,78,677.4099731445312,686.010009765625,0.012615556157594044,0.000159152257165409,2.6433019705574245e-05,7.96115547272078e-05,0.00322675976106646,0.2609227274082327,0.22238701073063322,0.12406018871457795,0,0,0,3.1697609671827673,1.0,9.414495736919013e-05,1.5427870482210605e-05,-0.009702832440539728
2026-04-14,78,687.6900024414062,694.39501953125,0.009702832440539728,9.414495736919013e-05,1.5427870482210605e-05,3.969167841673958e-05,0.00023770141438772243,0.12002528806336775,0.17186164738972684,0.152679980274186,0,0,0,-1.1292065983995332,0.0,4.3110852269565934e-05,2.330482665384876e-05,-0.006565885490135046
2026-04-15,78,695.260009765625,699.8400268554688,0.006565885490135046,4.3110852269565934e-05,2.330482665384876e-05,5.4673697853015944e-05,-0.00022140932312640486,0.1618673885824016,0.02771510917148867,0.0603841675495021,0,0,0,0.06166117666722381,0.0,9.68303124174312e-07,2.6369600522226067e-05,-0.0009840239449191834
2026-04-16,78,700.8599853515625,701.5499877929688,0.0009840239449191834,9.68303124174312e-07,2.6369600522226067e-05,7.107988454397501e-05,0.0009127029800391469,0.1444178415649293,0.019244028216778022,0.0360055632791167,0,0,0,-0.4406790110310531,0.0,3.0490651134641405e-05,2.0140003786621373e-05,-0.005521834037223629
2026-04-17,78,706.1400146484375,710.0499877929688,0.005521834037223629,3.0490651134641405e-05,2.0140003786621373e-05,7.519124634367543e-05,0.0010990732691826982,0.12087267191199702,0.0693404084688678,0.051484644624928654,1,1,0,-1.0660606583897572,0.0,1.613527542076358e-08,1.5878142777560695e-05,0.00012702470397825606
2026-04-20,78,708.780029296875,708.6900024414062,-0.00012702470397825606,1.613527542076358e-08,1.5878142777560695e-05,6.388809261251104e-05,0.0009458293506955087,0.18778786791276433,0.07595145527679015,0.05109869026471688,0,0,0,0.8070760743366977,0.0,5.857955612001249e-05,5.765766590010595e-05,-0.0076537282496841035
2026-04-21,78,709.5499877929688,704.1400146484375,-0.0076537282496841035,5.857955612001249e-05,5.765766590010595e-05,0.00015181769401372239,-0.00507127302170633,0.23964325128551475,0.41127522318561077,0.2919641641080456,0,0,0,2.2115843626364393,1.0,8.413895557972485e-06,1.2837359142147756e-05,0.002900671570166551
2026-04-22,78,709.1500244140625,711.2100219726562,0.002900671570166551,8.413895557972485e-06,1.2837359142147756e-05,5.086648862851718e-05,0.0010621418309477457,0.20361203162984992,0.04196918184070786,0.05875895480597347,0,0,0,1.117505808499674,1.0,2.2353944760943193e-06,5.4974094416369375e-05,0.001495123565493608
2026-04-23,78,709.5,708.4400024414062,-0.001495123565493608,2.2353944760943193e-06,5.4974094416369375e-05,0.0001732561489515687,2.825901141720805e-05,0.12334281009849773,0.03441605345703656,0.07939218462303739,0,0,0,-1.0125340851620364,0.0,2.055872349002508e-05,1.592141935505432e-05,0.0045341728562136975
2026-04-24,78,710.75,713.97998046875,0.0045341728562136975,2.055872349002508e-05,1.592141935505432e-05,6.552503260461572e-05,0.00032216241710290107,0.1852493407168238,0.012793743897487289,0.03446795394241842,1,0,0,0.6866748098847114,0.0,7.764354472288226e-06,1.1648704293849968e-05,-0.0027864591280491137
2026-04-27,78,713.1699829101562,715.1599731445312,0.0027864591280491137,7.764354472288226e-06,1.1648704293849968e-05,3.502232013533206e-05,4.1905155155375526e-05,0.19578590945962898,0.03366940111163975,0.040194293605196926,0,0,0,0.9330485554360208,1.0,3.598143431808839e-08,1.396819398879446e-05,0.00018968772843304437
2026-04-28,78,711.8150024414062,711.6799926757812,-0.00018968772843304437,3.598143431808839e-08,1.396819398879446e-05,5.341098220786545e-05,0.0001264212963074122,0.22599652492108946,0.03385159974281005,0.03627629299113164,0,0,0,1.8065776218658998,1.0,6.649488076658217e-07,2.422902289557923e-05,0.0008154439328769463
2026-04-29,78,711.0,711.5800170898438,0.0008154439328769463,6.649488076658217e-07,2.422902289557923e-05,6.703003780178206e-05,0.0010123896945306281,0.07977499046961097,0.10256266401448741,0.10212441882726903,0,0,0,-2.169731446991632,0.0,2.7538191468050768e-05,2.373134419932161e-05,-0.005247684391048186
2026-04-30,78,714.6300048828125,718.3900146484375,0.005247684391048186,2.7538191468050768e-05,2.373134419932161e-05,8.020947735618796e-05,-0.0010016984533239145,0.09589044225320649,0.07529710156614851,0.08566990126518717,0,0,0,-1.7034010364555465,0.0,6.472309802862382e-07,2.096287760905556e-05,0.0008045066688886042
2026-05-01,78,721.25,720.6699829101562,-0.0008045066688886042,6.472309802862382e-07,2.096287760905556e-05,6.0245755790936925e-05,-0.0024392081879748475,0.2043913307915015,0.08805361010283647,0.07330348274261259,1,0,0,1.116863709189365,1.0,5.267664159524973e-06,3.247332065432741e-05,-0.0022951392462168766
2026-05-04,78,719.719970703125,718.0700073242188,-0.0022951392462168766,5.267664159524973e-06,3.247332065432741e-05,0.00010682672109382478,0.0004457485309926442,0.03278894256694794,0.05753407428882196,0.03304053825546244,0,0,0,-3.1577034700832867,0.0,7.429128277210692e-06,9.433060705649013e-06,0.0027256427273600428
2026-05-05,78,721.77001953125,723.739990234375,0.0027256427273600428,7.429128277210692e-06,9.433060705649013e-06,2.9235746949995573e-05,-0.001353134563197978,0.037045003732078856,0.1399094714479111,0.103018296525933,0,0,0,-2.65831514168379,0.0,5.890389417211572e-05,1.114103231370886e-05,-0.0076748872416548064
2026-05-06,78,728.1599731445312,733.77001953125,0.0076748872416548064,5.890389417211572e-05,1.114103231370886e-05,4.063900610584048e-05,-0.00010896016003138333,0.10325291032559913,0.21435920289800234,0.0946831848368369,0,0,0,-1.0277687480653594,0.0,2.2650655728193296e-05,3.109581643585568e-05,0.004759270503784514
2026-05-07,78,735.0499877929688,731.5599975585938,-0.004759270503784514,2.2650655728193296e-05,3.109581643585568e-05,9.309539131261548e-05,0.0014500058083603631,0.04197349570949528,0.04546180688369652,0.07407068232262551,0,0,0,-2.239228842575634,0.0,1.2471905152298455e-05,1.0586743791498778e-05,0.003531558459419645
2026-05-08,78,734.9299926757812,737.530029296875,0.003531558459419645,1.2471905152298455e-05,1.0586743791498778e-05,3.572592167561962e-05,0.0012074790967706338,0.052876683695501706,0.053989388824285355,0.049866598317282,1,0,0,-1.8670380883590127,0.0,1.3891835942480395e-05,1.3712111186876853e-05,-0.003727175330257539
2026-05-11,78,736.4500122070312,739.2000122070312,0.003727175330257539,1.3891835942480395e-05,1.3712111186876853e-05,4.0524351298154764e-05,0.0009677663540690114,0.04559260863823651,0.07357137645661443,0.07180671046805638,0,0,0,-1.8867262056190937,0.0,3.1547441141050768e-06,2.511258423093294e-05,-0.0017761599348327494
2026-05-12,78,736.8900146484375,738.2000122070312,0.0017761599348327494,3.1547441141050768e-06,2.511258423093294e-05,7.72545451423608e-05,0.0015183494795759861,0.0362520547804349,0.05773663512414135,0.06065981013770314,0,0,0,-1.9318459249689908,0.0,2.6829928838164372e-05,1.749303414778529e-05,-0.005179761465373128
2026-05-13,78,738.469970703125,742.3049926757812,0.005179761465373128,2.6829928838164372e-05,1.749303414778529e-05,4.869324787414063e-05,-0.0015951027207360968,0.16716224318782358,0.1055252551010795,0.07024721109895109,0,0,0,0.40046139947802156,0.0,3.527671116564317e-05,1.6924481859605357e-05,-0.005939420103481751
2026-05-14,78,743.6500244140625,748.0800170898438,0.005939420103481751,3.527671116564317e-05,1.6924481859605357e-05,5.33402897385363e-05,0.0,0.1804783447569889,0.015861158533960338,0.047459575481505034,0,0,0,0.6193823021979951,0.0,1.3395321920842193e-05,4.108876939867511e-05,0.0036599620108468604
2026-05-15,78,741.7899780273438,739.0800170898438,-0.0036599620108468604,1.3395321920842193e-05,4.108876939867511e-05,0.00012719561737213917,-0.0014331846747450247,0.060835568101428886,0.10308209333780786,0.06593944356898662,1,1,0,-1.394885692678841,0.0,2.9519089897724597e-06,7.762443962275269e-05,-0.001718112042263967
2026-05-18,78,739.8300170898438,738.5599975585938,-0.001718112042263967,2.9519089897724597e-06,7.762443962275269e-05,0.00021708318978758216,0.0041109735141650686,0.06486463704466269,0.04862715659891363,0.04516926412565305,0,0,0,-1.2758683353075921,0.0,1.8179677896689692e-06,5.0632542284666084e-05,-0.0013483203586940936
2026-05-19,78,734.780029296875,733.7899780273438,-0.0013483203586940936,1.8179677896689692e-06,5.0632542284666084e-05,0.00013823194731438872,-0.001361860006916747,0.23728860976062677,0.07841471865876685,0.05769444161512008,0,0,0,1.6367833242067875,1.0,5.6278520162674204e-05,3.6524930880164094e-05,0.007501901103232047
2026-05-20,78,735.7100219726562,741.25,0.007501901103232047,5.6278520162674204e-05,3.6524930880164094e-05,0.00012831074193981438,0.0005667479711690833,0.1734176294157386,0.02054059161382413,0.03145829566432745,0,0,0,0.5162835989226553,0.0,7.592750675240131e-07,1.9387462694294204e-05,0.0008713639122226792
2026-05-22,78,746.239990234375,745.5900268554688,-0.0008713639122226792,7.592750675240131e-07,1.9387462694294204e-05,6.493381846454636e-05,2.0138144396726404e-05,0.22117072264622295,0.01620686238195589,0.07508818662170813,1,0,0,1.2591725218173035,1.0,3.758733275359733e-07,1.2680584509491903e-05,0.0006130850899638429
2026-05-26,78,750.010009765625,750.469970703125,0.0006130850899638429,3.758733275359733e-07,1.2680584509491903e-05,3.801483332374651e-05,0.0012933203427722803,0.19099707342588643,0.05696854415095154,0.06012441003809137,0,0,0,0.7203155013338524,0.0,2.983570132010097e-07,2.0940996514753676e-05,0.0005462206634694532
2026-05-27,78,750.8800048828125,750.469970703125,-0.0005462206634694532,2.983570132010097e-07,2.0940996514753676e-05,5.598277535246104e-05,-0.00011995344194354285,0.21165730850621364,0.03157522091896386,0.0405814156720814,0,0,0,1.0247745142871376,1.0,3.4039633297954704e-05,1.9504524984543652e-05,0.005834349432280749
