date,BIL,SPY,SVXY,VIXY,VXX,^VIX
2006-03-30,,89.71456146240234,,,,11.569999694824219
2006-03-31,,89.73527526855469,,,,11.390000343322754
2006-04-03,,89.66617584228516,,,,11.569999694824219
2006-04-04,,90.23985290527344,,,,11.140000343322754
2006-04-05,,90.55087280273438,,,,11.130000114440918
2006-04-06,,90.45414733886719,,,,11.449999809265137
2006-04-07,,89.53485870361328,,,,12.260000228881836
2006-04-10,,89.673095703125,,,,12.1899995803833
2006-04-11,,88.91278839111328,,,,13.0
2006-04-12,,89.07869720458984,,,,12.760000228881836
2006-04-13,,88.961181640625,,,,12.380000114440918
2006-04-17,,88.9266357421875,,,,12.579999923706055
2006-04-18,,90.33659362792969,,,,11.399999618530273
2006-04-19,,90.50939178466797,,,,11.319999694824219
2006-04-20,,90.63385009765625,,,,11.640000343322754
2006-04-21,,90.64763641357422,,,,11.59000015258789
2006-04-24,,90.48174285888672,,,,11.75
2006-04-25,,90.10848236083984,,,,11.75
2006-04-26,,90.12928009033203,,,,11.760000228881836
2006-04-27,,90.56468200683594,,,,11.84000015258789
2006-04-28,,90.86884307861328,,,,11.59000015258789
2006-05-01,,90.12928009033203,,,,12.539999961853027
2006-05-02,,90.80660247802734,,,,11.989999771118164
2006-05-03,,90.46794891357422,,,,11.989999771118164
2006-05-04,,90.79277801513672,,,,11.859999656677246
2006-05-05,,91.59455871582031,,,,11.619999885559082
2006-05-08,,91.4840087890625,,,,12.0
2006-05-09,,91.66366577148438,,,,11.989999771118164
2006-05-10,,91.61529541015625,,,,11.779999732971191
2006-05-11,,90.50939178466797,,,,12.489999771118164
2006-05-12,,89.32749938964844,,,,14.1899995803833
2006-05-15,,89.50721740722656,,,,13.569999694824219
2006-05-16,,89.37589263916016,,,,13.350000381469727
2006-05-17,,87.67559814453125,,,,16.260000228881836
2006-05-18,,87.23324584960938,,,,16.989999771118164
2006-05-19,,87.84837341308594,,,,17.18000030517578
2006-05-22,,87.17794036865234,,,,17.719999313354492
2006-05-23,,86.51441955566406,,,,18.260000228881836
2006-05-24,,87.20558166503906,,,,17.360000610351562
2006-05-25,,88.28382873535156,,,,15.5
2006-05-26,,88.73310089111328,,,,14.260000228881836
2006-05-30,,87.1572265625,,,,18.65999984741211
2006-05-31,,88.13177490234375,,,,16.440000534057617
2006-06-01,,88.97500610351562,,,,14.520000457763672
2006-06-02,,89.1616439819336,,,,14.319999694824219
2006-06-05,,87.86221313476562,,,,16.649999618530273
2006-06-06,,87.64794158935547,,,,17.34000015258789
2006-06-07,,86.99132537841797,,,,17.799999237060547
2006-06-08,,86.91531372070312,,,,18.350000381469727
2006-06-09,,86.63883972167969,,,,18.1200008392334
2006-06-12,,85.69886016845703,,,,20.959999084472656
2006-06-13,,84.70353698730469,,,,23.809999465942383
2006-06-14,,85.36018371582031,,,,21.459999084472656
2006-06-15,,87.1710433959961,,,,15.899999618530273
2006-06-16,,86.53581237792969,,,,17.25
2006-06-19,,85.85543060302734,,,,17.829999923706055
2006-06-20,,86.14701843261719,,,,16.690000534057617
2006-06-21,,86.7857437133789,,,,15.520000457763672
2006-06-22,,86.4039077758789,,,,15.880000114440918
2006-06-23,,86.3900375366211,,,,15.890000343322754
2006-06-26,,86.77185821533203,,,,15.619999885559082
2006-06-27,,86.02210235595703,,,,16.399999618530273
2006-06-28,,86.60526275634766,,,,15.789999961853027
2006-06-29,,88.35472106933594,,,,13.029999732971191
2006-06-30,,88.36163330078125,,,,13.079999923706055
2006-07-03,,88.72262573242188,,,,13.050000190734863
2006-07-05,,88.2158432006836,,,,14.149999618530273
2006-07-06,,88.47274017333984,,,,13.649999618530273
2006-07-07,,87.89653015136719,,,,13.970000267028809
2006-07-10,,88.0631103515625,,,,14.020000457763672
2006-07-11,,88.451904296875,,,,13.140000343322754
2006-07-12,,87.50772857666016,,,,14.489999771118164
2006-07-13,,86.08454895019531,,,,17.790000915527344
2006-07-14,,85.75132751464844,,,,18.049999237060547
2006-07-17,,85.62637329101562,,,,18.639999389648438
2006-07-18,,86.06372833251953,,,,17.739999771118164
2006-07-19,,87.25779724121094,,,,15.550000190734863
2006-07-20,,86.66078186035156,,,,16.209999084472656
2006-07-21,,86.04987335205078,,,,17.399999618530273
2006-07-24,,87.61881256103516,,,,14.979999542236328
2006-07-25,,87.93121337890625,,,,14.850000381469727
2006-07-26,,88.04924774169922,,,,14.619999885559082
2006-07-27,,87.96591186523438,,,,14.9399995803833
2006-07-28,,88.84760284423828,,,,14.329999923706055
2006-07-31,,88.75735473632812,,,,14.949999809265137
2006-08-01,,88.32000732421875,,,,15.050000190734863
2006-08-02,,88.91702270507812,,,,14.34000015258789
2006-08-03,,89.15306091308594,,,,14.460000038146973
2006-08-04,,89.00032806396484,,,,14.34000015258789
2006-08-07,,88.79206848144531,,,,15.229999542236328
2006-08-08,,88.451904296875,,,,15.229999542236328
2006-08-09,,88.15341186523438,,,,15.199999809265137
2006-08-10,,88.42410278320312,,,,14.460000038146973
2006-08-11,,88.1742172241211,,,,14.300000190734863
2006-08-14,,88.2436294555664,,,,14.260000228881836
2006-08-15,,89.2988510131836,,,,13.420000076293945
2006-08-16,,90.04168701171875,,,,12.40999984741211
2006-08-17,,90.2707748413086,,,,12.239999771118164
2006-08-18,,90.72896575927734,,,,11.640000343322754
2006-08-21,,90.34020233154297,,,,12.220000267028809
2006-08-22,,90.333251953125,,,,12.1899995803833
2006-08-23,,90.0833511352539,,,,12.399999618530273
2006-08-24,,90.00695037841797,,,,12.399999618530273
2006-08-25,,90.1180419921875,,,,12.3100004196167
2006-08-28,,90.5484619140625,,,,12.180000305175781
2006-08-29,,90.6526107788086,,,,12.279999732971191
2006-08-30,,90.7081527709961,,,,12.220000267028809
2006-08-31,,90.69425201416016,,,,12.3100004196167
2006-09-01,,91.23573303222656,,,,11.960000038146973
2006-09-05,,91.40930938720703,,,,12.630000114440918
2006-09-06,,90.60398864746094,,,,13.739999771118164
2006-09-07,,90.18748474121094,,,,13.880000114440918
2006-09-08,,90.4443359375,,,,13.15999984741211
2006-09-11,,90.53457641601562,,,,12.989999771118164
2006-09-12,,91.42315673828125,,,,11.920000076293945
2006-09-13,,91.79112243652344,,,,11.180000305175781
2006-09-14,,91.7980728149414,,,,11.550000190734863
2006-09-15,,92.0135498046875,,,,11.760000228881836
2006-09-18,,92.1390380859375,,,,11.779999732971191
2006-09-19,,91.90895080566406,,,,11.979999542236328
2006-09-20,,92.39702606201172,,,,11.390000343322754
2006-09-21,,91.95077514648438,,,,12.25
2006-09-22,,91.6718521118164,,,,12.59000015258789
2006-09-25,,92.37613677978516,,,,12.119999885559082
2006-09-26,,93.1431655883789,,,,11.529999732971191
2006-09-27,,93.25468444824219,,,,11.579999923706055
2006-09-28,,93.21983337402344,,,,11.720000267028809
2006-09-29,,93.1431655883789,,,,11.979999542236328
2006-10-02,,92.79449462890625,,,,12.569999694824219
2006-10-03,,92.9897232055664,,,,12.239999771118164
2006-10-04,,94.0774917602539,,,,11.859999656677246
2006-10-05,,94.2587661743164,,,,11.979999542236328
2006-10-06,,94.14021301269531,,,,11.5600004196167
2006-10-09,,94.1960220336914,,,,11.680000305175781
2006-10-10,,94.32154846191406,,,,11.520000457763672
2006-10-11,,94.20999908447266,,,,11.619999885559082
2006-10-12,,95.02580261230469,,,,11.09000015258789
2006-10-13,,95.2698974609375,,,,10.75
2006-10-16,,95.41629791259766,,,,11.09000015258789
2006-10-17,,95.1164321899414,,,,11.729999542236328
2006-10-18,,95.24193572998047,,,,11.34000015258789
2006-10-19,,95.39537811279297,,,,10.899999618530273
2006-10-20,,95.41629791259766,,,,10.630000114440918
2006-10-23,,95.8555908203125,,,,11.079999923706055
2006-10-24,,96.14146423339844,,,,10.779999732971191
2006-10-25,,96.46919250488281,,,,10.65999984741211
2006-10-26,,96.76900482177734,,,,10.5600004196167
2006-10-27,,96.16238403320312,,,,10.800000190734863
2006-10-30,,96.09263610839844,,,,11.199999809265137
2006-10-31,,96.07870483398438,,,,11.100000381469727
2006-11-01,,95.43022918701172,,,,11.510000228881836
2006-11-02,,95.37445831298828,,,,11.420000076293945
2006-11-03,,95.20710754394531,,,,11.15999984741211
2006-11-06,,96.28093719482422,,,,11.15999984741211
2006-11-07,,96.65046691894531,,,,11.09000015258789
2006-11-08,,96.85967254638672,,,,10.75
2006-11-09,,96.35063171386719,,,,11.010000228881836
2006-11-10,,96.39249420166016,,,,10.789999961853027
2006-11-13,,96.62957000732422,,,,10.859999656677246
2006-11-14,,97.354736328125,,,,10.5
2006-11-15,,97.63363647460938,,,,10.3100004196167
2006-11-16,,97.88468170166016,,,,10.15999984741211
2006-11-17,,97.9125747680664,,,,10.050000190734863
2006-11-20,,97.96833801269531,,,,9.970000267028809
2006-11-21,,98.06598663330078,,,,9.899999618530273
2006-11-22,,98.2612075805664,,,,10.140000343322754
2006-11-24,,97.8637466430664,,,,10.729999542236328
2006-11-27,,96.51799011230469,,,,12.300000190734863
2006-11-28,,96.93639373779297,,,,11.619999885559082
2006-11-29,,97.94744873046875,,,,10.829999923706055
2006-11-30,,97.98926544189453,,,,10.90999984741211
2006-12-01,,97.7730712890625,,,,11.65999984741211
2006-12-04,,98.51919555664062,,,,11.229999542236328
2006-12-05,,98.94453430175781,,,,11.270000457763672
2006-12-06,,98.86087799072266,,,,11.329999923706055
2006-12-07,,98.42855072021484,,,,12.670000076293945
2006-12-08,,98.60986328125,,,,12.069999694824219
2006-12-11,,98.89569091796875,,,,10.710000038146973
2006-12-12,,98.81900787353516,,,,10.649999618530273
2006-12-13,,98.92361450195312,,,,10.180000305175781
2006-12-14,,99.79520416259766,,,,9.970000267028809
2006-12-15,,99.8043441772461,,,,10.050000190734863
2006-12-18,,99.53089141845703,,,,10.600000381469727
2006-12-19,,99.72017669677734,,,,10.300000190734863
2006-12-20,,99.66410064697266,,,,10.260000228881836
2006-12-21,,99.29952239990234,,,,10.529999732971191
2006-12-22,,98.689453125,,,,11.359999656677246
2006-12-26,,99.2714614868164,,,,11.260000228881836
2006-12-27,,99.92350006103516,,,,10.640000343322754
2006-12-28,,99.71318817138672,,,,10.989999771118164
2006-12-29,,99.29952239990234,,,,11.5600004196167
2007-01-03,,99.12421417236328,,,,12.039999961853027
2007-01-04,,99.33454895019531,,,,11.510000228881836
2007-01-05,,98.54224395751953,,,,12.140000343322754
2007-01-08,,98.99800109863281,,,,12.0
2007-01-09,,98.91383361816406,,,,11.90999984741211
2007-01-10,,99.24337768554688,,,,11.470000267028809
2007-01-11,,99.67814636230469,,,,10.869999885559082
2007-01-12,,100.43541717529297,,,,10.149999618530273
2007-01-16,,100.23907470703125,,,,10.739999771118164
2007-01-17,,100.28106689453125,,,,10.59000015258789
2007-01-18,,99.94456481933594,,,,10.850000381469727
2007-01-19,,100.14090728759766,,,,10.399999618530273
2007-01-22,,99.83238983154297,,,,10.770000457763672
2007-01-23,,100.12688446044922,,,,10.34000015258789
2007-01-24,,100.9332046508789,,,,9.890000343322754
2007-01-25,,99.74823760986328,,,,11.220000267028809
2007-01-26,,99.65711212158203,,,,11.130000114440918
2007-01-29,,99.60103607177734,,,,11.449999809265137
2007-01-30,,100.11988067626953,,,,10.960000038146973
2007-01-31,,100.79297637939453,,,,10.420000076293945
2007-02-01,,101.39598846435547,,,,10.3100004196167
2007-02-02,,101.53620910644531,,,,10.079999923706055
2007-02-05,,101.56429290771484,,,,10.550000190734863
2007-02-06,,101.59229278564453,,,,10.649999618530273
2007-02-07,,101.816650390625,,,,10.319999694824219
2007-02-08,,101.68350219726562,,,,10.4399995803833
2007-02-09,,100.92623901367188,,,,11.100000381469727
2007-02-12,,100.5826416015625,,,,11.609999656677246
2007-02-13,,101.4310531616211,,,,10.34000015258789
2007-02-14,,102.09717559814453,,,,10.229999542236328
2007-02-15,,102.23036193847656,,,,10.220000267028809
2007-02-16,,102.18128967285156,,,,10.020000457763672
2007-02-20,,102.3986587524414,,,,10.239999771118164
2007-02-21,,102.35660552978516,,,,10.199999809265137
2007-02-22,,102.27946472167969,,,,10.180000305175781
2007-02-23,,101.87977600097656,,,,10.579999923706055
2007-02-26,,101.78865051269531,,,,11.149999618530273
2007-02-27,,97.81303405761719,,,,18.309999465942383
2007-02-28,,98.81571197509766,,,,15.420000076293945
2007-03-01,,98.52123260498047,,,,15.819999694824219
2007-03-02,,97.2310791015625,,,,18.610000610351562
2007-03-05,,96.30554962158203,,,,19.6299991607666
2007-03-06,,97.95323944091797,,,,15.960000038146973
2007-03-07,,97.85507202148438,,,,15.239999771118164
2007-03-08,,98.68243408203125,,,,14.289999961853027
2007-03-09,,98.71052551269531,,,,14.09000015258789
2007-03-12,,98.85780334472656,,,,13.989999771118164
2007-03-13,,96.93656158447266,,,,18.1299991607666
2007-03-14,,97.65876770019531,,,,17.270000457763672
2007-03-15,,97.79197692871094,,,,16.43000030517578
2007-03-16,,97.51815032958984,,,,16.790000915527344
2007-03-19,,98.69373321533203,,,,14.59000015258789
2007-03-20,,99.23579406738281,,,,13.270000457763672
2007-03-21,,100.86892700195312,,,,12.1899995803833
2007-03-22,,100.79149627685547,,,,12.930000305175781
2007-03-23,,100.93936920166016,,,,12.949999809265137
2007-03-26,,100.80559539794922,,,,13.15999984741211
2007-03-27,,100.56627655029297,,,,13.479999542236328
2007-03-28,,99.83415222167969,,,,14.979999542236328
2007-03-29,,99.93975067138672,,,,15.140000343322754
2007-03-30,,99.96083068847656,,,,14.640000343322754
2007-04-02,,100.07352447509766,,,,14.529999732971191
2007-04-03,,101.15050506591797,,,,13.460000038146973
2007-04-04,,101.26315307617188,,,,13.239999771118164
2007-04-05,,101.5377197265625,,,,13.229999542236328
2007-04-09,,101.67849731445312,,,,13.140000343322754
2007-04-10,,101.79814910888672,,,,12.680000305175781
2007-04-11,,101.38285827636719,,,,13.489999771118164
2007-04-12,,101.83336639404297,,,,12.710000038146973
2007-04-13,,102.29798889160156,,,,12.199999809265137
2007-04-16,,103.26942443847656,,,,11.979999542236328
2007-04-17,,103.54396057128906,,,,12.140000343322754
2007-04-18,,103.6706771850586,,,,12.420000076293945
2007-04-19,,103.64254760742188,,,,12.539999961853027
2007-04-20,,104.6209945678711,,,,12.069999694824219
2007-04-23,,104.22679138183594,,,,13.039999961853027
2007-04-24,,104.26902770996094,,,,13.119999885559082
2007-04-25,,105.22635650634766,,,,13.210000038146973
2007-04-26,,105.34606170654297,,,,12.789999961853027
2007-04-27,,105.26158142089844,,,,12.449999809265137
2007-04-30,,104.3886489868164,,,,14.220000267028809
2007-05-01,,104.65621948242188,,,,13.510000228881836
2007-05-02,,105.26863861083984,,,,13.079999923706055
2007-05-03,,105.83881378173828,,,,13.09000015258789
2007-05-04,,106.24008178710938,,,,12.90999984741211
2007-05-07,,106.26121520996094,,,,13.149999618530273
2007-05-08,,106.12042999267578,,,,13.210000038146973
2007-05-09,,106.4090576171875,,,,12.880000114440918
2007-05-10,,105.29676818847656,,,,13.600000381469727
2007-05-11,,106.1978988647461,,,,12.949999809265137
2007-05-14,,105.96550750732422,,,,13.960000038146973
2007-05-15,,105.99369812011719,,,,14.010000228881836
2007-05-16,,106.71875762939453,,,,13.5
2007-05-17,,106.50756072998047,,,,13.510000228881836
2007-05-18,,107.43683624267578,,,,12.760000228881836
2007-05-21,,107.38047790527344,,,,13.300000190734863
2007-05-22,,107.2959976196289,,,,13.0600004196167
2007-05-23,,107.31005096435547,,,,13.239999771118164
2007-05-24,,106.33859252929688,,,,14.079999923706055
2007-05-25,,106.78218078613281,,,,13.34000015258789
2007-05-29,,107.1692886352539,,,,13.529999732971191
2007-05-30,70.7945556640625,108.042236328125,,,,12.829999923706055
2007-05-31,70.7945556640625,107.9295425415039,,,,13.050000190734863
2007-06-01,70.81005096435547,108.46453857421875,,,,12.779999732971191
2007-06-04,70.82550811767578,108.47864532470703,,,,13.289999961853027
2007-06-05,70.82550811767578,108.04920959472656,,,,13.630000114440918
2007-06-06,70.85641479492188,106.88772583007812,,,,14.869999885559082
2007-06-07,70.84091186523438,104.95892333984375,,,,17.059999465942383
2007-06-08,70.85641479492188,106.32456970214844,,,,14.84000015258789
2007-06-11,70.88731384277344,106.50756072998047,,,,14.710000038146973
2007-06-12,70.82550811767578,105.34606170654297,,,,16.670000076293945
2007-06-13,70.88731384277344,106.92295837402344,,,,14.729999542236328
2007-06-14,70.9182357788086,107.60575866699219,,,,13.640000343322754
2007-06-15,70.98005676269531,108.21798706054688,,,,13.9399995803833
2007-06-18,70.99554443359375,108.09075927734375,,,,13.420000076293945
2007-06-19,70.99554443359375,108.35936737060547,,,,12.850000381469727
2007-06-20,71.01097106933594,106.85354614257812,,,,14.670000076293945
2007-06-21,71.01097106933594,107.4473876953125,,,,14.210000038146973
2007-06-22,71.07282257080078,106.43643188476562,,,,15.75
2007-06-25,71.0418930053711,105.92737579345703,,,,16.649999618530273
2007-06-26,71.0573501586914,104.83859252929688,,,,18.889999389648438
2007-06-27,71.0418930053711,106.33032989501953,,,,15.529999732971191
2007-06-28,71.07282257080078,106.31621551513672,,,,15.539999961853027
2007-06-29,71.10375213623047,106.35157775878906,,,,16.229999542236328
2007-07-02,71.12393188476562,107.31307220458984,,,,15.399999618530273
2007-07-03,71.12393188476562,107.70186614990234,,,,14.920000076293945
2007-07-05,71.12393188476562,107.58876037597656,,,,15.479999542236328
2007-07-06,71.15492248535156,108.15433502197266,,,,14.720000267028809
2007-07-09,71.17047882080078,108.23921966552734,,,,15.15999984741211
2007-07-10,71.18602752685547,106.69798278808594,,,,17.56999969482422
2007-07-11,71.18602752685547,107.45442962646484,,,,16.639999389648438
2007-07-12,71.20153045654297,109.1512222290039,,,,15.539999961853027
2007-07-13,71.217041015625,109.47640228271484,,,,15.149999618530273
2007-07-16,71.23260498046875,109.46228790283203,,,,15.59000015258789
2007-07-17,71.26362609863281,109.40577697753906,,,,15.630000114440918
2007-07-18,71.24813079833984,109.207763671875,,,,16.0
2007-07-19,71.26362609863281,109.6319808959961,,,,15.229999542236328
2007-07-20,71.29467010498047,108.52201843261719,,,,16.950000762939453
2007-07-23,71.29467010498047,108.85432434082031,,,,16.809999465942383
2007-07-24,71.29467010498047,106.96662902832031,,,,18.549999237060547
2007-07-25,71.31022644042969,107.1858139038086,,,,18.100000381469727
2007-07-26,71.32573699951172,104.6477279663086,,,,20.739999771118164
2007-07-27,71.35680389404297,102.59037780761719,,,,24.170000076293945
2007-07-30,71.29467010498047,104.19528198242188,,,,20.8700008392334
2007-07-31,71.38784790039062,103.02167510986328,,,,23.520000457763672
2007-08-01,71.3644027709961,103.52363586425781,,,,23.670000076293945
2007-08-02,71.38005065917969,104.3508071899414,,,,21.219999313354492
2007-08-03,71.34886932373047,101.66425323486328,,,,25.15999984741211
2007-08-06,71.42680358886719,103.36808776855469,,,,22.940000534057617
2007-08-07,71.44242095947266,104.47101593017578,,,,21.559999465942383
2007-08-08,71.4112548828125,105.92737579345703,,,,21.450000762939453
2007-08-09,71.4736099243164,102.78836059570312,,,,26.479999542236328
2007-08-10,71.52037811279297,102.30762481689453,,,,28.299999237060547
2007-08-13,71.53590393066406,102.67523956298828,,,,26.56999969482422
2007-08-14,71.52037811279297,101.1057357788086,,,,27.68000030517578
2007-08-15,71.53590393066406,99.71295928955078,,,,30.670000076293945
2007-08-16,71.62947845458984,100.46239471435547,,,,30.829999923706055
2007-08-17,71.67623901367188,102.30762481689453,,,,29.989999771118164
2007-08-20,71.73859405517578,102.25811767578125,,,,26.329999923706055
2007-08-21,71.72297668457031,102.46318054199219,,,,25.25
2007-08-22,71.72297668457031,103.67916107177734,,,,22.889999389648438
2007-08-23,71.67623901367188,103.58722686767578,,,,22.6200008392334
2007-08-24,71.66063690185547,104.86685180664062,,,,20.719999313354492
2007-08-27,71.5671157836914,103.89126586914062,,,,22.719999313354492
2007-08-28,71.64509582519531,101.6076889038086,,,,26.299999237060547
2007-08-29,71.69184875488281,103.60140991210938,,,,23.809999465942383
2007-08-30,71.70745086669922,103.32566833496094,,,,25.059999465942383
2007-08-31,71.69184875488281,104.34373474121094,,,,23.3799991607666
2007-09-04,71.7027816772461,105.39714813232422,,,,22.780000686645508
2007-09-05,71.71842956542969,104.48515319824219,,,,24.579999923706055
2007-09-06,71.71842956542969,104.72547149658203,,,,23.989999771118164
2007-09-07,71.76535034179688,103.26910400390625,,,,26.229999542236328
2007-09-10,71.78101348876953,103.07108306884766,,,,27.3799991607666
2007-09-11,71.7027816772461,104.27303314208984,,,,25.270000457763672
2007-09-12,71.81233215332031,104.54168701171875,,,,24.959999084472656
2007-09-13,71.79667663574219,105.2769546508789,,,,24.760000228881836
2007-09-14,71.8436279296875,105.26988983154297,,,,24.920000076293945
2007-09-17,71.87492370605469,104.70431518554688,,,,26.479999542236328
2007-09-18,71.8279037475586,107.78673553466797,,,,20.350000381469727
2007-09-19,71.8592758178711,108.42302703857422,,,,20.030000686645508
2007-09-20,71.81233215332031,107.65949249267578,,,,20.450000762939453
2007-09-21,71.8436279296875,107.95001983642578,,,,19.0
2007-09-24,71.90621948242188,107.75119018554688,,,,19.3700008392334
2007-09-25,71.92186737060547,107.53797912597656,,,,18.600000381469727
2007-09-26,71.8436279296875,108.1063232421875,,,,17.6299991607666
2007-09-27,71.8592758178711,108.74559020996094,,,,17.0
2007-09-28,71.8279037475586,108.38334655761719,,,,18.0
2007-10-01,71.906494140625,109.60509490966797,,,,17.84000015258789
2007-10-02,71.85935974121094,109.45588684082031,,,,18.489999771118164
2007-10-03,71.87508392333984,109.2357406616211,,,,18.799999237060547
2007-10-04,71.95358276367188,109.40619659423828,,,,18.440000534057617
2007-10-05,71.87508392333984,110.70612335205078,,,,16.90999984741211
2007-10-08,71.9850082397461,110.11654663085938,,,,17.459999084472656
2007-10-09,71.93789672851562,111.15365600585938,,,,16.1200008392334
2007-10-10,72.00072479248047,110.96888732910156,,,,16.670000076293945
2007-10-11,71.9850082397461,110.43623352050781,,,,18.8799991607666
2007-10-12,72.00072479248047,111.04713439941406,,,,17.729999542236328
2007-10-15,71.96928405761719,110.10942077636719,,,,19.25
2007-10-16,72.01641082763672,109.2357406616211,,,,20.020000457763672
2007-10-17,72.04781341552734,109.569580078125,,,,18.540000915527344
2007-10-18,72.04781341552734,109.17179870605469,,,,18.5
2007-10-19,72.11064910888672,106.31623077392578,,,,22.959999084472656
2007-10-22,72.07917022705078,106.9342041015625,,,,21.639999389648438
2007-10-23,72.07917022705078,107.80081176757812,,,,20.40999984741211
2007-10-24,72.11064910888672,107.6019515991211,,,,20.799999237060547
2007-10-25,72.09493255615234,107.857666015625,,,,21.170000076293945
2007-10-26,72.06353759765625,109.12205505371094,,,,19.559999465942383
2007-10-29,72.1263656616211,109.48438262939453,,,,19.8700008392334
2007-10-30,72.09493255615234,108.72427368164062,,,,21.06999969482422
2007-10-31,72.11064910888672,109.85372161865234,,,,18.530000686645508
2007-11-01,72.1594467163086,107.28227233886719,,,,23.209999084472656
2007-11-02,72.20672607421875,107.40303039550781,,,,23.010000228881836
2007-11-05,72.20672607421875,106.58611297607422,,,,24.309999465942383
2007-11-06,72.20672607421875,108.02104949951172,,,,21.389999389648438
2007-11-07,72.25403594970703,105.06602478027344,,,,26.489999771118164
2007-11-08,72.20672607421875,104.53327941894531,,,,26.15999984741211
2007-11-09,72.26976776123047,103.09838104248047,,,,28.5
2007-11-12,72.30126190185547,102.07553100585938,,,,31.09000015258789
2007-11-13,72.28548431396484,105.1867446899414,,,,24.100000381469727
2007-11-14,72.25403594970703,104.8955307006836,,,,25.940000534057617
2007-11-15,72.30126190185547,103.38255310058594,,,,28.059999465942383
2007-11-16,72.30126190185547,103.56007385253906,,,,25.489999771118164
2007-11-19,72.33275604248047,102.11813354492188,,,,26.010000228881836
2007-11-20,72.34854125976562,102.74322509765625,,,,24.8799991607666
2007-11-21,72.38007354736328,100.64063262939453,,,,26.84000015258789
2007-11-23,72.39579010009766,102.3809585571289,,,,25.610000610351562
2007-11-26,72.34854125976562,100.12206268310547,,,,28.90999984741211
2007-11-27,72.41157531738281,101.27284240722656,,,,26.280000686645508
2007-11-28,72.42731475830078,104.51203155517578,,,,24.110000610351562
2007-11-29,72.38007354736328,104.5475082397461,,,,23.969999313354492
2007-11-30,72.39579010009766,105.59883117675781,,,,22.8700008392334
2007-12-03,72.37837982177734,104.90269470214844,,,,23.610000610351562
2007-12-04,72.39424133300781,103.96501922607422,,,,23.790000915527344
2007-12-05,72.39424133300781,105.70536041259766,,,,22.530000686645508
2007-12-06,72.41004180908203,107.21835327148438,,,,20.959999084472656
