Date,DIS
2005-08-17,20.695777893066406
2005-08-18,20.53046226501465
2005-08-19,20.443866729736328
2005-08-22,20.25493621826172
2005-08-23,20.310043334960938
2005-08-24,19.99515724182129
2005-08-25,19.837717056274414
2005-08-26,19.940046310424805
2005-08-29,19.95579719543457
2005-08-30,19.9085636138916
2005-08-31,19.82984161376953
2005-09-01,19.436235427856445
2005-09-02,19.491344451904297
2005-09-06,19.814104080200195
2005-09-07,19.85346221923828
2005-09-08,19.640911102294922
2005-09-09,19.71176528930664
2005-09-12,19.774738311767578
2005-09-13,19.530704498291016
2005-09-14,18.979658126831055
2005-09-15,18.8930606842041
2005-09-16,18.979658126831055
2005-09-19,18.814342498779297
2005-09-20,18.696258544921875
2005-09-21,18.36563491821289
2005-09-22,18.286914825439453
2005-09-23,18.279041290283203
2005-09-26,18.31052589416504
2005-09-27,18.389245986938477
2005-09-28,18.397119522094727
2005-09-29,18.861572265625
2005-09-30,18.995403289794922
2005-10-03,18.900930404663086
2005-10-04,19.333898544311523
2005-10-05,19.074125289916992
2005-10-06,18.963911056518555
2005-10-07,18.971782684326172
2005-10-10,18.798595428466797
2005-10-11,18.711997985839844
2005-10-12,18.373506546020508
2005-10-13,18.444351196289062
2005-10-14,18.412870407104492
2005-10-17,18.491586685180664
2005-10-18,18.412870407104492
2005-10-19,18.452226638793945
2005-10-20,18.074363708496094
2005-10-21,18.090110778808594
2005-10-24,18.34201431274414
2005-10-25,18.515201568603516
2005-10-26,18.56243324279785
2005-10-27,18.436479568481445
2005-10-28,18.751365661621094
2005-10-31,19.18433380126953
2005-11-01,19.412620544433594
2005-11-02,19.5385799407959
2005-11-03,19.6015567779541
2005-11-04,19.530704498291016
2005-11-07,19.80622673034668
2005-11-08,19.80622673034668
2005-11-09,20.010908126831055
2005-11-10,20.23919105529785
2005-11-11,20.35727310180664
2005-11-14,20.475360870361328
2005-11-15,20.51471710205078
2005-11-16,20.349401473999023
2005-11-17,20.45961570739746
2005-11-18,19.837717056274414
2005-11-21,19.719633102416992
2005-11-22,19.633041381835938
2005-11-23,19.648792266845703
2005-11-25,19.719633102416992
2005-11-28,19.696022033691406
2005-11-29,19.743249893188477
2005-11-30,19.625164031982422
2005-12-01,19.648792266845703
2005-12-02,19.58580780029297
2005-12-05,19.688146591186523
2005-12-06,20.089624404907227
2005-12-07,20.207706451416016
2005-12-08,19.929250717163086
2005-12-09,20.040634155273438
2005-12-12,20.00881004333496
2005-12-13,19.992900848388672
2005-12-14,19.889474868774414
2005-12-15,19.682626724243164
2005-12-16,19.650800704956055
2005-12-19,19.523508071899414
2005-12-20,19.308700561523438
2005-12-21,19.1734561920166
2005-12-22,19.245059967041016
2005-12-23,19.308700561523438
2005-12-27,19.205272674560547
2005-12-28,19.19732093811035
2005-12-29,19.229143142700195
2005-12-30,19.070026397705078
2006-01-03,19.412126541137695
2006-01-04,19.085939407348633
2006-01-05,19.420087814331055
2006-01-06,19.682626724243164
2006-01-09,19.889474868774414
2006-01-10,20.144058227539062
2006-01-11,20.334999084472656
2006-01-12,20.398643493652344
2006-01-13,20.446378707885742
2006-01-17,20.191797256469727
2006-01-18,20.0485897064209
2006-01-19,20.875995635986328
2006-01-20,20.46228790283203
2006-01-23,20.303178787231445
2006-01-24,20.677095413208008
2006-01-25,20.239530563354492
2006-01-26,19.953121185302734
2006-01-27,19.953121185302734
2006-01-30,20.255441665649414
2006-01-31,20.136106491088867
2006-02-01,20.10428237915039
2006-02-02,19.969030380249023
2006-02-03,19.89742660522461
2006-02-06,19.857648849487305
2006-02-07,21.241954803466797
2006-02-08,21.401077270507812
2006-02-09,21.257869720458984
2006-02-10,21.226045608520508
2006-02-13,21.011245727539062
2006-02-14,21.281736373901367
2006-02-15,21.385164260864258
2006-02-16,21.520414352416992
2006-02-17,21.409032821655273
2006-02-21,21.607927322387695
2006-02-22,21.84659767150879
2006-02-23,22.045494079589844
2006-02-24,22.260295867919922
2006-02-27,22.57853126525879
2006-02-28,22.26825714111328
2006-03-01,22.34781265258789
2006-03-02,22.300081253051758
2006-03-03,22.451236724853516
2006-03-06,22.180740356445312
2006-03-07,22.284168243408203
2006-03-08,22.315990447998047
2006-03-09,22.34781265258789
2006-03-10,22.40350341796875
2006-03-13,22.721731185913086
2006-03-14,22.801292419433594
2006-03-15,22.87289810180664
2006-03-16,22.817201614379883
2006-03-17,22.785383224487305
2006-03-20,22.785383224487305
2006-03-21,22.35576820373535
2006-03-22,22.109140396118164
2006-03-23,21.894329071044922
2006-03-24,21.83864402770996
2006-03-27,21.751127243041992
2006-03-28,21.55223274230957
2006-03-29,22.164827346801758
2006-03-30,22.172786712646484
2006-03-31,22.188697814941406
2006-04-03,22.228479385375977
2006-04-04,22.204608917236328
2006-04-05,22.109140396118164
2006-04-06,22.021629333496094
2006-04-07,21.902284622192383
2006-04-10,22.109140396118164
2006-04-11,22.093225479125977
2006-04-12,22.212566375732422
2006-04-13,22.180740356445312
2006-04-17,21.997753143310547
2006-04-18,22.34781265258789
2006-04-19,21.86250877380371
2006-04-20,21.751127243041992
2006-04-21,21.496540069580078
2006-04-24,21.695438385009766
2006-04-25,21.480634689331055
2006-04-26,21.63974380493164
2006-04-27,22.085269927978516
2006-04-28,22.244386672973633
2006-05-01,22.013671875
2006-05-02,22.188697814941406
2006-05-03,22.363723754882812
2006-05-04,22.59444808959961
2006-05-05,23.14338493347168
2006-05-08,22.888809204101562
2006-05-09,23.53322410583496
2006-05-10,23.95488166809082
2006-05-11,23.708250045776367
2006-05-12,23.787811279296875
2006-05-15,23.859413146972656
2006-05-16,24.14582061767578
2006-05-17,23.67643165588379
2006-05-18,23.54913902282715
2006-05-19,23.986705780029297
2006-05-22,23.867368698120117
2006-05-23,24.050352096557617
2006-05-24,23.978750228881836
2006-05-25,23.986705780029297
2006-05-26,24.27311134338379
2006-05-30,24.0264835357666
2006-05-31,24.265159606933594
2006-06-01,24.36063003540039
2006-06-02,24.36063003540039
2006-06-05,24.456098556518555
2006-06-06,24.289026260375977
2006-06-07,24.384498596191406
2006-06-08,23.763946533203125
2006-06-09,23.334331512451172
2006-06-12,22.99222755432129
2006-06-13,22.498971939086914
2006-06-14,22.825162887573242
2006-06-15,23.222949981689453
2006-06-16,23.429798126220703
2006-06-19,23.12748146057129
2006-06-20,23.254776000976562
2006-06-21,23.175216674804688
2006-06-22,23.294551849365234
2006-06-23,23.167259216308594
2006-06-26,23.60483169555664
2006-06-27,23.39797592163086
2006-06-28,23.37411117553711
2006-06-29,23.771900177001953
2006-06-30,23.867368698120117
2006-07-03,23.883283615112305
2006-07-05,23.92306137084961
2006-07-06,23.899188995361328
2006-07-07,23.732120513916016
2006-07-10,23.803722381591797
2006-07-11,24.066265106201172
2006-07-12,23.79576301574707
2006-07-13,22.83311653137207
2006-07-14,22.666044235229492
2006-07-17,22.753557205200195
2006-07-18,23.151350021362305
2006-07-19,23.27863883972168
2006-07-20,23.167259216308594
2006-07-21,22.65013885498047
2006-07-24,23.366151809692383
2006-07-25,23.45366859436035
2006-07-26,23.342287063598633
2006-07-27,23.238859176635742
2006-07-28,23.62869644165039
2006-07-31,23.620737075805664
2006-08-01,23.35024070739746
2006-08-02,23.708250045776367
2006-08-03,23.899188995361328
2006-08-04,23.787811279296875
2006-08-07,23.38206672668457
2006-08-08,23.055875778198242
2006-08-09,22.936542510986328
2006-08-10,23.53322410583496
2006-08-11,23.413888931274414
2006-08-14,23.485496520996094
2006-08-15,23.58095932006836
2006-08-16,23.63665008544922
2006-08-17,23.787811279296875
2006-08-18,23.79576301574707
2006-08-21,23.843496322631836
2006-08-22,23.58095932006836
2006-08-23,23.222949981689453
2006-08-24,23.03200912475586
2006-08-25,23.03200912475586
2006-08-28,23.366151809692383
2006-08-29,23.1593017578125
2006-08-30,23.5252685546875
2006-08-31,23.58891487121582
2006-09-01,23.77985382080078
2006-09-05,23.748035430908203
2006-09-06,23.557086944580078
2006-09-07,23.46162223815918
2006-09-08,23.53322410583496
2006-09-11,23.68438720703125
2006-09-12,24.034439086914062
2006-09-13,24.225379943847656
2006-09-14,24.177640914916992
2006-09-15,24.113996505737305
2006-09-18,23.915102005004883
2006-09-19,24.241296768188477
2006-09-20,24.68681526184082
2006-09-21,24.43222999572754
2006-09-22,23.931013107299805
2006-09-25,23.994659423828125
2006-09-26,24.718637466430664
2006-09-27,24.694766998291016
2006-09-28,24.607261657714844
2006-09-29,24.591344833374023
2006-10-02,24.289026260375977
2006-10-03,24.66295051574707
2006-10-04,24.81410789489746
2006-10-05,24.718637466430664
2006-10-06,24.933446884155273
2006-10-09,24.973220825195312
2006-10-10,24.861841201782227
2006-10-11,24.909576416015625
2006-10-12,24.90162467956543
2006-10-13,24.750463485717773
2006-10-16,24.678863525390625
2006-10-17,24.742504119873047
2006-10-18,25.124378204345703
2006-10-19,25.132341384887695
2006-10-20,25.020954132080078
2006-10-23,24.885709762573242
2006-10-24,24.96526336669922
2006-10-25,24.822063446044922
2006-10-26,25.44261360168457
2006-10-27,25.243722915649414
2006-10-30,25.34714698791504
2006-10-31,25.028915405273438
2006-11-01,25.243722915649414
2006-11-02,25.219852447509766
2006-11-03,25.371007919311523
2006-11-06,25.824491500854492
2006-11-07,26.134767532348633
2006-11-08,26.33366584777832
2006-11-09,26.715539932250977
2006-11-10,25.77676010131836
2006-11-13,25.66537857055664
2006-11-14,25.88018035888672
2006-11-15,26.007476806640625
2006-11-16,26.30183982849121
2006-11-17,26.206371307373047
2006-11-20,26.349573135375977
2006-11-21,26.437089920043945
2006-11-22,26.24614906311035
2006-11-24,26.182504653930664
2006-11-27,25.927919387817383
2006-11-28,26.16659164428711
2006-11-29,26.158634185791016
2006-11-30,26.29388427734375
2006-12-01,26.32571029663086
2006-12-04,26.604164123535156
2006-12-05,27.208803176879883
2006-12-06,27.12924575805664
2006-12-07,27.16107177734375
2006-12-08,27.35996437072754
2006-12-11,27.463380813598633
2006-12-12,27.47930145263672
2006-12-13,27.655906677246094
2006-12-14,27.87265968322754
2006-12-15,27.535490036010742
2006-12-18,27.688018798828125
2006-12-19,27.97702407836914
2006-12-20,27.78435516357422
2006-12-21,27.728158950805664
2006-12-22,27.42310333251953
2006-12-26,27.720134735107422
2006-12-27,27.728158950805664
2006-12-28,27.71210289001465
2006-12-29,27.511411666870117
2007-01-03,27.455215454101562
2007-01-04,27.671966552734375
2007-01-05,27.447185516357422
2007-01-08,27.696048736572266
2007-01-09,27.655906677246094
2007-01-10,27.688018798828125
2007-01-11,28.089418411254883
2007-01-12,28.266023635864258
2007-01-16,28.121522903442383
2007-01-17,28.298141479492188
2007-01-18,28.779815673828125
2007-01-19,28.498830795288086
2007-01-22,28.21786117553711
2007-01-23,28.56305503845215
2007-01-24,28.3784122467041
2007-01-25,28.049272537231445
2007-01-26,27.736186981201172
2007-01-29,27.840551376342773
2007-01-30,28.12955093383789
2007-01-31,28.23391342163086
2007-02-01,28.10546875
2007-02-02,28.241941452026367
2007-02-05,28.306161880493164
2007-02-06,28.249969482421875
2007-02-07,28.482772827148438
2007-02-08,28.330245971679688
2007-02-09,27.583663940429688
2007-02-12,27.230432510375977
2007-02-13,27.76829719543457
2007-02-14,27.896745681762695
2007-02-15,27.8325252532959
2007-02-16,28.009130477905273
2007-02-20,28.137584686279297
2007-02-21,28.209836959838867
2007-02-22,28.225887298583984
2007-02-23,28.209836959838867
2007-02-26,28.185747146606445
2007-02-27,26.5721492767334
2007-02-28,27.4953556060791
2007-03-01,27.607744216918945
2007-03-02,27.2545166015625
2007-03-05,27.069875717163086
2007-03-06,27.59168815612793
2007-03-07,27.639854431152344
2007-03-08,27.848575592041016
2007-03-09,27.59168815612793
2007-03-12,27.455215454101562
2007-03-13,26.989599227905273
2007-03-14,27.077911376953125
2007-03-15,27.126073837280273
2007-03-16,26.9815731048584
2007-03-19,27.366910934448242
2007-03-20,27.599714279174805
2007-03-21,28.23391342163086
2007-03-22,28.362361907958984
2007-03-23,28.089418411254883
2007-03-26,28.2740535736084
2007-03-27,27.824491500854492
2007-03-28,27.479297637939453
2007-03-29,27.607744216918945
2007-03-30,27.639854431152344
2007-04-02,27.671966552734375
2007-04-03,28.033220291137695
2007-04-04,27.80843734741211
2007-04-05,28.025197982788086
2007-04-09,28.025197982788086
2007-04-10,28.089418411254883
2007-04-11,27.76829719543457
2007-04-12,27.8325252532959
2007-04-13,27.87265968322754
2007-04-16,28.113500595092773
2007-04-17,28.21786117553711
2007-04-18,28.033220291137695
2007-04-19,28.033220291137695
2007-04-20,28.322219848632812
2007-04-23,28.161664962768555
2007-04-24,28.025197982788086
2007-04-25,28.35433578491211
2007-04-26,28.23391342163086
2007-04-27,28.081388473510742
2007-04-30,28.081388473510742
2007-05-01,28.474750518798828
2007-05-02,28.659387588500977
2007-05-03,28.651357650756836
2007-05-04,28.779815673828125
2007-05-07,28.948387145996094
2007-05-08,29.34176254272461
2007-05-09,28.99656105041504
2007-05-10,28.651357650756836
2007-05-11,28.956422805786133
2007-05-14,28.884172439575195
2007-05-15,28.85205841064453
2007-05-16,28.90825080871582
2007-05-17,28.89220428466797
2007-05-18,28.916284561157227
2007-05-21,29.25344467163086
2007-05-22,29.116971969604492
2007-05-23,29.285564422607422
2007-05-24,28.771780014038086
2007-05-25,28.92430305480957
2007-05-29,28.571086883544922
2007-05-30,28.82798194885254
2007-05-31,28.450666427612305
2007-06-01,28.290109634399414
2007-06-04,28.659387588500977
2007-06-05,28.31419563293457
2007-06-06,28.025197982788086
2007-06-07,27.503379821777344
2007-06-08,27.455215454101562
2007-06-11,27.439163208007812
2007-06-12,26.941438674926758
2007-06-13,27.179914474487305
2007-06-14,27.497285842895508
2007-06-15,27.993684768676758
2007-06-18,28.107614517211914
2007-06-19,28.28664207458496
2007-06-20,27.822790145874023
2007-06-21,27.822790145874023
2007-06-22,27.7821044921875
2007-06-25,27.71700668334961
2007-06-26,27.71700668334961
2007-06-27,27.88789939880371
2007-06-28,27.546113967895508
2007-06-29,27.7821044921875
2007-07-02,28.091333389282227
2007-07-03,28.107614517211914
2007-07-05,28.180850982666016
2007-07-06,28.066925048828125
2007-07-09,28.042509078979492
2007-07-10,27.578659057617188
2007-07-11,27.651901245117188
2007-07-12,27.871620178222656
2007-07-13,27.96927261352539
2007-07-16,28.050647735595703
2007-07-17,28.22153663635254
2007-07-18,28.15643882751465
2007-07-19,28.050647735595703
2007-07-20,27.94485855102539
2007-07-23,28.50635528564453
2007-07-24,28.27850341796875
2007-07-25,28.42498207092285
2007-07-26,27.7332820892334
2007-07-27,27.456594467163086
2007-07-30,27.676313400268555
2007-07-31,26.85440444946289
2007-08-01,27.529834747314453
2007-08-02,27.96113395690918
2007-08-03,27.586801528930664
2007-08-06,27.912307739257812
2007-08-07,28.115753173828125
2007-08-08,27.904170989990234
2007-08-09,26.85440444946289
2007-08-10,26.984609603881836
2007-08-13,27.049713134765625
2007-08-14,26.333589553833008
2007-08-15,25.804643630981445
2007-08-16,26.512624740600586
2007-08-17,26.594005584716797
2007-08-20,26.78116798400879
2007-08-21,27.09040069580078
2007-08-22,27.318256378173828
2007-08-23,26.984609603881836
2007-08-24,27.56239128112793
2007-08-27,27.53797149658203
2007-08-28,27.017162322998047
2007-08-29,27.578659057617188
2007-08-30,27.236888885498047
2007-08-31,27.342668533325195
2007-09-04,27.773971557617188
2007-09-05,27.700729370117188
2007-09-06,28.001821517944336
2007-09-07,27.334531784057617
2007-09-10,27.31011962890625
2007-09-11,27.253156661987305
2007-09-12,27.440324783325195
2007-09-13,27.277568817138672
2007-09-14,27.31011962890625
2007-09-17,27.16364288330078
