Date,NEM
2005-07-28,25.64600944519043
2005-07-29,25.375701904296875
2005-08-01,25.402729034423828
2005-08-02,25.774410247802734
2005-08-03,27.146230697631836
2005-08-04,26.747535705566406
2005-08-05,26.483980178833008
2005-08-08,26.328548431396484
2005-08-09,26.52452278137207
2005-08-10,26.930004119873047
2005-08-11,27.94367027282715
2005-08-12,28.024770736694336
2005-08-15,27.747705459594727
2005-08-16,27.60578155517578
2005-08-17,26.98405647277832
2005-08-18,27.119218826293945
2005-08-19,27.24761390686035
2005-08-22,27.146230697631836
2005-08-23,27.031373977661133
2005-08-24,26.389362335205078
2005-08-25,26.51099967956543
2005-08-26,26.477224349975586
2005-08-29,26.551546096801758
2005-08-30,26.267724990844727
2005-08-31,26.747535705566406
2005-09-01,27.659835815429688
2005-09-02,27.578550338745117
2005-09-06,27.375322341918945
2005-09-07,27.41596794128418
2005-09-08,27.77499771118164
2005-09-09,28.750518798828125
2005-09-12,28.669227600097656
2005-09-13,28.27630615234375
2005-09-14,29.76668357849121
2005-09-15,30.477985382080078
2005-09-16,31.304447174072266
2005-09-19,31.23672866821289
2005-09-20,30.35605239868164
2005-09-21,31.31801986694336
2005-09-22,31.297691345214844
2005-09-23,30.911540985107422
2005-09-26,31.622859954833984
2005-09-27,31.385772705078125
2005-09-28,32.20546340942383
2005-09-29,32.550941467285156
2005-09-30,31.95480728149414
2005-10-03,31.846406936645508
2005-10-04,31.297691345214844
2005-10-05,30.511869430541992
2005-10-06,31.778676986694336
2005-10-07,32.191917419433594
2005-10-10,32.042884826660156
2005-10-11,31.887075424194336
2005-10-12,31.18251609802246
2005-10-13,30.857358932495117
2005-10-14,30.471221923828125
2005-10-17,31.040254592895508
2005-10-18,30.376359939575195
2005-10-19,29.881845474243164
2005-10-20,29.319568634033203
2005-10-21,29.712491989135742
2005-10-24,30.477985382080078
2005-10-25,30.931873321533203
2005-10-26,29.868288040161133
2005-10-27,29.773452758789062
2005-10-28,29.895401000976562
2005-10-31,28.858917236328125
2005-11-01,28.811500549316406
2005-11-02,29.245044708251953
2005-11-03,28.797948837280273
2005-11-04,28.845365524291992
2005-11-07,29.136655807495117
2005-11-08,28.926666259765625
2005-11-09,29.895401000976562
2005-11-10,29.48215675354004
2005-11-11,30.017330169677734
2005-11-14,29.58375358581543
2005-11-15,29.156993865966797
2005-11-16,31.196083068847656
2005-11-17,31.744808197021484
2005-11-18,31.385772705078125
2005-11-21,31.975139617919922
2005-11-22,31.988697052001953
2005-11-23,31.3992977142334
2005-11-25,31.88029670715332
2005-11-28,32.30031204223633
2005-11-29,32.12379455566406
2005-11-30,31.309162139892578
2005-12-01,32.08984375
2005-12-02,31.553558349609375
2005-12-05,31.797943115234375
2005-12-06,33.09455871582031
2005-12-07,33.66481018066406
2005-12-08,34.13322448730469
2005-12-09,33.71233367919922
2005-12-12,34.21468734741211
2005-12-13,34.3369026184082
2005-12-14,33.61050796508789
2005-12-15,33.93635940551758
2005-12-16,34.28258514404297
2005-12-19,34.04497146606445
2005-12-20,33.40006637573242
2005-12-21,34.24862289428711
2005-12-22,35.27373123168945
2005-12-23,35.2601318359375
2005-12-27,35.02254867553711
2005-12-28,36.25129318237305
2005-12-29,36.44814682006836
2005-12-30,36.25129318237305
2006-01-03,38.79023742675781
2006-01-04,39.401214599609375
2006-01-05,38.46438980102539
2006-01-06,39.1703987121582
2006-01-09,39.720279693603516
2006-01-10,39.543758392333984
2006-01-11,39.706695556640625
2006-01-12,39.346885681152344
2006-01-13,40.64353561401367
2006-01-17,40.114009857177734
2006-01-18,39.021034240722656
2006-01-19,39.407989501953125
2006-01-20,38.416866302490234
2006-01-23,38.83774948120117
2006-01-24,38.67483139038086
2006-01-25,39.44194412231445
2006-01-26,39.87638854980469
2006-01-27,40.18867874145508
2006-01-30,41.349552154541016
2006-01-31,41.953731536865234
2006-02-01,42.055564880371094
2006-02-02,41.553192138671875
2006-02-03,40.47381591796875
2006-02-06,41.057640075683594
2006-02-07,38.19961929321289
2006-02-08,37.81268310546875
2006-02-09,38.376121520996094
2006-02-10,37.20169448852539
2006-02-13,36.719696044921875
2006-02-14,37.44607162475586
2006-02-15,37.21527099609375
2006-02-16,38.152103424072266
2006-02-17,38.158897399902344
2006-02-21,38.57978057861328
2006-02-22,39.021034240722656
2006-02-23,38.3964958190918
2006-02-24,39.44194412231445
2006-02-27,37.188114166259766
2006-02-28,35.92542266845703
2006-03-01,35.959388732910156
2006-03-02,36.760433197021484
2006-03-03,36.16301727294922
2006-03-06,34.571502685546875
2006-03-07,33.88457107543945
2006-03-08,33.714515686035156
2006-03-09,32.50388717651367
2006-03-10,33.061588287353516
2006-03-13,33.17721176147461
2006-03-14,33.789337158203125
2006-03-15,34.07499313354492
2006-03-16,34.00699234008789
2006-03-17,33.91175842285156
2006-03-20,33.47649002075195
2006-03-21,32.762332916259766
2006-03-22,32.714725494384766
2006-03-23,33.49008560180664
2006-03-24,33.63971710205078
2006-03-27,34.360652923583984
2006-03-28,34.02739334106445
2006-03-29,35.0203971862793
2006-03-30,35.99980926513672
2006-03-31,35.29245376586914
2006-04-03,34.775543212890625
2006-04-04,35.19723129272461
2006-04-05,36.20384216308594
2006-04-06,36.76155090332031
2006-04-07,35.87056350708008
2006-04-10,35.97940444946289
2006-04-11,34.9999885559082
2006-04-12,36.01340103149414
2006-04-13,35.958984375
2006-04-17,38.135440826416016
2006-04-18,38.70677185058594
2006-04-19,39.740562438964844
2006-04-20,37.6933479309082
2006-04-21,39.14204788208008
2006-04-24,38.54353332519531
2006-04-25,38.699951171875
2006-04-26,39.52291488647461
2006-04-27,38.57754135131836
2006-04-28,39.69294357299805
2006-05-01,39.41409683227539
2006-05-02,39.230472564697266
2006-05-03,38.14223861694336
2006-05-04,38.52312469482422
2006-05-05,38.38028335571289
2006-05-08,37.904205322265625
2006-05-09,39.40049362182617
2006-05-10,39.65214538574219
2006-05-11,39.536521911621094
2006-05-12,38.298667907714844
2006-05-15,36.93840026855469
2006-05-16,36.37386703491211
2006-05-17,35.374061584472656
2006-05-18,34.666744232177734
2006-05-19,34.7347412109375
2006-05-22,34.57831573486328
2006-05-23,34.802757263183594
2006-05-24,33.68732833862305
2006-05-25,35.42167663574219
2006-05-26,35.571311950683594
2006-05-30,34.95917892456055
2006-05-31,35.46927261352539
2006-06-01,35.142822265625
2006-06-02,36.25144958496094
2006-06-05,35.761749267578125
2006-06-06,35.012168884277344
2006-06-07,34.3034782409668
2006-06-08,33.915077209472656
2006-06-09,33.60160827636719
2006-06-12,33.06326675415039
2006-06-13,32.51811599731445
2006-06-14,33.1109733581543
2006-06-15,34.4193229675293
2006-06-16,34.112674713134766
2006-06-19,33.49938201904297
2006-06-20,33.731075286865234
2006-06-21,34.426124572753906
2006-06-22,33.737884521484375
2006-06-23,33.99001693725586
2006-06-26,34.3034782409668
2006-06-27,33.60160827636719
2006-06-28,33.54706954956055
2006-06-29,35.564117431640625
2006-06-30,36.06839370727539
2006-07-03,37.83332061767578
2006-07-05,37.54030227661133
2006-07-06,37.533485412597656
2006-07-07,37.09056091308594
2006-07-10,37.09735870361328
2006-07-11,37.81968307495117
2006-07-12,37.676597595214844
2006-07-13,36.872474670410156
2006-07-14,37.451725006103516
2006-07-17,35.952545166015625
2006-07-18,35.720855712890625
2006-07-19,36.67488479614258
2006-07-20,35.434654235839844
2006-07-21,34.54877853393555
2006-07-24,34.766845703125
2006-07-25,35.6254768371582
2006-07-26,36.13652801513672
2006-07-27,34.43294143676758
2006-07-28,35.10757827758789
2006-07-31,34.90995407104492
2006-08-01,35.639076232910156
2006-08-02,35.972991943359375
2006-08-03,35.70042037963867
2006-08-04,35.6186637878418
2006-08-07,35.84354019165039
2006-08-08,35.3801383972168
2006-08-09,36.402313232421875
2006-08-10,36.02751922607422
2006-08-11,35.26430892944336
2006-08-14,34.65100860595703
2006-08-15,34.54195785522461
2006-08-16,34.78048324584961
2006-08-17,34.56242752075195
2006-08-18,34.55561828613281
2006-08-21,35.809452056884766
2006-08-22,35.938926696777344
2006-08-23,36.05476379394531
2006-08-24,35.237030029296875
2006-08-25,35.78218460083008
2006-08-28,35.01897430419922
2006-08-29,34.7327766418457
2006-08-30,35.114383697509766
2006-08-31,34.923583984375
2006-09-01,34.89632034301758
2006-09-05,35.4630241394043
2006-09-06,34.75978088378906
2006-09-07,33.578575134277344
2006-09-08,32.90264129638672
2006-09-11,31.113792419433594
2006-09-12,30.88164520263672
2006-09-13,31.229839324951172
2006-09-14,30.137420654296875
2006-09-15,30.144264221191406
2006-09-18,30.60169219970703
2006-09-19,29.6185245513916
2006-09-20,29.488798141479492
2006-09-21,29.925771713256836
2006-09-22,29.891618728637695
2006-09-25,29.413692474365234
2006-09-26,30.048669815063477
2006-09-27,29.454660415649414
2006-09-28,29.584388732910156
2006-09-29,29.188371658325195
2006-10-02,29.502452850341797
2006-10-03,27.918424606323242
2006-10-04,27.877470016479492
2006-10-05,28.560230255126953
2006-10-06,28.355403900146484
2006-10-09,28.171049118041992
2006-10-10,28.546573638916016
2006-10-11,28.05498504638672
2006-10-12,28.560230255126953
2006-10-13,29.51611328125
2006-10-16,29.748258590698242
2006-10-17,29.52293586730957
2006-10-18,28.819673538208008
2006-10-19,29.584388732910156
2006-10-20,28.990375518798828
2006-10-23,29.529766082763672
2006-10-24,29.789226531982422
2006-10-25,30.47199058532715
2006-10-26,30.485628128051758
2006-10-27,30.260326385498047
2006-10-30,30.38323402404785
2006-10-31,30.908973693847656
2006-11-01,31.257173538208008
2006-11-02,31.345932006835938
2006-11-03,31.509798049926758
2006-11-06,31.298126220703125
2006-11-07,31.195707321166992
2006-11-08,30.79289436340332
2006-11-09,31.987733840942383
2006-11-10,31.250335693359375
2006-11-13,31.079652786254883
2006-11-14,30.608545303344727
2006-11-15,31.113792419433594
2006-11-16,30.20569610595703
2006-11-17,30.178403854370117
2006-11-20,30.06233024597168
2006-11-21,30.799701690673828
2006-11-22,30.642671585083008
2006-11-24,31.10013771057129
2006-11-27,31.16158103942871
2006-11-28,31.31178855895996
2006-11-29,31.22303009033203
2006-11-30,32.028690338134766
2006-12-01,31.98090934753418
2006-12-04,32.28813934326172
2006-12-05,32.26763916015625
2006-12-06,31.788660049438477
2006-12-07,32.329200744628906
2006-12-08,32.0965576171875
2006-12-11,32.37025451660156
2006-12-12,32.377098083496094
2006-12-13,32.479736328125
2006-12-14,32.54816436767578
2006-12-15,32.4934196472168
2006-12-18,31.863929748535156
2006-12-19,32.31552505493164
2006-12-20,31.39182472229004
2006-12-21,30.90603256225586
2006-12-22,30.80341339111328
2006-12-26,30.90603256225586
2006-12-27,31.097625732421875
2006-12-28,31.111291885375977
2006-12-29,30.892343521118164
2007-01-03,30.242355346679688
2007-01-04,30.10549545288086
2007-01-05,29.866016387939453
2007-01-08,29.311817169189453
2007-01-09,29.40074920654297
2007-01-10,28.990217208862305
2007-01-11,29.092872619628906
2007-01-12,29.564971923828125
2007-01-16,29.127090454101562
2007-01-17,29.270755767822266
2007-01-18,29.024433135986328
2007-01-19,29.585498809814453
2007-01-22,29.462329864501953
2007-01-23,30.132863998413086
2007-01-24,30.522871017456055
2007-01-25,30.25602912902832
2007-01-26,30.283397674560547
2007-01-29,30.02338981628418
2007-01-30,30.6186580657959
2007-01-31,30.858144760131836
2007-02-01,30.892343521118164
2007-02-02,30.714454650878906
2007-02-05,30.591291427612305
2007-02-06,30.707605361938477
2007-02-07,30.762351989746094
2007-02-08,31.343931198120117
2007-02-09,31.343931198120117
2007-02-12,31.022348403930664
2007-02-13,31.412357330322266
2007-02-14,31.6792049407959
2007-02-15,31.822879791259766
2007-02-16,31.651832580566406
2007-02-20,31.40550422668457
2007-02-21,32.144466400146484
2007-02-22,32.6439323425293
2007-02-23,32.055519104003906
2007-02-26,32.19920349121094
2007-02-27,30.31076431274414
2007-02-28,30.858144760131836
2007-03-01,30.468128204345703
2007-03-02,29.50338363647461
2007-03-05,29.13304901123047
2007-03-06,29.667985916137695
2007-03-07,29.304508209228516
2007-03-08,29.32508087158203
2007-03-09,29.002750396728516
2007-03-12,29.386812210083008
2007-03-13,28.406095504760742
2007-03-14,28.419816970825195
2007-03-15,28.89987564086914
2007-03-16,29.44167137145996
2007-03-19,29.65427589416504
2007-03-20,29.763994216918945
2007-03-21,30.271486282348633
2007-03-22,29.839441299438477
2007-03-23,29.86000633239746
2007-03-26,29.99030876159668
2007-03-27,29.318214416503906
2007-03-28,29.331939697265625
2007-03-29,29.139902114868164
2007-03-30,28.797016143798828
2007-04-02,29.03017807006836
2007-04-03,29.41422462463379
2007-04-04,29.798297882080078
2007-04-05,29.921735763549805
2007-04-09,29.880584716796875
2007-04-10,29.9697322845459
2007-04-11,29.7022705078125
2007-04-12,29.722850799560547
2007-04-13,30.593828201293945
2007-04-16,30.861278533935547
2007-04-17,30.79955291748047
2007-04-18,30.374351501464844
2007-04-19,29.942310333251953
2007-04-20,30.367507934570312
2007-04-23,30.106901168823242
2007-04-24,29.98345947265625
2007-04-25,30.333223342895508
2007-04-26,29.613128662109375
2007-04-27,29.181058883666992
2007-04-30,28.5981388092041
2007-05-01,28.3375244140625
2007-05-02,28.646133422851562
2007-05-03,28.735279083251953
2007-05-04,28.769563674926758
2007-05-07,28.78329849243164
2007-05-08,28.65299415588379
2007-05-09,28.529552459716797
2007-05-10,27.898603439331055
2007-05-11,28.179784774780273
2007-05-14,27.77515983581543
2007-05-15,27.57627296447754
2007-05-16,27.18536949157715
2007-05-17,26.794464111328125
2007-05-18,26.876754760742188
2007-05-21,27.055063247680664
2007-05-22,26.588712692260742
2007-05-23,27.00705909729004
2007-05-24,27.055063247680664
2007-05-25,26.88360595703125
2007-05-29,26.863037109375
2007-05-30,27.02075958251953
2007-05-31,27.898603439331055
2007-06-01,28.536399841308594
2007-06-04,28.467819213867188
2007-06-05,28.4129581451416
2007-06-06,28.21359634399414
2007-06-07,27.388641357421875
2007-06-08,27.429889678955078
2007-06-11,27.2648868560791
2007-06-12,26.866161346435547
2007-06-13,27.30613136291504
2007-06-14,27.395503997802734
2007-06-15,27.794240951538086
2007-06-18,27.5054988861084
2007-06-19,28.03485107421875
2007-06-20,27.45050621032715
2007-06-21,27.46426010131836
2007-06-22,27.072397232055664
2007-06-25,26.900543212890625
2007-06-26,26.488046646118164
2007-06-27,26.611799240112305
2007-06-28,26.584299087524414
2007-06-29,26.8524227142334
2007-07-02,27.423009872436523
2007-07-03,27.175518035888672
2007-07-05,27.209901809692383
2007-07-06,28.72232437133789
2007-07-09,28.873565673828125
2007-07-10,28.316715240478516
2007-07-11,27.622392654418945
2007-07-12,28.2617130279541
2007-07-13,28.46795082092285
2007-07-16,28.2617130279541
2007-07-17,28.19295883178711
2007-07-18,29.196657180786133
2007-07-19,29.78101921081543
2007-07-20,29.561025619506836
2007-07-23,29.746641159057617
2007-07-24,29.822254180908203
2007-07-25,29.732894897460938
2007-07-26,28.543575286865234
2007-07-27,28.069215774536133
2007-07-30,28.66732406616211
2007-07-31,28.70169448852539
2007-08-01,28.591699600219727
2007-08-02,28.687944412231445
2007-08-03,28.117345809936523
2007-08-06,27.95235252380371
2007-08-07,28.13797378540039
2007-08-08,29.107297897338867
2007-08-09,28.474836349487305
2007-08-10,28.81168556213379
2007-08-13,28.27546501159668
2007-08-14,27.842369079589844
2007-08-15,27.574241638183594
2007-08-16,27.113645553588867
2007-08-17,27.423009872436523
2007-08-20,27.41613006591797
2007-08-21,27.732370376586914
2007-08-22,28.021095275878906
2007-08-23,27.86298370361328
2007-08-24,28.296096801757812
2007-08-27,27.807979583740234
2007-08-28,28.234210968017578
2007-08-29,28.653566360473633
2007-08-30,28.543575286865234
2007-08-31,29.052303314208984
2007-09-04,29.403743743896484
2007-09-05,29.141887664794922
2007-09-06,30.389148712158203
2007-09-07,30.464950561523438
2007-09-10,30.203096389770508
2007-09-11,31.119586944580078
2007-09-12,31.181629180908203
2007-09-13,31.126468658447266
2007-09-14,31.25052261352539
2007-09-17,31.15403938293457
