Date,KMB
2004-07-16,28.760347366333008
2004-07-19,28.747220993041992
2004-07-20,28.747220993041992
2004-07-21,27.88060760498047
2004-07-22,28.668437957763672
2004-07-23,28.191364288330078
2004-07-26,28.20010757446289
2004-07-27,28.56777000427246
2004-07-28,28.418960571289062
2004-07-29,28.116968154907227
2004-07-30,28.042552947998047
2004-08-02,28.44084358215332
2004-08-03,28.47585105895996
2004-08-04,28.49335479736328
2004-08-05,28.051300048828125
2004-08-06,27.416662216186523
2004-08-09,27.740535736083984
2004-08-10,27.902494430541992
2004-08-11,28.23076057434082
2004-08-12,28.01192855834961
2004-08-13,27.97690200805664
2004-08-16,28.003156661987305
2004-08-17,27.985639572143555
2004-08-18,28.42333221435547
2004-08-19,28.046913146972656
2004-08-20,28.554637908935547
2004-08-23,28.327035903930664
2004-08-24,28.427724838256836
2004-08-25,28.550260543823242
2004-08-26,28.589656829833984
2004-08-27,28.799753189086914
2004-08-30,28.777860641479492
2004-08-31,29.193653106689453
2004-09-01,29.311859130859375
2004-09-02,29.438762664794922
2004-09-03,29.81955337524414
2004-09-07,29.80643653869629
2004-09-08,29.683156967163086
2004-09-09,29.52906036376953
2004-09-10,29.51146125793457
2004-09-13,29.753591537475586
2004-09-14,29.718364715576172
2004-09-15,29.308914184570312
2004-09-16,29.194448471069336
2004-09-17,29.3309383392334
2004-09-20,28.83782196044922
2004-09-21,28.639720916748047
2004-09-22,28.53843879699707
2004-09-23,28.55164909362793
2004-09-24,28.622093200683594
2004-09-27,28.28748893737793
2004-09-28,28.327102661132812
2004-09-29,28.639720916748047
2004-09-30,28.437171936035156
2004-10-01,28.613296508789062
2004-10-04,28.327102661132812
2004-10-05,28.28748893737793
2004-10-06,28.42837905883789
2004-10-07,28.221458435058594
2004-10-08,28.1553955078125
2004-10-11,28.150991439819336
2004-10-12,27.91326141357422
2004-10-13,27.706329345703125
2004-10-14,27.666711807250977
2004-10-15,27.715139389038086
2004-10-18,27.908859252929688
2004-10-19,27.737136840820312
2004-10-20,27.851613998413086
2004-10-21,27.671106338500977
2004-10-22,27.763566970825195
2004-10-25,25.9892578125
2004-10-26,26.640871047973633
2004-10-27,26.116943359375
2004-10-28,26.49557876586914
2004-10-29,26.271026611328125
2004-11-01,26.301860809326172
2004-11-02,26.152156829833984
2004-11-03,26.6364688873291
2004-11-04,27.37611961364746
2004-11-05,27.332096099853516
2004-11-08,27.327688217163086
2004-11-09,27.169198989868164
2004-11-10,27.512603759765625
2004-11-11,27.8252010345459
2004-11-12,27.847225189208984
2004-11-15,27.737136840820312
2004-11-16,27.737136840820312
2004-11-17,27.627073287963867
2004-11-18,27.8252010345459
2004-11-19,27.50818634033203
2004-11-22,27.77237319946289
2004-11-23,27.723936080932617
2004-11-24,27.935260772705078
2004-11-26,28.05414390563965
2004-11-29,28.12018394470215
2004-11-30,28.00571060180664
2004-12-01,28.453529357910156
2004-12-02,29.156570434570312
2004-12-03,28.650543212890625
2004-12-06,28.81175422668457
2004-12-07,28.623689651489258
2004-12-08,28.254169464111328
2004-12-09,29.020231246948242
2004-12-10,28.839975357055664
2004-12-13,29.11036491394043
2004-12-14,29.250038146972656
2004-12-15,29.024738311767578
2004-12-16,29.177947998046875
2004-12-17,28.921096801757812
2004-12-20,28.993188858032227
2004-12-21,29.173444747924805
2004-12-22,29.425809860229492
2004-12-23,29.448318481445312
2004-12-27,29.403263092041016
2004-12-28,29.51141929626465
2004-12-29,29.358196258544922
2004-12-30,29.759267807006836
2004-12-31,29.65561294555664
2005-01-03,29.087825775146484
2005-01-04,29.101343154907227
2005-01-05,28.601150512695312
2005-01-06,29.06529998779297
2005-01-07,28.903074264526367
2005-01-10,29.092336654663086
2005-01-11,28.876028060913086
2005-01-12,29.114858627319336
2005-01-13,28.650726318359375
2005-01-14,29.006715774536133
2005-01-18,28.88956069946289
2005-01-19,28.839975357055664
2005-01-20,29.060791015625
2005-01-21,28.740848541259766
2005-01-24,29.020231246948242
2005-01-25,29.11036491394043
2005-01-26,28.997709274291992
2005-01-27,29.159927368164062
2005-01-28,29.371721267700195
2005-01-31,29.520423889160156
2005-02-01,29.425809860229492
2005-02-02,29.781774520874023
2005-02-03,30.00259780883789
2005-02-04,30.14678955078125
2005-02-07,30.088214874267578
2005-02-08,30.101749420166016
2005-02-09,30.047653198242188
2005-02-10,30.1783504486084
2005-02-11,30.493772506713867
2005-02-14,30.71007537841797
2005-02-15,30.191852569580078
2005-02-16,29.714187622070312
2005-02-17,29.64208984375
2005-02-18,29.70517921447754
2005-02-22,29.259069442749023
2005-02-23,29.682653427124023
2005-02-24,30.034137725830078
2005-02-25,29.876413345336914
2005-02-28,29.732221603393555
2005-03-01,29.94852638244629
2005-03-02,29.89861297607422
2005-03-03,29.862333297729492
2005-03-04,29.880470275878906
2005-03-07,29.726205825805664
2005-03-08,29.83055877685547
2005-03-09,29.5900936126709
2005-03-10,29.934900283813477
2005-03-11,29.757972717285156
2005-03-14,29.94397735595703
2005-03-15,29.739822387695312
2005-03-16,29.485740661621094
2005-03-17,29.444917678833008
2005-03-18,29.444917678833008
2005-03-21,29.46306610107422
2005-03-22,29.331493377685547
2005-03-23,29.64455223083496
2005-03-24,29.404083251953125
2005-03-28,29.53565216064453
2005-03-29,29.69444465637207
2005-03-30,29.85325813293457
2005-03-31,29.821483612060547
2005-04-01,29.6989803314209
2005-04-04,29.64000129699707
2005-04-05,29.84416961669922
2005-04-06,29.835098266601562
2005-04-07,30.125455856323242
2005-04-08,29.839622497558594
2005-04-11,30.166290283203125
2005-04-12,30.234346389770508
2005-04-13,29.85325813293457
2005-04-14,29.658143997192383
2005-04-15,29.277042388916016
2005-04-18,29.254364013671875
2005-04-19,29.145475387573242
2005-04-20,28.58289337158203
2005-04-21,29.03204345703125
2005-04-22,28.8233585357666
2005-04-25,28.691783905029297
2005-04-26,28.160945892333984
2005-04-27,28.219928741455078
2005-04-28,27.943166732788086
2005-04-29,28.333358764648438
2005-05-02,28.36057472229004
2005-05-03,28.319746017456055
2005-05-04,28.306137084960938
2005-05-05,28.197256088256836
2005-05-06,27.915958404541016
2005-05-09,28.260778427124023
2005-05-10,28.002164840698242
2005-05-11,28.310659408569336
2005-05-12,28.29252815246582
2005-05-13,28.120115280151367
2005-05-16,28.773441314697266
2005-05-17,29.077421188354492
2005-05-18,29.236215591430664
2005-05-19,29.612783432006836
2005-05-20,29.581031799316406
2005-05-23,29.526580810546875
2005-05-24,29.576488494873047
2005-05-25,29.490285873413086
2005-05-26,29.621856689453125
2005-05-27,29.376855850219727
2005-05-31,29.186307907104492
2005-06-01,29.571945190429688
2005-06-02,29.181760787963867
2005-06-03,29.22713851928711
2005-06-06,29.472143173217773
2005-06-07,29.63547134399414
2005-06-08,29.6491756439209
2005-06-09,29.58977699279785
2005-06-10,29.594348907470703
2005-06-13,29.56693458557129
2005-06-14,29.681150436401367
2005-06-15,29.749683380126953
2005-06-16,29.685726165771484
2005-06-17,29.81365394592285
2005-06-20,29.6491756439209
2005-06-21,29.43902587890625
2005-06-22,29.370500564575195
2005-06-23,29.009601593017578
2005-06-24,28.69437026977539
2005-06-27,28.603008270263672
2005-06-28,28.886240005493164
2005-06-29,28.959325790405273
2005-06-30,28.593862533569336
2005-07-01,28.84056282043457
2005-07-05,28.84056282043457
2005-07-06,28.159862518310547
2005-07-07,27.958858489990234
2005-07-08,27.999967575073242
2005-07-11,28.28776741027832
2005-07-12,28.264934539794922
2005-07-13,28.35172462463379
2005-07-14,28.63954734802246
2005-07-15,28.40656089782715
2005-07-18,28.52989959716797
2005-07-19,28.539045333862305
2005-07-20,28.83141326904297
2005-07-21,28.712636947631836
2005-07-22,29.411617279052734
2005-07-25,29.068986892700195
2005-07-26,28.799455642700195
2005-07-27,28.973045349121094
2005-07-28,29.224306106567383
2005-07-29,29.128379821777344
2005-08-01,29.055269241333008
2005-08-02,29.055269241333008
2005-08-03,28.84056282043457
2005-08-04,28.589305877685547
2005-08-05,28.44767189025879
2005-08-08,28.370018005371094
2005-08-09,28.47965431213379
2005-08-10,28.392845153808594
2005-08-11,28.781164169311523
2005-08-12,28.83141326904297
2005-08-15,29.151222229003906
2005-08-16,28.87253761291504
2005-08-17,28.6806697845459
2005-08-18,28.95477294921875
2005-08-19,28.863412857055664
2005-08-22,28.465946197509766
2005-08-23,28.324331283569336
2005-08-24,27.995405197143555
2005-08-25,28.292339324951172
2005-08-26,28.292339324951172
2005-08-29,28.360872268676758
2005-08-30,28.28776741027832
2005-08-31,28.470523834228516
2005-09-01,28.41569709777832
2005-09-02,28.31062889099121
2005-09-06,28.717206954956055
2005-09-07,28.56537628173828
2005-09-08,28.160444259643555
2005-09-09,28.381311416625977
2005-09-12,28.491744995117188
2005-09-13,28.23405647277832
2005-09-14,27.990203857421875
2005-09-15,28.335308074951172
2005-09-16,28.79543113708496
2005-09-19,28.086822509765625
2005-09-20,28.07301139831543
2005-09-21,28.091426849365234
2005-09-22,28.137439727783203
2005-09-23,27.95338249206543
2005-09-26,27.829147338867188
2005-09-27,27.83374786376953
2005-09-28,27.815345764160156
2005-09-29,27.53466033935547
2005-09-30,27.392011642456055
2005-10-03,27.2171688079834
2005-10-04,27.3229923248291
2005-10-05,26.807640075683594
2005-10-06,26.664993286132812
2005-10-07,26.821439743041992
2005-10-10,26.692607879638672
2005-10-11,26.586772918701172
2005-10-12,26.407310485839844
2005-10-13,26.18645668029785
2005-10-14,26.338302612304688
2005-10-17,26.168046951293945
2005-10-18,26.23707389831543
2005-10-19,26.47634506225586
2005-10-20,26.250871658325195
2005-10-21,26.145038604736328
2005-10-24,26.74781608581543
2005-10-25,26.19104766845703
2005-10-26,25.9977970123291
2005-10-27,25.970197677612305
2005-10-28,26.379714965820312
2005-10-31,26.154239654541016
2005-11-01,25.75392723083496
2005-11-02,25.87355613708496
2005-11-03,26.158849716186523
2005-11-04,26.03920555114746
2005-11-07,26.467147827148438
2005-11-08,26.38431167602539
2005-11-09,26.766237258911133
2005-11-10,27.161949157714844
2005-11-11,27.17115020751953
2005-11-14,27.54846954345703
2005-11-15,27.341394424438477
2005-11-16,27.30919647216797
2005-11-17,27.50244140625
2005-11-18,27.53466033935547
2005-11-21,27.562274932861328
2005-11-22,26.950279235839844
2005-11-23,26.954879760742188
2005-11-25,27.189552307128906
2005-11-28,27.005489349365234
2005-11-29,27.336809158325195
2005-11-30,27.138940811157227
2005-12-01,27.50244140625
2005-12-02,27.405820846557617
2005-12-05,27.332199096679688
2005-12-06,27.442638397216797
2005-12-07,27.016084671020508
2005-12-08,26.92799186706543
2005-12-09,27.002172470092773
2005-12-12,27.131994247436523
2005-12-13,27.507535934448242
2005-12-14,27.382347106933594
2005-12-15,27.210819244384766
2005-12-16,27.410184860229492
2005-12-19,27.284984588623047
2005-12-20,27.66516876220703
2005-12-21,27.609529495239258
2005-12-22,27.65126609802246
2005-12-23,27.739364624023438
2005-12-27,27.7022647857666
2005-12-28,28.096357345581055
2005-12-29,27.81354522705078
2005-12-30,27.65591049194336
2006-01-03,27.54926300048828
2006-01-04,27.65591049194336
2006-01-05,27.75790023803711
2006-01-06,27.92018699645996
2006-01-09,28.258642196655273
2006-01-10,27.989717483520508
2006-01-11,28.365264892578125
2006-01-12,28.355985641479492
2006-01-13,28.471900939941406
2006-01-17,28.34671974182129
2006-01-18,28.073163986206055
2006-01-19,27.961896896362305
2006-01-20,27.743995666503906
2006-01-23,27.6837158203125
2006-01-24,27.145889282226562
2006-01-25,26.9511775970459
2006-01-26,27.155166625976562
2006-01-27,27.261816024780273
2006-01-30,26.909454345703125
2006-01-31,26.48291015625
2006-02-01,26.83525848388672
2006-02-02,26.890913009643555
2006-02-03,26.566356658935547
2006-02-06,26.589542388916016
2006-02-07,26.269624710083008
2006-02-08,26.529254913330078
2006-02-09,26.668363571166992
2006-02-10,26.459716796875
2006-02-13,26.608097076416016
2006-02-14,26.649805068969727
2006-02-15,26.640531539916992
2006-02-16,26.877004623413086
2006-02-17,27.15055274963379
2006-02-21,27.136640548706055
2006-02-22,27.488983154296875
2006-02-23,27.56316375732422
2006-02-24,27.67445182800293
2006-02-27,27.734716415405273
2006-02-28,27.43799591064453
2006-03-01,27.63271141052246
2006-03-02,27.63271141052246
2006-03-03,27.521448135375977
2006-03-06,27.35918617248535
2006-03-07,27.280349731445312
2006-03-08,27.537498474121094
2006-03-09,27.205543518066406
2006-03-10,27.397241592407227
2006-03-13,27.6590518951416
2006-03-14,27.57489776611328
2006-03-15,27.62164878845215
2006-03-16,27.864761352539062
2006-03-17,27.579578399658203
2006-03-20,27.78528594970703
2006-03-21,27.65437889099121
2006-03-22,27.883466720581055
2006-03-23,27.724517822265625
2006-03-24,27.602962493896484
2006-03-27,27.752561569213867
2006-03-28,27.387893676757812
2006-03-29,27.36452293395996
2006-03-30,27.20088005065918
2006-03-31,27.023212432861328
2006-04-03,27.252302169799805
2006-04-04,27.392568588256836
2006-04-05,27.17750358581543
2006-04-06,26.939067840576172
2006-04-07,26.803464889526367
2006-04-10,26.906314849853516
2006-04-11,26.719314575195312
2006-04-12,26.784774780273438
2006-04-13,26.76607894897461
2006-04-17,26.691265106201172
2006-04-18,26.962444305419922
2006-04-19,26.74737548828125
2006-04-20,26.76607894897461
2006-04-21,26.738025665283203
2006-04-24,27.359832763671875
2006-04-25,27.25697898864746
2006-04-26,27.458023071289062
2006-04-27,27.556209564208984
2006-04-28,27.36452293395996
2006-05-01,27.40658950805664
2006-05-02,27.588937759399414
2006-05-03,27.448680877685547
2006-05-04,27.66373062133789
2006-05-05,27.883466720581055
2006-05-08,28.135942459106445
2006-05-09,28.435155868530273
2006-05-10,28.664241790771484
2006-05-11,28.54268455505371
2006-05-12,28.710994720458984
2006-05-15,29.005537033081055
2006-05-16,28.757755279541016
2006-05-17,28.374374389648438
2006-05-18,28.08450698852539
2006-05-19,27.958280563354492
2006-05-22,28.037761688232422
2006-05-23,27.892822265625
2006-05-24,27.8787841796875
2006-05-25,28.06580352783203
2006-05-26,28.10788917541504
2006-05-30,28.262168884277344
2006-05-31,28.365028381347656
2006-06-01,28.556711196899414
2006-06-02,28.425811767578125
2006-06-05,28.037761688232422
2006-06-06,28.145294189453125
2006-06-07,28.093442916870117
2006-06-08,28.399826049804688
2006-06-09,28.7816219329834
2006-06-12,28.272560119628906
2006-06-13,28.531801223754883
2006-06-14,28.649662017822266
2006-06-15,28.74392318725586
2006-06-16,28.677928924560547
2006-06-19,28.25370216369629
2006-06-20,28.3055477142334
2006-06-21,28.753345489501953
2006-06-22,28.715641021728516
2006-06-23,28.753345489501953
2006-06-26,28.809925079345703
2006-06-27,28.74864387512207
2006-06-28,28.75807762145996
2006-06-29,29.163434982299805
2006-06-30,29.083309173583984
2006-07-03,29.121017456054688
2006-07-05,28.866470336914062
2006-07-06,28.84762954711914
2006-07-07,28.56952476501465
2006-07-10,28.913625717163086
2006-07-11,28.692079544067383
2006-07-12,28.536537170410156
2006-07-13,28.27727508544922
2006-07-14,28.013307571411133
2006-07-17,27.98501968383789
2006-07-18,27.900188446044922
2006-07-19,28.470531463623047
2006-07-20,28.357397079467773
2006-07-21,27.84360694885254
2006-07-24,28.24899673461914
2006-07-25,28.32912254333496
2006-07-26,28.753345489501953
2006-07-27,28.371545791625977
2006-07-28,28.725067138671875
2006-07-31,28.776920318603516
2006-08-01,28.715641021728516
2006-08-02,28.50824737548828
2006-08-03,28.74392318725586
2006-08-04,28.74864387512207
2006-08-07,28.8570556640625
2006-08-08,28.90418815612793
2006-08-09,28.77220916748047
2006-08-10,29.22471809387207
2006-08-11,28.828765869140625
2006-08-14,28.79578399658203
2006-08-15,28.805200576782227
2006-08-16,29.036169052124023
2006-08-17,28.852333068847656
2006-08-18,29.125728607177734
2006-08-21,29.22471809387207
2006-08-22,28.960752487182617
2006-08-23,29.088022232055664
2006-08-24,29.38968849182129
2006-08-25,29.078603744506836
2006-08-28,29.3095703125
2006-08-29,29.77621841430664
2006-08-30,29.521678924560547
2006-08-31,29.931774139404297
2006-09-01,30.299427032470703
2006-09-05,30.266447067260742
2006-09-06,30.309192657470703
2006-09-07,30.389934539794922
2006-09-08,30.399431228637695
2006-09-11,30.959917068481445
2006-09-12,31.149917602539062
2006-09-13,30.826921463012695
2006-09-14,30.7841796875
2006-09-15,31.021669387817383
2006-09-18,30.760417938232422
2006-09-19,31.1071720123291
2006-09-20,30.902931213378906
2006-09-21,30.831680297851562
2006-09-22,30.831680297851562
2006-09-25,30.940933227539062
2006-09-26,31.012184143066406
2006-09-27,30.850675582885742
2006-09-28,30.969419479370117
2006-09-29,31.04541778564453
2006-10-02,30.997920989990234
2006-10-03,31.064424514770508
2006-10-04,31.449174880981445
2006-10-05,31.45391082763672
2006-10-06,31.396909713745117
2006-10-09,31.463407516479492
2006-10-10,31.430164337158203
2006-10-11,31.339920043945312
2006-10-12,31.43491554260254
2006-10-13,31.491912841796875
2006-10-16,31.411165237426758
2006-10-17,31.363658905029297
2006-10-18,31.83390235900879
2006-10-19,31.867164611816406
2006-10-20,32.02391052246094
2006-10-23,31.9146671295166
2006-10-24,31.031166076660156
2006-10-25,31.173656463623047
2006-10-26,31.335163116455078
2006-10-27,31.46816635131836
2006-10-30,31.43491554260254
2006-10-31,31.59642219543457
2006-11-01,31.330408096313477
2006-11-02,31.278179168701172
2006-11-03,31.306671142578125
2006-11-06,31.420669555664062
2006-11-07,31.34467124938965
2006-11-08,31.39215660095215
2006-11-09,31.335163116455078
2006-11-10,31.34467124938965
2006-11-13,31.458675384521484
2006-11-14,31.401670455932617
2006-11-15,31.415922164916992
2006-11-16,31.491912841796875
2006-11-17,31.59642219543457
2006-11-20,31.49665641784668
2006-11-21,31.406414031982422
2006-11-22,31.510906219482422
2006-11-24,31.487154006958008
2006-11-27,31.23542022705078
2006-11-28,31.401670455932617
2006-11-29,31.491912841796875
2006-11-30,31.572660446166992
2006-12-01,31.510906219482422
2006-12-04,31.905155181884766
2006-12-05,32.223411560058594
2006-12-06,32.23297119140625
2006-12-07,31.988962173461914
2006-12-08,31.706668853759766
2006-12-11,31.73537826538086
2006-12-12,31.67798614501953
2006-12-13,31.67798614501953
2006-12-14,31.850208282470703
2006-12-15,32.16599655151367
2006-12-18,31.993749618530273
2006-12-19,32.28559112548828
2006-12-20,32.252113342285156
2006-12-21,32.42433547973633
2006-12-22,32.419559478759766
2006-12-26,32.35736846923828
2006-12-27,32.54396057128906
2006-12-28,32.596595764160156
2006-12-29,32.51045608520508
2007-01-03,32.701847076416016
2007-01-04,32.87408447265625
2007-01-05,32.744911193847656
2007-01-08,32.93149948120117
2007-01-09,33.01283645629883
2007-01-10,33.156375885009766
2007-01-11,33.07503128051758
2007-01-12,33.01761245727539
2007-01-16,32.8358154296875
2007-01-17,33.118099212646484
2007-01-18,33.0798225402832
2007-01-19,32.96977615356445
2007-01-22,33.03676223754883
2007-01-23,33.33818435668945
2007-01-24,33.237709045410156
2007-01-25,32.88844299316406
2007-01-26,32.65400695800781
2007-01-29,32.68749237060547
2007-01-30,33.02239990234375
2007-01-31,33.2042350769043
2007-02-01,33.24248504638672
2007-02-02,33.237709045410156
2007-02-05,33.11333084106445
2007-02-06,33.24248504638672
2007-02-07,33.00326156616211
2007-02-08,32.730560302734375
2007-02-09,32.697059631347656
2007-02-12,32.6922721862793
2007-02-13,32.94586181640625
2007-02-14,33.285552978515625
2007-02-15,33.31425857543945
2007-02-16,33.175514221191406
2007-02-20,33.486507415771484
2007-02-21,33.30470275878906
2007-02-22,33.25204849243164
2007-02-23,33.49127197265625
2007-02-26,33.44344711303711
2007-02-27,32.634857177734375
2007-02-28,32.53438186645508
2007-03-01,32.6157341003418
2007-03-02,32.17078399658203
2007-03-05,32.338226318359375
2007-03-06,32.54396057128906
2007-03-07,32.3414306640625
2007-03-08,32.45233154296875
2007-03-09,32.43305206298828
2007-03-12,32.254642486572266
2007-03-13,32.08588790893555
2007-03-14,32.29322052001953
2007-03-15,32.307682037353516
2007-03-16,32.17267608642578
2007-03-19,32.47645950317383
2007-03-20,32.809181213378906
2007-03-21,33.13225173950195
2007-03-22,33.32513427734375
2007-03-23,33.26726150512695
2007-03-26,33.243167877197266
2007-03-27,33.098506927490234
2007-03-28,33.13707733154297
2007-03-29,33.17565155029297
2007-03-30,33.026161193847656
2007-04-02,33.08885955810547
2007-04-03,33.29619598388672
2007-04-04,33.3492431640625
2007-04-05,33.590354919433594
2007-04-09,33.80735397338867
2007-04-10,33.92306137084961
2007-04-11,33.571067810058594
2007-04-12,33.72535705566406
2007-04-13,33.82179641723633
2007-04-16,34.086997985839844
2007-04-17,34.38116455078125
2007-04-18,34.38116455078125
2007-04-19,34.42936706542969
2007-04-20,34.68977355957031
2007-04-23,34.284725189208984
2007-04-24,34.164180755615234
2007-04-25,34.66084289550781
2007-04-26,34.578861236572266
2007-04-27,34.54029083251953
2007-04-30,34.31846237182617
2007-05-01,34.45830535888672
2007-05-02,34.525814056396484
2007-05-03,34.2895393371582
2007-05-04,34.357051849365234
2007-05-07,34.49207305908203
2007-05-08,34.32810974121094
2007-05-09,34.443843841552734
2007-05-10,34.1738166809082
2007-05-11,34.366695404052734
2007-05-14,34.086997985839844
2007-05-15,33.894142150878906
2007-05-16,34.525814056396484
2007-05-17,34.598148345947266
2007-05-18,34.675323486328125
2007-05-21,34.45830535888672
2007-05-22,34.20756912231445
2007-05-23,34.164180755615234
2007-05-24,34.05325698852539
2007-05-25,34.24131393432617
2007-05-29,34.14005661010742
2007-05-30,34.32810974121094
2007-05-31,34.21719741821289
2007-06-01,34.55957794189453
2007-06-04,34.68977355957031
2007-06-05,34.709075927734375
2007-06-06,34.20384216308594
2007-06-07,33.83951187133789
2007-06-08,34.1309700012207
2007-06-11,33.9852409362793
2007-06-12,33.73263931274414
2007-06-13,34.184417724609375
2007-06-14,34.06783676147461
2007-06-15,33.703487396240234
2007-06-18,33.65005111694336
2007-06-19,33.125404357910156
2007-06-20,32.83880615234375
2007-06-21,32.829078674316406
2007-06-22,32.391883850097656
2007-06-25,32.391883850097656
2007-06-26,32.595916748046875
2007-06-27,32.450172424316406
2007-06-28,32.35301971435547
2007-06-29,32.493892669677734
2007-07-02,32.87281799316406
2007-07-03,32.89222717285156
2007-07-05,32.94566345214844
2007-07-06,32.741641998291016
2007-07-09,32.595916748046875
2007-07-10,31.94495964050293
2007-07-11,32.0906982421875
2007-07-12,32.72707748413086
2007-07-13,32.561912536621094
2007-07-16,32.75136184692383
2007-07-17,32.43559646606445
2007-07-18,32.450172424316406
2007-07-19,32.6784782409668
2007-07-20,32.33359909057617
2007-07-23,32.78050231933594
2007-07-24,33.173980712890625
2007-07-25,33.62092208862305
2007-07-26,33.31486511230469
2007-07-27,33.12055206298828
2007-07-30,33.20313262939453
2007-07-31,32.6784782409668
2007-08-01,32.28986358642578
2007-08-02,33.12055206298828
2007-08-03,32.85337829589844
2007-08-06,33.75693130493164
2007-08-07,33.88809585571289
2007-08-08,33.84437942504883
2007-08-09,33.25657272338867
2007-08-10,33.13511657714844
2007-08-13,33.863792419433594
2007-08-14,33.57232666015625
2007-08-15,33.348873138427734
2007-08-16,32.9942512512207
2007-08-17,33.552894592285156
2007-08-20,33.781211853027344
2007-08-21,33.73263931274414
2007-08-22,33.82979202270508
2007-08-23,33.83951187133789
2007-08-24,34.164981842041016
2007-08-27,33.49460220336914
2007-08-28,33.27114486694336
2007-08-29,33.69377517700195
2007-08-30,33.19342041015625
2007-08-31,33.368316650390625
2007-09-04,33.59175491333008
2007-09-05,33.425323486328125
2007-09-06,33.626033782958984
2007-09-07,33.1707649230957
2007-09-10,33.361671447753906
2007-09-11,33.611351013183594
2007-09-12,34.04702377319336
2007-09-13,34.12046432495117
2007-09-14,34.04702377319336
2007-09-17,33.45468521118164
