Date,GS
2004-06-15,64.11310577392578
2004-06-16,63.94960403442383
2004-06-17,63.4947395324707
2004-06-18,63.381046295166016
2004-06-21,63.103824615478516
2004-06-22,64.39025115966797
2004-06-23,65.18624877929688
2004-06-24,66.23096466064453
2004-06-25,67.19754028320312
2004-06-28,66.28072357177734
2004-06-29,66.8066635131836
2004-06-30,66.92034912109375
2004-07-01,66.55789947509766
2004-07-02,66.52947235107422
2004-07-06,65.52738189697266
2004-07-07,64.36891174316406
2004-07-08,63.963809967041016
2004-07-09,63.99936294555664
2004-07-12,64.43291473388672
2004-07-13,64.21967315673828
2004-07-14,63.885643005371094
2004-07-15,62.77692794799805
2004-07-16,62.00934600830078
2004-07-19,62.18704605102539
2004-07-20,63.750606536865234
2004-07-21,62.13021469116211
2004-07-22,62.37181091308594
2004-07-23,62.400325775146484
2004-07-26,62.02973556518555
2004-07-27,63.28411102294922
2004-07-28,63.22707748413086
2004-07-29,63.92563247680664
2004-07-30,62.856510162353516
2004-08-02,63.034664154052734
2004-08-03,62.49296951293945
2004-08-04,62.47160720825195
2004-08-05,61.153045654296875
2004-08-06,60.26214599609375
2004-08-09,60.26214599609375
2004-08-10,60.8038215637207
2004-08-11,60.33341598510742
2004-08-12,59.77034378051758
2004-08-13,60.04826736450195
2004-08-16,61.167293548583984
2004-08-17,61.57357406616211
2004-08-18,62.32194900512695
2004-08-19,61.72327423095703
2004-08-20,62.585662841796875
2004-08-23,62.36469650268555
2004-08-24,62.3860969543457
2004-08-25,64.16791534423828
2004-08-26,64.94485473632812
2004-08-27,64.4886703491211
2004-08-30,63.540740966796875
2004-08-31,63.897090911865234
2004-09-01,63.56923294067383
2004-09-02,64.90204620361328
2004-09-03,64.2890625
2004-09-07,65.73592376708984
2004-09-08,65.1728744506836
2004-09-09,65.47935485839844
2004-09-10,66.3774185180664
2004-09-13,66.7124252319336
2004-09-14,67.06877899169922
2004-09-15,65.86424255371094
2004-09-16,66.39881134033203
2004-09-17,65.60768127441406
2004-09-20,65.34394073486328
2004-09-21,67.63894653320312
2004-09-22,66.56273651123047
2004-09-23,66.33467102050781
2004-09-24,66.62687683105469
2004-09-27,66.10660552978516
2004-09-28,66.32752227783203
2004-09-29,66.48431396484375
2004-09-30,66.45581817626953
2004-10-01,66.94044494628906
2004-10-04,67.61760711669922
2004-10-05,67.04741668701172
2004-10-06,68.08795928955078
2004-10-07,67.60333251953125
2004-10-08,67.1685562133789
2004-10-11,67.09727478027344
2004-10-12,67.41802215576172
2004-10-13,67.51068878173828
2004-10-14,66.23489379882812
2004-10-15,67.11154174804688
2004-10-18,67.17571258544922
2004-10-19,66.32752227783203
2004-10-20,65.81434631347656
2004-10-21,66.80059814453125
2004-10-22,66.25028991699219
2004-10-25,66.05020904541016
2004-10-26,67.00786590576172
2004-10-27,68.6801986694336
2004-10-28,69.63070678710938
2004-10-29,70.30964660644531
2004-11-01,70.26679229736328
2004-11-02,70.43115997314453
2004-11-03,71.0172119140625
2004-11-04,71.46742248535156
2004-11-05,72.07490539550781
2004-11-08,71.61750793457031
2004-11-09,72.08921813964844
2004-11-10,72.00345611572266
2004-11-11,73.61145782470703
2004-11-12,74.79783630371094
2004-11-15,74.76921081542969
2004-11-16,74.12600708007812
2004-11-17,74.83356475830078
2004-11-18,74.9193344116211
2004-11-19,73.64002990722656
2004-11-22,73.91160583496094
2004-11-23,74.19036865234375
2004-11-24,75.0407943725586
2004-11-26,74.92642211914062
2004-11-29,75.09798431396484
2004-11-30,74.86933135986328
2004-12-01,75.7555160522461
2004-12-02,76.18428802490234
2004-12-03,76.09140014648438
2004-12-06,76.59163665771484
2004-12-07,75.81981658935547
2004-12-08,76.24142456054688
2004-12-09,76.82035064697266
2004-12-10,78.18537139892578
2004-12-13,78.93580627441406
2004-12-14,78.5284423828125
2004-12-15,78.07819366455078
2004-12-16,75.32667541503906
2004-12-17,74.14746856689453
2004-12-20,74.17606353759766
2004-12-21,75.0479736328125
2004-12-22,74.61199188232422
2004-12-23,74.57625579833984
2004-12-27,74.46907043457031
2004-12-28,75.14801788330078
2004-12-29,74.7906723022461
2004-12-30,74.983642578125
2004-12-31,74.35474395751953
2005-01-03,75.00505828857422
2005-01-04,74.51911163330078
2005-01-05,74.18318939208984
2005-01-06,75.2051773071289
2005-01-07,74.88355255126953
2005-01-10,75.02647399902344
2005-01-11,74.44763946533203
2005-01-12,73.80445098876953
2005-01-13,73.56857299804688
2005-01-14,74.48336029052734
2005-01-18,75.0407943725586
2005-01-19,74.36898803710938
2005-01-20,73.8973159790039
2005-01-21,74.02628326416016
2005-01-24,73.96178436279297
2005-01-25,73.68956756591797
2005-01-26,73.97612762451172
2005-01-27,74.50623321533203
2005-01-28,76.02506256103516
2005-01-31,77.26441192626953
2005-02-01,77.65848541259766
2005-02-02,77.79459381103516
2005-02-03,77.90202331542969
2005-02-04,78.81903839111328
2005-02-07,78.5110092163086
2005-02-08,79.91512298583984
2005-02-09,79.843505859375
2005-02-10,80.78915405273438
2005-02-11,80.78915405273438
2005-02-14,80.21603393554688
2005-02-15,80.7461929321289
2005-02-16,80.43096160888672
2005-02-17,79.23456573486328
2005-02-18,78.08829498291016
2005-02-22,77.27161407470703
2005-02-23,78.16709899902344
2005-02-24,77.73011779785156
2005-02-25,78.87635803222656
2005-02-28,77.94503021240234
2005-03-01,78.81903839111328
2005-03-02,78.61128997802734
2005-03-03,78.38202667236328
2005-03-04,79.90083312988281
2005-03-07,80.81062316894531
2005-03-08,80.68883514404297
2005-03-09,79.427978515625
2005-03-10,79.75751495361328
2005-03-11,78.48231506347656
2005-03-14,78.80474090576172
2005-03-15,79.19158172607422
2005-03-16,78.78321075439453
2005-03-17,78.83336639404297
2005-03-18,78.79037475585938
2005-03-21,78.51813507080078
2005-03-22,77.3647232055664
2005-03-23,77.41488647460938
2005-03-24,77.65848541259766
2005-03-28,78.57545471191406
2005-03-29,77.69427490234375
2005-03-30,78.6614761352539
2005-03-31,78.79757690429688
2005-04-01,78.3032455444336
2005-04-04,79.5211181640625
2005-04-05,79.2273941040039
2005-04-06,80.59573364257812
2005-04-07,81.3336410522461
2005-04-08,80.9037857055664
2005-04-11,80.30201721191406
2005-04-12,80.06559753417969
2005-04-13,78.81189727783203
2005-04-14,77.7229232788086
2005-04-15,76.29010772705078
2005-04-18,76.90625762939453
2005-04-19,76.43342590332031
2005-04-20,74.74268341064453
2005-04-21,75.30147552490234
2005-04-22,74.8203353881836
2005-04-25,75.9334487915039
2005-04-26,75.91905212402344
2005-04-27,77.384033203125
2005-04-28,76.2852783203125
2005-04-29,76.68743896484375
2005-05-02,75.01421356201172
2005-05-03,74.94957733154297
2005-05-04,76.31402587890625
2005-05-05,75.617431640625
2005-05-06,75.17223358154297
2005-05-09,75.76109313964844
2005-05-10,73.32665252685547
2005-05-11,74.50435638427734
2005-05-12,71.96944427490234
2005-05-13,70.24597930908203
2005-05-16,70.67684173583984
2005-05-17,70.6265640258789
2005-05-18,71.50984191894531
2005-05-19,71.89764404296875
2005-05-20,72.58699798583984
2005-05-23,72.30691528320312
2005-05-24,71.50984191894531
2005-05-25,69.83663177490234
2005-05-26,69.36984252929688
2005-05-27,68.5799560546875
2005-05-31,70.01618957519531
2005-06-01,70.83483123779297
2005-06-02,70.13822174072266
2005-06-03,69.8725357055664
2005-06-06,70.67684173583984
2005-06-07,70.66246795654297
2005-06-08,70.6265640258789
2005-06-09,71.7755355834961
2005-06-10,71.12924194335938
2005-06-13,71.280029296875
2005-06-14,70.59069061279297
2005-06-15,71.22977447509766
2005-06-16,73.7145004272461
2005-06-17,74.5403060913086
2005-06-20,74.14533996582031
2005-06-21,73.70726013183594
2005-06-22,73.58518981933594
2005-06-23,73.2620620727539
2005-06-24,74.44692993164062
2005-06-27,74.10942077636719
2005-06-28,74.65516662597656
2005-06-29,73.81501007080078
2005-06-30,73.2620620727539
2005-07-01,73.75752258300781
2005-07-05,74.09505462646484
2005-07-06,74.36074829101562
2005-07-07,74.75569915771484
2005-07-08,75.8687973022461
2005-07-11,77.06086730957031
2005-07-12,77.01058197021484
2005-07-13,77.55638122558594
2005-07-14,77.95133209228516
2005-07-15,77.91542053222656
2005-07-18,77.72872161865234
2005-07-19,78.7915267944336
2005-07-20,78.71251678466797
2005-07-21,77.7358627319336
2005-07-22,78.54922485351562
2005-07-25,77.96621704101562
2005-07-26,77.53434753417969
2005-07-27,78.56365966796875
2005-07-28,78.93791961669922
2005-07-29,77.36160278320312
2005-08-01,77.10250091552734
2005-08-02,78.82994842529297
2005-08-03,79.80164337158203
2005-08-04,78.63560485839844
2005-08-05,78.95951080322266
2005-08-08,79.11067199707031
2005-08-09,80.24071502685547
2005-08-10,80.63660430908203
2005-08-11,82.15534973144531
2005-08-12,81.80264282226562
2005-08-15,82.53680419921875
2005-08-16,80.67257690429688
2005-08-17,79.98880004882812
2005-08-18,79.7872543334961
2005-08-19,80.08956146240234
2005-08-22,80.39906311035156
2005-08-23,80.47102355957031
2005-08-24,79.1682357788086
2005-08-25,79.53532409667969
2005-08-26,78.99549102783203
2005-08-29,79.28340911865234
2005-08-30,79.06029510498047
2005-08-31,80.0247802734375
2005-09-01,81.42113494873047
2005-09-02,81.48591613769531
2005-09-06,82.47919464111328
2005-09-07,82.70955657958984
2005-09-08,82.88951873779297
2005-09-09,83.61648559570312
2005-09-12,84.93364715576172
2005-09-13,84.35781860351562
2005-09-14,83.42212677001953
2005-09-15,83.45816040039062
2005-09-16,85.22156524658203
2005-09-19,85.13519287109375
2005-09-20,84.96966552734375
2005-09-21,83.2637710571289
2005-09-22,85.29351043701172
2005-09-23,85.99176025390625
2005-09-26,86.37319946289062
2005-09-27,86.13568115234375
2005-09-28,86.44518280029297
2005-09-29,87.25132751464844
2005-09-30,87.51046752929688
2005-10-03,87.56085205078125
2005-10-04,85.59587097167969
2005-10-05,84.75373840332031
2005-10-06,84.16350555419922
2005-10-07,84.62416076660156
2005-10-10,85.30075073242188
2005-10-11,84.6097640991211
2005-10-12,83.24217224121094
2005-10-13,81.4643325805664
2005-10-14,82.45042419433594
2005-10-17,84.24988555908203
2005-10-18,84.27864837646484
2005-10-19,87.2369613647461
2005-10-20,85.6501693725586
2005-10-21,85.6645736694336
2005-10-24,88.93190002441406
2005-10-25,89.11222839355469
2005-10-26,89.61708068847656
2005-10-27,88.30442810058594
2005-10-28,89.84071350097656
2005-10-31,91.14618682861328
2005-11-01,91.31208801269531
2005-11-02,93.13690185546875
2005-11-03,93.18733978271484
2005-11-04,94.45677185058594
2005-11-07,93.15129089355469
2005-11-08,91.97566223144531
2005-11-09,92.82670593261719
2005-11-10,93.82930755615234
2005-11-11,93.76437377929688
2005-11-14,93.21622467041016
2005-11-15,92.30020141601562
2005-11-16,92.45170593261719
2005-11-17,94.06007385253906
2005-11-18,94.90399932861328
2005-11-21,95.50265502929688
2005-11-22,95.6396713256836
2005-11-23,96.70711517333984
2005-11-25,96.73601531982422
2005-11-28,94.55777740478516
2005-11-29,94.08895874023438
2005-11-30,93.0142593383789
2005-12-01,93.96637725830078
2005-12-02,94.54334259033203
2005-12-05,95.96424102783203
2005-12-06,94.7092514038086
2005-12-07,93.6850357055664
2005-12-08,92.78347778320312
2005-12-09,93.51917266845703
2005-12-12,93.77159118652344
2005-12-13,94.94723510742188
2005-12-14,93.49752807617188
2005-12-15,92.53823852539062
2005-12-16,91.23995208740234
2005-12-19,90.25183868408203
2005-12-20,90.77835083007812
2005-12-21,91.82421112060547
2005-12-22,92.31462860107422
2005-12-23,92.40117645263672
2005-12-27,92.50936889648438
2005-12-28,92.30744934082031
2005-12-29,92.33628845214844
2005-12-30,92.1126708984375
2006-01-03,92.94934844970703
2006-01-04,91.6655044555664
2006-01-05,91.62945556640625
2006-01-06,92.92771911621094
2006-01-09,94.04570770263672
2006-01-10,95.22859191894531
2006-01-11,95.1852798461914
2006-01-12,95.38727569580078
2006-01-13,96.11573791503906
2006-01-17,95.63245391845703
2006-01-18,95.47376251220703
2006-01-19,96.51959991455078
2006-01-20,94.98045349121094
2006-01-23,96.01378631591797
2006-01-24,96.10771179199219
2006-01-25,96.51235961914062
2006-01-26,99.28726959228516
2006-01-27,100.40007019042969
2006-01-30,101.07205200195312
2006-01-31,102.06928253173828
2006-02-01,102.4017333984375
2006-02-02,102.98699951171875
2006-02-03,103.14602661132812
2006-02-06,103.20379638671875
2006-02-07,100.79029083251953
2006-02-08,101.98979949951172
2006-02-09,101.78022766113281
2006-02-10,101.7513656616211
2006-02-13,100.9131088256836
2006-02-14,102.4522705078125
2006-02-15,104.88025665283203
2006-02-16,105.4294662475586
2006-02-17,105.16935729980469
2006-02-21,103.65901947021484
2006-02-22,105.16207122802734
2006-02-23,104.027587890625
2006-02-24,104.172119140625
2006-02-27,103.92639923095703
2006-02-28,102.09820556640625
2006-03-01,103.4422607421875
2006-03-02,104.05650329589844
2006-03-03,105.50172424316406
2006-03-06,104.79357147216797
2006-03-07,104.25884246826172
2006-03-08,102.96533966064453
2006-03-09,102.39443969726562
2006-03-10,102.27164459228516
2006-03-13,101.68628692626953
2006-03-14,107.97306060791016
2006-03-15,107.66954040527344
2006-03-16,106.7229232788086
2006-03-17,108.65229034423828
2006-03-20,109.96752166748047
2006-03-21,107.95854187011719
2006-03-22,109.70732116699219
2006-03-23,109.59893035888672
2006-03-24,109.9602279663086
2006-03-27,112.00528717041016
2006-03-28,111.39830017089844
2006-03-29,113.37821960449219
2006-03-30,113.31314849853516
2006-03-31,113.4215316772461
2006-04-03,114.25977325439453
2006-04-04,116.3409423828125
2006-04-05,116.16027069091797
2006-04-06,117.09246826171875
2006-04-07,116.35538482666016
2006-04-10,117.39593505859375
2006-04-11,115.0040512084961
2006-04-12,115.27147674560547
2006-04-13,115.20639038085938
2006-04-17,117.02017974853516
2006-04-18,119.62883758544922
2006-04-19,120.71273040771484
2006-04-20,121.79664611816406
2006-04-21,120.12396240234375
2006-04-24,119.73291015625
2006-04-25,117.88639068603516
2006-04-26,118.3209228515625
2006-04-27,118.73362731933594
2006-04-28,116.06889343261719
2006-05-01,113.28829193115234
2006-05-02,115.0116958618164
2006-05-03,115.24337768554688
2006-05-04,114.43963623046875
2006-05-05,119.03777313232422
2006-05-08,118.41505432128906
2006-05-09,120.02256774902344
2006-05-10,118.82050323486328
2006-05-11,115.33751678466797
2006-05-12,113.04203033447266
2006-05-15,110.89146423339844
2006-05-16,110.57283782958984
2006-05-17,107.32157897949219
2006-05-18,106.46710205078125
2006-05-19,108.19046783447266
2006-05-22,105.82988739013672
2006-05-23,104.05579376220703
2006-05-24,104.21507263183594
2006-05-25,106.67704010009766
2006-05-26,110.74662780761719
2006-05-30,108.49458312988281
2006-05-31,109.30558776855469
2006-06-01,111.18838500976562
2006-06-02,111.5793228149414
2006-06-05,108.90736389160156
2006-06-06,108.06739044189453
2006-06-07,108.58154296875
2006-06-08,108.44397735595703
2006-06-09,108.5380859375
2006-06-12,104.99708557128906
2006-06-13,100.83345031738281
2006-06-14,100.29037475585938
2006-06-15,104.35991668701172
2006-06-16,104.27304077148438
2006-06-19,104.09196472167969
2006-06-20,105.18538665771484
2006-06-21,108.49458312988281
2006-06-22,107.39396667480469
2006-06-23,107.111572265625
2006-06-26,108.54533386230469
2006-06-27,106.56124114990234
2006-06-28,106.07606506347656
2006-06-29,110.2107925415039
2006-06-30,108.92904663085938
2006-07-03,110.39183044433594
2006-07-05,109.30558776855469
2006-07-06,109.03770446777344
2006-07-07,107.53876495361328
2006-07-10,107.7850112915039
2006-07-11,107.65461730957031
2006-07-12,105.19266510009766
2006-07-13,103.22306060791016
2006-07-14,101.44895935058594
2006-07-17,102.00650787353516
2006-07-18,103.07097625732422
2006-07-19,106.42363739013672
2006-07-20,105.12748718261719
2006-07-21,103.10225677490234
2006-07-24,106.63002014160156
2006-07-25,107.78414916992188
2006-07-26,106.97840881347656
2006-07-27,107.61715698242188
2006-07-28,110.12871551513672
2006-07-31,110.87633514404297
2006-08-01,109.79478454589844
2006-08-02,108.80765533447266
2006-08-03,110.4045181274414
2006-08-04,111.0505599975586
2006-08-07,110.80378723144531
2006-08-08,109.93270111083984
2006-08-09,108.8874740600586
2006-08-10,110.06339263916016
2006-08-11,109.6859130859375
2006-08-14,109.1488037109375
2006-08-15,110.80378723144531
2006-08-16,112.50230407714844
2006-08-17,112.11032104492188
2006-08-18,112.27725219726562
2006-08-21,111.66029357910156
2006-08-22,111.892578125
2006-08-23,110.84005737304688
2006-08-24,109.89640045166016
2006-08-25,108.9310073852539
2006-08-28,108.53905487060547
2006-08-29,106.7679214477539
2006-08-30,106.74616241455078
2006-08-31,107.90022277832031
2006-09-01,108.25598907470703
2006-09-05,109.80931854248047
2006-09-06,109.3665771484375
2006-09-07,107.84223937988281
2006-09-08,108.73503875732422
2006-09-11,109.60604095458984
2006-09-12,114.89761352539062
2006-09-13,116.76315307617188
2006-09-14,117.96804809570312
2006-09-15,118.10600280761719
2006-09-18,118.47611999511719
2006-09-19,118.59962463378906
2006-09-20,120.92964935302734
2006-09-21,121.32874298095703
2006-09-22,121.59742736816406
2006-09-25,122.44673919677734
2006-09-26,122.439453125
2006-09-27,122.67169952392578
2006-09-28,123.39757537841797
2006-09-29,122.79511260986328
2006-10-02,123.89845275878906
2006-10-03,126.44623565673828
2006-10-04,128.15927124023438
2006-10-05,127.38986206054688
2006-10-06,127.49873352050781
2006-10-09,128.80528259277344
2006-10-10,129.82879638671875
2006-10-11,129.9086456298828
2006-10-12,131.7523193359375
2006-10-13,133.45086669921875
2006-10-16,134.4452667236328
2006-10-17,132.8846435546875
2006-10-18,132.81210327148438
2006-10-19,130.94300842285156
2006-10-20,131.19760131835938
2006-10-23,134.3247833251953
2006-10-24,136.6083221435547
2006-10-25,137.16839599609375
2006-10-26,140.63739013671875
2006-10-27,137.2119598388672
2006-10-30,137.99746704101562
2006-10-31,138.02651977539062
2006-11-01,134.54296875
2006-11-02,136.2811737060547
2006-11-03,136.0920867919922
2006-11-06,138.17921447753906
2006-11-07,137.21929931640625
2006-11-08,137.28469848632812
2006-11-09,134.3830108642578
2006-11-10,136.04112243652344
2006-11-13,136.52835083007812
2006-11-14,138.44113159179688
2006-11-15,140.44102478027344
2006-11-16,143.06643676757812
2006-11-17,141.84463500976562
2006-11-20,143.59730529785156
2006-11-21,145.2772674560547
2006-11-22,147.11727905273438
2006-11-24,146.61550903320312
2006-11-27,140.44102478027344
2006-11-28,143.3573760986328
2006-11-29,142.7028350830078
2006-11-30,141.6700897216797
2006-12-01,141.45191955566406
2006-12-04,145.4881591796875
2006-12-05,146.622802734375
2006-12-06,149.08815002441406
2006-12-07,145.59725952148438
2006-12-08,149.16085815429688
2006-12-11,147.2845916748047
2006-12-12,145.4518280029297
2006-12-13,144.22280883789062
2006-12-14,145.54649353027344
2006-12-15,145.33547973632812
2006-12-18,147.80816650390625
2006-12-19,146.35366821289062
2006-12-20,146.44818115234375
2006-12-21,144.07009887695312
2006-12-22,144.06275939941406
2006-12-26,145.35003662109375
2006-12-27,146.87002563476562
2006-12-28,146.03369140625
2006-12-29,144.97923278808594
2007-01-03,145.97547912597656
2007-01-04,144.61550903320312
2007-01-05,144.76092529296875
2007-01-08,148.16452026367188
2007-01-09,148.41905212402344
2007-01-10,151.34991455078125
2007-01-11,154.09164428710938
2007-01-12,155.62620544433594
2007-01-16,155.3352508544922
2007-01-17,155.0734100341797
2007-01-18,152.49169921875
2007-01-19,153.19105529785156
2007-01-22,155.14332580566406
2007-01-23,154.90296936035156
2007-01-24,160.33741760253906
2007-01-25,155.21620178222656
2007-01-26,155.52943420410156
2007-01-29,153.73741149902344
2007-01-30,152.09104919433594
2007-01-31,154.5532989501953
2007-02-01,154.4367218017578
2007-02-02,155.47848510742188
2007-02-05,154.83741760253906
2007-02-06,156.36720275878906
2007-02-07,155.5658721923828
2007-02-08,155.82083129882812
2007-02-09,155.36912536621094
2007-02-12,153.80294799804688
2007-02-13,154.82281494140625
2007-02-14,158.3704833984375
2007-02-15,157.94798278808594
2007-02-16,158.0208282470703
2007-02-20,160.94932556152344
2007-02-21,160.37380981445312
2007-02-22,159.51425170898438
2007-02-23,157.7148895263672
2007-02-26,155.89364624023438
2007-02-27,142.78114318847656
2007-02-28,146.9699249267578
2007-03-01,145.44740295410156
2007-03-02,142.54080200195312
2007-03-05,138.41024780273438
2007-03-06,143.7791290283203
2007-03-07,142.4824676513672
2007-03-08,145.6513671875
2007-03-09,146.93344116210938
2007-03-12,147.5890655517578
2007-03-13,144.98841857910156
2007-03-14,145.80430603027344
2007-03-15,146.34339904785156
2007-03-16,144.966552734375
2007-03-19,147.4725341796875
2007-03-20,148.6089630126953
2007-03-21,153.67184448242188
2007-03-22,153.03807067871094
2007-03-23,154.3566436767578
2007-03-26,154.24009704589844
2007-03-27,152.8850860595703
2007-03-28,150.61949157714844
2007-03-29,150.94004821777344
2007-03-30,150.52484130859375
2007-04-02,149.81094360351562
2007-04-03,152.7976531982422
2007-04-04,152.0983428955078
2007-04-05,151.47183227539062
2007-04-09,152.2076416015625
2007-04-10,152.2877655029297
2007-04-11,150.7433319091797
2007-04-12,150.83079528808594
2007-04-13,150.43017578125
2007-04-16,156.2724609375
2007-04-17,156.54934692382812
2007-04-18,157.89698791503906
2007-04-19,159.74728393554688
2007-04-20,160.52076721191406
2007-04-23,162.28646850585938
2007-04-24,161.04612731933594
2007-04-25,164.60671997070312
2007-04-26,164.03033447265625
2007-04-27,163.64356994628906
2007-04-30,159.50657653808594
2007-05-01,159.48463439941406
2007-05-02,160.14865112304688
2007-05-03,161.65895080566406
2007-05-04,165.87625122070312
2007-05-07,165.78872680664062
2007-05-08,164.13246154785156
2007-05-09,165.31451416015625
2007-05-10,162.78262329101562
2007-05-11,165.9929962158203
2007-05-14,165.02989196777344
2007-05-15,163.71653747558594
2007-05-16,165.70843505859375
2007-05-17,165.9054412841797
2007-05-18,168.0652618408203
2007-05-21,167.25534057617188
2007-05-22,168.335205078125
2007-05-23,166.751953125
2007-05-24,164.6650848388672
2007-05-25,164.5556640625
2007-05-29,166.67889404296875
2007-05-30,169.2764434814453
2007-05-31,168.41549682617188
2007-06-01,168.335205078125
2007-06-04,167.60556030273438
2007-06-05,167.3502197265625
2007-06-06,165.8836212158203
2007-06-07,160.55722045898438
2007-06-08,164.21266174316406
2007-06-11,165.7449951171875
2007-06-12,166.24850463867188
2007-06-13,170.4730682373047
2007-06-14,164.7161865234375
2007-06-15,165.03726196289062
2007-06-18,165.60633850097656
2007-06-19,167.430419921875
2007-06-20,164.8183135986328
2007-06-21,165.55528259277344
2007-06-22,162.2718505859375
2007-06-25,158.14215087890625
2007-06-26,156.26695251464844
2007-06-27,160.0318603515625
2007-06-28,159.761962890625
2007-06-29,158.14950561523438
2007-07-02,159.9224090576172
2007-07-03,163.84059143066406
2007-07-05,161.48388671875
2007-07-06,163.17660522460938
2007-07-09,162.92860412597656
2007-07-10,158.39019775390625
2007-07-11,158.1275177001953
2007-07-12,160.73228454589844
2007-07-13,162.111328125
2007-07-16,160.8125762939453
2007-07-17,160.0828857421875
2007-07-18,156.865234375
2007-07-19,154.45742797851562
2007-07-20,150.26197814941406
2007-07-23,149.6053466796875
2007-07-24,144.57806396484375
2007-07-25,148.23361206054688
2007-07-26,142.3673553466797
2007-07-27,140.81764221191406
2007-07-30,143.07635498046875
2007-07-31,137.66726684570312
2007-08-01,138.149658203125
2007-08-02,137.0240936279297
2007-08-03,131.33729553222656
2007-08-06,137.26527404785156
2007-08-07,139.79440307617188
2007-08-08,141.2928009033203
2007-08-09,133.21580505371094
2007-08-10,131.93666076660156
2007-08-13,129.74378967285156
2007-08-14,124.07892608642578
2007-08-15,120.53382873535156
2007-08-16,124.15201568603516
2007-08-17,127.91646575927734
2007-08-20,126.279052734375
2007-08-21,128.26727294921875
2007-08-22,130.02886962890625
2007-08-23,129.74378967285156
2007-08-24,131.373779296875
2007-08-27,130.07276916503906
2007-08-28,124.95602416992188
2007-08-29,126.98076629638672
2007-08-30,125.27034759521484
2007-08-31,128.65464782714844
2007-09-04,132.1559600830078
2007-09-05,129.97035217285156
2007-09-06,130.97177124023438
2007-09-07,130.8256072998047
2007-09-10,134.20989990234375
2007-09-11,134.12950134277344
2007-09-12,133.42051696777344
2007-09-13,137.76231384277344
2007-09-14,139.31190490722656
2007-09-17,137.13368225097656
2007-09-18,146.5556640625
2007-09-19,150.21043395996094
