Date,QCOM
2006-08-15,22.305038452148438
2006-08-16,23.80253028869629
2006-08-17,23.406143188476562
2006-08-18,23.481639862060547
2006-08-21,23.343219757080078
2006-08-22,23.601186752319336
2006-08-23,23.13409996032715
2006-08-24,23.525432586669922
2006-08-25,23.594884872436523
2006-08-28,23.468631744384766
2006-08-29,23.727434158325195
2006-08-30,23.929426193237305
2006-08-31,23.77792739868164
2006-09-01,24.207151412963867
2006-09-05,24.73737144470215
2006-09-06,24.011484146118164
2006-09-07,23.336076736450195
2006-09-08,23.064645767211914
2006-09-11,23.23508071899414
2006-09-12,23.765308380126953
2006-09-13,23.544384002685547
2006-09-14,23.481264114379883
2006-09-15,23.23508071899414
2006-09-18,23.10253143310547
2006-09-19,23.418134689331055
2006-09-20,24.055665969848633
2006-09-21,24.289220809936523
2006-09-22,23.89786148071289
2006-09-25,24.409137725830078
2006-09-26,24.257654190063477
2006-09-27,24.068286895751953
2006-09-28,23.36763572692871
2006-09-29,22.94472312927246
2006-10-02,21.877965927124023
2006-10-03,22.345077514648438
2006-10-04,22.61018180847168
2006-10-05,22.88789939880371
2006-10-06,22.957347869873047
2006-10-09,22.87529945373535
2006-10-10,23.39920425415039
2006-10-11,23.83473014831543
2006-10-12,24.579578399658203
2006-10-13,25.14768409729004
2006-10-16,25.13504409790039
2006-10-17,24.579578399658203
2006-10-18,24.06197166442871
2006-10-19,24.09984588623047
2006-10-20,23.935728073120117
2006-10-23,24.036725997924805
2006-10-24,23.171958923339844
2006-10-25,23.676937103271484
2006-10-26,23.97992706298828
2006-10-27,23.443382263183594
2006-10-30,23.190893173217773
2006-10-31,22.9699649810791
2006-11-01,22.553367614746094
2006-11-02,22.951040267944336
2006-11-03,23.020471572875977
2006-11-06,22.81216049194336
2006-11-07,22.9699649810791
2006-11-08,22.90053939819336
2006-11-09,21.985286712646484
2006-11-10,22.244070053100586
2006-11-13,22.85004425048828
2006-11-14,23.70849609375
2006-11-15,23.796865463256836
2006-11-16,23.859989166259766
2006-11-17,23.752674102783203
2006-11-20,23.449697494506836
2006-11-21,23.74005126953125
2006-11-22,23.575939178466797
2006-11-24,23.721113204956055
2006-11-27,23.00784683227539
2006-11-28,22.629119873046875
2006-11-29,23.13409996032715
2006-11-30,23.096214294433594
2006-12-01,22.94472312927246
2006-12-04,23.670618057250977
2006-12-05,24.531837463378906
2006-12-06,24.810468673706055
2006-12-07,24.78512191772461
2006-12-08,25.038429260253906
2006-12-11,24.652143478393555
2006-12-12,24.614147186279297
2006-12-13,24.335533142089844
2006-12-14,24.956111907958984
2006-12-15,25.013090133666992
2006-12-18,24.740793228149414
2006-12-19,24.3735294342041
2006-12-20,24.25954246520996
2006-12-21,24.405176162719727
2006-12-22,23.94291877746582
2006-12-26,23.822595596313477
2006-12-27,23.79094123840332
2006-12-28,23.866933822631836
2006-12-29,23.930252075195312
2007-01-03,23.721277236938477
2007-01-04,24.791458129882812
2007-01-05,24.500173568725586
2007-01-08,24.227861404418945
2007-01-09,23.961917877197266
2007-01-10,24.411508560180664
2007-01-11,25.00042724609375
2007-01-12,25.089092254638672
2007-01-16,24.994094848632812
2007-01-17,24.816791534423828
2007-01-18,24.3735294342041
2007-01-19,24.614147186279297
2007-01-22,24.38617515563965
2007-01-23,24.145549774169922
2007-01-24,24.45584487915039
2007-01-25,24.164546966552734
2007-01-26,23.752948760986328
2007-01-29,23.52497673034668
2007-01-30,23.53763771057129
2007-01-31,23.847929000854492
2007-02-01,23.68960952758789
2007-02-02,23.550304412841797
2007-02-05,24.00624656677246
2007-02-06,23.860593795776367
2007-02-07,23.797264099121094
2007-02-08,24.227861404418945
2007-02-09,24.25954246520996
2007-02-12,24.094898223876953
2007-02-13,24.1075496673584
2007-02-14,25.114408493041992
2007-02-15,26.15926170349121
2007-02-16,26.919160842895508
2007-02-20,27.039474487304688
2007-02-21,26.627859115600586
2007-02-22,27.09646987915039
2007-02-23,27.457414627075195
2007-02-26,27.007810592651367
2007-02-27,25.488033294677734
2007-02-28,25.59600067138672
2007-03-01,25.468971252441406
2007-03-02,25.07518768310547
2007-03-05,24.859235763549805
2007-03-06,25.119651794433594
2007-03-07,25.20856475830078
2007-03-08,25.55790138244629
2007-03-09,25.500736236572266
2007-03-12,25.481674194335938
2007-03-13,26.567760467529297
2007-03-14,27.444246292114258
2007-03-15,27.755456924438477
2007-03-16,27.742765426635742
2007-03-19,27.253711700439453
2007-03-20,27.33627700805664
2007-03-21,27.774513244628906
2007-03-22,27.533157348632812
2007-03-23,27.037771224975586
2007-03-26,26.942489624023438
2007-03-27,27.07588005065918
2007-03-28,26.993297576904297
2007-03-29,26.83452606201172
2007-03-30,27.094924926757812
2007-04-02,27.361675262451172
2007-04-03,27.76181411743164
2007-04-04,27.72371482849121
2007-04-05,27.501413345336914
2007-04-09,27.10761833190918
2007-04-10,27.310876846313477
2007-04-11,26.73925018310547
2007-04-12,27.056825637817383
2007-04-13,27.025066375732422
2007-04-16,27.558574676513672
2007-04-17,27.545866012573242
2007-04-18,27.29181671142578
2007-04-19,27.539522171020508
2007-04-20,27.59033203125
2007-04-23,27.24101448059082
2007-04-24,28.17465591430664
2007-04-25,28.797086715698242
2007-04-26,28.77168846130371
2007-04-27,28.346132278442383
2007-04-30,27.818984985351562
2007-05-01,27.7999324798584
2007-05-02,28.11750030517578
2007-05-03,28.123851776123047
2007-05-04,28.00950813293457
2007-05-07,27.91424560546875
2007-05-08,28.053993225097656
2007-05-09,28.11750030517578
2007-05-10,27.88885498046875
2007-05-11,28.49222183227539
2007-05-14,28.10478973388672
2007-05-15,28.053993225097656
2007-05-16,28.612903594970703
2007-05-17,28.46683120727539
2007-05-18,28.71451187133789
2007-05-21,29.298837661743164
2007-05-22,29.457630157470703
2007-05-23,28.479516983032227
2007-05-24,27.685604095458984
2007-05-25,27.533157348632812
2007-05-29,28.123851776123047
2007-05-30,27.282794952392578
2007-05-31,27.365636825561523
2007-06-01,27.250953674316406
2007-06-04,26.875017166137695
2007-06-05,27.072546005249023
2007-06-06,26.906877517700195
2007-06-07,26.13593101501465
2007-06-08,26.67751693725586
2007-06-11,26.371686935424805
2007-06-12,26.639286041259766
2007-06-13,27.142642974853516
2007-06-14,27.155372619628906
2007-06-15,27.1617488861084
2007-06-18,26.97060203552246
2007-06-19,27.19998550415039
2007-06-20,27.442092895507812
2007-06-21,27.754295349121094
2007-06-22,27.3911190032959
2007-06-25,27.0980224609375
2007-06-26,27.295549392700195
2007-06-27,27.66509246826172
2007-06-28,27.690580368041992
2007-06-29,27.645980834960938
2007-07-02,27.99003791809082
2007-07-03,27.945451736450195
2007-07-05,27.741559982299805
2007-07-06,27.76703453063965
2007-07-09,27.773412704467773
2007-07-10,27.53129005432129
2007-07-11,27.93269920349121
2007-07-12,28.831092834472656
2007-07-13,28.894792556762695
2007-07-16,28.69091796875
2007-07-17,28.69091796875
2007-07-18,28.735502243041992
2007-07-19,27.6204891204834
2007-07-20,27.397497177124023
2007-07-23,27.238210678100586
2007-07-24,27.448457717895508
2007-07-25,27.047061920166016
2007-07-26,26.811309814453125
2007-07-27,26.550085067749023
2007-07-30,27.0980224609375
2007-07-31,26.537349700927734
2007-08-01,26.371686935424805
2007-08-02,26.78582763671875
2007-08-03,25.976638793945312
2007-08-06,26.620168685913086
2007-08-07,25.804615020751953
2007-08-08,25.58161735534668
2007-08-09,24.351919174194336
2007-08-10,24.141653060913086
2007-08-13,24.797922134399414
2007-08-14,24.071556091308594
2007-08-15,22.994779586791992
2007-08-16,23.52998161315918
2007-08-17,23.918651580810547
2007-08-20,23.84219741821289
2007-08-21,23.510873794555664
2007-08-22,23.746604919433594
2007-08-23,24.12253761291504
2007-08-24,24.358278274536133
2007-08-27,24.581287384033203
2007-08-28,24.1289119720459
2007-08-29,24.88992691040039
2007-08-30,24.99225425720215
2007-08-31,25.510257720947266
2007-09-04,25.586997985839844
2007-09-05,24.896324157714844
2007-09-06,24.82598304748535
2007-09-07,24.231231689453125
2007-09-10,23.514972686767578
2007-09-11,24.307968139648438
2007-09-12,24.218442916870117
2007-09-13,25.0498104095459
2007-09-14,25.216083526611328
2007-09-17,24.941085815429688
