Date,JNJ
2004-05-12,29.548070907592773
2004-05-13,29.38225555419922
2004-05-14,29.31504249572754
2004-05-17,29.411808013916016
2004-05-18,29.374181747436523
2004-05-19,29.18600082397461
2004-05-20,29.347309112548828
2004-05-21,29.540874481201172
2004-05-24,29.20213508605957
2004-05-25,29.766704559326172
2004-05-26,29.831228256225586
2004-05-27,29.99790382385254
2004-05-28,29.954898834228516
2004-06-01,29.987165451049805
2004-06-02,30.218374252319336
2004-06-03,30.42807388305664
2004-06-04,30.315162658691406
2004-06-07,30.49798011779785
2004-06-08,30.632389068603516
2004-06-09,30.519466400146484
2004-06-10,30.686155319213867
2004-06-14,30.653900146484375
2004-06-15,30.223739624023438
2004-06-16,30.04629898071289
2004-06-17,29.868873596191406
2004-06-18,29.707557678222656
2004-06-21,29.723682403564453
2004-06-22,29.772083282470703
2004-06-23,29.917268753051758
2004-06-24,29.94413948059082
2004-06-25,29.304288864135742
2004-06-28,29.55699348449707
2004-06-29,29.971017837524414
2004-06-30,29.94951820373535
2004-07-01,29.825847625732422
2004-07-02,29.76131820678711
2004-07-06,29.546255111694336
2004-07-07,29.320409774780273
2004-07-08,29.444093704223633
2004-07-09,29.567752838134766
2004-07-12,29.513992309570312
2004-07-13,29.7774658203125
2004-07-14,30.067819595336914
2004-07-15,29.76131820678711
2004-07-16,30.54099464416504
2004-07-19,30.325902938842773
2004-07-20,30.277524948120117
2004-07-21,29.976396560668945
2004-07-22,30.23988151550293
2004-07-23,29.971017837524414
2004-07-26,29.804340362548828
2004-07-27,29.922643661499023
2004-07-28,29.938764572143555
2004-07-29,29.825847625732422
2004-07-30,29.718313217163086
2004-08-02,29.852733612060547
2004-08-03,29.804340362548828
2004-08-04,29.884994506835938
2004-08-05,29.69142723083496
2004-08-06,29.358051300048828
2004-08-09,29.298904418945312
2004-08-10,29.567752838134766
2004-08-11,30.110828399658203
2004-08-12,30.272138595581055
2004-08-13,30.01543426513672
2004-08-16,30.31265640258789
2004-08-17,30.555870056152344
2004-08-18,30.820661544799805
2004-08-19,30.685565948486328
2004-08-20,30.82607078552246
2004-08-23,30.83148956298828
2004-08-24,30.89632225036621
2004-08-25,31.161144256591797
2004-08-26,31.08548355102539
2004-08-27,31.18816375732422
2004-08-30,31.09627914428711
2004-08-31,31.3989315032959
2004-09-01,31.23138999938965
2004-09-02,31.193559646606445
2004-09-03,31.263830184936523
2004-09-07,31.26921272277832
2004-09-08,31.490808486938477
2004-09-09,31.0800838470459
2004-09-10,31.112512588500977
2004-09-13,31.42595100402832
2004-09-14,31.534040451049805
2004-09-15,31.442153930664062
2004-09-16,31.409744262695312
2004-09-17,31.62590980529785
2004-09-20,31.301652908325195
2004-09-21,31.290849685668945
2004-09-22,30.96659278869629
2004-09-23,30.566675186157227
2004-09-24,30.5612850189209
2004-09-27,30.55044937133789
2004-09-28,30.858497619628906
2004-09-29,30.820661544799805
2004-09-30,30.442371368408203
2004-10-01,30.804452896118164
2004-10-04,30.939556121826172
2004-10-05,31.053064346313477
2004-10-06,31.209781646728516
2004-10-07,30.220802307128906
2004-10-08,29.896530151367188
2004-10-11,29.918155670166016
2004-10-12,30.707176208496094
2004-10-13,30.539642333984375
2004-10-14,30.545066833496094
2004-10-15,30.577470779418945
2004-10-18,30.97739601135254
2004-10-19,30.59369659423828
2004-10-20,31.074668884277344
2004-10-21,31.225996017456055
2004-10-22,30.961183547973633
2004-10-25,30.847694396972656
2004-10-26,30.928756713867188
2004-10-27,31.220584869384766
2004-10-28,31.350292205810547
2004-10-29,31.550243377685547
2004-11-01,31.58268928527832
2004-11-02,31.36649513244629
2004-11-03,32.128517150878906
2004-11-04,32.00419998168945
2004-11-05,31.982595443725586
2004-11-08,32.339271545410156
2004-11-09,32.33387756347656
2004-11-10,32.4906005859375
2004-11-11,32.7500114440918
2004-11-12,33.121952056884766
2004-11-15,33.208831787109375
2004-11-16,33.138221740722656
2004-11-17,33.06764602661133
2004-11-18,33.18711471557617
2004-11-19,32.87217330932617
2004-11-22,33.05134582519531
2004-11-23,32.88845443725586
2004-11-24,32.855892181396484
2004-11-26,32.823307037353516
2004-11-29,32.687557220458984
2004-11-30,32.75271987915039
2004-12-01,33.22511672973633
2004-12-02,33.5291748046875
2004-12-03,33.61604309082031
2004-12-06,33.57262420654297
2004-12-07,32.801597595214844
2004-12-08,33.20338439941406
2004-12-09,33.290283203125
2004-12-10,32.714717864990234
2004-12-13,32.926483154296875
2004-12-14,33.35544204711914
2004-12-15,33.06764602661133
2004-12-16,34.45226287841797
2004-12-17,34.52284622192383
2004-12-20,34.245914459228516
2004-12-21,34.18076705932617
2004-12-22,34.37081527709961
2004-12-23,34.5337028503418
2004-12-27,34.49568557739258
2004-12-28,34.62057113647461
2004-12-29,34.49568557739258
2004-12-30,34.506561279296875
2004-12-31,34.43596267700195
2005-01-03,34.15361022949219
2005-01-04,34.04502487182617
2005-01-05,34.0233039855957
2005-01-06,34.12103271484375
2005-01-07,33.996150970458984
2005-01-10,34.26221466064453
2005-01-11,34.14274978637695
2005-01-12,34.38166046142578
2005-01-13,33.64863586425781
2005-01-14,34.04502487182617
2005-01-18,34.22419738769531
2005-01-19,34.11016082763672
2005-01-20,33.930999755859375
2005-01-21,33.58347702026367
2005-01-24,33.38801574707031
2005-01-25,34.59885787963867
2005-01-26,35.10383605957031
2005-01-27,34.870357513427734
2005-01-28,35.087547302246094
2005-01-31,35.1309928894043
2005-02-01,35.52192687988281
2005-02-02,35.83683776855469
2005-02-03,35.64680862426758
2005-02-04,35.9671745300293
2005-02-07,36.081214904785156
2005-02-08,36.01605987548828
2005-02-09,35.94002151489258
2005-02-10,35.90743637084961
2005-02-11,36.31919860839844
2005-02-14,35.99195861816406
2005-02-15,35.94290542602539
2005-02-16,35.850181579589844
2005-02-17,35.637508392333984
2005-02-18,35.68114471435547
2005-02-22,35.48481750488281
2005-02-23,35.67023849487305
2005-02-24,35.931976318359375
2005-02-25,36.11194610595703
2005-02-28,35.77384567260742
2005-03-01,36.34644317626953
2005-03-02,36.51548767089844
2005-03-03,36.40098190307617
2005-03-04,36.94084548950195
2005-03-07,37.32257843017578
2005-03-08,37.18625259399414
2005-03-09,36.95175552368164
2005-03-10,37.082645416259766
2005-03-11,36.864532470703125
2005-03-14,36.98448181152344
2005-03-15,36.67909240722656
2005-03-16,36.5645866394043
2005-03-17,36.5318489074707
2005-03-18,36.673641204833984
2005-03-21,36.455509185791016
2005-03-22,36.42278289794922
2005-03-23,37.191707611083984
2005-03-24,37.1317138671875
2005-03-28,37.27350616455078
2005-03-29,37.03901672363281
2005-03-30,37.10991668701172
2005-03-31,36.62455749511719
2005-04-01,36.455509185791016
2005-04-04,37.07173156738281
2005-04-05,37.6334114074707
2005-04-06,37.52436065673828
2005-04-07,37.758872985839844
2005-04-08,37.431640625
2005-04-11,37.56798553466797
2005-04-12,37.431640625
2005-04-13,37.40436935424805
2005-04-14,37.764312744140625
2005-04-15,37.84611129760742
2005-04-18,37.649784088134766
2005-04-19,37.65525436401367
2005-04-20,37.13717269897461
2005-04-21,37.24079132080078
2005-04-22,37.349853515625
2005-04-25,37.37712860107422
2005-04-26,37.093536376953125
2005-04-27,37.26260757446289
2005-04-28,36.89723205566406
2005-04-29,37.42620086669922
2005-05-02,37.507999420166016
2005-05-03,37.48074722290039
2005-05-04,37.202606201171875
2005-05-05,37.360755920410156
2005-05-06,37.19716262817383
2005-05-09,37.17533493041992
2005-05-10,36.93540954589844
2005-05-11,37.05537414550781
2005-05-12,36.891780853271484
2005-05-13,36.77122116088867
2005-05-16,37.0671501159668
2005-05-17,37.21510314941406
2005-05-18,37.045223236083984
2005-05-19,36.941104888916016
2005-05-20,36.826011657714844
2005-05-23,36.85889434814453
2005-05-24,37.045223236083984
2005-05-25,36.973968505859375
2005-05-26,36.946571350097656
2005-05-27,36.95206832885742
2005-05-31,36.77122116088867
2005-06-01,36.88629150390625
2005-06-02,36.71641159057617
2005-06-03,36.40953826904297
2005-06-06,36.37664031982422
2005-06-07,36.46434020996094
2005-06-08,36.36568832397461
2005-06-09,36.568443298339844
2005-06-10,36.43143844604492
2005-06-13,36.425987243652344
2005-06-14,36.48625564575195
2005-06-15,36.360206604003906
2005-06-16,36.33280944824219
2005-06-17,36.47528839111328
2005-06-20,36.46980667114258
2005-06-21,36.458858489990234
2005-06-22,36.16839599609375
2005-06-23,35.81221008300781
2005-06-24,35.938236236572266
2005-06-27,35.97659683227539
2005-06-28,36.2067756652832
2005-06-29,36.00400161743164
2005-06-30,35.62040710449219
2005-07-01,35.59299087524414
2005-07-05,35.538204193115234
2005-07-06,35.154605865478516
2005-07-07,35.0285530090332
2005-07-08,35.22584533691406
2005-07-11,35.50531768798828
2005-07-12,35.49984359741211
2005-07-13,35.30255889892578
2005-07-14,35.40119552612305
2005-07-15,35.6368408203125
2005-07-18,35.40119552612305
2005-07-19,35.631370544433594
2005-07-20,35.59848403930664
2005-07-21,35.06142807006836
2005-07-22,35.24775314331055
2005-07-25,34.7107048034668
2005-07-26,34.34354019165039
2005-07-27,35.368316650390625
2005-07-28,35.472434997558594
2005-07-29,35.050472259521484
2005-08-01,35.34640884399414
2005-08-02,35.41764450073242
2005-08-03,35.549163818359375
2005-08-04,35.154605865478516
2005-08-05,34.820308685302734
2005-08-08,34.76551055908203
2005-08-09,35.083343505859375
2005-08-10,34.99018859863281
2005-08-11,35.242271423339844
2005-08-12,34.83127975463867
2005-08-15,34.7161750793457
2005-08-16,34.529884338378906
2005-08-17,34.79838943481445
2005-08-18,35.20939636230469
2005-08-19,35.01659393310547
2005-08-22,34.978050231933594
2005-08-23,34.57041931152344
2005-08-24,34.28950500488281
2005-08-25,34.44374465942383
2005-08-26,34.11874771118164
2005-08-29,34.708160400390625
2005-08-30,34.702640533447266
2005-08-31,34.917449951171875
2005-09-01,34.77423095703125
2005-09-02,34.647552490234375
2005-09-06,35.137786865234375
2005-09-07,35.694129943847656
2005-09-08,35.308536529541016
2005-09-09,35.655574798583984
2005-09-12,35.62801742553711
2005-09-13,35.2810173034668
2005-09-14,35.4187126159668
2005-09-15,35.4572868347168
2005-09-16,35.90346145629883
2005-09-19,35.61150360107422
2005-09-20,35.47380828857422
2005-09-21,35.63904571533203
2005-09-22,35.62801742553711
2005-09-23,35.24796676635742
2005-09-26,35.18183898925781
2005-09-27,34.950504302978516
2005-09-28,34.818302154541016
2005-09-29,35.11577224731445
2005-09-30,34.856868743896484
2005-10-03,34.471275329589844
2005-10-04,34.730167388916016
2005-10-05,34.28950500488281
2005-10-06,33.9149284362793
2005-10-07,33.788246154785156
2005-10-10,33.8598518371582
2005-10-11,33.76070022583008
2005-10-12,34.04163360595703
2005-10-13,35.264469146728516
2005-10-14,35.08821105957031
2005-10-17,34.702640533447266
2005-10-18,34.68611145019531
2005-10-19,35.42972183227539
2005-10-20,35.347103118896484
2005-10-21,35.292022705078125
2005-10-24,35.308536529541016
2005-10-25,35.022117614746094
2005-10-26,34.59796905517578
2005-10-27,33.843318939208984
2005-10-28,34.67509841918945
2005-10-31,34.493309020996094
2005-11-01,34.09672164916992
2005-11-02,33.766204833984375
2005-11-03,33.71112823486328
2005-11-04,33.534847259521484
2005-11-07,33.83782196044922
2005-11-08,33.47426223754883
2005-11-09,33.61195755004883
2005-11-10,33.826805114746094
2005-11-11,33.556888580322266
2005-11-14,33.3310432434082
2005-11-15,34.60899353027344
2005-11-16,34.840335845947266
2005-11-17,34.88991165161133
2005-11-18,34.63520050048828
2005-11-21,34.32512283325195
2005-11-22,34.114715576171875
2005-11-23,34.147926330566406
2005-11-25,34.4137077331543
2005-11-28,34.55214309692383
2005-11-29,34.330650329589844
2005-11-30,34.19223403930664
2005-12-01,34.15900421142578
2005-12-02,33.893218994140625
2005-12-05,33.80462646484375
2005-12-06,33.48344802856445
2005-12-07,33.2453727722168
2005-12-08,33.267520904541016
2005-12-09,33.27857971191406
2005-12-12,33.30625915527344
2005-12-13,33.36164093017578
2005-12-14,33.28412628173828
2005-12-15,33.31182098388672
2005-12-16,33.69941711425781
2005-12-19,33.882137298583984
2005-12-20,33.65510559082031
2005-12-21,33.71048355102539
2005-12-22,33.954124450683594
2005-12-23,33.83783721923828
2005-12-27,33.38933563232422
2005-12-28,33.455780029296875
2005-12-29,33.36164093017578
2005-12-30,33.27857971191406
2006-01-03,34.12577438354492
2006-01-04,34.65180969238281
2006-01-05,34.50785827636719
2006-01-06,34.66289138793945
2006-01-09,34.87883758544922
2006-01-10,34.93974685668945
2006-01-11,34.607505798339844
2006-01-12,34.44694137573242
2006-01-13,34.23099136352539
2006-01-17,33.93197250366211
2006-01-18,34.435855865478516
2006-01-19,34.424800872802734
2006-01-20,33.666175842285156
2006-01-23,33.882137298583984
2006-01-24,32.86883544921875
2006-01-25,32.39263916015625
2006-01-26,32.47015380859375
2006-01-27,32.50891876220703
2006-01-30,32.3372688293457
2006-01-31,31.861068725585938
2006-02-01,32.03825759887695
2006-02-02,31.921977996826172
2006-02-03,31.772485733032227
2006-02-06,31.47900390625
2006-02-07,31.451292037963867
2006-02-08,32.448020935058594
2006-02-09,32.420318603515625
2006-02-10,32.33173370361328
2006-02-13,32.39263916015625
2006-02-14,32.697181701660156
2006-02-15,32.72486877441406
2006-02-16,32.65842819213867
2006-02-17,32.70824432373047
2006-02-21,32.74702072143555
2006-02-22,32.68609619140625
2006-02-23,32.44247817993164
2006-02-24,32.164039611816406
2006-02-27,32.24755859375
2006-02-28,32.102779388427734
2006-03-01,32.10834503173828
2006-03-02,32.125038146972656
2006-03-03,32.00255584716797
2006-03-06,32.21414566040039
2006-03-07,32.42019271850586
2006-03-08,32.70976638793945
2006-03-09,32.470314025878906
2006-03-10,32.8768196105957
2006-03-13,32.89908218383789
2006-03-14,33.01603698730469
2006-03-15,33.300025939941406
2006-03-16,33.42253494262695
2006-03-17,33.60072708129883
2006-03-20,33.6786994934082
2006-03-21,33.72880554199219
2006-03-22,33.96824264526367
2006-03-23,33.862457275390625
2006-03-24,33.628570556640625
2006-03-27,33.377986907958984
2006-03-28,33.188655853271484
2006-03-29,33.13854217529297
2006-03-30,33.04943084716797
2006-03-31,32.977054595947266
2006-04-03,32.94920349121094
2006-04-04,32.754295349121094
2006-04-05,32.52043151855469
2006-04-06,32.57612609863281
2006-04-07,32.20301818847656
2006-04-10,32.136192321777344
2006-04-11,32.15846633911133
2006-04-12,32.22529602050781
2006-04-13,32.24755859375
2006-04-17,32.102779388427734
2006-04-18,32.37007522583008
2006-04-19,32.30881881713867
2006-04-20,32.42019271850586
2006-04-21,32.503726959228516
2006-04-24,32.48146057128906
2006-04-25,32.41462707519531
2006-04-26,32.59839630126953
2006-04-27,32.659645080566406
2006-04-28,32.63736343383789
2006-05-01,32.626243591308594
2006-05-02,32.670780181884766
2006-05-03,32.49258804321289
2006-05-04,32.442466735839844
2006-05-05,32.6874885559082
2006-05-08,32.69305419921875
2006-05-09,32.4981575012207
2006-05-10,32.47588348388672
2006-05-11,32.76545333862305
2006-05-12,32.75987243652344
2006-05-15,33.394691467285156
2006-05-16,33.55060958862305
2006-05-17,33.483795166015625
2006-05-18,33.489356994628906
2006-05-19,33.3557243347168
2006-05-22,33.33345413208008
2006-05-23,33.411407470703125
2006-05-24,33.851318359375
2006-05-25,33.87092208862305
2006-05-26,34.00540542602539
2006-05-30,33.53474426269531
2006-05-31,33.74205780029297
2006-06-01,33.98298645019531
2006-06-02,34.033424377441406
2006-06-05,33.69163513183594
2006-06-06,34.14547348022461
2006-06-07,34.274349212646484
2006-06-08,34.49287796020508
2006-06-09,34.39200210571289
2006-06-12,34.39200210571289
2006-06-13,34.20710754394531
2006-06-14,34.31917953491211
2006-06-15,34.442447662353516
2006-06-16,34.56010437011719
2006-06-19,34.375213623046875
2006-06-20,34.47605895996094
2006-06-21,34.62174987792969
2006-06-22,34.27994918823242
2006-06-23,34.358394622802734
2006-06-26,33.7364387512207
2006-06-27,33.36664581298828
2006-06-28,33.18734359741211
2006-06-29,33.5571403503418
2006-06-30,33.57395935058594
2006-07-03,33.70283126831055
2006-07-05,33.64120864868164
2006-07-06,33.910152435302734
2006-07-07,33.966182708740234
2006-07-10,34.15108108520508
2006-07-11,34.05022048950195
2006-07-12,33.966182708740234
2006-07-13,33.77006912231445
2006-07-14,33.876522064208984
2006-07-17,34.1286735534668
2006-07-18,33.95497131347656
2006-07-19,34.35279083251953
2006-07-20,34.38640594482422
2006-07-21,34.58812713623047
2006-07-24,34.72821044921875
2006-07-25,34.73940658569336
2006-07-26,34.76742935180664
2006-07-27,35.053192138671875
2006-07-28,35.25489044189453
2006-07-31,35.047584533691406
2006-08-01,35.12042236328125
2006-08-02,35.38376998901367
2006-08-03,35.34455490112305
2006-08-04,35.59669876098633
2006-08-07,35.45100784301758
2006-08-08,35.61351776123047
2006-08-09,35.47903060913086
2006-08-10,35.60789489746094
2006-08-11,35.563079833984375
2006-08-14,35.809608459472656
2006-08-15,36.08976364135742
2006-08-16,36.20181655883789
2006-08-17,35.98890686035156
2006-08-18,36.09535217285156
2006-08-21,36.011322021484375
2006-08-22,35.94969177246094
2006-08-23,35.809608459472656
2006-08-24,36.42034912109375
2006-08-25,36.44569396972656
2006-08-28,36.39498519897461
2006-08-29,36.40625762939453
2006-08-30,36.40625762939453
2006-08-31,36.44007873535156
2006-09-01,36.473899841308594
2006-09-05,36.24281692504883
2006-09-06,36.02304458618164
2006-09-07,35.763790130615234
2006-09-08,35.83706283569336
2006-09-11,36.090667724609375
2006-09-12,35.972328186035156
2006-09-13,35.961055755615234
2006-09-14,35.91596603393555
2006-09-15,35.94976806640625
2006-09-18,36.15829086303711
2006-09-19,36.16958236694336
2006-09-20,36.17519760131836
2006-09-21,36.19775390625
2006-09-22,36.045589447021484
2006-09-25,36.17519760131836
2006-09-26,36.44569396972656
2006-09-27,36.53025817871094
2006-09-28,36.5753288269043
2006-09-29,36.59788131713867
2006-10-02,36.68240737915039
2006-10-03,36.91347122192383
2006-10-04,37.09944534301758
2006-10-05,36.693668365478516
2006-10-06,36.665504455566406
2006-10-09,36.55844497680664
2006-10-10,36.60915756225586
2006-10-11,36.688045501708984
2006-10-12,36.541526794433594
2006-10-13,36.39498519897461
2006-10-16,36.59223937988281
2006-10-17,37.24034118652344
2006-10-18,38.40692138671875
2006-10-19,38.34491729736328
2006-10-20,38.671783447265625
2006-10-23,38.94230270385742
2006-10-24,38.745059967041016
2006-10-25,38.79014587402344
2006-10-26,38.78451156616211
2006-10-27,38.418174743652344
2006-10-30,38.15330123901367
2006-10-31,37.98424530029297
2006-11-01,37.86026382446289
2006-11-02,38.26601028442383
2006-11-03,38.21530532836914
2006-11-06,38.55907440185547
2006-11-07,38.7225227355957
2006-11-08,38.31673812866211
2006-11-09,37.279781341552734
2006-11-10,37.35866928100586
2006-11-13,37.161441802978516
2006-11-14,37.51084899902344
2006-11-15,37.499595642089844
2006-11-16,37.493934631347656
2006-11-17,37.89408874511719
2006-11-20,37.76445770263672
2006-11-21,37.533409118652344
2006-11-22,37.62919235229492
2006-11-24,37.32030487060547
2006-11-27,37.20697021484375
2006-11-28,37.388336181640625
2006-11-29,37.51865768432617
2006-11-30,37.354331970214844
2006-12-01,37.388336181640625
2006-12-04,37.56401443481445
2006-12-05,37.501686096191406
2006-12-06,37.42234420776367
2006-12-07,37.4393424987793
2006-12-08,37.37699890136719
2006-12-11,37.23530960083008
2006-12-12,37.16730499267578
2006-12-13,37.104949951171875
2006-12-14,37.54701614379883
2006-12-15,37.56968307495117
2006-12-18,37.745391845703125
2006-12-19,37.9040641784668
2006-12-20,37.64902114868164
2006-12-21,37.405330657958984
2006-12-22,37.20697021484375
2006-12-26,37.20131301879883
2006-12-27,37.41101837158203
2006-12-28,37.643375396728516
2006-12-29,37.41666793823242
2007-01-03,37.632041931152344
2007-01-04,38.10243606567383
2007-01-05,37.756710052490234
2007-01-08,37.694374084472656
2007-01-09,37.552703857421875
2007-01-10,37.49034881591797
2007-01-11,37.81904983520508
2007-01-12,37.76805877685547
2007-01-16,37.711387634277344
2007-01-17,37.898414611816406
2007-01-18,38.37446975708008
2007-01-19,38.40279769897461
2007-01-22,38.0741081237793
2007-01-23,37.68870162963867
2007-01-24,37.97773742675781
2007-01-25,37.79072189331055
2007-01-26,37.445003509521484
2007-01-29,37.49034881591797
2007-01-30,37.62636947631836
2007-01-31,37.85872268676758
2007-02-01,37.97773742675781
2007-02-02,37.73404312133789
2007-02-05,37.57535171508789
2007-02-06,37.405330657958984
2007-02-07,37.2919807434082
2007-02-08,37.26931381225586
2007-02-09,37.178646087646484
2007-02-12,37.099273681640625
2007-02-13,37.05393600463867
2007-02-14,37.32030487060547
2007-02-15,37.28630447387695
2007-02-16,37.12763977050781
2007-02-20,37.099273681640625
2007-02-21,36.83860778808594
2007-02-22,36.71391296386719
2007-02-23,36.56854248046875
2007-02-26,36.654048919677734
2007-02-27,35.94150161743164
2007-02-28,35.87308120727539
2007-03-01,35.599456787109375
2007-03-02,35.31443786621094
2007-03-05,35.24601745605469
2007-03-06,35.17192459106445
2007-03-07,35.26314163208008
2007-03-08,35.183319091796875
2007-03-09,35.42274856567383
2007-03-12,35.223236083984375
2007-03-13,34.64178466796875
2007-03-14,34.607574462890625
2007-03-15,34.504974365234375
2007-03-16,34.49357986450195
2007-03-19,34.61897277832031
2007-03-20,34.81278991699219
2007-03-21,34.898292541503906
2007-03-22,34.69308853149414
2007-03-23,34.49357986450195
2007-03-26,34.345375061035156
2007-03-27,34.21995162963867
2007-03-28,34.20284652709961
2007-03-29,34.396671295166016
2007-03-30,34.35105895996094
2007-04-02,34.259849548339844
2007-04-03,34.56767272949219
2007-04-04,34.93821716308594
2007-04-05,35.086429595947266
2007-04-09,35.132022857666016
2007-04-10,35.154808044433594
2007-04-11,35.280242919921875
2007-04-12,35.29732894897461
2007-04-13,35.542442321777344
2007-04-16,35.92439270019531
2007-04-17,36.796546936035156
2007-04-18,36.728153228759766
2007-04-19,37.01887893676758
2007-04-20,37.12147903442383
2007-04-23,36.91056823730469
2007-04-24,36.76234436035156
2007-04-25,36.870662689208984
2007-04-26,36.619842529296875
2007-04-27,36.579933166503906
2007-04-30,36.608436584472656
2007-05-01,36.802249908447266
2007-05-02,36.75666046142578
2007-05-03,36.665443420410156
2007-05-04,36.75666046142578
2007-05-07,36.6312370300293
2007-05-08,36.3120231628418
2007-05-09,36.545753479003906
2007-05-10,35.627960205078125
2007-05-11,35.4968376159668
2007-05-14,35.690670013427734
2007-05-15,35.240333557128906
2007-05-16,35.94150161743164
2007-05-17,35.76477813720703
2007-05-18,36.15241241455078
2007-05-21,36.209415435791016
2007-05-22,36.24360656738281
2007-05-23,36.37472152709961
2007-05-24,36.423500061035156
2007-05-25,36.2570915222168
2007-05-29,36.17677307128906
2007-05-30,36.27429962158203
2007-05-31,36.303009033203125
2007-06-01,36.38332748413086
2007-06-04,36.492340087890625
2007-06-05,36.32595443725586
2007-06-06,36.09070587158203
2007-06-07,35.57429885864258
2007-06-08,35.648902893066406
2007-06-11,35.72922134399414
2007-06-12,35.47676086425781
2007-06-13,35.677581787109375
2007-06-14,35.83250427246094
2007-06-15,36.01610565185547
2007-06-18,35.763641357421875
2007-06-19,35.81529235839844
2007-06-20,35.59724807739258
2007-06-21,35.63742446899414
2007-06-22,34.845603942871094
2007-06-25,35.06364440917969
2007-06-26,35.37346649169922
2007-06-27,35.25872039794922
2007-06-28,35.287418365478516
2007-06-29,35.356266021728516
2007-07-02,35.48822784423828
2007-07-03,35.545623779296875
2007-07-05,35.7349739074707
2007-07-06,35.648902893066406
2007-07-09,35.9874267578125
2007-07-10,35.689064025878906
2007-07-11,36.06776428222656
2007-07-12,36.354637145996094
2007-07-13,36.39481735229492
2007-07-16,36.60710144042969
2007-07-17,35.998905181884766
2007-07-18,35.689064025878906
2007-07-19,35.79808044433594
2007-07-20,35.45381164550781
2007-07-23,35.57429885864258
2007-07-24,35.27019500732422
2007-07-25,35.304630279541016
2007-07-26,34.977569580078125
2007-07-27,34.294776916503906
2007-07-30,34.46689987182617
2007-07-31,34.71364212036133
2007-08-01,34.977569580078125
2007-08-02,35.01773452758789
2007-08-03,34.742313385009766
2007-08-06,35.74643325805664
2007-08-07,35.62021255493164
2007-08-08,35.85545349121094
2007-08-09,34.90298843383789
2007-08-10,35.08658218383789
2007-08-13,35.25872039794922
2007-08-14,35.07511520385742
2007-08-15,35.17265701293945
2007-08-16,35.36201858520508
2007-08-17,35.585777282714844
2007-08-20,35.47676086425781
2007-08-21,35.38494110107422
2007-08-22,35.58003616333008
2007-08-23,35.63742446899414
2007-08-24,35.74428176879883
2007-08-27,35.58253479003906
2007-08-28,35.380367279052734
2007-08-29,35.732730865478516
2007-08-30,35.58253479003906
2007-08-31,35.69230651855469
2007-09-04,35.80202865600586
2007-09-05,35.61142349243164
2007-09-06,35.61720275878906
2007-09-07,35.628746032714844
2007-09-10,35.7211799621582
2007-09-11,35.842472076416016
2007-09-12,36.10819625854492
2007-09-13,36.454769134521484
2007-09-14,36.50675964355469
