Date,SO
2005-01-14,12.74845027923584
2005-01-18,12.84907341003418
2005-01-19,12.763927459716797
2005-01-20,12.732969284057617
2005-01-21,12.729095458984375
2005-01-24,12.89938735961914
2005-01-25,12.659432411193848
2005-01-26,12.845200538635254
2005-01-27,12.957435607910156
2005-01-28,12.965178489685059
2005-01-31,13.069672584533691
2005-02-01,13.189653396606445
2005-02-02,13.139334678649902
2005-02-03,13.09943962097168
2005-02-04,13.205046653747559
2005-02-07,13.177668571472168
2005-02-08,13.150286674499512
2005-02-09,13.056418418884277
2005-02-10,13.111176490783691
2005-02-11,12.978188514709473
2005-02-14,13.060322761535645
2005-02-15,13.02903938293457
2005-02-16,12.966458320617676
2005-02-17,12.89604663848877
2005-02-18,12.700474739074707
2005-02-22,12.360174179077148
2005-02-23,12.454051971435547
2005-02-24,12.469697952270508
2005-02-25,12.700474739074707
2005-02-28,12.563576698303223
2005-03-01,12.66917896270752
2005-03-02,12.66917896270752
2005-03-03,12.571393013000488
2005-03-04,12.751319885253906
2005-03-07,12.731766700744629
2005-03-08,12.688738822937012
2005-03-09,12.407114028930664
2005-03-10,12.551841735839844
2005-03-11,12.438410758972168
2005-03-14,12.680916786193848
2005-03-15,12.547929763793945
2005-03-16,12.42667007446289
2005-03-17,12.58312702178955
2005-03-18,12.551841735839844
2005-03-21,12.477524757385254
2005-03-22,12.321064949035645
2005-03-23,12.2623929977417
2005-03-24,12.403203964233398
2005-03-28,12.297590255737305
2005-03-29,12.223273277282715
2005-03-30,12.371909141540527
2005-03-31,12.450139045715332
2005-04-01,12.497079849243164
2005-04-04,12.493165969848633
2005-04-05,12.579219818115234
2005-04-06,12.52054500579834
2005-04-07,12.571393013000488
2005-04-08,12.497079849243164
2005-04-11,12.637892723083496
2005-04-12,12.82172679901123
2005-04-13,12.712209701538086
2005-04-14,12.602686882019043
2005-04-15,12.497079849243164
2005-04-18,12.430582046508789
2005-04-19,12.712209701538086
2005-04-20,12.743502616882324
2005-04-21,12.856932640075684
2005-04-22,12.907774925231934
2005-04-25,13.021218299865723
2005-04-26,12.770878791809082
2005-04-27,12.931244850158691
2005-04-28,12.829581260681152
2005-04-29,13.035293579101562
2005-05-02,13.122325897216797
2005-05-03,13.074857711791992
2005-05-04,13.153974533081055
2005-05-05,13.098592758178711
2005-05-06,13.134197235107422
2005-05-09,13.134197235107422
2005-05-10,13.070898056030273
2005-05-11,13.062980651855469
2005-05-12,13.153974533081055
2005-05-13,13.324090003967285
2005-05-16,13.415080070495605
2005-05-17,13.636622428894043
2005-05-18,13.589142799377441
2005-05-19,13.581231117248535
2005-05-20,13.57728099822998
2005-05-23,13.4941987991333
2005-05-24,13.403210639953613
2005-05-25,13.359694480895996
2005-05-26,13.407166481018066
2005-05-27,13.506061553955078
2005-05-31,13.430899620056152
2005-06-01,13.612882614135742
2005-06-02,13.644533157348633
2005-06-03,13.620796203613281
2005-06-06,13.604964256286621
2005-06-07,13.632665634155273
2005-06-08,13.668270111083984
2005-06-09,13.644533157348633
2005-06-10,13.628706932067871
2005-06-13,13.604964256286621
2005-06-14,13.632665634155273
2005-06-15,13.506061553955078
2005-06-16,13.52189826965332
2005-06-17,13.55354118347168
2005-06-20,13.482337951660156
2005-06-21,13.565413475036621
2005-06-22,13.668270111083984
2005-06-23,13.656401634216309
2005-06-24,13.537717819213867
2005-06-27,13.711780548095703
2005-06-28,13.810691833496094
2005-06-29,13.759251594543457
2005-06-30,13.715736389160156
2005-07-01,13.877936363220215
2005-07-05,13.909588813781738
2005-07-06,13.688042640686035
2005-07-07,13.822553634643555
2005-07-08,14.087610244750977
2005-07-11,14.210249900817871
2005-07-12,14.107392311096191
2005-07-13,14.09156608581543
2005-07-14,14.028264999389648
2005-07-15,14.071782112121582
2005-07-18,13.964969635009766
2005-07-19,13.992663383483887
2005-07-20,14.004533767700195
2005-07-21,13.79881763458252
2005-07-22,13.980792999267578
2005-07-25,13.929360389709473
2005-07-26,13.9254150390625
2005-07-27,13.984748840332031
2005-07-28,14.049930572509766
2005-07-29,13.989946365356445
2005-08-01,13.854008674621582
2005-08-02,14.005949974060059
2005-08-03,14.037930488586426
2005-08-04,13.94196891784668
2005-08-05,13.682085037231445
2005-08-08,13.526155471801758
2005-08-09,13.65809440612793
2005-08-10,13.606119155883789
2005-08-11,13.71806526184082
2005-08-12,13.670092582702637
2005-08-15,13.698078155517578
2005-08-16,13.498162269592285
2005-08-17,13.38221263885498
2005-08-18,13.434196472167969
2005-08-19,13.470170974731445
2005-08-22,13.490168571472168
2005-08-23,13.642102241516113
2005-08-24,13.582127571105957
2005-08-25,13.72606086730957
2005-08-26,13.562135696411133
2005-08-29,13.622110366821289
2005-08-30,13.622110366821289
2005-08-31,13.75405502319336
2005-09-01,13.889998435974121
2005-09-02,14.02193546295166
2005-09-06,14.209857940673828
2005-09-07,14.093903541564941
2005-09-08,14.045924186706543
2005-09-09,14.189863204956055
2005-09-12,14.105899810791016
2005-09-13,14.005949974060059
2005-09-14,14.061917304992676
2005-09-15,14.18586254119873
2005-09-16,14.457748413085938
2005-09-19,14.341800689697266
2005-09-20,14.269826889038086
2005-09-21,14.205862998962402
2005-09-22,14.209857940673828
2005-09-23,14.289823532104492
2005-09-26,14.317813873291016
2005-09-27,14.265828132629395
2005-09-28,14.289823532104492
2005-09-29,14.385770797729492
2005-09-30,14.297819137573242
2005-10-03,14.421759605407715
2005-10-04,14.309816360473633
2005-10-05,13.949969291687012
2005-10-06,13.869999885559082
2005-10-07,13.953970909118652
2005-10-10,13.722066879272461
2005-10-11,13.650092124938965
2005-10-12,13.474170684814453
2005-10-13,13.306245803833008
2005-10-14,13.314240455627441
2005-10-17,13.518156051635742
2005-10-18,13.318244934082031
2005-10-19,13.44218635559082
2005-10-20,13.318244934082031
2005-10-21,13.530150413513184
2005-10-24,13.770045280456543
2005-10-25,13.834017753601074
2005-10-26,13.682085037231445
2005-10-27,13.534144401550293
2005-10-28,13.738065719604492
2005-10-31,13.989946365356445
2005-11-01,13.893988609313965
2005-11-02,13.965963363647461
2005-11-03,13.94697093963623
2005-11-04,13.94697093963623
2005-11-07,13.825723648071289
2005-11-08,13.882302284240723
2005-11-09,13.94293212890625
2005-11-10,13.951010704040527
2005-11-11,13.922720909118652
2005-11-14,13.74489688873291
2005-11-15,13.761063575744629
2005-11-16,13.789352416992188
2005-11-17,13.918676376342773
2005-11-18,14.060131072998047
2005-11-21,14.003549575805664
2005-11-22,13.975257873535156
2005-11-23,14.080330848693848
2005-11-25,14.112664222717285
2005-11-28,14.096501350402832
2005-11-29,14.169248580932617
2005-11-30,14.027795791625977
2005-12-01,14.080330848693848
2005-12-02,14.161160469055176
2005-12-05,14.14499568939209
2005-12-06,14.100541114807129
2005-12-07,14.015673637390137
2005-12-08,14.14499568939209
2005-12-09,14.229862213134766
2005-12-12,14.100541114807129
2005-12-13,14.254117012023926
2005-12-14,14.298568725585938
2005-12-15,14.254117012023926
2005-12-16,14.298568725585938
2005-12-19,14.205622673034668
2005-12-20,14.274320602416992
2005-12-21,14.092456817626953
2005-12-22,14.201580047607422
2005-12-23,14.201580047607422
2005-12-27,14.185409545898438
2005-12-28,14.132875442504883
2005-12-29,14.03991985321045
2005-12-30,13.955049514770508
2006-01-03,14.173286437988281
2006-01-04,14.14095401763916
2006-01-05,14.104584693908691
2006-01-06,14.185409545898438
2006-01-09,14.112664222717285
2006-01-10,14.092456817626953
2006-01-11,14.060131072998047
2006-01-12,14.076298713684082
2006-01-13,14.112664222717285
2006-01-17,14.177327156066895
2006-01-18,14.209659576416016
2006-01-19,14.399609565734863
2006-01-20,14.165209770202637
2006-01-23,14.23794937133789
2006-01-24,14.379399299621582
2006-01-25,14.286441802978516
2006-01-26,14.197531700134277
2006-01-27,14.254117012023926
2006-01-30,14.181367874145508
2006-01-31,14.064172744750977
2006-02-01,14.02375602722168
2006-02-02,13.788034439086914
2006-02-03,13.653216361999512
2006-02-06,13.6654691696167
2006-02-07,13.620528221130371
2006-02-08,13.596019744873047
2006-02-09,13.636874198913574
2006-02-10,13.65730094909668
2006-02-13,13.710410118103027
2006-02-14,13.714489936828613
2006-02-15,13.661380767822266
2006-02-16,13.80846118927002
2006-02-17,13.832972526550293
2006-02-21,13.87382698059082
2006-02-22,13.935102462768555
2006-02-23,13.89424991607666
2006-02-24,13.943270683288574
2006-02-27,13.955527305603027
2006-02-28,13.902422904968262
2006-03-01,13.931014060974121
2006-03-02,13.824796676635742
2006-03-03,13.816634178161621
2006-03-06,13.604186058044434
2006-03-07,13.616446495056152
2006-03-08,13.628701210021973
2006-03-09,13.5510835647583
2006-03-10,13.591936111450195
2006-03-13,13.600104331970215
2006-03-14,13.739006042480469
2006-03-15,13.779863357543945
2006-03-16,13.820713996887207
2006-03-17,13.80846118927002
2006-03-20,13.702242851257324
2006-03-21,13.65730094909668
2006-03-22,13.636874198913574
2006-03-23,13.57559585571289
2006-03-24,13.510226249694824
2006-03-27,13.485715866088867
2006-03-28,13.354987144470215
2006-03-29,13.45302963256836
2006-03-30,13.224250793457031
2006-03-31,13.387667655944824
2006-04-03,13.297786712646484
2006-04-04,13.346816062927246
2006-04-05,13.530658721923828
2006-04-06,13.277364730834961
2006-04-07,13.056755065917969
2006-04-10,13.011815071105957
2006-04-11,12.868824005126953
2006-04-12,12.938277244567871
2006-04-13,12.848400115966797
2006-04-17,12.909682273864746
2006-04-18,13.024077415466309
2006-04-19,13.036328315734863
2006-04-20,13.081263542175293
2006-04-21,13.069007873535156
2006-04-24,13.211996078491211
2006-04-25,12.954618453979492
2006-04-26,12.930109024047852
2006-04-27,13.26429557800293
2006-04-28,13.33047866821289
2006-05-01,13.131945610046387
2006-05-02,13.206398010253906
2006-05-03,13.036821365356445
2006-05-04,13.065768241882324
2006-05-05,13.24361801147461
2006-05-08,13.198127746582031
2006-05-09,13.140217781066895
2006-05-10,13.272574424743652
2006-05-11,13.05749797821045
2006-05-12,12.87965202331543
2006-05-15,12.96236801147461
2006-05-16,12.921014785766602
2006-05-17,12.610801696777344
2006-05-18,12.668708801269531
2006-05-19,12.900328636169434
2006-05-22,13.090587615966797
2006-05-23,12.871376037597656
2006-05-24,13.024413108825684
2006-05-25,13.136087417602539
2006-05-26,13.375974655151367
2006-05-30,13.098862648010254
2006-05-31,13.222939491271973
2006-06-01,13.23121452331543
2006-06-02,13.49178409576416
2006-06-05,13.384244918823242
2006-06-06,13.388383865356445
2006-06-07,13.384244918823242
2006-06-08,13.43387508392334
2006-06-09,13.495922088623047
2006-06-12,13.55795955657959
2006-06-13,13.400788307189941
2006-06-14,13.338749885559082
2006-06-15,13.545550346374512
2006-06-16,13.446290016174316
2006-06-19,13.400788307189941
2006-06-20,13.284982681274414
2006-06-21,13.235349655151367
2006-06-22,13.289121627807617
2006-06-23,13.25189208984375
2006-06-26,13.260164260864258
2006-06-27,13.123672485351562
2006-06-28,13.152620315551758
2006-06-29,13.235349655151367
2006-06-30,13.256032943725586
2006-07-03,13.355291366577148
2006-07-05,13.384244918823242
2006-07-06,13.384244918823242
2006-07-07,13.48764705657959
2006-07-10,13.615863800048828
2006-07-11,13.673768997192383
2006-07-12,13.55795955657959
2006-07-13,13.458694458007812
2006-07-14,13.450422286987305
2006-07-17,13.429746627807617
2006-07-18,13.512463569641113
2006-07-19,13.694446563720703
2006-07-20,13.7813081741333
2006-07-21,13.868163108825684
2006-07-24,13.87230396270752
2006-07-25,13.98810863494873
2006-07-26,13.979836463928223
2006-07-27,13.979836463928223
2006-07-28,13.9922456741333
2006-07-31,13.971569061279297
2006-08-01,14.124603271484375
2006-08-02,14.145272254943848
2006-08-03,13.960371017456055
2006-08-04,14.119338035583496
2006-08-07,13.880880355834961
2006-08-08,14.002205848693848
2006-08-09,13.947813987731934
2006-08-10,13.981284141540527
2006-08-11,13.972918510437012
2006-08-14,14.044038772583008
2006-08-15,14.1318941116333
2006-08-16,14.006383895874023
2006-08-17,14.048226356506348
2006-08-18,14.09424114227295
2006-08-21,14.110970497131348
2006-08-22,14.165359497070312
2006-08-23,14.014752388000488
2006-08-24,14.08587646484375
2006-08-25,14.031487464904785
2006-08-28,14.215559959411621
2006-08-29,14.152811050415039
2006-08-30,14.182090759277344
2006-08-31,14.33688735961914
2006-09-01,14.315961837768555
2006-09-05,14.21975040435791
2006-09-06,14.182090759277344
2006-09-07,14.186281204223633
2006-09-08,14.24484634399414
2006-09-11,14.274129867553711
2006-09-12,14.303414344787598
2006-09-13,14.412182807922363
2006-09-14,14.345256805419922
2006-09-15,14.462394714355469
2006-09-18,14.324326515197754
2006-09-19,14.345256805419922
2006-09-20,14.399630546569824
2006-09-21,14.43728256225586
2006-09-22,14.33688735961914
2006-09-25,14.512587547302246
2006-09-26,14.462394714355469
2006-09-27,14.61717700958252
2006-09-28,14.487489700317383
2006-09-29,14.416370391845703
2006-10-02,14.56279182434082
2006-10-03,14.62554931640625
2006-10-04,14.646461486816406
2006-10-05,14.612994194030762
2006-10-06,14.54605770111084
2006-10-09,14.5335054397583
2006-10-10,14.512587547302246
2006-10-11,14.642282485961914
2006-10-12,14.642282485961914
2006-10-13,14.679932594299316
2006-10-16,14.717582702636719
2006-10-17,14.717582702636719
2006-10-18,14.96022891998291
2006-10-19,14.914212226867676
2006-10-20,14.968587875366211
2006-10-23,15.010427474975586
2006-10-24,15.002058982849121
2006-10-25,15.148486137390137
2006-10-26,15.119203567504883
2006-10-27,15.073182106018066
2006-10-30,15.152667999267578
2006-10-31,15.227967262268066
2006-11-01,15.315826416015625
2006-11-02,15.238870620727539
2006-11-03,15.124700546264648
2006-11-06,15.09086799621582
2006-11-07,15.078193664550781
2006-11-08,15.19235610961914
2006-11-09,15.14161491394043
2006-11-10,15.251551628112793
2006-11-13,15.234640121459961
2006-11-14,15.310751914978027
2006-11-15,15.255783081054688
2006-11-16,15.276917457580566
2006-11-17,15.298066139221191
2006-11-20,15.281152725219727
2006-11-21,15.272697448730469
2006-11-22,15.272697448730469
2006-11-24,15.281152725219727
2006-11-27,15.086644172668457
2006-11-28,15.1839017868042
2006-11-29,15.331891059875488
2006-11-30,15.327661514282227
2006-12-01,15.365720748901367
2006-12-04,15.4883394241333
2006-12-05,15.522171020507812
2006-12-06,15.403779983520508
2006-12-07,15.369948387145996
2006-12-08,15.416459083557129
2006-12-11,15.492569923400879
2006-12-12,15.699756622314453
2006-12-13,15.695525169372559
2006-12-14,15.775859832763672
2006-12-15,15.632111549377441
2006-12-18,15.661699295043945
2006-12-19,15.78854751586914
2006-12-20,15.682842254638672
2006-12-21,15.674388885498047
2006-12-22,15.594049453735352
2006-12-26,15.691300392150879
2006-12-27,15.729358673095703
2006-12-28,15.602503776550293
2006-12-29,15.585589408874512
2007-01-03,15.636331558227539
2007-01-04,15.644782066345215
2007-01-05,15.407999992370605
2007-01-08,15.450287818908691
2007-01-09,15.492569923400879
2007-01-10,15.462969779968262
2007-01-11,15.52639102935791
2007-01-12,15.327661514282227
2007-01-16,15.420690536499023
2007-01-17,15.522171020507812
2007-01-18,15.4883394241333
2007-01-19,15.530621528625488
2007-01-22,15.492569923400879
2007-01-23,15.52639102935791
2007-01-24,15.543309211730957
2007-01-25,15.539087295532227
2007-01-26,15.386861801147461
2007-01-29,15.327661514282227
2007-01-30,15.314981460571289
2007-01-31,15.446063041687012
2007-02-01,15.526411056518555
2007-02-02,15.513582229614258
2007-02-05,15.560588836669922
2007-02-06,15.633244514465332
2007-02-07,15.599054336547852
2007-02-08,15.539225578308105
2007-02-09,15.552046775817871
2007-02-12,15.49648380279541
2007-02-13,15.607605934143066
2007-02-14,15.616151809692383
2007-02-15,15.534950256347656
2007-02-16,15.56486988067627
2007-02-20,15.633244514465332
2007-02-21,15.534950256347656
2007-02-22,15.522120475769043
2007-02-23,15.475115776062012
2007-02-26,15.556318283081055
2007-02-27,15.16313362121582
2007-02-28,15.299896240234375
2007-03-01,15.346909523010254
2007-03-02,15.128946304321289
2007-03-05,14.975096702575684
2007-03-06,15.167411804199219
2007-03-07,15.111845970153809
2007-03-08,15.205875396728516
2007-03-09,15.064840316772461
2007-03-12,15.15031909942627
2007-03-13,14.975096702575684
2007-03-14,15.094752311706543
2007-03-15,15.24433708190918
2007-03-16,15.124669075012207
2007-03-19,15.308440208435059
2007-03-20,15.505035400390625
2007-03-21,15.710173606872559
2007-03-22,15.675987243652344
2007-03-23,15.748639106750488
2007-03-26,15.829834938049316
2007-03-27,15.727272033691406
2007-03-28,15.658889770507812
2007-03-29,15.774279594421387
2007-03-30,15.663168907165527
2007-04-02,15.846936225891113
2007-04-03,15.893939018249512
2007-04-04,15.855476379394531
2007-04-05,15.89822006225586
2007-04-09,15.945220947265625
2007-04-10,15.992242813110352
2007-04-11,15.979414939880371
2007-04-12,15.970869064331055
2007-04-13,16.00505828857422
2007-04-16,15.992242813110352
2007-04-17,16.12471580505371
2007-04-18,16.214462280273438
2007-04-19,16.15036392211914
2007-04-20,16.317041397094727
2007-04-23,16.2401123046875
2007-04-24,16.372591018676758
2007-04-25,16.51790428161621
2007-04-26,16.449525833129883
2007-04-27,16.31277084350586
2007-04-30,16.15036392211914
2007-05-01,16.244380950927734
2007-05-02,16.265758514404297
2007-05-03,16.262737274169922
2007-05-04,16.245454788208008
2007-05-07,16.318880081176758
2007-05-08,16.280014038085938
2007-05-09,16.223854064941406
2007-05-10,15.917174339294434
2007-05-11,15.973325729370117
2007-05-14,15.98196792602539
2007-05-15,16.016523361206055
2007-05-16,16.193618774414062
2007-05-17,16.08131980895996
2007-05-18,16.124509811401367
2007-05-21,16.124509811401367
2007-05-22,16.051076889038086
2007-05-23,15.822148323059082
2007-05-24,15.498194694519043
2007-05-25,15.321090698242188
2007-05-29,15.42043685913086
2007-05-30,15.537068367004395
2007-05-31,15.554339408874512
2007-06-01,15.493867874145508
2007-06-04,15.450672149658203
2007-06-05,15.247664451599121
2007-06-06,15.243337631225586
2007-06-07,14.820035934448242
2007-06-08,14.945298194885254
2007-06-11,14.98850154876709
2007-06-12,14.746606826782227
2007-06-13,15.0748929977417
2007-06-14,15.178549766540527
2007-06-15,15.381567001342773
2007-06-18,15.187185287475586
2007-06-19,15.299490928649902
2007-06-20,14.928019523620605
2007-06-21,15.005766868591309
2007-06-22,14.664531707763672
2007-06-25,14.608382225036621
2007-06-26,14.595425605773926
2007-06-27,14.789798736572266
2007-06-28,14.642937660217285
2007-06-29,14.81139850616455
2007-07-02,14.962578773498535
2007-07-03,14.949618339538574
2007-07-05,14.858911514282227
2007-07-06,14.72069263458252
2007-07-09,14.815720558166504
2007-07-10,14.573821067810059
2007-07-11,14.703413009643555
2007-07-12,14.962578773498535
2007-07-13,15.061922073364258
2007-07-16,14.86754322052002
2007-07-17,14.82435131072998
2007-07-18,14.87618637084961
2007-07-19,15.096484184265137
2007-07-20,14.798436164855957
2007-07-23,14.928019523620605
2007-07-24,14.599742889404297
2007-07-25,14.962578773498535
2007-07-26,14.755248069763184
2007-07-27,14.595425605773926
2007-07-30,14.617023468017578
2007-07-31,14.53062915802002
2007-08-01,15.079202651977539
2007-08-02,15.26841926574707
2007-08-03,14.691591262817383
2007-08-06,15.43011474609375
2007-08-07,15.884573936462402
2007-08-08,16.111806869506836
2007-08-09,16.172990798950195
2007-08-10,16.020044326782227
2007-08-13,15.46943187713623
2007-08-14,15.316486358642578
2007-08-15,15.299003601074219
2007-08-16,15.48691463470459
2007-08-17,15.731636047363281
2007-08-20,15.735994338989258
2007-08-21,15.840877532958984
2007-08-22,15.867094039916992
2007-08-23,15.731636047363281
2007-08-24,15.784067153930664
2007-08-27,15.43884563446045
2007-08-28,15.347078323364258
2007-08-29,15.574310302734375
2007-08-30,15.4082612991333
2007-08-31,15.508763313293457
2007-09-04,15.679187774658203
2007-09-05,15.416991233825684
2007-09-06,15.58742618560791
2007-09-07,15.443216323852539
2007-09-10,15.53061580657959
2007-09-11,15.705405235290527
2007-09-12,15.797171592712402
2007-09-13,15.88020133972168
2007-09-14,15.906421661376953
