Date,INTC
2004-10-08,11.857292175292969
2004-10-11,11.891912460327148
2004-10-12,11.701498985290527
2004-10-13,12.111170768737793
2004-10-14,11.834212303161621
2004-10-15,11.891912460327148
2004-10-18,11.995769500732422
2004-10-19,12.001535415649414
2004-10-20,12.3765869140625
2004-10-21,12.515067100524902
2004-10-22,12.290038108825684
2004-10-25,12.295801162719727
2004-10-26,12.347735404968262
2004-10-27,12.693938255310059
2004-10-28,12.849733352661133
2004-10-29,12.843955993652344
2004-11-01,12.947818756103516
2004-11-02,13.045904159545898
2004-11-03,13.103703498840332
2004-11-04,13.225090980529785
2004-11-05,13.502540588378906
2004-11-08,13.427393913269043
2004-11-09,13.340688705444336
2004-11-10,13.213531494140625
2004-11-11,13.392718315124512
2004-11-12,13.693282127380371
2004-11-15,13.739526748657227
2004-11-16,13.779983520507812
2004-11-17,14.057435035705566
2004-11-18,14.33488941192627
2004-11-19,13.96495532989502
2004-11-22,13.930275917053223
2004-11-23,13.508317947387695
2004-11-24,13.647047996520996
2004-11-26,13.415840148925781
2004-11-29,13.329130172729492
2004-11-30,12.936079978942871
2004-12-01,13.352261543273926
2004-12-02,13.126822471618652
2004-12-03,13.820455551147461
2004-12-06,13.878251075744629
2004-12-07,13.571897506713867
2004-12-08,13.3002347946167
2004-12-09,13.155725479125977
2004-12-10,13.040128707885742
2004-12-13,13.080587387084961
2004-12-14,13.433180809020996
2004-12-15,13.375373840332031
2004-12-16,13.219308853149414
2004-12-17,13.161511421203613
2004-12-20,13.121048927307129
2004-12-21,13.577676773071289
2004-12-22,13.554561614990234
2004-12-23,13.606582641601562
2004-12-27,13.508317947387695
2004-12-28,13.456298828125
2004-12-29,13.438961029052734
2004-12-30,13.438961029052734
2004-12-31,13.519880294799805
2005-01-03,13.334912300109863
2005-01-04,13.069025039672852
2005-01-05,12.941858291625977
2005-01-06,12.982319831848145
2005-01-07,13.178845405578613
2005-01-10,13.225090980529785
2005-01-11,13.028565406799316
2005-01-12,13.38693618774414
2005-01-13,13.190404891967773
2005-01-14,13.306013107299805
2005-01-18,13.259772300720215
2005-01-19,13.063247680664062
2005-01-20,13.051688194274902
2005-01-21,12.95920181274414
2005-01-24,12.71065616607666
2005-01-25,12.866716384887695
2005-01-26,12.95920181274414
2005-01-27,12.895610809326172
2005-01-28,12.855154991149902
2005-01-31,12.976544380187988
2005-02-01,13.080587387084961
2005-02-02,13.051688194274902
2005-02-03,12.982073783874512
2005-02-04,13.341712951660156
2005-02-07,13.289509773254395
2005-02-08,13.579556465148926
2005-02-09,13.515742301940918
2005-02-10,13.631765365600586
2005-02-11,14.020411491394043
2005-02-14,14.101621627807617
2005-02-15,14.194435119628906
2005-02-16,14.003008842468262
2005-02-17,13.707167625427246
2005-02-18,13.933401107788086
2005-02-22,13.782580375671387
2005-02-23,13.521549224853516
2005-02-24,13.747764587402344
2005-02-25,13.974002838134766
2005-02-28,13.915993690490723
2005-03-01,14.28144359588623
2005-03-02,14.223431587219238
2005-03-03,14.211833953857422
2005-03-04,14.316243171691895
2005-03-07,14.565679550170898
2005-03-08,14.385857582092285
2005-03-09,14.409055709838867
2005-03-10,14.414864540100098
2005-03-11,14.037811279296875
2005-03-14,14.078413009643555
2005-03-15,13.852185249328613
2005-03-16,13.654958724975586
2005-03-17,13.579556465148926
2005-03-18,13.579556465148926
2005-03-21,13.631765365600586
2005-03-22,13.35332202911377
2005-03-23,13.567949295043945
2005-03-24,13.446130752563477
2005-03-28,13.515742301940918
2005-03-29,13.428733825683594
2005-03-30,13.62595272064209
2005-03-31,13.475133895874023
2005-04-01,13.347526550292969
2005-04-04,13.301115036010742
2005-04-05,13.417129516601562
2005-04-06,13.370729446411133
2005-04-07,13.579556465148926
2005-04-08,13.509944915771484
2005-04-11,13.411334991455078
2005-04-12,13.469340324401855
2005-04-13,13.237306594848633
2005-04-14,13.045886039733887
2005-04-15,12.831254959106445
2005-04-18,12.88346004486084
2005-04-19,13.127096176147461
2005-04-20,13.144503593444824
2005-04-21,13.550549507141113
2005-04-22,13.480937004089355
2005-04-25,13.579556465148926
2005-04-26,13.52734088897705
2005-04-27,13.637565612792969
2005-04-28,13.45193099975586
2005-04-29,13.643362998962402
2005-05-02,13.660759925842285
2005-05-03,13.823186874389648
2005-05-04,14.03271484375
2005-05-05,14.120020866394043
2005-05-06,14.253887176513672
2005-05-09,14.43432331085205
2005-05-10,14.358650207519531
2005-05-11,14.416850090026855
2005-05-12,14.45759391784668
2005-05-13,14.620561599731445
2005-05-16,14.742789268493652
2005-05-17,14.958150863647461
2005-05-18,15.092001914978027
2005-05-19,15.138566970825195
2005-05-20,15.336457252502441
2005-05-23,15.423763275146484
2005-05-24,15.69149112701416
2005-05-25,15.714778900146484
2005-05-26,15.930129051208496
2005-05-27,15.941770553588867
2005-05-31,15.69149112701416
2005-06-01,15.883565902709961
2005-06-02,16.05817985534668
2005-06-03,15.906845092773438
2005-06-06,15.813721656799316
2005-06-07,15.63329029083252
2005-06-08,15.77298355102539
2005-06-09,16.122194290161133
2005-06-10,15.703137397766113
2005-06-13,15.714778900146484
2005-06-14,15.54017162322998
2005-06-15,15.679852485656738
2005-06-16,15.784622192382812
2005-06-17,15.784622192382812
2005-06-20,15.656571388244629
2005-06-21,15.819546699523926
2005-06-22,15.778804779052734
2005-06-23,15.580912590026855
2005-06-24,15.190950393676758
2005-06-27,15.051261901855469
2005-06-28,15.324814796447754
2005-06-29,15.278255462646484
2005-06-30,15.144387245178223
2005-07-01,15.254981994628906
2005-07-05,15.528525352478027
2005-07-06,15.423763275146484
2005-07-07,15.458684921264648
2005-07-08,15.877750396728516
2005-07-11,16.122194290161133
2005-07-12,16.151296615600586
2005-07-13,16.05817985534668
2005-07-14,16.226957321166992
2005-07-15,16.471416473388672
2005-07-18,16.4306697845459
2005-07-19,16.71004295349121
2005-07-20,15.970869064331055
2005-07-21,15.732240676879883
2005-07-22,15.5692720413208
2005-07-25,15.435408592224121
2005-07-26,15.650758743286133
2005-07-27,15.749702453613281
2005-07-28,15.912667274475098
2005-07-29,15.796259880065918
2005-08-01,15.778804779052734
2005-08-02,16.04070472717285
2005-08-03,16.134105682373047
2005-08-04,15.766362190246582
2005-08-05,15.626270294189453
2005-08-08,15.591257095336914
2005-08-09,15.702152252197266
2005-08-10,15.690473556518555
2005-08-11,15.6554536819458
2005-08-12,15.357759475708008
2005-08-15,15.486180305480957
2005-08-16,15.176796913146973
2005-08-17,15.22933578491211
2005-08-18,15.106757164001465
2005-08-19,14.972501754760742
2005-08-22,15.211830139160156
2005-08-23,15.013362884521484
2005-08-24,14.902450561523438
2005-08-25,14.861594200134277
2005-08-26,14.83241081237793
2005-08-29,15.019195556640625
2005-08-30,14.925801277160645
2005-08-31,15.013362884521484
2005-09-01,14.744848251342773
2005-09-02,14.7565279006958
2005-09-06,15.001693725585938
2005-09-07,14.978337287902832
2005-09-08,15.22933578491211
2005-09-09,14.739008903503418
2005-09-12,14.587240219116211
2005-09-13,14.53471565246582
2005-09-14,14.295381546020508
2005-09-15,14.330408096313477
2005-09-16,14.482172012329102
2005-09-19,14.406283378601074
2005-09-20,14.289543151855469
2005-09-21,14.301212310791016
2005-09-22,14.336248397827148
2005-09-23,14.231169700622559
2005-09-26,14.137781143188477
2005-09-27,13.910125732421875
2005-09-28,13.980170249938965
2005-09-29,14.289543151855469
2005-09-30,14.388778686523438
2005-10-03,14.35959529876709
2005-10-04,14.301212310791016
2005-10-05,14.050223350524902
2005-10-06,13.869261741638184
2005-10-07,13.904289245605469
2005-10-10,13.67080020904541
2005-10-11,13.67080020904541
2005-10-12,13.565730094909668
2005-10-13,13.54238224029541
2005-10-14,13.55988597869873
2005-10-17,13.694145202636719
2005-10-18,13.84591293334961
2005-10-19,13.828402519226074
2005-10-20,13.7875394821167
2005-10-21,13.513189315795898
2005-10-24,13.484007835388184
2005-10-25,13.489843368530273
2005-10-26,13.466495513916016
2005-10-27,13.332242012023926
2005-10-28,13.618263244628906
2005-10-31,13.717496871948242
2005-11-01,13.221324920654297
2005-11-02,13.641613960266113
2005-11-03,13.993048667907715
2005-11-04,14.051618576049805
2005-11-07,14.350336074829102
2005-11-08,14.379634857177734
2005-11-09,14.526070594787598
2005-11-10,14.783782005310059
2005-11-11,14.719354629516602
2005-11-14,14.859926223754883
2005-11-15,14.690065383911133
2005-11-16,14.590492248535156
2005-11-17,14.707634925842285
2005-11-18,14.818929672241211
2005-11-21,14.78963565826416
2005-11-22,15.322651863098145
2005-11-23,15.603803634643555
2005-11-25,15.703375816345215
2005-11-28,15.73265552520752
2005-11-29,15.685808181762695
2005-11-30,15.627232551574707
2005-12-01,15.920096397399902
2005-12-02,16.0665225982666
2005-12-05,15.756091117858887
2005-12-06,15.621374130249023
2005-12-07,15.316797256469727
2005-12-08,15.053227424621582
2005-12-09,15.27579116821289
2005-12-12,15.592081069946289
2005-12-13,15.650660514831543
2005-12-14,15.597942352294922
2005-12-15,15.56865119934082
2005-12-16,15.451509475708008
2005-12-19,15.100074768066406
2005-12-20,15.117645263671875
2005-12-21,15.158645629882812
2005-12-22,15.211363792419434
2005-12-23,15.211363792419434
2005-12-27,14.91264533996582
2005-12-28,14.900932312011719
2005-12-29,14.6842041015625
2005-12-30,14.619779586791992
2006-01-03,14.977071762084961
2006-01-04,15.176217079162598
2006-01-05,15.3870849609375
2006-01-06,15.41051197052002
2006-01-09,15.504223823547363
2006-01-10,15.299224853515625
2006-01-11,15.310937881469727
2006-01-12,15.211363792419434
2006-01-13,15.105936050415039
2006-01-17,14.947787284851074
2006-01-18,13.237458229064941
2006-01-19,13.120307922363281
2006-01-20,12.745448112487793
2006-01-23,12.505297660827637
2006-01-24,12.464301109313965
2006-01-25,12.423296928405762
2006-01-26,12.58730411529541
2006-01-27,12.692737579345703
2006-01-30,12.681018829345703
2006-01-31,12.452587127685547
2006-02-01,12.622445106506348
2006-02-02,12.417436599731445
2006-02-03,12.205578804016113
2006-02-06,12.129074096679688
2006-02-07,12.164383888244629
2006-02-08,12.164383888244629
2006-02-09,12.358588218688965
2006-02-10,12.529257774353027
2006-02-13,12.435093879699707
2006-02-14,12.576335906982422
2006-02-15,12.56457233428955
2006-02-16,12.56457233428955
2006-02-17,12.129074096679688
2006-02-21,12.134958267211914
2006-02-22,11.858360290527344
2006-02-23,11.940749168395996
2006-02-24,11.981947898864746
2006-02-27,12.076106071472168
2006-02-28,12.123188018798828
2006-03-01,12.240888595581055
2006-03-02,12.058455467224121
2006-03-03,11.958409309387207
2006-03-06,11.946635246276855
2006-03-07,11.80539608001709
2006-03-08,11.775967597961426
2006-03-09,11.62295913696289
2006-03-10,11.681804656982422
2006-03-13,11.611186981201172
2006-03-14,11.628844261169434
2006-03-15,11.722999572753906
2006-03-16,11.564108848571777
2006-03-17,11.49937629699707
2006-03-20,11.546454429626465
2006-03-21,11.64061450958252
2006-03-22,11.758316040039062
2006-03-23,11.593535423278809
2006-03-24,11.53468132019043
2006-03-27,11.62295913696289
2006-03-28,11.522915840148926
2006-03-29,11.664155960083008
2006-03-30,11.593535423278809
2006-03-31,11.45229721069336
2006-04-03,11.387557029724121
2006-04-04,11.358129501342773
2006-04-05,11.464062690734863
2006-04-06,11.405210494995117
2006-04-07,11.322819709777832
2006-04-10,11.393442153930664
2006-04-11,11.275742530822754
2006-04-12,11.252204895019531
2006-04-13,11.446405410766602
2006-04-17,11.2933931350708
2006-04-18,11.41109848022461
2006-04-19,11.511138916015625
2006-04-20,11.446405410766602
2006-04-21,11.216890335083008
2006-04-24,11.128615379333496
2006-04-25,11.269857406616211
2006-04-26,11.469952583312988
2006-04-27,11.817168235778809
2006-04-28,11.758316040039062
2006-05-01,11.469952583312988
2006-05-02,11.528800964355469
2006-05-03,11.33359432220459
2006-05-04,11.440072059631348
2006-05-05,11.540631294250488
2006-05-08,11.89554500579834
2006-05-09,11.771323204040527
2006-05-10,11.582035064697266
2006-05-11,11.451900482177734
2006-05-12,11.262609481811523
2006-05-15,11.428240776062012
2006-05-16,11.274444580078125
2006-05-17,11.037833213806152
2006-05-18,11.031920433044434
2006-05-19,10.86037826538086
2006-05-22,10.653340339660645
2006-05-23,10.617852210998535
2006-05-24,10.58236312866211
2006-05-25,10.67700481414795
2006-05-26,10.77756404876709
2006-05-30,10.53503704071045
2006-05-31,10.659258842468262
2006-06-01,10.67109489440918
2006-06-02,10.783478736877441
2006-06-05,10.63559627532959
2006-06-06,10.52320671081543
2006-06-07,10.28659725189209
2006-06-08,10.120972633361816
2006-06-09,10.15054702758789
2006-06-12,9.973090171813965
2006-06-13,10.126885414123535
2006-06-14,10.487715721130371
2006-06-15,10.718411445617676
2006-06-16,10.824884414672852
2006-06-19,10.789395332336426
2006-06-20,10.736159324645996
2006-06-21,10.88403606414795
2006-06-22,10.795312881469727
2006-06-23,10.647427558898926
2006-06-26,10.8130521774292
2006-06-27,10.67700481414795
2006-06-28,11.037833213806152
2006-06-29,11.428240776062012
2006-06-30,11.238950729370117
2006-07-03,11.451900482177734
2006-07-05,11.091072082519531
2006-07-06,11.150221824645996
2006-07-07,10.978682518005371
2006-07-10,10.75390338897705
2006-07-11,11.043753623962402
2006-07-12,10.576441764831543
2006-07-13,10.48180103302002
2006-07-14,10.576441764831543
2006-07-17,10.55278491973877
2006-07-18,10.771646499633789
2006-07-19,10.937274932861328
2006-07-20,10.115055084228516
2006-07-21,10.144631385803223
2006-07-24,10.339836120605469
2006-07-25,10.375326156616211
2006-07-26,10.351665496826172
2006-07-27,10.333915710449219
2006-07-28,10.75390338897705
2006-07-31,10.647427558898926
2006-08-01,10.446311950683594
2006-08-02,10.40490436553955
2006-08-03,10.309720039367676
2006-08-04,10.40490436553955
2006-08-07,10.303770065307617
2006-08-08,10.32756519317627
2006-08-09,10.351362228393555
2006-08-10,10.559584617614746
2006-08-11,10.357307434082031
2006-08-14,10.630966186523438
2006-08-15,10.785639762878418
2006-08-16,11.071199417114258
2006-08-17,11.041457176208496
2006-08-18,10.946266174316406
2006-08-21,10.857033729553223
2006-08-22,10.910571098327637
2006-08-23,10.934368133544922
2006-08-24,11.041457176208496
2006-08-25,11.2437162399292
2006-08-28,11.529272079467773
2006-08-29,11.707745552062988
2006-08-30,11.802937507629395
2006-08-31,11.642306327819824
2006-09-01,11.8267240524292
2006-09-05,11.892167091369629
2006-09-06,11.487631797790527
2006-09-07,11.434087753295898
2006-09-08,11.570917129516602
2006-09-11,11.541175842285156
2006-09-12,11.749390602111816
2006-09-13,11.796980857849121
2006-09-14,11.767236709594727
2006-09-15,11.606611251831055
2006-09-18,11.689900398254395
2006-09-19,11.553067207336426
2006-09-20,11.594715118408203
2006-09-21,11.416248321533203
2006-09-22,11.344858169555664
2006-09-25,11.547124862670898
2006-09-26,11.874320030212402
2006-09-27,12.130130767822266
2006-09-28,12.356195449829102
2006-09-29,12.237215042114258
2006-10-02,12.159880638122559
2006-10-03,12.237215042114258
2006-10-04,12.385940551757812
2006-10-05,12.362144470214844
2006-10-06,12.272905349731445
2006-10-09,12.26695728302002
2006-10-10,12.427581787109375
2006-10-11,12.427581787109375
2006-10-12,12.784527778625488
2006-10-13,12.849966049194336
2006-10-16,12.855914115905762
2006-10-17,12.433526992797852
2006-10-18,12.558462142944336
2006-10-19,12.51086711883545
2006-10-20,12.689338684082031
2006-10-23,12.760730743408203
2006-10-24,12.861863136291504
2006-10-25,12.921356201171875
2006-10-26,12.951103210449219
2006-10-27,12.552513122558594
2006-10-30,12.647692680358887
2006-10-31,12.695292472839355
2006-11-01,12.50492000579834
2006-11-02,12.302652359008789
2006-11-03,12.260810852050781
2006-11-06,12.446124076843262
2006-11-07,12.434167861938477
2006-11-08,12.380364418029785
2006-11-09,12.207010269165039
2006-11-10,12.302647590637207
2006-11-13,12.553726196289062
2006-11-14,13.079785346984863
2006-11-15,13.342819213867188
2006-11-16,13.348797798156738
2006-11-17,13.211301803588867
2006-11-20,13.3129301071167
2006-11-21,12.894471168518066
2006-11-22,12.990118026733398
2006-11-24,12.906429290771484
2006-11-27,12.565683364868164
2006-11-28,12.541769981384277
2006-11-29,12.697195053100586
2006-11-30,12.792844772338867
2006-12-01,12.511886596679688
2006-12-04,12.685243606567383
2006-12-05,12.62546157836914
2006-12-06,12.493943214416504
2006-12-07,12.344502449035645
2006-12-08,12.362432479858398
2006-12-11,12.374390602111816
2006-12-12,12.392322540283203
2006-12-13,12.374390602111816
2006-12-14,12.41623592376709
2006-12-15,12.529812812805176
2006-12-18,12.458084106445312
2006-12-19,12.35047721862793
2006-12-20,12.314613342285156
2006-12-21,12.177119255065918
2006-12-22,12.003754615783691
2006-12-26,12.045601844787598
2006-12-27,12.195051193237305
2006-12-28,12.207010269165039
2006-12-29,12.105378150939941
2007-01-03,12.1651611328125
2007-01-04,12.655355453491211
2007-01-05,12.613506317138672
2007-01-08,12.55970287322998
2007-01-09,12.571660995483398
2007-01-10,12.864584922790527
2007-01-11,13.10369873046875
2007-01-12,13.229232788085938
2007-01-16,13.330866813659668
2007-01-17,12.577637672424316
2007-01-18,12.344502449035645
2007-01-19,12.446124076843262
2007-01-22,12.428190231323242
2007-01-23,12.284716606140137
2007-01-24,12.458084106445312
2007-01-25,12.314613342285156
2007-01-26,12.272761344909668
2007-01-29,12.487969398498535
2007-01-30,12.511886596679688
2007-01-31,12.529812812805176
2007-02-01,12.619483947753906
2007-02-02,12.69122314453125
2007-02-05,12.789180755615234
2007-02-06,12.807214736938477
2007-02-07,12.927411079406738
2007-02-08,12.837264060974121
2007-02-09,12.638934135437012
2007-02-12,12.500701904296875
2007-02-13,12.542773246765137
2007-02-14,12.705044746398926
2007-02-15,12.807214736938477
2007-02-16,12.759126663208008
2007-02-20,12.729084014892578
2007-02-21,12.548785209655762
2007-02-22,12.60287094116211
2007-02-23,12.476663589477539
2007-02-26,12.530755996704102
2007-02-27,12.03793716430664
2007-02-28,11.935773849487305
2007-03-01,11.7735013961792
2007-03-02,11.551128387451172
2007-03-05,11.485021591186523
2007-03-06,11.65931224822998
2007-03-07,11.491026878356934
2007-03-08,11.557141304016113
2007-03-09,11.47901439666748
2007-03-12,11.707388877868652
2007-03-13,11.491026878356934
2007-03-14,11.557141304016113
2007-03-15,11.5030517578125
2007-03-16,11.509063720703125
2007-03-19,11.485021591186523
2007-03-20,11.4128999710083
2007-03-21,11.623251914978027
2007-03-22,11.515074729919434
2007-03-23,11.581180572509766
2007-03-26,11.593204498291016
2007-03-27,11.454972267150879
2007-03-28,11.3347749710083
2007-03-29,11.472997665405273
2007-03-30,11.497042655944824
2007-04-02,11.497042655944824
2007-04-03,11.60522174835205
2007-04-04,11.647294044494629
2007-04-05,11.767488479614258
2007-04-09,12.080008506774902
2007-04-10,12.428586959838867
2007-04-11,12.302375793457031
2007-04-12,12.320403099060059
2007-04-13,12.296365737915039
2007-04-16,12.434593200683594
2007-04-17,12.608888626098633
2007-04-18,12.831254959106445
2007-04-19,13.107711791992188
2007-04-20,13.318060874938965
2007-04-23,13.16780948638916
2007-04-24,13.18584156036377
2007-04-25,13.378158569335938
2007-04-26,13.275989532470703
2007-04-27,13.143773078918457
2007-04-30,12.921401977539062
2007-05-01,13.101702690124512
2007-05-02,13.179827690124512
2007-05-03,13.13331413269043
2007-05-04,13.229970932006836
2007-05-07,13.266220092773438
2007-05-08,13.380997657775879
2007-05-09,13.574310302734375
2007-05-10,13.417244911193848
2007-05-11,13.459531784057617
2007-05-14,13.362874984741211
2007-05-15,13.296424865722656
2007-05-16,13.399121284484863
2007-05-17,13.429329872131348
2007-05-18,13.713257789611816
2007-05-21,13.670977592468262
2007-05-22,13.888444900512695
2007-05-23,13.695137023925781
2007-05-24,13.272256851196289
2007-05-25,13.387041091918945
2007-05-29,13.471611022949219
2007-05-30,13.338708877563477
2007-05-31,13.399121284484863
2007-06-01,13.507856369018555
2007-06-04,13.387041091918945
2007-06-05,13.266220092773438
2007-06-06,12.982285499572754
2007-06-07,12.873546600341797
2007-06-08,13.187681198120117
2007-06-11,13.248095512390137
2007-06-12,13.411201477050781
2007-06-13,13.695137023925781
2007-06-14,14.033437728881836
2007-06-15,14.643587112426758
2007-06-18,14.601301193237305
2007-06-19,14.559011459350586
2007-06-20,14.462346076965332
2007-06-21,14.673792839050293
2007-06-22,14.31736946105957
2007-06-25,14.184462547302246
2007-06-26,14.124052047729492
2007-06-27,14.371736526489258
2007-06-28,14.450265884399414
2007-06-29,14.341533660888672
2007-07-02,14.66170597076416
2007-07-03,14.855023384094238
2007-07-05,14.861067771911621
2007-07-06,14.909395217895508
2007-07-09,15.078544616699219
2007-07-10,15.084582328796387
2007-07-11,14.84293270111084
2007-07-12,15.706814765930176
2007-07-13,15.688691139221191
2007-07-16,15.676608085632324
2007-07-17,15.906171798706055
2007-07-18,15.138948440551758
2007-07-19,15.259770393371582
2007-07-20,14.830857276916504
2007-07-23,14.933551788330078
2007-07-24,14.818778991699219
2007-07-25,14.80065631866455
2007-07-26,14.498595237731934
2007-07-27,14.220712661743164
2007-07-30,14.407983779907227
2007-07-31,14.26904010772705
2007-08-01,14.377774238586426
2007-08-02,14.679829597473145
2007-08-03,14.511711120605469
2007-08-06,14.645238876342773
2007-08-07,14.645238876342773
2007-08-08,14.979048728942871
2007-08-09,14.517777442932129
2007-08-10,14.554192543029785
2007-08-13,14.578468322753906
2007-08-14,14.444947242736816
2007-08-15,14.09292984008789
2007-08-16,14.020094871520996
2007-08-17,14.384257316589355
2007-08-20,14.633099555969238
2007-08-21,14.499573707580566
2007-08-22,14.657370567321777
2007-08-23,14.705931663513184
2007-08-24,15.04581356048584
2007-08-27,14.839455604553223
2007-08-28,14.542057991027832
2007-08-29,15.227889060974121
2007-08-30,15.343208312988281
2007-08-31,15.628461837768555
2007-09-04,15.88943862915039
2007-09-05,15.774127960205078
2007-09-06,15.871238708496094
2007-09-07,15.458523750305176
2007-09-10,15.385695457458496
2007-09-11,15.573843955993652
2007-09-12,15.452447891235352
2007-09-13,15.385695457458496
2007-09-14,15.130777359008789
