Date,KO
2005-03-18,10.92117691040039
2005-03-21,10.958053588867188
2005-03-22,10.90537166595459
2005-03-23,10.84742546081543
2005-03-24,10.852685928344727
2005-03-28,10.831615447998047
2005-03-29,10.902740478515625
2005-03-30,11.050250053405762
2005-03-31,10.976494789123535
2005-04-01,10.900105476379395
2005-04-04,10.923811912536621
2005-04-05,11.026545524597168
2005-04-06,10.987032890319824
2005-04-07,11.095030784606934
2005-04-08,11.089764595031738
2005-04-11,11.029175758361816
2005-04-12,11.150352478027344
2005-04-13,11.089764595031738
2005-04-14,11.081859588623047
2005-04-15,10.8764009475708
2005-04-18,10.792107582092285
2005-04-19,11.168789863586426
2005-04-20,11.031808853149414
2005-04-21,11.058152198791504
2005-04-22,11.097665786743164
2005-04-25,11.242544174194336
2005-04-26,11.316307067871094
2005-04-27,11.279422760009766
2005-04-28,11.2451753616333
2005-04-29,11.442739486694336
2005-05-02,11.476982116699219
2005-05-03,11.527032852172852
2005-05-04,11.571812629699707
2005-05-05,11.62976360321045
2005-05-06,11.640295028686523
2005-05-09,11.740396499633789
2005-05-10,11.650835037231445
2005-05-11,11.66137409210205
2005-05-12,11.63503360748291
2005-05-13,11.61922550201416
2005-05-16,11.65873908996582
2005-05-17,11.6956205368042
2005-05-18,11.83259391784668
2005-05-19,11.91952133178711
2005-05-20,11.866838455200195
2005-05-23,11.8457670211792
2005-05-24,11.858936309814453
2005-05-25,11.827326774597168
2005-05-26,11.824690818786621
2005-05-27,11.835227966308594
2005-05-31,11.756205558776855
2005-06-01,11.745667457580566
2005-06-02,11.795717239379883
2005-06-03,11.650835037231445
2005-06-06,11.582350730895996
2005-06-07,11.61922550201416
2005-06-08,11.563908576965332
2005-06-09,11.49806022644043
2005-06-10,11.577085494995117
2005-06-13,11.55587100982666
2005-06-14,11.592988967895508
2005-06-15,11.569129943847656
2005-06-16,11.606242179870605
2005-06-17,11.677821159362793
2005-06-20,11.640701293945312
2005-06-21,11.579730987548828
2005-06-22,11.513456344604492
2005-06-23,11.41801929473877
2005-06-24,11.187378883361816
2005-06-27,11.221845626831055
2005-06-28,11.364997863769531
2005-06-29,11.319933891296387
2005-06-30,11.068078994750977
2005-07-01,11.190030097961426
2005-07-05,11.240400314331055
2005-07-06,11.121102333068848
2005-07-07,11.070733070373535
2005-07-08,11.327887535095215
2005-07-11,11.338486671447754
2005-07-12,11.35174560546875
2005-07-13,11.38090705871582
2005-07-14,11.447178840637207
2005-07-15,11.420672416687012
2005-07-18,11.38090705871582
2005-07-19,11.486954689025879
2005-07-20,11.486954689025879
2005-07-21,11.65131664276123
2005-07-22,11.672516822814941
2005-07-25,11.571784019470215
2005-07-26,11.582381248474121
2005-07-27,11.667222023010254
2005-07-28,11.767956733703613
2005-07-29,11.600939750671387
2005-08-01,11.630105018615723
2005-08-02,11.738791465759277
2005-08-03,11.842184066772461
2005-08-04,11.760001182556152
2005-08-05,11.680474281311035
2005-08-08,11.577079772949219
2005-08-09,11.691072463989258
2005-08-10,11.638054847717285
2005-08-11,11.693724632263184
2005-08-12,11.55322265625
2005-08-15,11.542616844177246
2005-08-16,11.47899341583252
2005-08-17,11.481644630432129
2005-08-18,11.53996467590332
2005-08-19,11.767956733703613
2005-08-22,11.736143112182617
2005-08-23,11.714937210083008
2005-08-24,11.619498252868652
2005-08-25,11.614194869995117
2005-08-26,11.550570487976074
2005-08-29,11.664566993713379
2005-08-30,11.502854347229004
2005-08-31,11.664566993713379
2005-09-01,11.632757186889648
2005-09-02,11.638054847717285
2005-09-06,11.802422523498535
2005-09-07,11.83688735961914
2005-09-08,11.738791465759277
2005-09-09,11.677821159362793
2005-09-12,11.730839729309082
2005-09-13,11.648137092590332
2005-09-14,11.610787391662598
2005-09-15,11.64013671875
2005-09-16,11.578766822814941
2005-09-19,11.568098068237305
2005-09-20,11.445375442504883
2005-09-21,11.271960258483887
2005-09-22,11.263959884643555
2005-09-23,11.298641204833984
2005-09-26,11.303977966308594
2005-09-27,11.293306350708008
2005-09-28,11.43736743927002
2005-09-29,11.498727798461914
2005-09-30,11.522745132446289
2005-10-03,11.528075218200684
2005-10-04,11.482726097106934
2005-10-05,11.370670318603516
2005-10-06,11.394680976867676
2005-10-07,11.258623123168945
2005-10-10,11.199923515319824
2005-10-11,11.114550590515137
2005-10-12,11.130561828613281
2005-10-13,11.130561828613281
2005-10-14,11.223937034606934
2005-10-17,11.229269027709961
2005-10-18,11.138562202453613
2005-10-19,11.151907920837402
2005-10-20,11.231940269470215
2005-10-21,11.186586380004883
2005-10-24,11.311981201171875
2005-10-25,11.327984809875488
2005-10-26,11.29596996307373
2005-10-27,11.245280265808105
2005-10-28,11.426706314086914
2005-10-31,11.413362503051758
2005-11-01,11.37867259979248
2005-11-02,11.351998329162598
2005-11-03,11.359997749328613
2005-11-04,11.285301208496094
2005-11-07,11.314645767211914
2005-11-08,11.24261474609375
2005-11-09,11.25328540802002
2005-11-10,11.34399127960205
2005-11-11,11.408021926879883
2005-11-14,11.359997749328613
2005-11-15,11.327984809875488
2005-11-16,11.24261474609375
2005-11-17,11.170577049255371
2005-11-18,11.258623123168945
2005-11-21,11.245280265808105
2005-11-22,11.29596996307373
2005-11-23,11.37867259979248
2005-11-25,11.418693542480469
2005-11-28,11.413362503051758
2005-11-29,11.561060905456543
2005-11-30,11.464380264282227
2005-12-01,11.504667282104492
2005-12-02,11.499295234680176
2005-12-05,11.453638076782227
2005-12-06,11.424102783203125
2005-12-07,11.332797050476074
2005-12-08,11.246855735778809
2005-12-09,11.14749526977539
2005-12-12,11.050816535949707
2005-12-13,10.999791145324707
2005-12-14,11.034707069396973
2005-12-15,11.053505897521973
2005-12-16,11.066926002502441
2005-12-19,11.12332820892334
2005-12-20,11.069616317749023
2005-12-21,11.066926002502441
2005-12-22,11.08573055267334
2005-12-23,11.050816535949707
2005-12-27,11.002483367919922
2005-12-28,10.951456069946289
2005-12-29,10.903116226196289
2005-12-30,10.825234413146973
2006-01-03,10.983678817749023
2006-01-04,10.962194442749023
2006-01-05,11.015905380249023
2006-01-06,11.12063980102539
2006-01-09,11.174349784851074
2006-01-10,11.185089111328125
2006-01-11,11.19046401977539
2006-01-12,11.128692626953125
2006-01-13,11.093788146972656
2006-01-17,11.018592834472656
2006-01-18,10.962194442749023
2006-01-19,10.99173641204834
2006-01-20,10.766157150268555
2006-01-23,10.876258850097656
2006-01-24,10.983678817749023
2006-01-25,11.04813289642334
2006-01-26,11.139439582824707
2006-01-27,11.271024703979492
2006-01-30,11.21194839477539
2006-01-31,11.112584114074707
2006-02-01,11.14480972290039
2006-02-02,11.072303771972656
2006-02-03,10.978312492370605
2006-02-06,10.994421005249023
2006-02-07,11.018592834472656
2006-02-08,11.072303771972656
2006-02-09,11.010531425476074
2006-02-10,11.053505897521973
2006-02-13,10.940713882446289
2006-02-14,11.10184097290039
2006-02-15,11.10184097290039
2006-02-16,11.168980598449707
2006-02-17,11.222687721252441
2006-02-21,11.238799095153809
2006-02-22,11.300569534301758
2006-02-23,11.287145614624023
2006-02-24,11.340851783752441
2006-02-27,11.421415328979492
2006-02-28,11.271024703979492
2006-03-01,11.362336158752441
2006-03-02,11.254915237426758
2006-03-03,11.22537899017334
2006-03-06,11.26565933227539
2006-03-07,11.22537899017334
2006-03-08,11.340851783752441
2006-03-09,11.386507034301758
2006-03-10,11.485864639282227
2006-03-13,11.493979454040527
2006-03-14,11.575132369995117
2006-03-15,11.558905601501465
2006-03-16,11.548089981079102
2006-03-17,11.575132369995117
2006-03-20,11.60218620300293
2006-03-21,11.564319610595703
2006-03-22,11.569719314575195
2006-03-23,11.47234058380127
2006-03-24,11.53996753692627
2006-03-27,11.466930389404297
2006-03-28,11.40471076965332
2006-03-29,11.40471076965332
2006-03-30,11.393891334533691
2006-03-31,11.32626724243164
2006-04-03,11.32626724243164
2006-04-04,11.38306999206543
2006-04-05,11.347907066345215
2006-04-06,11.277571678161621
2006-04-07,11.185606956481934
2006-04-10,11.220769882202148
2006-04-11,11.16937255859375
2006-04-12,11.131499290466309
2006-04-13,11.161251068115234
2006-04-17,11.101746559143066
2006-04-18,11.172076225280762
2006-04-19,11.277571678161621
2006-04-20,11.310036659240723
2006-04-21,11.320856094360352
2006-04-24,11.24240493774414
2006-04-25,11.185606956481934
2006-04-26,11.285686492919922
2006-04-27,11.374958992004395
2006-04-28,11.350613594055176
2006-05-01,11.353314399719238
2006-05-02,11.42635440826416
2006-05-03,11.339790344238281
2006-05-04,11.38306999206543
2006-05-05,11.553494453430176
2006-05-08,11.732030868530273
2006-05-09,11.813179969787598
2006-05-10,11.788837432861328
2006-05-11,11.73473834991455
2006-05-12,11.680638313293457
2006-05-15,11.88621997833252
2006-05-16,11.859172821044922
2006-05-17,11.78072452545166
2006-05-18,11.78072452545166
2006-05-19,11.807779312133789
2006-05-22,11.794254302978516
2006-05-23,11.788837432861328
2006-05-24,11.910569190979004
2006-05-25,12.002541542053223
2006-05-26,12.035001754760742
2006-05-30,11.813179969787598
2006-05-31,11.910569190979004
2006-06-01,11.880816459655762
2006-06-02,11.872695922851562
2006-06-05,11.748261451721191
2006-06-06,11.76719856262207
2006-06-07,11.73473834991455
2006-06-08,11.737442016601562
2006-06-09,11.78072452545166
2006-06-12,11.715802192687988
2006-06-13,11.69128131866455
2006-06-14,11.664033889770508
2006-06-15,11.726703643798828
2006-06-16,11.77302074432373
2006-06-19,11.696725845336914
2006-06-20,11.661307334899902
2006-06-21,11.718526840209961
2006-06-22,11.680381774902344
2006-06-23,11.647687911987305
2006-06-26,11.669486045837402
2006-06-27,11.582293510437012
2006-06-28,11.55777359008789
2006-06-29,11.732149124145508
2006-06-30,11.72125244140625
2006-07-03,11.816612243652344
2006-07-05,11.72125244140625
2006-07-06,11.805715560913086
2006-07-07,11.764849662780762
2006-07-10,11.887451171875
2006-07-11,11.93649673461914
2006-07-12,11.871102333068848
2006-07-13,11.743042945861816
2006-07-14,11.620438575744629
2006-07-17,11.63406753540039
2006-07-18,11.865652084350586
2006-07-19,11.939215660095215
2006-07-20,11.944669723510742
2006-07-21,11.961015701293945
2006-07-24,11.988258361816406
2006-07-25,12.056380271911621
2006-07-26,12.110870361328125
2006-07-27,12.072731018066406
2006-07-28,12.129938125610352
2006-07-31,12.124488830566406
2006-08-01,12.072731018066406
2006-08-02,12.072731018066406
2006-08-03,11.993711471557617
2006-08-04,11.947394371032715
2006-08-07,11.88200569152832
2006-08-08,11.93649673461914
2006-08-09,11.920146942138672
2006-08-10,11.961015701293945
2006-08-11,11.922869682312012
2006-08-14,11.98553466796875
2006-08-15,12.07545280456543
2006-08-16,12.078173637390137
2006-08-17,12.037307739257812
2006-08-18,12.072731018066406
2006-08-21,12.040027618408203
2006-08-22,12.0999755859375
2006-08-23,12.07545280456543
2006-08-24,12.127218246459961
2006-08-25,12.129938125610352
2006-08-28,12.181711196899414
2006-08-29,12.298868179321289
2006-08-30,12.249821662902832
2006-08-31,12.208953857421875
2006-09-01,12.279794692993164
2006-09-05,12.25527286529541
2006-09-06,12.178988456726074
2006-09-07,12.12176513671875
2006-09-08,12.15173625946045
2006-09-11,12.138116836547852
2006-09-12,12.200780868530273
2006-09-13,12.239190101623535
2006-09-14,12.230964660644531
2006-09-15,12.236444473266602
2006-09-18,12.192557334899902
2006-09-19,12.176092147827148
2006-09-20,12.195293426513672
2006-09-21,12.126704216003418
2006-09-22,12.069086074829102
2006-09-25,12.181577682495117
2006-09-26,12.247424125671387
2006-09-27,12.266629219055176
2006-09-28,12.332470893859863
2006-09-29,12.258397102355957
2006-10-02,12.209009170532227
2006-10-03,12.225467681884766
2006-10-04,12.291316032409668
2006-10-05,12.29954719543457
2006-10-06,12.28034496307373
2006-10-09,12.187058448791504
2006-10-10,12.088296890258789
2006-10-11,12.104753494262695
2006-10-12,12.085553169250488
2006-10-13,12.077319145202637
2006-10-16,12.140426635742188
2006-10-17,12.014215469360352
2006-10-18,12.060861587524414
2006-10-19,12.321501731872559
2006-10-20,12.82632064819336
2006-10-23,12.971735000610352
2006-10-24,12.903141021728516
2006-10-25,12.947038650512695
2006-10-26,12.933320045471191
2006-10-27,12.859235763549805
2006-10-30,12.829065322875977
2006-10-31,12.818094253540039
2006-11-01,12.796141624450684
2006-11-02,12.815347671508789
2006-11-03,12.757734298706055
2006-11-06,12.842775344848633
2006-11-07,12.87295913696289
2006-11-08,12.861988067626953
2006-11-09,12.7988862991333
2006-11-10,12.749497413635254
2006-11-13,12.733039855957031
2006-11-14,12.77145004272461
2006-11-15,12.7988862991333
2006-11-16,12.933320045471191
2006-11-17,12.966239929199219
2006-11-20,12.905887603759766
2006-11-21,12.892172813415527
2006-11-22,12.922346115112305
2006-11-24,12.87295913696289
2006-11-27,12.77145004272461
2006-11-28,12.807117462158203
2006-11-29,12.881691932678223
2006-11-30,12.934164047241211
2006-12-01,12.86235523223877
2006-12-04,12.934164047241211
2006-12-05,13.257309913635254
2006-12-06,13.362268447875977
2006-12-07,13.45617961883545
2006-12-08,13.508652687072754
2006-12-11,13.481027603149414
2006-12-12,13.505887985229492
2006-12-13,13.489314079284668
2006-12-14,13.533509254455566
2006-12-15,13.514175415039062
2006-12-18,13.505887985229492
2006-12-19,13.46998119354248
2006-12-20,13.464454650878906
2006-12-21,13.439598083496094
2006-12-22,13.362268447875977
2006-12-26,13.40921688079834
2006-12-27,13.447894096374512
2006-12-28,13.406455039978027
2006-12-29,13.326359748840332
2007-01-03,13.417503356933594
2007-01-04,13.423026084899902
2007-01-05,13.329121589660645
2007-01-08,13.414743423461914
2007-01-09,13.425789833068848
2007-01-10,13.445128440856934
2007-01-11,13.461689949035645
2007-01-12,13.40921688079834
2007-01-16,13.395404815673828
2007-01-17,13.423026084899902
2007-01-18,13.353981018066406
2007-01-19,13.329121589660645
2007-01-22,13.265595436096191
2007-01-23,13.290457725524902
2007-01-24,13.293220520019531
2007-01-25,13.240739822387695
2007-01-26,13.210355758666992
2007-01-29,13.177212715148926
2007-01-30,13.204834938049316
2007-01-31,13.224172592163086
2007-02-01,13.28492546081543
2007-02-02,13.323599815368652
2007-02-05,13.229700088500977
2007-02-06,13.271117210388184
2007-02-07,13.265595436096191
2007-02-08,13.218645095825195
2007-02-09,13.191023826599121
2007-02-12,13.235217094421387
2007-02-13,13.315315246582031
2007-02-14,13.224172592163086
2007-02-15,13.215886116027832
2007-02-16,13.221402168273926
2007-02-20,13.196548461914062
2007-02-21,13.138544082641602
2007-02-22,13.06397533416748
2007-02-23,13.052924156188965
2007-02-26,13.17997932434082
2007-02-27,12.812639236450195
2007-02-28,12.89273738861084
2007-03-01,12.84854507446289
2007-03-02,12.674541473388672
2007-03-05,12.78502082824707
2007-03-06,12.961788177490234
2007-03-07,12.912069320678711
2007-03-08,13.022549629211426
2007-03-09,13.138544082641602
2007-03-12,13.24350643157959
2007-03-13,13.090516090393066
2007-03-14,13.08495044708252
2007-03-15,13.09607982635498
2007-03-16,13.132232666015625
2007-03-19,13.165617942810059
2007-03-20,13.24628734588623
2007-03-21,13.424309730529785
2007-03-22,13.421527862548828
2007-03-23,13.365891456604004
2007-03-26,13.393714904785156
2007-03-27,13.357548713684082
2007-03-28,13.32695198059082
2007-03-29,13.382585525512695
2007-03-30,13.351984977722168
2007-04-02,13.496631622314453
2007-04-03,13.62736988067627
2007-04-04,13.75810718536377
2007-04-05,13.774801254272461
2007-04-09,13.805401802062988
2007-04-10,13.930569648742676
2007-04-11,13.808181762695312
2007-04-12,13.816527366638184
2007-04-13,13.874935150146484
2007-04-16,13.98342514038086
2007-04-17,14.34504222869873
2007-04-18,14.370077133178711
2007-04-19,14.39511489868164
2007-04-20,14.489689826965332
2007-04-23,14.367300033569336
2007-04-24,14.383983612060547
2007-04-25,14.392330169677734
2007-04-26,14.486910820007324
2007-04-27,14.481342315673828
2007-04-30,14.517504692077637
2007-05-01,14.639899253845215
2007-05-02,14.662142753601074
2007-05-03,14.71778392791748
2007-05-04,14.80123519897461
2007-05-07,14.912503242492676
2007-05-08,14.762286186218262
2007-05-09,14.773415565490723
2007-05-10,14.598167419433594
2007-05-11,14.656594276428223
2007-05-14,14.631553649902344
2007-05-15,14.592611312866211
2007-05-16,14.670495986938477
2007-05-17,14.520281791687012
2007-05-18,14.639899253845215
2007-05-21,14.439616203308105
2007-05-22,14.320008277893066
2007-05-23,14.278279304504395
2007-05-24,14.253241539001465
2007-05-25,14.434053421020508
2007-05-29,14.514718055725098
2007-05-30,14.756729125976562
2007-05-31,14.74004077911377
2007-06-01,14.687183380126953
2007-06-04,14.651026725769043
2007-06-05,14.553662300109863
2007-06-06,14.464661598205566
2007-06-07,14.292193412780762
2007-06-08,14.372862815856934
2007-06-11,14.361723899841309
2007-06-12,14.225433349609375
2007-06-13,14.382246971130371
2007-06-14,14.368247032165527
2007-06-15,14.443848609924316
2007-06-18,14.494258880615234
2007-06-19,14.39065170288086
2007-06-20,14.418655395507812
2007-06-21,14.586666107177734
2007-06-22,14.455055236816406
2007-06-25,14.497060775756836
2007-06-26,14.547463417053223
2007-06-27,14.684675216674805
2007-06-28,14.737883567810059
2007-06-29,14.648279190063477
2007-07-02,14.718279838562012
2007-07-03,14.81348991394043
2007-07-05,14.74908447265625
2007-07-06,14.729480743408203
2007-07-09,14.757488250732422
2007-07-10,14.589470863342285
2007-07-11,14.586666107177734
2007-07-12,14.737883567810059
2007-07-13,14.872291564941406
2007-07-16,15.079519271850586
2007-07-17,14.889094352722168
2007-07-18,14.96190071105957
2007-07-19,15.037508964538574
2007-07-20,14.900300025939941
2007-07-23,15.020709037780762
2007-07-24,14.903100967407227
2007-07-25,15.135522842407227
2007-07-26,14.835885047912598
2007-07-27,14.639867782592773
2007-07-30,14.670679092407227
2007-07-31,14.592266082763672
2007-08-01,14.917099952697754
2007-08-02,15.026307106018066
2007-08-03,14.91989517211914
2007-08-06,15.185928344726562
2007-08-07,15.250333786010742
2007-08-08,15.642373085021973
2007-08-09,15.639569282531738
2007-08-10,15.395949363708496
2007-08-13,15.267136573791504
2007-08-14,15.160724639892578
2007-08-15,15.073914527893066
2007-08-16,15.003910064697266
2007-08-17,15.247532844543457
2007-08-20,15.267136573791504
2007-08-21,15.12991714477539
2007-08-22,15.10751724243164
2007-08-23,15.115918159484863
2007-08-24,15.121522903442383
2007-08-27,15.124317169189453
2007-08-28,14.914301872253418
2007-08-29,14.98431396484375
2007-08-30,14.953499794006348
2007-08-31,15.059917449951172
2007-09-04,15.225130081176758
2007-09-05,15.034708023071289
2007-09-06,15.306342124938965
2007-09-07,15.28674030303955
2007-09-10,15.281142234802246
2007-09-11,15.586366653442383
2007-09-12,15.732874870300293
2007-09-13,15.741328239440918
2007-09-14,15.890655517578125
