date,TLT,IEF,ZN=F,SPY
2012-01-06,79.46562957763672,76.71959686279297,130.75,99.22014617919922
2012-01-09,79.3250732421875,76.73422241210938,130.859375,99.46099853515625
2012-01-10,79.19121551513672,76.58079528808594,130.71875,100.32340240478516
2012-01-11,80.2219467163086,77.0265121459961,131.203125,100.37776184082031
2012-01-12,80.108154296875,76.86576080322266,130.96875,100.61863708496094
2012-01-13,80.90467071533203,77.20915985107422,131.546875,100.09806823730469
2012-01-17,81.27947235107422,77.28223419189453,131.59375,100.4865493774414
2012-01-18,80.29557800292969,77.04114532470703,131.265625,101.59754180908203
2012-01-19,79.19121551513672,76.58079528808594,130.703125,102.13357543945312
2012-01-20,78.29438781738281,76.31774139404297,130.265625,102.5142822265625
2012-01-23,77.799072265625,76.14964294433594,129.984375,102.25016021728516
2012-01-24,77.93962860107422,76.2374038696289,130.09375,102.13357543945312
2012-01-25,77.7522201538086,76.60270690917969,130.765625,102.98824310302734
2012-01-26,78.782958984375,77.01190185546875,131.4375,102.45990753173828
2012-01-27,79.03059387207031,77.24569702148438,131.71875,102.41331481933594
2012-01-30,79.96089935302734,77.50872039794922,132.03125,102.06368255615234
2012-01-31,80.88457489013672,77.8010025024414,132.25,102.02481842041016
2012-02-01,79.95804595947266,77.53089904785156,131.984375,102.91824340820312
2012-02-02,79.92449951171875,77.64069366455078,132.171875,103.08143615722656
2012-02-03,78.2070083618164,77.02584838867188,131.328125,104.52653503417969
2012-02-06,78.9852294921875,77.23809814453125,131.671875,104.45658874511719
2012-02-07,78.00572204589844,76.74040985107422,131.15625,104.72071838378906
2012-02-08,78.0660629272461,76.7769775390625,131.09375,105.0315170288086
2012-02-09,77.48240661621094,76.60126495361328,130.78125,105.16360473632812
2012-02-10,78.48880767822266,77.03315734863281,131.390625,104.38667297363281
2012-02-13,78.58943176269531,76.98191833496094,131.125,105.16360473632812
2012-02-14,79.00537109375,77.14297485351562,131.53125,105.0315170288086
2012-02-15,78.86451721191406,77.2015151977539,131.578125,104.5420913696289
2012-02-16,78.23382568359375,76.85015106201172,130.984375,105.69967651367188
2012-02-17,78.21370697021484,76.76961517333984,130.921875,105.97937774658203
2012-02-21,77.34823608398438,76.49146270751953,130.640625,106.02597045898438
2012-02-22,78.32106018066406,76.79161834716797,131.046875,105.68408966064453
2012-02-23,78.32106018066406,76.90140533447266,131.203125,106.15026092529297
2012-02-24,78.83094024658203,76.95996856689453,131.1875,106.38333129882812
2012-02-27,79.5287094116211,77.21614837646484,131.625,106.56201171875
2012-02-28,79.26707458496094,77.25276184082031,131.671875,106.8727798461914
2012-02-29,78.78396606445312,76.9453125,131.265625,106.4532699584961
2012-03-01,78.04229736328125,76.69603729248047,130.890625,107.0048828125
2012-03-02,78.77520751953125,77.00395202636719,131.390625,106.67858123779297
2012-03-05,78.1498794555664,76.84999084472656,131.203125,106.24349975585938
2012-03-06,79.09798431396484,77.172607421875,131.71875,104.68968200683594
2012-03-07,78.61380767822266,77.0260009765625,131.515625,105.41997528076172
2012-03-08,77.82711029052734,76.7987289428711,131.21875,106.46881103515625
2012-03-09,77.98175811767578,76.74003601074219,131.0625,106.8805923461914
2012-03-12,77.96832275390625,76.71809387207031,131.078125,106.8883285522461
2012-03-13,76.59657287597656,76.16812133789062,130.484375,108.81510925292969
