Date,Open,High,Low,Close,Volume
2021-01-04,348.4909400649353,348.6209494885431,338.7505479042426,342.4368591308594,110210800
2021-01-05,341.7962988166081,345.88187774542536,341.7498547168132,344.79547119140625,66426200
2021-01-06,343.291214067815,350.04173174075373,342.74337775337597,346.8568115234375,107997700
2021-01-07,349.22456754371,352.7530149569909,349.04814233936133,352.01019287109375,68766800
2021-01-08,353.3937031789076,354.2293850911422,350.1531015213458,354.0158386230469,71677200
2021-01-11,350.84954484541544,353.3844459686813,350.72882987062206,351.6295166015625,51034700
2021-01-12,351.815275742109,352.71593423715626,349.46603738716954,351.7038269042969,52547700
2021-01-13,351.62953817301246,353.6444582491231,350.8495663690164,352.65093994140625,45303600
2021-01-14,353.39375334288167,353.8951738961369,351.08169311224,351.41595458984375,49989100
2021-01-15,349.8002212044383,350.59875344385847,346.9960355450777,348.8531188964844,107160000
2021-01-19,351.3045005009363,352.13091630295105,349.8281224423444,351.59234619140625,51233300
2021-01-20,353.87657321374,357.2936287805517,353.4866015027723,356.45794677734375,61836100
2021-01-21,357.0150334029827,357.44218304043847,355.86365062010475,356.78289794921875,47840100
2021-01-22,354.9350947122526,356.68075778914084,354.55438918277406,355.52008056640625,52860500
2021-01-25,356.25368989697324,357.2750633365752,351.4159661050598,356.9222412109375,70402000
2021-01-26,357.86928439217473,358.2778450349725,356.1329158287073,356.36505126953125,42665300
2021-01-27,353.05012900637144,353.1429888444501,345.4268095254111,347.6553039550781,123351100
2021-01-28,349.4660278006509,354.6380131608825,349.0296402961442,350.6452941894531,94198100
2021-01-29,348.78808575780386,349.75377695616334,341.9540048463349,343.6253967285156,126765100
2021-02-01,347.01450574217677,350.37582119833843,343.9131807539824,349.34515380859375,75817600
2021-02-02,352.52087154806475,355.8357724135965,349.42883997274356,354.28509521484375,64450700
2021-02-03,355.11149587959494,356.281467508707,353.2915620518551,354.56365966796875,52427100
2021-02-04,355.59439688401244,358.64001317221204,354.6751494739212,358.5935974121094,47142600
2021-02-05,360.4598874996903,360.71058354923707,358.54709392712255,360.0048828125,48669800
2021-02-08,361.4534473259199,362.6512741525483,360.59920475972706,362.6048583984375,38365200
2021-02-09,361.76918395765694,362.95774475328056,361.3606516052226,362.36346435546875,35551100
