Date,Open,High,Low,Close,Volume
2022-09-07,22.961273193359375,22.961273193359375,22.961273193359375,22.961273193359375,100
2022-09-08,22.81953321931742,22.81953321931742,22.57415199279785,22.57415199279785,900
2022-09-09,23.35547702201842,23.439632314998505,23.34218978881836,23.34218978881836,1100
2022-09-12,23.47506570388147,23.52821632294544,23.218167947421463,23.323585510253906,10100
2022-09-13,22.50063013883171,22.50063013883171,21.35433931217799,21.366741180419922,4400
2022-09-14,21.36673824961558,21.588201117631538,21.225887514114895,21.508474349975586,6000
2022-09-15,20.83522653911363,21.073519781997998,20.773217207865937,20.897235870361328,3600
2022-09-16,20.56947113791743,20.914954370456453,20.56947113791743,20.87066078186035,2900
2022-09-19,20.578331795689635,20.911413192749023,20.51632245543671,20.911413192749023,2000
2022-09-20,20.636729601622417,20.636729601622417,20.255716305027327,20.275209426879883,3500
2022-09-21,20.379761490683656,20.689888633988062,19.74178695678711,19.74178695678711,11900
2022-09-22,19.670902668220332,20.12634602062452,19.670902668220332,20.05191421508789,7600
2022-09-23,19.67090397240928,19.67090397240928,19.21102925975165,19.608877182006836,10100
2022-09-26,19.369636892327335,19.848117423827667,19.369636892327335,19.4343204498291,5100
2022-09-27,19.83925652878616,19.900396036663395,19.066597885713207,19.202167510986328,6900
2022-09-28,19.26242097328828,20.08647254509599,19.26242097328828,19.970396041870117,20900
2022-09-29,19.40507762221118,19.40507762221118,18.83001374763299,19.195077896118164,4400
2022-09-30,19.01520692424545,19.58141162373294,18.63419532775879,18.63419532775879,6000
2022-10-03,19.024066745917892,19.57343506102374,18.988624555619868,19.475080490112305,4000
2022-10-04,20.122800770500582,20.38419346102712,20.078497612129503,20.335460662841797,13000
2022-10-05,19.874700029966665,20.42938354008634,19.573433826182086,20.270776748657227,8500
2022-10-06,20.122801526401684,20.645586927092886,20.122801526401684,20.317739486694336,6100
2022-10-07,19.794953653343047,19.954447730075604,19.37849821191918,19.47596549987793,12400
2022-10-10,19.529132791747404,19.529132791747404,19.103814658363305,19.219005584716797,5400
2022-10-11,19.112674005674265,19.44938409558851,18.82912973420364,19.006345748901367,7100
2022-10-12,19.06837136125101,19.405079770188205,19.06837136125101,19.139257431030273,2100
2022-10-13,18.253182841737992,19.692172085078987,18.253182841737992,19.59558868408203,18600
2022-10-14,19.892422703066536,19.892422703066536,18.855712890625,18.855712890625,15600
2022-10-17,19.502545453973035,20.02444517418463,19.502545453973035,19.830392837524414,12100
2022-10-18,20.805079942305213,20.813940911870127,19.848117200037294,19.996091842651367,44400
2022-10-19,19.7639404375657,20.05988972149573,19.653180853575808,19.71875,6000
2022-10-20,20.158246569247552,20.48343725844976,19.83571434020996,19.83571434020996,10200
2022-10-21,19.467106678471126,20.15470314025879,19.325334525742047,20.15470314025879,13700
2022-10-24,20.007611278086838,20.619004657792008,19.867612015056377,20.548118591308594,11300
2022-10-25,20.77849552487841,21.239254040921537,20.68988753292735,21.138242721557617,61200
2022-10-26,18.74938415565993,19.192422536824022,18.22659873068171,18.236345291137695,93100
2022-10-27,18.155712029923716,18.332928052288544,17.35824330939649,17.473432540893555,53700
2022-10-28,17.455714176251433,18.660777512307344,17.455714176251433,18.58989143371582,49100
2022-10-31,18.37723018926746,18.37723018926746,17.98292633602795,18.06621742248535,39300
2022-11-01,18.448116514817215,18.448116514817215,16.9240652082239,16.932926177978516,45700
2022-11-02,16.932924948954398,17.101278291901174,15.940518379211426,15.940518379211426,51800
2022-11-03,15.763301994563497,15.807605144238732,14.948111534118654,14.948111534118652,83700
2022-11-04,15.506340339395033,15.807606515479266,15.04558010655362,15.791657447814941,40700
2022-11-07,16.020266795788345,16.40128005022725,15.914824127345433,16.348115921020508,34200
2022-11-08,16.409257898203148,16.817739755754406,16.108878886514304,16.422550201416016,10500
2022-11-09,16.321535076897323,16.508497677837614,16.01140785217285,16.01140785217285,14200
2022-11-10,17.349384819110405,17.889004963349855,17.18989071419619,17.792423248291016,49800
2022-11-11,18.005079075842524,18.65191469004983,17.89875081353688,18.465839385986328,69600
2022-11-14,18.084825433761978,18.554446696349753,18.00596398498908,18.2939395904541,24500
2022-11-15,19.041789618434574,19.555714078348338,18.696220218336947,19.071916580200195,21700
2022-11-16,18.96204081739451,19.405079162146986,18.873432810432583,19.192420959472656,14500
2022-11-17,18.61647264152705,19.298752141753578,18.589889730718923,19.033815383911133,32900
2022-11-18,19.050649381057273,19.135713340635622,18.50128107388533,18.767105102539062,11600
2022-11-21,18.784825489242124,18.979761742090837,18.182293102182562,18.250520706176758,11700
2022-11-22,18.253181831077036,18.678498275787135,17.968750254511313,18.6572322845459,6200
2022-11-23,18.660773911953353,19.10469952016336,18.660773911953353,19.0302677154541,16100
2022-11-25,19.050649381057273,19.050649381057273,18.767105102539062,18.767105102539062,8700
2022-11-28,18.519000476035806,18.74938059327577,18.244317205119962,18.386089324951172,10000
2022-11-29,18.235457854775067,18.235457854775067,17.810141457534495,18.10254669189453,12400
2022-11-30,17.978494401155086,19.714318075809967,17.89874737471872,19.706342697143555,28100
2022-12-01,19.75951101330045,20.09622112753266,19.564574735099946,19.751537322998047,19600
2022-12-02,19.112677496949168,19.644323948099977,19.112677496949168,19.57786750793457,15300
2022-12-05,19.281027014497017,19.767482878501898,19.174697078895708,19.30672264099121,14500
2022-12-06,19.316471620527437,19.316471620527437,18.430394909676508,18.542041778564453,9800
2022-12-07,18.448115699628026,18.448115699628026,17.95279883561522,17.96254539489746,6600
2022-12-08,17.880141514589194,17.934191230398902,17.58862187700026,17.632925033569336,30500
2022-12-09,17.552294243690998,17.721534888354324,17.3555850982666,17.3555850982666,29900
2022-12-12,17.287353485938326,17.54431480352639,17.029504888490397,17.476974487304688,100600
2022-12-13,18.784825525486255,19.20216652957914,18.02722871055744,18.113178253173828,28600
2022-12-14,18.022797222378564,18.403810410559785,17.721531059168154,17.969633102416992,38300
2022-12-15,17.420272288763694,17.49115837548069,16.591790833372993,16.771663665771484,17800
2022-12-16,16.808880363276113,16.862046201008695,16.48103281421412,16.644956588745117,17400
2022-12-19,16.53064902226088,16.658243284678317,16.0911546693877,16.10001564025879,10800
2022-12-20,16.010023803765655,16.287119392439344,15.931618127274197,16.255043029785156,8100
2022-12-21,16.21583920376849,16.545500903411213,16.100010834070424,16.38512420654297,19800
2022-12-22,15.931618276768166,15.939636092949492,15.520875988176009,15.921817779541016,20600
2022-12-23,15.966368172896457,16.359290499383192,15.859449781596245,16.272865295410156,14200
2022-12-27,16.144564615260585,16.144564615260585,15.725802765069965,15.743622779846191,12600
2022-12-28,15.725802628402286,15.948547712938892,15.418415023529418,15.423761367797852,39700
2022-12-29,15.672342453403678,16.171290908653177,15.672342453403678,16.02873420715332,39400
2022-12-30,15.645612894519164,16.00200465874546,15.592154554737716,15.993096351623535,23100
2023-01-03,16.34057980076238,16.72370162424206,16.108924705183735,16.232770919799805,16900
2023-01-04,16.376213838954488,16.376213838954488,15.748072923056021,15.949434280395508,59600
