date,Open,High,Low,Close,Volume
2014-01-02,8618.599609375,8632.8095703125,8587.5400390625,8612.5400390625,2537600
2014-01-03,8584.740234375,8584.740234375,8537.8603515625,8546.5400390625,2539700
2014-01-06,8553.0,8568.240234375,8488.6396484375,8500.009765625,2640100
2014-01-07,8515.3603515625,8547.1904296875,8512.2998046875,8512.2998046875,2598900
2014-01-08,8548.6103515625,8587.080078125,8548.6103515625,8556.009765625,3206300
2014-01-09,8555.7998046875,8569.1103515625,8506.01953125,8514.6796875,3819600
2014-01-10,8559.1796875,8559.1796875,8521.5,8529.349609375,2730100
2014-01-13,8587.490234375,8607.23046875,8558.9599609375,8566.2001953125,2662700
2014-01-14,8545.4599609375,8568.3095703125,8523.4599609375,8548.1396484375,2289900
2014-01-15,8567.8095703125,8619.5595703125,8567.8095703125,8602.5498046875,2869000
2014-01-16,8653.5400390625,8668.9501953125,8610.240234375,8612.1103515625,2832700
2014-01-17,8628.490234375,8628.8603515625,8580.490234375,8596.0,2288800
2014-01-20,8595.58984375,8636.2099609375,8584.5,8621.5595703125,2277900
2014-01-21,8639.7099609375,8650.1396484375,8599.900390625,8599.900390625,2478200
2014-01-22,8598.98046875,8633.5703125,8596.990234375,8625.2998046875,2141700
2014-01-23,8644.5595703125,8647.8701171875,8595.099609375,8595.099609375,2056700
2014-01-24,8581.490234375,8608.6396484375,8577.1396484375,8598.3095703125,1936800
2014-01-27,8519.48046875,8519.48046875,8442.1904296875,8462.5703125,2605100
2014-02-05,8290.169921875,8313.830078125,8230.4599609375,8264.48046875,3156100
2014-02-06,8286.16015625,8333.5595703125,8284.76953125,8311.009765625,2451100
2014-02-07,8383.990234375,8409.0302734375,8356.9296875,8387.349609375,2427200
2014-02-10,8416.419921875,8447.01953125,8391.9501953125,8391.9501953125,2048200
2014-02-11,8413.8603515625,8439.330078125,8401.5400390625,8430.5595703125,1955500
2014-02-12,8471.509765625,8510.8701171875,8471.509765625,8510.8701171875,2388700
2014-02-13,8506.2197265625,8511.01953125,8467.7001953125,8467.7001953125,2100200
2014-02-14,8524.5400390625,8566.990234375,8508.240234375,8513.6796875,2340800
2014-02-17,8537.830078125,8558.5,8512.599609375,8519.5498046875,1889000
2014-02-18,8530.8095703125,8556.23046875,8506.0595703125,8556.23046875,1903400
2014-02-19,8565.0595703125,8577.009765625,8543.150390625,8577.009765625,2203700
2014-02-20,8555.26953125,8567.5,8513.080078125,8524.6201171875,2399900
2014-02-21,8571.2900390625,8612.080078125,8571.2900390625,8601.8603515625,2588600
2014-02-24,8603.6103515625,8612.2099609375,8541.650390625,8560.6103515625,2464800
2014-02-25,8581.1396484375,8598.73046875,8564.509765625,8575.6201171875,2395800
2014-02-26,8569.0400390625,8626.6796875,8563.8701171875,8600.8603515625,2598300
2014-02-27,8626.509765625,8647.900390625,8615.41015625,8639.580078125,2515200
2014-03-03,8627.150390625,8628.0498046875,8545.240234375,8601.98046875,2549200
2014-03-04,8583.580078125,8595.58984375,8554.5400390625,8554.5400390625,2380400
2014-03-05,8622.1904296875,8652.2197265625,8622.1904296875,8632.9296875,2453300
2014-03-06,8660.2900390625,8719.169921875,8660.2900390625,8713.7900390625,2719200
2014-03-07,8754.740234375,8787.6201171875,8698.599609375,8713.9599609375,3139500
2014-03-10,8706.4296875,8712.8798828125,8651.5400390625,8665.240234375,2100000
2014-03-11,8694.9599609375,8716.3095703125,8684.6298828125,8702.330078125,2194700
2014-03-12,8671.400390625,8684.73046875,8651.990234375,8684.73046875,2232300
2014-03-13,8737.8095703125,8768.66015625,8732.150390625,8747.7900390625,2708000
2014-03-14,8697.73046875,8709.5595703125,8677.8095703125,8687.6298828125,2247300
2014-03-17,8697.259765625,8708.400390625,8662.490234375,8700.099609375,2240400
2014-03-18,8747.3798828125,8759.5498046875,8713.509765625,8731.9404296875,2490300
2014-03-19,8745.01953125,8749.7998046875,8682.75,8689.4599609375,2362300
2014-03-20,8638.58984375,8638.58984375,8580.400390625,8597.330078125,2381800
2014-03-21,8642.8203125,8642.8203125,8562.5703125,8577.169921875,2469800
2014-03-24,8540.26953125,8605.3798828125,8508.009765625,8605.3798828125,1978400
2014-03-25,8589.1904296875,8689.2998046875,8589.1904296875,8689.2998046875,2018100
2014-03-26,8741.0302734375,8746.7099609375,8717.7900390625,8737.26953125,2308500
2014-03-27,8737.5595703125,8780.419921875,8723.8203125,8779.5703125,2333300
2014-03-28,8779.91015625,8812.41015625,8751.0703125,8774.6396484375,2284900
2014-03-31,8802.9296875,8849.2802734375,8769.9697265625,8849.2802734375,2044700
2014-04-01,8847.33984375,8873.150390625,8826.16015625,8873.150390625,2291600
2014-04-02,8906.51953125,8922.7900390625,8883.1396484375,8905.4501953125,2439600
2014-04-03,8902.9404296875,8913.740234375,8871.16015625,8888.5400390625,2584100
2014-04-07,8844.91015625,8876.4404296875,8828.58984375,8876.4404296875,2350400
2014-04-08,8878.8798828125,8899.1201171875,8860.7001953125,8888.25,2079300
2014-04-09,8912.3896484375,8936.5703125,8912.3896484375,8930.5703125,2341700
2014-04-10,8964.33984375,8978.51953125,8898.2998046875,8948.099609375,2782700
2014-04-11,8900.1298828125,8909.9697265625,8848.240234375,8908.0498046875,2296800
2014-04-14,8897.23046875,8899.509765625,8852.66015625,8857.419921875,1785900
2014-04-15,8898.650390625,8918.9404296875,8889.4404296875,8916.7099609375,2081400
2014-04-16,8921.0703125,8968.5595703125,8894.2900390625,8923.8203125,2175300
2014-04-17,8942.23046875,8962.66015625,8921.5595703125,8944.16015625,2287200
2014-04-18,8994.76953125,9002.7001953125,8945.5595703125,8966.66015625,1853200
2014-04-21,8961.51953125,8965.580078125,8938.4697265625,8951.1904296875,1811600
2014-04-22,8956.2197265625,8989.0595703125,8955.1904296875,8974.7099609375,2187000
2014-04-23,9009.58984375,9022.2802734375,8947.8603515625,8956.919921875,2615700
2014-04-24,8968.8203125,8971.9404296875,8926.5498046875,8945.4501953125,2391300
2014-04-25,8945.8095703125,8951.0595703125,8749.509765625,8774.1201171875,3379600
2014-04-28,8680.1396484375,8825.9296875,8671.650390625,8809.7099609375,2347800
2014-04-29,8845.599609375,8884.48046875,8833.3701171875,8872.1103515625,2084300
2014-04-30,8885.7001953125,8890.08984375,8791.4404296875,8791.4404296875,2414300
2014-05-02,8846.8603515625,8875.900390625,8839.919921875,8867.3203125,2118600
2014-05-05,8895.8701171875,8911.080078125,8844.4501953125,8870.4296875,1935700
2014-05-06,8888.4501953125,8927.3896484375,8853.7197265625,8912.3896484375,2300600
2014-05-07,8903.7197265625,8911.0302734375,8856.98046875,8893.2197265625,2352500
2014-05-08,8925.2099609375,8941.4599609375,8891.740234375,8930.900390625,2466100
2014-05-09,8943.1396484375,8945.6298828125,8878.3203125,8889.6904296875,2428800
2014-05-12,8893.7197265625,8898.3095703125,8803.4296875,8808.6103515625,2068600
2014-05-13,8865.6103515625,8886.66015625,8809.0595703125,8817.9404296875,2167800
2014-05-14,8842.0498046875,8875.16015625,8812.1904296875,8875.16015625,2097100
2014-05-15,8852.919921875,8880.650390625,8839.4404296875,8880.650390625,1708000
2014-05-16,8857.1201171875,8896.7197265625,8816.919921875,8888.4501953125,1797600
2014-05-19,8901.5400390625,8912.349609375,8877.4599609375,8899.900390625,1798700
