date,BZ=F,CL=F,DX-Y.NYB,SPY,USO,XLE,^OVX,^TNX,^VIX
2007-02-09,,59.88999938964844,84.87000274658203,143.94000244140625,399.9200134277344,29.19499969482422,,4.783999919891357,11.100000381469727
2007-02-12,,57.810001373291016,85.1500015258789,143.4499969482422,386.9599914550781,28.790000915527344,,4.803999900817871,11.609999656677246
2007-02-13,,59.060001373291016,84.7300033569336,144.66000366210938,394.8800048828125,29.209999084472656,,4.814000129699707,10.34000015258789
2007-02-14,,58.0,84.19999694824219,145.61000061035156,387.6000061035156,29.21500015258789,,4.730000019073486,10.229999542236328
2007-02-15,,57.9900016784668,84.01000213623047,145.8000030517578,386.79998779296875,28.9950008392334,,4.705999851226807,10.220000267028809
2007-02-16,,59.38999938964844,84.08999633789062,145.72999572753906,394.79998779296875,29.0,,4.690000057220459,10.020000457763672
2007-02-20,,58.06999969482422,84.19000244140625,146.0399932861328,389.3599853515625,28.674999237060547,,4.679999828338623,10.239999771118164
2007-02-21,,60.06999969482422,84.20999908447266,145.97999572753906,398.8800048828125,28.989999771118164,,4.691999912261963,10.199999809265137
2007-02-22,,60.95000076293945,84.31999969482422,145.8699951171875,402.6400146484375,29.25,,4.730000019073486,10.180000305175781
2007-02-23,,61.13999938964844,84.06999969482422,145.3000030517578,403.67999267578125,29.325000762939453,,4.677999973297119,10.579999923706055
2007-02-26,,61.38999938964844,83.93000030517578,145.1699981689453,407.20001220703125,29.5,,4.63100004196167,11.149999618530273
2007-02-27,,61.459999084472656,83.4800033569336,139.5,399.6000061035156,28.325000762939453,,4.513000011444092,18.309999465942383
2007-02-28,,61.790000915527344,83.56999969482422,140.92999267578125,409.44000244140625,28.450000762939453,,4.550000190734863,15.420000076293945
2007-03-01,,62.0,83.68000030517578,140.50999450683594,409.9200134277344,28.360000610351562,,4.556000232696533,15.819999694824219
2007-03-02,,61.63999938964844,83.73999786376953,138.6699981689453,408.0799865722656,28.024999618530273,,4.514999866485596,18.610000610351562
2007-03-05,,60.06999969482422,84.1500015258789,137.35000610351562,396.9599914550781,27.700000762939453,,4.51800012588501,19.6299991607666
2007-03-06,,60.689998626708984,84.06999969482422,139.6999969482422,402.55999755859375,28.225000381469727,,4.5279998779296875,15.960000038146973
2007-03-07,,61.81999969482422,83.77999877929688,139.55999755859375,410.32000732421875,28.575000762939453,,4.497000217437744,15.239999771118164
2007-03-08,,61.63999938964844,84.0999984741211,140.74000549316406,410.32000732421875,28.825000762939453,,4.508999824523926,14.289999961853027
2007-03-09,,60.04999923706055,84.23999786376953,140.77999877929688,400.8800048828125,28.700000762939453,,4.589000225067139,14.09000015258789
2007-03-12,,58.90999984741211,83.86000061035156,140.99000549316406,394.79998779296875,28.65999984741211,,4.552999973297119,13.989999771118164
2007-03-13,,57.93000030517578,83.7300033569336,138.25,391.5199890136719,28.274999618530273,,4.494999885559082,18.1299991607666
2007-03-14,,58.15999984741211,83.61000061035156,139.27999877929688,393.1199951171875,28.600000381469727,,4.521999835968018,17.270000457763672
2007-03-15,,57.54999923706055,83.68000030517578,139.47000122070312,389.3599853515625,28.594999313354492,,4.535999774932861,16.43000030517578
2007-03-16,,57.11000061035156,83.2300033569336,138.52999877929688,387.3599853515625,28.19499969482422,,4.545000076293945,16.790000915527344
2007-03-19,,56.59000015258789,83.38999938964844,140.1999969482422,389.6000061035156,28.645000457763672,,4.571000099182129,14.59000015258789
2007-03-20,,56.72999954223633,83.11000061035156,140.97000122070312,387.67999267578125,28.850000381469727,,4.546999931335449,13.270000457763672
2007-03-21,,59.61000061035156,82.7699966430664,143.2899932861328,390.3999938964844,29.3700008392334,,4.51800012588501,12.1899995803833
2007-03-22,,61.689998626708984,83.08999633789062,143.17999267578125,401.44000244140625,29.959999084472656,,4.589000225067139,12.930000305175781
2007-03-23,,62.279998779296875,83.27999877929688,143.38999938964844,404.55999755859375,30.110000610351562,,4.61299991607666,12.949999809265137
2007-03-26,,62.90999984741211,83.08000183105469,143.1999969482422,409.3599853515625,30.31999969482422,,4.586999893188477,13.15999984741211
2007-03-27,,62.93000030517578,83.01000213623047,142.86000061035156,409.6000061035156,30.375,,4.611999988555908,13.479999542236328
2007-03-28,,64.08000183105469,83.02999877929688,141.82000732421875,416.0,30.3700008392334,,4.619999885559082,14.979999542236328
2007-03-29,,66.02999877929688,83.08999633789062,141.97000122070312,428.9599914550781,30.559999465942383,,4.631999969482422,15.140000343322754
2007-03-30,,65.87000274658203,82.93000030517578,142.0,426.79998779296875,30.139999389648438,,4.6479997634887695,14.640000343322754
2007-04-02,,65.94000244140625,82.87000274658203,142.16000366210938,428.4800109863281,30.434999465942383,,4.642000198364258,14.529999732971191
2007-04-03,,64.63999938964844,83.1500015258789,143.69000244140625,419.67999267578125,30.625,,4.664000034332275,13.460000038146973
2007-04-04,,64.37999725341797,82.95999908447266,143.85000610351562,418.6400146484375,30.674999237060547,,4.6519999504089355,13.239999771118164
2007-04-05,,64.27999877929688,82.68000030517578,144.24000549316406,416.0799865722656,30.875,,4.673999786376953,13.229999542236328
2007-04-09,,61.5099983215332,83.0999984741211,144.44000244140625,402.79998779296875,30.760000228881836,,4.744999885559082,13.140000343322754
2007-04-10,,61.88999938964844,82.69999694824219,144.61000061035156,404.8800048828125,31.225000381469727,,4.723999977111816,12.680000305175781
2007-04-11,,62.0099983215332,82.66999816894531,144.02000427246094,403.67999267578125,31.03499984741211,,4.738999843597412,13.489999771118164
2007-04-12,,63.849998474121094,82.37000274658203,144.66000366210938,413.20001220703125,31.510000228881836,,4.736999988555908,12.710000038146973
2007-04-13,,63.630001068115234,82.12999725341797,145.32000732421875,412.1600036621094,31.524999618530273,,4.761000156402588,12.199999809265137
2007-04-16,,63.61000061035156,82.06999969482422,146.6999969482422,409.6000061035156,31.709999084472656,,4.735000133514404,11.979999542236328
2007-04-17,,63.099998474121094,81.83000183105469,147.08999633789062,402.32000732421875,31.530000686645508,,4.688000202178955,12.140000343322754
2007-04-18,,63.130001068115234,81.73999786376953,147.27000427246094,401.1199951171875,31.420000076293945,,4.6539998054504395,12.420000076293945
2007-04-19,,61.83000183105469,81.63999938964844,147.22999572753906,393.760009765625,30.979999542236328,,4.670000076293945,12.539999961853027
2007-04-20,,63.380001068115234,81.63999938964844,148.6199951171875,400.3999938964844,31.549999237060547,,4.671999931335449,12.069999694824219
2007-04-23,,65.88999938964844,81.73999786376953,148.05999755859375,409.760009765625,31.584999084472656,,4.650000095367432,13.039999961853027
2007-04-24,,64.58000183105469,81.55000305175781,148.1199951171875,403.1199951171875,31.489999771118164,,4.622000217437744,13.119999885559082
2007-04-25,,65.83999633789062,81.43000030517578,149.47999572753906,410.55999755859375,32.08000183105469,,4.645999908447266,13.210000038146973
2007-04-26,,65.05999755859375,81.75,149.64999389648438,407.5199890136719,32.06999969482422,,4.684000015258789,12.789999961853027
2007-04-27,,66.45999908447266,81.52999877929688,149.52999877929688,414.7200012207031,32.064998626708984,,4.697999954223633,12.449999809265137
2007-04-30,,65.70999908447266,81.44999694824219,148.2899932861328,409.9200134277344,31.684999465942383,,4.630000114440918,14.220000267028809
2007-05-01,,64.4000015258789,81.5999984741211,148.6699981689453,402.8800048828125,31.825000762939453,,4.642000198364258,13.510000228881836
2007-05-02,,63.68000030517578,81.73999786376953,149.5399932861328,396.7200012207031,32.09000015258789,,4.645999908447266,13.079999923706055
2007-05-03,,63.189998626708984,81.94999694824219,150.35000610351562,394.239990234375,32.349998474121094,,4.673999786376953,13.09000015258789
2007-05-04,,61.93000030517578,81.73999786376953,150.9199981689453,386.3999938964844,32.32500076293945,,4.639999866485596,12.90999984741211
2007-05-07,,61.470001220703125,81.68000030517578,150.9499969482422,384.4800109863281,32.40999984741211,,4.636000156402588,13.149999618530273
2007-05-08,,62.2599983215332,81.94000244140625,150.75,389.1199951171875,32.415000915527344,,4.633999824523926,13.210000038146973
2007-05-09,,61.54999923706055,82.0199966430664,151.16000366210938,384.0799865722656,32.400001525878906,,4.668000221252441,12.880000114440918
2007-05-10,,61.810001373291016,82.29000091552734,149.5800018310547,385.20001220703125,31.875,27.09000015258789,4.6479997634887695,13.600000381469727
2007-05-11,,62.369998931884766,82.12000274658203,150.86000061035156,388.55999755859375,32.60499954223633,26.40999984741211,4.670000076293945,12.949999809265137
2007-05-14,,62.459999084472656,82.06999969482422,150.52999877929688,388.4800109863281,32.6150016784668,27.229999542236328,4.690000057220459,13.960000038146973
2007-05-15,,63.16999816894531,81.75,150.57000732421875,391.9200134277344,32.724998474121094,27.889999389648438,4.711999893188477,14.010000228881836
2007-05-16,,62.54999923706055,82.16000366210938,151.60000610351562,388.239990234375,32.849998474121094,27.06999969482422,4.708000183105469,13.5
2007-05-17,,64.86000061035156,82.31999969482422,151.3000030517578,401.2799987792969,33.375,24.860000610351562,4.75600004196167,13.510000228881836
2007-05-18,,64.94000244140625,82.19999694824219,152.6199951171875,400.79998779296875,33.915000915527344,24.709999084472656,4.803999900817871,12.760000228881836
2007-05-21,,66.2699966430664,82.36000061035156,152.5399932861328,406.55999755859375,34.20000076293945,24.670000076293945,4.788000106811523,13.300000190734863
2007-05-22,,64.97000122070312,82.38999938964844,152.4199981689453,399.3599853515625,33.880001068115234,26.030000686645508,4.830999851226807,13.0600004196167
2007-05-23,,65.7699966430664,82.30999755859375,152.44000244140625,401.3599853515625,33.95000076293945,26.350000381469727,4.859000205993652,13.239999771118164
2007-05-24,,64.18000030517578,82.41000366210938,151.05999755859375,391.44000244140625,33.33000183105469,26.6299991607666,4.85699987411499,14.079999923706055
2007-05-25,,65.19999694824219,82.33000183105469,151.69000244140625,396.0,33.849998474121094,25.809999465942383,4.861000061035156,13.34000015258789
2007-05-29,,63.150001525878906,82.30999755859375,152.24000549316406,387.20001220703125,33.625,27.829999923706055,4.881999969482422,13.529999732971191
2007-05-30,,63.4900016784668,82.43000030517578,153.47999572753906,385.67999267578125,34.33000183105469,28.610000610351562,4.877999782562256,12.829999923706055
2007-05-31,,64.01000213623047,82.30000305175781,153.32000732421875,391.67999267578125,34.150001525878906,28.440000534057617,4.889999866485596,13.050000190734863
2007-06-01,,65.08000183105469,82.31999969482422,154.0800018310547,395.67999267578125,34.459999084472656,27.389999389648438,4.955999851226807,12.779999732971191
2007-06-04,,66.20999908447266,82.05999755859375,154.10000610351562,402.79998779296875,35.0,27.360000610351562,4.928999900817871,13.289999961853027
2007-06-05,,65.61000061035156,81.88999938964844,153.49000549316406,400.1600036621094,34.875,26.700000762939453,4.97599983215332,13.630000114440918
2007-06-06,,65.95999908447266,81.9000015258789,151.83999633789062,402.4800109863281,34.43000030517578,25.940000534057617,4.96999979019165,14.869999885559082
2007-06-07,,66.93000030517578,82.29000091552734,149.10000610351562,405.20001220703125,33.81999969482422,26.110000610351562,5.098999977111816,17.059999465942383
2007-06-08,,64.76000213623047,82.69000244140625,151.0399932861328,392.4800109863281,33.959999084472656,26.510000228881836,5.118000030517578,14.84000015258789
2007-06-11,,65.97000122070312,82.70999908447266,151.3000030517578,398.7200012207031,34.220001220703125,25.989999771118164,5.13700008392334,14.710000038146973
2007-06-12,,65.3499984741211,82.88999938964844,149.64999389648438,396.4800109863281,33.79999923706055,25.809999465942383,5.248000144958496,16.670000076293945
2007-06-13,,66.26000213623047,83.04000091552734,151.88999938964844,400.7200012207031,34.474998474121094,26.06999969482422,5.199999809265137,14.729999542236328
2007-06-14,,67.6500015258789,83.12999725341797,152.86000061035156,408.79998779296875,35.05500030517578,26.350000381469727,5.2170000076293945,13.640000343322754
2007-06-15,,68.0,82.8499984741211,153.07000732421875,412.239990234375,35.4900016784668,26.40999984741211,5.171000003814697,13.9399995803833
2007-06-18,,69.08999633789062,82.70999908447266,152.88999938964844,417.1199951171875,35.529998779296875,27.149999618530273,5.142000198364258,13.420000076293945
2007-06-19,,69.0999984741211,82.54000091552734,153.27000427246094,416.9599914550781,35.56999969482422,26.719999313354492,5.085999965667725,12.850000381469727
2007-06-20,,68.19000244140625,82.5199966430664,151.13999938964844,412.3999938964844,34.53499984741211,27.139999389648438,5.123000144958496,14.670000076293945
2007-06-21,,68.6500015258789,82.7300033569336,151.97999572753906,412.79998779296875,35.224998474121094,28.0,5.163000106811523,14.210000038146973
2007-06-22,,69.13999938964844,82.33999633789062,150.5500030517578,415.1199951171875,34.875,28.15999984741211,5.138000011444092,15.75
2007-06-25,,69.18000030517578,82.31999969482422,149.8300018310547,415.67999267578125,34.595001220703125,28.010000228881836,5.078000068664551,16.649999618530273
2007-06-26,,67.7699966430664,82.29000091552734,148.2899932861328,408.9599914550781,33.849998474121094,27.790000915527344,5.10099983215332,18.889999389648438
2007-06-27,,68.97000122070312,82.31999969482422,150.39999389648438,415.0400085449219,34.375,28.059999465942383,5.070000171661377,15.529999732971191
2007-06-28,,69.56999969482422,82.33000183105469,150.3800048828125,419.760009765625,34.375,27.950000762939453,5.118000030517578,15.539999961853027
2007-06-29,,70.68000030517578,81.91999816894531,150.42999267578125,424.0,34.494998931884766,27.440000534057617,5.0329999923706055,16.229999542236328
2007-07-02,,71.08999633789062,81.38999938964844,151.7899932861328,428.239990234375,35.10499954223633,27.520000457763672,4.998000144958496,15.399999618530273
2007-07-03,,71.41000366210938,81.43000030517578,152.33999633789062,428.32000732421875,35.375,27.450000762939453,5.050000190734863,14.920000076293945
2007-07-05,,71.80999755859375,81.54000091552734,152.17999267578125,433.20001220703125,35.290000915527344,27.329999923706055,5.144000053405762,15.479999542236328
2007-07-06,,72.80999755859375,81.45999908447266,152.97999572753906,437.44000244140625,35.77000045776367,27.399999618530273,5.195000171661377,14.720000267028809
2007-07-09,,72.19000244140625,81.43000030517578,153.10000610351562,434.79998779296875,36.10499954223633,28.25,5.158999919891357,15.15999984741211
2007-07-10,,72.80999755859375,80.86000061035156,150.9199981689453,437.760009765625,35.78499984741211,27.3700008392334,5.038000106811523,17.56999969482422
2007-07-11,,72.55999755859375,80.7300033569336,151.99000549316406,437.2799987792969,35.91999816894531,27.690000534057617,5.079999923706055,16.639999389648438
2007-07-12,,72.5,80.63999938964844,154.38999938964844,437.9200134277344,36.6150016784668,27.350000381469727,5.116000175476074,15.539999961853027
2007-07-13,,73.93000030517578,80.58000183105469,154.85000610351562,444.32000732421875,36.974998474121094,27.059999465942383,5.10699987411499,15.149999618530273
2007-07-16,,74.1500015258789,80.5199966430664,154.8300018310547,446.0799865722656,36.5,28.0,5.040999889373779,15.59000015258789
2007-07-17,,74.0199966430664,80.54000091552734,154.75,445.1199951171875,36.025001525878906,27.459999084472656,5.078000068664551,15.630000114440918
2007-07-18,,75.05000305175781,80.41999816894531,154.47000122070312,452.6400146484375,36.84000015258789,27.90999984741211,5.010000228881836,16.0
2007-07-19,,75.91999816894531,80.41999816894531,155.07000732421875,456.6400146484375,37.17499923706055,27.399999618530273,5.0279998779296875,15.229999542236328
2007-07-20,,75.56999969482422,80.29000091552734,153.5,456.0,37.0,26.690000534057617,4.955999851226807,16.950000762939453
2007-07-23,,74.88999938964844,80.3499984741211,153.97000122070312,451.0400085449219,37.150001525878906,27.09000015258789,4.964000225067139,16.809999465942383
2007-07-24,,73.55999755859375,80.08000183105469,151.3000030517578,441.2799987792969,36.07500076293945,27.420000076293945,4.943999767303467,18.549999237060547
2007-07-25,,75.87999725341797,80.6500015258789,151.61000061035156,459.5199890136719,36.650001525878906,26.84000015258789,4.9039998054504395,18.100000381469727
2007-07-26,,74.94999694824219,80.44999694824219,148.02000427246094,449.760009765625,35.27000045776367,27.790000915527344,4.7769999504089355,20.739999771118164
2007-07-27,,77.0199966430664,80.94999694824219,145.11000061035156,461.9200134277344,34.25,27.25,4.788000106811523,24.170000076293945
2007-07-30,75.73999786376953,76.83000183105469,80.8499984741211,147.3800048828125,460.0,34.84000015258789,30.15999984741211,4.803999900817871,20.8700008392334
2007-07-31,77.05000305175781,78.20999908447266,80.7699966430664,145.72000122070312,468.239990234375,34.5,30.690000534057617,4.770999908447266,23.520000457763672
2007-08-01,75.3499984741211,76.52999877929688,80.87000274658203,146.42999267578125,462.0799865722656,34.40999984741211,29.729999542236328,4.758999824523926,23.670000076293945
2007-08-02,75.76000213623047,76.86000061035156,80.70999908447266,147.60000610351562,461.6000061035156,34.17499923706055,29.68000030517578,4.752999782562256,21.219999313354492
2007-08-03,74.75,75.4800033569336,80.18000030517578,143.8000030517578,451.5199890136719,33.060001373291016,29.31999969482422,4.699999809265137,25.15999984741211
2007-08-06,71.16999816894531,72.05999755859375,80.25,146.2100067138672,433.6000061035156,33.25,32.4900016784668,4.730999946594238,22.940000534057617
2007-08-07,71.80000305175781,72.41999816894531,80.4800033569336,147.77000427246094,434.8800048828125,34.029998779296875,29.479999542236328,4.743000030517578,21.559999465942383
2007-08-08,70.98999786376953,72.1500015258789,80.33999633789062,149.8300018310547,434.1600036621094,34.67499923706055,27.06999969482422,4.860000133514404,21.450000762939453
2007-08-09,70.20999908447266,71.58999633789062,80.73999786376953,145.38999938964844,430.239990234375,33.68000030517578,29.729999542236328,4.789999961853027,26.479999542236328
2007-08-10,70.38999938964844,71.47000122070312,80.68000030517578,144.7100067138672,429.1199951171875,33.86000061035156,30.8700008392334,4.776000022888184,28.299999237060547
2007-08-13,70.2300033569336,71.62000274658203,81.05000305175781,145.22999572753906,430.79998779296875,33.900001525878906,30.81999969482422,4.7779998779296875,26.56999969482422
2007-08-14,70.51000213623047,72.37999725341797,81.48999786376953,143.00999450683594,433.8399963378906,33.67499923706055,30.229999542236328,4.73199987411499,27.68000030517578
2007-08-15,71.63999938964844,73.33000183105469,81.81999969482422,141.0399932861328,441.0400085449219,32.75,31.139999389648438,4.705999851226807,30.670000076293945
2007-08-16,69.7699966430664,71.0,81.7300033569336,142.10000610351562,428.6400146484375,32.54999923706055,37.02000045776367,4.599999904632568,30.829999923706055
2007-08-17,70.44000244140625,71.9800033569336,81.43000030517578,144.7100067138672,432.239990234375,33.75,35.459999084472656,4.672999858856201,29.989999771118164
2007-08-20,69.8499984741211,71.12000274658203,81.4000015258789,144.63999938964844,428.32000732421875,33.67499923706055,34.15999984741211,4.633999824523926,26.329999923706055
2007-08-21,68.69000244140625,69.47000122070312,81.48999786376953,144.92999267578125,419.44000244140625,33.20000076293945,34.33000183105469,4.590000152587891,25.25
2007-08-22,68.69999694824219,69.26000213623047,81.25,146.64999389648438,418.79998779296875,33.599998474121094,31.93000030517578,4.619999885559082,22.889999389648438
2007-08-23,69.86000061035156,69.83000183105469,81.13999938964844,146.52000427246094,421.20001220703125,33.900001525878906,29.850000381469727,4.618000030517578,22.6200008392334
2007-08-24,70.62000274658203,71.08999633789062,80.66999816894531,148.3300018310547,429.1199951171875,34.625,28.670000076293945,4.632999897003174,20.719999313354492
2007-08-27,70.94999694824219,71.97000122070312,80.73999786376953,146.9499969482422,434.6400146484375,34.20000076293945,28.979999542236328,4.5960001945495605,22.719999313354492
2007-08-28,70.55000305175781,71.7300033569336,80.76000213623047,143.72000122070312,432.239990234375,33.375,28.809999465942383,4.53000020980835,26.299999237060547
2007-08-29,72.12999725341797,73.51000213623047,80.69999694824219,146.5399932861328,444.3999938964844,34.47999954223633,28.8799991607666,4.552999973297119,23.809999465942383
2007-08-30,71.9000015258789,73.36000061035156,80.79000091552734,146.14999389648438,444.0,34.459999084472656,28.989999771118164,4.501999855041504,25.059999465942383
2007-08-31,72.69000244140625,74.04000091552734,80.79000091552734,147.58999633789062,446.239990234375,34.915000915527344,28.860000610351562,4.5370001792907715,23.3799991607666
2007-09-04,73.91999816894531,75.08000183105469,80.87999725341797,149.0800018310547,454.0,35.54999923706055,29.489999771118164,4.558000087738037,22.780000686645508
2007-09-05,74.33999633789062,75.7300033569336,80.62000274658203,147.7899932861328,458.0799865722656,35.36000061035156,30.290000915527344,4.4730000495910645,24.579999923706055
2007-09-06,74.7699966430664,76.30000305175781,80.47000122070312,148.1300048828125,461.0400085449219,35.900001525878906,31.110000610351562,4.5,23.989999771118164
2007-09-07,75.06999969482422,76.69999694824219,79.95999908447266,146.07000732421875,462.0799865722656,35.130001068115234,31.389999389648438,4.368000030517578,26.229999542236328
2007-09-10,75.4800033569336,77.48999786376953,79.81999969482422,145.7899932861328,470.32000732421875,35.07500076293945,30.81999969482422,4.323999881744385,27.3799991607666
2007-09-11,76.37999725341797,78.2300033569336,79.69999694824219,147.49000549316406,471.67999267578125,35.67499923706055,31.299999237060547,4.363999843597412,25.270000457763672
2007-09-12,77.68000030517578,79.91000366210938,79.36000061035156,147.8699951171875,480.0,35.92499923706055,30.25,4.4079999923706055,24.959999084472656
2007-09-13,77.12000274658203,80.08999633789062,79.51000213623047,148.91000366210938,481.3599853515625,36.150001525878906,30.3700008392334,4.48199987411499,24.760000228881836
2007-09-14,76.22000122070312,79.0999984741211,79.62000274658203,148.89999389648438,478.32000732421875,36.25,29.3700008392334,4.461999893188477,24.920000076293945
2007-09-17,76.9800033569336,80.56999969482422,79.72000122070312,148.10000610351562,485.3599853515625,36.32500076293945,29.719999313354492,4.46999979019165,26.479999542236328
2007-09-18,77.58999633789062,81.51000213623047,79.20999908447266,152.4600067138672,496.3999938964844,37.42499923706055,29.770000457763672,4.480000019073486,20.350000381469727
2007-09-19,78.47000122070312,81.93000030517578,79.30000305175781,153.36000061035156,494.55999755859375,37.75,28.93000030517578,4.52400016784668,20.030000686645508
2007-09-20,79.08999633789062,83.31999969482422,78.58000183105469,152.27999877929688,501.20001220703125,37.724998474121094,30.56999969482422,4.671999931335449,20.450000762939453
2007-09-21,79.30000305175781,81.62000274658203,78.5999984741211,151.97000122070312,497.1199951171875,37.849998474121094,30.299999237060547,4.631999969482422,19.0
2007-09-24,78.91000366210938,80.94999694824219,78.52999877929688,151.69000244140625,494.55999755859375,37.779998779296875,29.190000534057617,4.624000072479248,19.3700008392334
2007-09-25,77.62000274658203,79.52999877929688,78.30999755859375,151.38999938964844,488.55999755859375,37.15999984741211,28.790000915527344,4.613999843597412,18.600000381469727
2007-09-26,77.43000030517578,80.30000305175781,78.48999786376953,152.19000244140625,493.6000061035156,37.26499938964844,28.399999618530273,4.619999885559082,17.6299991607666
2007-09-27,80.02999877929688,82.87999725341797,78.33999633789062,153.08999633789062,507.5199890136719,37.75,27.770000457763672,4.572999954223633,17.0
2007-09-28,79.16999816894531,81.66000366210938,77.72000122070312,152.5800018310547,500.3999938964844,37.400001525878906,29.31999969482422,4.578999996185303,18.0
2007-10-01,77.63999938964844,80.23999786376953,77.9000015258789,154.3000030517578,492.7200012207031,38.04999923706055,30.530000686645508,4.557000160217285,17.84000015258789
2007-10-02,77.37999725341797,80.05000305175781,78.30000305175781,154.08999633789062,493.0400085449219,37.45500183105469,30.739999771118164,4.5289998054504395,18.489999771118164
2007-10-03,77.37999725341797,79.94000244140625,78.56999969482422,153.77999877929688,490.32000732421875,37.23500061035156,30.6200008392334,4.543000221252441,18.799999237060547
2007-10-04,78.97000122070312,81.44000244140625,78.4800033569336,154.02000427246094,500.8800048828125,37.375,30.1200008392334,4.5229997634887695,18.440000534057617
2007-10-05,78.9000015258789,81.22000122070312,78.30999755859375,155.85000610351562,498.239990234375,37.55500030517578,29.56999969482422,4.639999866485596,16.90999984741211
2007-10-08,76.58000183105469,79.0199966430664,78.66999816894531,155.02000427246094,486.0799865722656,37.17499923706055,31.06999969482422,4.638000011444092,17.459999084472656
2007-10-09,77.48999786376953,80.26000213623047,78.52999877929688,156.47999572753906,491.20001220703125,37.92499923706055,30.59000015258789,4.651000022888184,16.1200008392334
2007-10-10,78.5999984741211,81.30000305175781,78.37999725341797,156.22000122070312,499.20001220703125,38.415000915527344,30.239999771118164,4.646999835968018,16.670000076293945
2007-10-11,80.1500015258789,83.08000183105469,78.08000183105469,155.47000122070312,508.7200012207031,38.224998474121094,29.200000762939453,4.658999919891357,18.8799991607666
2007-10-12,80.55000305175781,83.69000244140625,78.22000122070312,156.3300018310547,512.0,38.584999084472656,28.610000610351562,4.686999797821045,17.729999542236328
2007-10-15,82.75,86.12999725341797,78.08999633789062,155.00999450683594,527.1199951171875,38.900001525878906,28.399999618530273,4.672999858856201,19.25
2007-10-16,83.55000305175781,87.61000061035156,78.25,153.77999877929688,535.8400268554688,39.0,29.799999237060547,4.65500020980835,20.020000457763672
2007-10-17,83.12999725341797,87.4000015258789,78.12000274658203,154.25,533.0399780273438,38.75,31.65999984741211,4.546000003814697,18.540000915527344
