Date,APO,ARES,BN,BX,CG,EQH,GL,HYG,KIE,KKR,LQD,MET,PRU,SPY,XLF
2014-01-03,0.025998430254461136,,0.003624194760160071,0.024616391125878323,0.02686440856248251,,0.001936705242374881,-0.00032245231065508584,-0.002742149419901918,0.02148404951775107,0.0014859227612227244,0.011656474929940153,-0.00606013867399624,-0.00016401823042555552,0.0068992968114673925
2014-01-06,0.0030164349393233536,,-0.00619029570649865,-0.01778456298453246,0.0005568430872571195,,-0.003609210818720232,0.0021501898587974466,-0.0024260604262666963,0.007539373995149923,0.002181781289338547,-0.004274851024695492,0.003214595860049574,-0.002897821814234147,0.0009139903835078123
2014-01-07,0.02135305989812797,,-0.018167757026854803,0.008576747279721575,-0.0011125386515093982,,0.008279742097822451,0.0,0.00389113681506692,0.01063374902708536,-0.000783432141825191,-0.003919057538909532,0.003756910551888204,0.006141737520554802,0.00045630787929606953
2014-01-08,0.032391427793083016,,-0.0068725178297779355,-0.007243799600620715,0.004176693061611392,,0.00756967281248877,-0.0006437285008770166,-0.00016169490471495962,0.0046768291221064295,-0.004270519999335476,0.015364525023723097,0.0009911126313795204,0.00021781818443100676,0.0031935754166008135
2014-01-09,0.0022820803325600547,,-0.00851739418177011,0.01332455964176349,0.00998304347299972,,0.0020375144120623467,0.001503133069411966,0.005008613177803767,0.0019393097390290048,0.0022754123238679647,0.006643230936591804,0.003299155942439791,0.0006539280014186133,0.0036381240209266696
2014-01-10,0.016505047535089634,,0.004563407752109727,0.0106453281668355,0.010434343957357983,,-0.005337448476255502,0.003001436876640451,-0.0006433153063954977,0.004645838244880407,0.0054144790048684666,-0.008249296194752342,-0.005481221900132449,0.0027228168544917164,-0.0018125350387925288
2014-01-13,-0.0025197631690409006,,-0.0002670974744766186,-0.005886428481196138,-0.014945437276117968,,-0.014053661708935516,-0.0010694117405199988,-0.016084718613816773,-0.02080938522510467,0.0019111673552463238,-0.020887464993849636,-0.02424708624908234,-0.013304950039955576,-0.01497949273676169
2014-01-14,0.016559241569214178,,0.002405719560516717,-0.0006229394659357235,0.04579301165589289,,0.014901972991084866,0.0014985417871289375,0.010135480533724373,0.013380782887785436,-0.0029475245363541624,0.01170483002067102,0.012876760038285973,0.010897344664352104,0.008294526220631537
2014-01-15,-0.012976060014466606,,0.008000113920089813,0.008730621693262552,-0.024268035031708934,,0.0011490784450911562,0.002029630871950072,0.0029132654733283747,0.0,0.0002606670149729595,0.013621988495511328,0.015166737790986984,0.005390397774604816,0.011883249393177309
2014-01-16,0.008391684091471951,,0.0013228741906201602,0.004327973065947344,-0.0018925363495201353,,-0.005611151989318941,-0.00042647919145166746,-0.0033889560906757987,0.0031066369607706257,0.0023469259075277193,-0.01583207447801238,-0.007360320773105777,-0.0012998836071265174,-0.006323348835817422
2014-01-17,-0.02746204343480574,,0.0002640629930696914,0.006155353451245293,-0.029523228916633393,,-0.003334994351072651,0.00021321221322478934,-0.0037237285390309127,-0.004258265379555426,0.0011276049654209697,-0.009352574613440856,-0.0014385669362486642,-0.004229482109796234,-0.0031815587237813414
2014-01-21,0.003993093882379339,,-0.004754188240940316,0.007035944876104594,0.018978407514481432,,-0.004761025874692626,0.0012800261795924417,-0.0026006530531361705,0.020217532749768896,-0.001386234823755772,-0.005476178907913076,-0.0011081786280902062,0.002940342732994816,0.0009119180992072096
2014-01-22,-0.00227269285684506,,0.0037154421551746086,0.008201907961568278,0.015886613564407348,,0.0014220514186580324,-0.0014912840604213162,0.0022811987597461947,0.002286829711641847,-0.0024282833775673973,-0.0034175970002726652,-0.006878861520185686,0.000652096063965768,0.0004552067404017812
2014-01-23,-0.03843957189521219,,0.007932297268659738,-0.0415790351634836,-0.00835831070544868,,-0.012782585928677759,-0.0012797467335604606,-0.01739525250471252,-0.020152316307147755,0.0038257324784460867,-0.020194170701651193,-0.02234394524070038,-0.008193663124356765,-0.016393590566610605
2014-01-24,-0.04649069206672096,,-0.013378892460962688,-0.021376763019921197,-0.020119612395015918,,-0.02484939696451849,-0.006621208441254578,-0.026803780380488695,-0.04695344071331364,-0.0006928626080355826,-0.037332105308365726,-0.035996215574345514,-0.02133558004791336,-0.02268505477527938
2014-01-27,-0.014286059291925168,,-0.014889494657709501,-0.019595147868146978,-0.00887924006111318,,-0.005230813156935743,-0.00032220348689238065,-0.0030598178731684467,-0.022801890958493276,-0.0019077641666915834,-0.011917123113385997,-0.011497756140392723,-0.004919691399357329,-0.006158068247801407
2014-01-28,0.0157527538850466,,0.007556856747074736,0.019331336831919455,-0.0019596118974191112,,0.0063367479459974785,0.004408314622242893,0.010743665611240294,0.009167045700402499,0.0048642106461436185,0.014514036160611976,0.012830878462114725,0.005955162659227797,0.013345731704823782
2014-01-29,-0.018300201071991373,,-0.013196489384050936,-0.005785836065437477,0.004207686931233523,,-0.007636756759702101,-0.002997824171374286,-0.010123439098406073,-0.011147770054360295,0.001987376503358451,-0.015716650561468537,-0.0075776177815706225,-0.00960536361434372,-0.011758843602176494
2014-01-30,0.03349127039651911,,0.026746508445553596,0.042030777872910985,0.007262171052108579,,0.022006605430537007,0.001718692633608132,0.014146391408192738,0.020876714275659625,0.0005178060531141337,0.019038116365783342,0.016583147245388563,0.010600546482325335,0.014278806750856576
2014-01-31,-0.007948185833364096,,0.00877229862511042,0.016133643985014157,-0.034664444377803805,,-0.007265640674357865,-0.0003217019620093131,-0.011092156737768533,-0.013906047749133177,0.003017281429938734,-0.014664632037200698,-0.009622900739344575,-0.005858300991834042,-0.01173194500274255
2014-02-03,-0.05423735220841319,,-0.01343890681433979,-0.0485497804795344,-0.03906892251092564,,-0.03459751920776055,-0.0029962978881036273,-0.028211715219482625,-0.05474884737641772,0.006449057171264094,-0.04057091824777548,-0.04668819575356786,-0.022505192818979558,-0.025165556867994265
2014-02-04,0.03160649621942113,,-0.007478876993363914,0.02439031139538561,-0.014648964449806012,,0.005651382736217014,0.0011890701045238483,0.004197123063259811,0.028082593077985774,-0.004796555371053723,0.021267417109956277,0.0257301840528521,0.007004516883950318,0.009741837804318587
2014-02-05,-0.001579601393388752,,-0.011033235746689574,-0.0053257741264872704,-0.016080095760163116,,0.0020559706546225964,0.0,0.0034829113470147277,-0.009389823411635856,-0.0031850796310295415,-0.002092872719738903,0.002423278792559991,-0.0012545472370913968,-0.0009651345844792214
