Date,APO,ARES,BN,BX,CG,EQH,GL,HYG,KIE,KKR,LQD,MET,PRU,SPY,XLF
2014-01-16,18.83363151550293,,7.63840913772583,17.248506546020508,18.55921173095703,,46.80475616455078,48.34297180175781,16.462581634521484,18.17915153503418,74.77125549316406,31.62247657775879,53.2362174987793,149.4137420654297,14.186299324035645
2014-01-17,18.316421508789062,,7.640426158905029,17.354677200317383,18.01128387451172,,46.64866256713867,48.35327911376953,16.40127944946289,18.10173988342285,74.8555679321289,31.326725006103516,53.15963363647461,148.78179931640625,14.141164779663086
2014-01-21,18.38956069946289,,7.60410213470459,17.476783752441406,18.35310935974121,,46.42656707763672,48.4151725769043,16.358625411987305,18.46771240234375,74.75180053710938,31.155174255371097,53.10072326660156,149.21926879882812,14.154060363769531
2014-01-22,18.347766876220703,,7.632354736328125,17.620126724243164,18.644678115844727,,46.49258804321289,48.34297180175781,16.39594268798828,18.509944915771484,74.57028198242188,31.04869842529297,52.735450744628906,149.3165740966797,14.160503387451172
2014-01-23,17.642486572265625,,7.692896842956543,16.88749885559082,18.488840103149418,,45.898292541503906,48.281105041503906,16.11073112487793,18.136926651000977,74.8555679321289,30.421695709228516,51.557132720947266,148.09312438964844,13.928361892700195
2014-01-24,16.822275161743164,,7.589974403381348,16.526498794555664,18.116851806640625,,44.75774765014648,47.96142578125,15.678902626037598,17.285335540771484,74.80370330810547,29.28598976135254,49.701271057128906,144.9334716796875,13.612396240234377
2014-01-27,16.581951141357422,,7.476963520050049,16.202659606933594,17.95598793029785,,44.52362823486328,47.94597244262695,15.63092803955078,16.891197204589844,74.66099548339844,28.93698501586914,49.12981796264648,144.22044372558594,13.528570175170898
2014-01-28,16.843162536621094,,7.53346586227417,16.515878677368164,17.920801162719727,,44.805763244628906,48.15733337402344,15.798861503601074,17.046039581298828,75.02416229248047,29.356977462768555,49.760196685791016,145.0792999267578,13.709118843078612
2014-01-29,16.534929275512695,,7.434050559997559,16.420320510864258,17.996206283569336,,44.463592529296875,48.01296615600586,15.638922691345217,16.856014251708984,75.17326354980469,28.895584106445312,49.38313293457031,143.68576049804688,13.5479154586792
2014-01-30,17.08870506286621,,7.632885456085205,17.1104793548584,18.12689781188965,,45.44208526611328,48.09548568725586,15.860157012939451,17.20791244506836,75.21218872070312,29.445701599121097,50.20206069946289,145.2089080810547,13.741363525390623
2014-01-31,16.952880859375,,7.699843406677246,17.386533737182617,17.498538970947266,,45.11191940307617,48.08001327514648,15.684233665466309,16.968618392944336,75.43912506103516,29.013891220092773,49.718971252441406,144.3582305908203,13.580150604248049
2014-02-03,16.033401489257812,,7.596365928649902,16.542421340942383,16.814889907836914,,43.5511589050293,47.93595123291016,15.241754531860352,16.03960609436035,75.9256362915039,27.83677101135254,47.397682189941406,141.1094207763672,13.238398551940918
2014-02-04,16.5401611328125,,7.539553642272949,16.94589614868164,16.56856918334961,,43.79728317260742,47.992950439453125,15.305726051330566,16.490039825439453,75.56145477294922,28.428787231445312,48.61723327636719,142.0978240966797,13.367364883422852
2014-02-05,16.514034271240234,,7.4563679695129395,16.85564613342285,16.30214500427246,,43.8873291015625,47.992950439453125,15.359034538269045,16.335201263427734,75.32078552246094,28.36928939819336,48.73504638671875,141.9195556640625,13.354463577270508
2014-02-06,16.602846145629883,,7.561872959136963,16.90431022644043,17.086339950561523,,44.421573638916016,48.16395950317383,15.404342651367188,16.813779830932617,75.249267578125,28.910736083984375,48.45816802978515,143.79107666015625,13.560813903808594
2014-02-07,16.665544509887695,,7.610568046569824,16.947582244873047,17.40303611755371,,45.06990051269531,48.407508850097656,15.580280303955078,17.010845184326172,75.48338317871094,29.220130920410156,49.1416015625,145.57347106933594,13.72846794128418
2014-02-10,16.97899627685547,,7.683609485626221,17.061138153076172,17.533733367919922,,45.14792251586914,48.4385986328125,15.628254890441896,17.229021072387695,75.51590728759766,28.89288330078125,48.77630615234375,145.84078979492188,13.741363525390623
2014-02-11,16.80659294128418,,7.758679389953613,17.115211486816406,17.589031219482422,,45.33401870727539,48.5214958190918,15.852166175842283,17.067153930664062,75.35982513427734,29.60688209533691,49.80141830444336,147.4368896484375,13.883228302001951
2014-02-12,16.764802932739258,,7.866213798522949,16.980022430419922,17.367843627929688,,45.189964294433594,48.44377517700195,15.846839904785156,17.15863609313965,75.13212585449219,29.67827796936035,49.68949508666992,147.50979614257812,13.883228302001951
2014-02-13,16.62896728515625,,7.89664888381958,17.093584060668945,17.679508209228516,,45.532127380371094,48.58367919921875,15.98011589050293,17.323766708374023,75.44432830810547,29.755626678466797,49.85447692871094,148.2714385986328,13.934812545776367
2014-02-14,16.66682243347168,,7.992007255554199,16.871871948242188,17.70966911315918,,45.53813552856445,48.66140365600586,16.041423797607422,17.33094596862793,75.5874252319336,29.98172187805176,50.07244873046875,149.08969116210938,13.954157829284668
2014-02-18,16.537033081054688,,8.089398384094238,17.02328109741211,17.825292587280273,,46.04237747192383,48.7287712097168,16.14805030822754,17.208900451660156,75.74351501464844,30.386323928833008,50.31990051269531,149.26792907714844,13.979954719543455
2014-02-19,16.764163970947266,,8.150264739990234,16.963804244995117,17.59405517578125,,45.454071044921875,48.60440444946289,15.969447135925291,17.19454574584961,75.65898895263672,30.20186424255371,49.65415954589844,148.27947998046875,13.78650188446045
2014-02-20,16.747943878173828,,8.144182205200195,17.14225196838379,18.08166122436523,,45.67618560791016,48.754661560058594,16.065412521362305,17.1083927154541,75.56145477294922,30.172130584716797,49.77787399291992,149.1544952392578,13.825191497802734
2014-02-21,17.045372009277344,,8.119828224182129,17.336933135986328,18.599422454833984,,45.670188903808594,48.796119689941406,16.057416915893555,17.216079711914062,75.63945007324219,30.059066772460938,49.76008987426758,148.98434448242188,13.850991249084473
2014-02-24,17.14811897277832,,8.253739356994629,17.774948120117188,19.02168655395508,,45.64616775512695,48.90494918823242,16.065412521362305,17.338125228881836,75.67845153808594,30.267316818237305,50.3707389831543,149.81072998046875,13.954157829284668
2014-02-25,17.1048583984375,,8.160408020019531,17.80739402770996,19.02671241760254,,45.64017105102539,48.9619255065918,16.0307674407959,17.251970291137695,75.97117614746094,30.065013885498047,49.87273406982422,149.7539825439453,13.870328903198242
2014-02-26,17.310348510742188,,8.132003784179688,17.666791915893555,18.95633316040039,,45.670188903808594,49.044822692871094,16.03876304626465,17.094030380249023,76.21829986572266,29.731821060180664,49.89645767211914,149.76210021972656,13.850991249084473
2014-02-27,17.315763473510742,,8.17258358001709,17.82361602783203,18.82581901550293,,45.98232650756836,49.138126373291016,16.137386322021484,17.094030380249023,76.34839630126953,30.065013885498047,49.89645767211914,150.5480499267578,13.921918869018556
2014-02-28,17.407684326171875,,8.227362632751465,18.034517288208008,18.935449600219727,,46.52860641479492,49.18989181518555,16.241336822509766,17.33094596862793,76.30284881591797,30.148326873779297,50.14544296264648,150.9288330078125,13.99285125732422
2014-03-03,17.250864028930664,,8.249683380126953,17.67220687866211,18.533458709716797,,46.23445892333984,49.1446533203125,16.10539436340332,16.979162216186523,76.5024642944336,29.791324615478516,49.2027587890625,149.8674774169922,13.883228302001951
2014-03-04,17.4455509185791,,8.253739356994629,18.202152252197266,17.760793685913086,,47.18293380737305,49.32167053222656,16.427932739257812,17.316585540771484,76.09149932861328,30.45772933959961,50.590110778808594,151.97393798828125,14.16695499420166
2014-03-05,17.85112953186035,,8.312581062316895,18.596912384033203,17.886096954345703,,47.23095703125,49.2331428527832,16.478578567504883,17.402740478515625,76.05237579345703,30.993207931518555,50.98734664916992,152.1116485595703,14.315264701843262
2014-03-06,17.964698791503906,,8.241568565368652,18.62395477294922,18.329853057861328,,47.66315460205078,49.160274505615234,16.603857040405273,17.560686111450195,75.82406616210938,31.159809112548828,51.443851470947266,152.46005249023438,14.360403060913086
2014-03-07,17.575328826904297,,8.194901466369629,18.802400588989254,18.032272338867188,,48.18541717529297,48.97277069091797,16.659835815429688,17.431455612182617,75.5500717163086,31.62389755249023,52.51696014404297,152.52479553222656,14.424885749816896
2014-03-10,17.575328826904297,,8.148233413696289,19.024120330810547,18.173229217529297,,47.921287536621094,48.978004455566406,16.651840209960938,17.467355728149414,75.43267059326172,31.748849868774418,52.3806037902832,152.44383239746094,14.431334495544434
2014-03-11,17.726743698120117,,8.146207809448242,18.62395477294922,17.94874382019043,,47.39904022216797,48.92592239379883,16.54521369934082,17.38838768005371,75.45880126953125,31.522750854492188,51.84699249267578,151.69032287597656,14.334612846374512
2014-03-12,17.624006271362305,,8.17258358001709,18.532020568847656,17.84954833984375,,47.38102722167969,49.009239196777344,16.57453727722168,17.173004150390625,75.72620391845703,31.350210189819336,51.2244987487793,151.73080444335938,14.308819770812988
2014-03-13,17.375247955322266,,8.052877426147461,18.066959381103516,17.170860290527344,,46.90678024291992,48.87907028198242,16.414600372314453,16.914546966552734,75.99364471435547,30.784969329833984,50.020957946777344,150.02952575683594,14.147605895996094
2014-03-14,17.213014602661133,,8.020411491394043,17.812801361083984,17.019460678100586,,46.816741943359375,48.84262466430664,16.419937133789062,16.490966796875,75.90886688232422,30.767126083374023,49.64151382446289,149.60821533203125,14.057333946228027
2014-03-17,17.38606071472168,,8.036646842956543,18.099409103393555,17.656383514404297,,47.050872802734375,48.91029739379883,16.513229370117188,16.68480682373047,75.8110122680664,30.83850860595703,49.754154205322266,150.96124267578125,14.205644607543944
2014-03-18,17.396875381469727,,8.07722282409668,18.488758087158203,17.802562713623047,,47.35100173950195,49.05611038208008,16.63050651550293,16.80685806274414,76.04580688476562,31.14790153503418,50.32331466674805,152.0387420654297,14.276575088500977
2014-03-19,17.596967697143555,,7.973748683929443,18.261638641357425,17.39534568786621,,47.18893051147461,48.806182861328125,16.547880172729492,16.720701217651367,75.49790954589844,31.59415626525879,50.75611114501953,151.22857666015625,14.270129203796388
2014-03-20,17.450952529907227,,7.95345401763916,18.277862548828125,17.400569915771484,,47.308990478515625,48.97277069091797,16.635845184326172,16.842750549316406,75.60226440429688,31.92140769958496,51.989288330078125,152.1116485595703,14.495816230773926
2014-03-21,17.16434097290039,,7.983893871307373,18.34275245666504,17.134315490722656,,47.549102783203125,48.941551208496094,16.651105880737305,16.50532341003418,75.86321258544922,31.784557342529297,51.4853630065918,151.521728515625,14.497760772705078
2014-03-24,16.80742835998535,,7.99606466293335,17.910137176513672,16.533931732177734,,47.320987701416016,48.95716094970703,16.608274459838867,16.390451431274414,76.00672149658203,31.838090896606445,51.52686309814453,150.8950958251953,14.491281509399414
2014-03-25,16.68305015563965,,8.020411491394043,17.780357360839844,16.36686897277832,,47.28496170043945,49.05611038208008,16.60292625427246,16.289945602416992,76.03277587890625,32.29030227661133,51.698787689208984,151.61119079589844,14.478341102600098
2014-03-26,16.461326599121094,,8.087370872497559,17.25581932067871,17.155197143554688,,46.72669982910156,49.06653594970703,16.458389282226562,16.024303436279297,76.32632446289062,31.87974548339844,50.50117492675781,150.52072143554688,14.32948398590088
2014-03-27,16.883132934570312,,8.085344314575195,17.520784378051758,17.51020622253418,,46.2104606628418,48.99361038208008,16.324556350708008,16.081741333007812,76.34590148925781,31.153852462768555,49.39250183105469,150.20343017578125,14.25181484222412
2014-03-28,17.413101196289062,,8.21316146850586,17.86688232421875,17.9069766998291,,46.43255233764648,49.076934814453125,16.396821975708008,16.182252883911133,76.28717803955078,31.272859573364254,49.55852508544922,150.94393920898438,14.310067176818848
2014-03-31,17.19678497314453,,8.288233757019043,17.980438232421875,18.345518112182617,,47.242958068847656,49.14982986450195,16.65378761291504,16.39763641357422,76.28067779541016,31.4156551361084,50.18696975708008,152.1808624267578,14.458922386169434
2014-04-01,17.207603454589844,,8.326781272888184,18.21296501159668,18.486473083496097,,47.59196853637695,49.241397857666016,16.6805419921875,16.792490005493164,76.09095764160156,31.796451568603516,50.8806266784668,153.1898956298828,14.48481559753418
2014-04-02,16.948030471801758,,8.367365837097168,18.02910423278809,18.329853057861328,,47.61603164672851,49.18905258178711,16.736757278442383,16.555583953857422,75.98628997802734,31.91545295715332,51.17706298828125,153.70254516601562,14.51717472076416
2014-04-03,17.191387176513672,,8.326781272888184,18.1480770111084,18.50213623046875,,47.652130126953125,49.21000289916992,16.768871307373047,17.015056610107422,76.13020324707031,32.082054138183594,51.28377151489258,153.49913024902344,14.491281509399414
2014-04-04,16.764163970947266,,8.324755668640137,17.73709487915039,18.298524856567383,,47.18879318237305,49.32509994506836,16.562782287597656,16.979162216186523,76.4311294555664,31.439464569091797,49.99722671508789,151.6844940185547,14.348899841308594
2014-04-07,15.915143966674805,,8.286209106445312,16.85564613342285,17.42145347595215,,46.52687454223633,49.22048568725586,16.279054641723633,16.50532341003418,76.61431884765625,30.56481552124023,48.12374496459961,150.00807189941406,14.128841400146484
2014-04-08,15.271614074707031,,8.424174308776855,16.450075149536133,17.411012649536133,,46.79766845703125,49.33559799194336,16.324556350708008,16.131994247436523,76.81710815429688,30.767126083374023,48.088165283203125,150.62649536132812,14.14826488494873
2014-04-09,15.688014030456545,,8.418086051940918,16.90972328186035,18.00094985961914,,47.33321762084961,49.41404342651367,16.485153198242188,16.713529586791992,76.88256072998047,31.153852462768555,48.74627685546875,152.2458953857422,14.27122402191162
2014-04-10,15.174271583557127,,8.32272720336914,16.244583129882812,17.75035858154297,,46.51483154296875,49.272796630859375,16.220172882080078,16.110458374023438,76.9872055053711,29.969825744628903,47.092140197753906,149.04788208007812,13.94114875793457
2014-04-11,14.866029739379885,,8.407941818237305,16.29865837097168,17.60417938232422,,46.00936508178711,49.06350326538086,16.067602157592773,15.701228141784668,77.03956604003906,29.26773452758789,46.013092041015625,147.70518493652344,13.772869110107422
2014-04-14,14.89847469329834,,8.489100456237793,16.098575592041016,17.348358154296875,,46.075565338134766,49.22048568725586,16.161291122436523,15.62226676940918,77.09187316894531,29.37483024597168,46.48146438598633,148.86883544921875,13.882895469665527
2014-04-15,14.828173637390137,,8.503302574157715,16.33110809326172,17.08210563659668,,46.41254425048828,49.272796630859375,16.230876922607422,15.873540878295898,77.25542449951172,29.67827796936035,46.60597229003906,149.8941650390625,14.012349128723145
2014-04-16,15.233757972717283,,8.56619930267334,16.73126983642578,17.223066329956055,,46.96614456176758,49.298946380615234,16.407527923583984,16.634550094604492,77.28819274902344,30.076919555664062,47.48344039916992,151.4647216796875,14.122377395629885
2014-04-17,15.30946445465088,,8.537792205810547,16.947582244873047,17.46321678161621,,47.224891662597656,49.241397857666016,16.439645767211914,16.555583953857422,76.84329986572266,30.463668823242188,47.97551345825195,151.67625427246094,14.14826488494873
2014-04-21,15.920551300048828,,8.52764892578125,17.158477783203125,17.745132446289062,,46.97818756103515,49.241397857666016,16.396821975708008,16.656085968017578,76.94795227050781,30.43391227722168,48.022972106933594,152.20521545410156,14.135310173034668
2014-04-22,16.33154296875,,8.485044479370117,17.829025268554688,18.115806579589844,,47.24295425415039,49.29368209838867,16.51459503173828,17.122751235961914,76.9872055053711,30.880155563354492,48.78184509277344,152.89698791503906,14.232401847839355
2014-04-23,16.05574607849121,,8.387653350830078,17.580270767211914,17.995729446411133,,47.537818908691406,49.309417724609375,16.576156616210938,16.97197914123535,77.15727996826172,30.886110305786133,48.692893981933594,152.5388946533203,14.264758110046388
2014-04-24,15.715051651000977,,8.44040298461914,17.460010528564453,18.110578536987305,,47.47161483764648,49.31987762451172,16.60292625427246,17.5247859954834,77.17041778564453,30.909902572631836,48.562469482421875,152.84808349609375,14.25829029083252
2014-04-25,15.26620388031006,,8.314610481262207,16.957094192504883,18.084474563598633,,47.17073440551758,49.304141998291016,16.49318504333496,17.022239685058594,77.15727996826172,30.39822006225586,47.83323287963867,151.59494018554688,14.141786575317385
2014-04-28,14.590229034423828,,8.385624885559082,16.383106231689453,17.792123794555664,,46.96614456176758,49.29368209838867,16.407527923583984,16.663270950317383,77.06573486328125,30.320865631103516,47.32929229736328,152.07498168945312,14.057647705078123
2014-04-29,14.795722007751465,,8.470841407775879,16.394041061401367,17.859987258911133,,47.41144561767578,49.36697769165039,16.5734806060791,16.68480682373047,77.07884979248047,30.84445571899414,47.86880874633789,152.7830352783203,14.193565368652344
2014-04-30,14.67134952545166,,8.533733367919922,16.142581939697266,16.747983932495117,,47.959022521972656,49.35649490356445,16.6055965423584,16.30430030822754,77.29469299316406,31.14790153503418,47.83323287963867,153.23870849609375,14.212983131408691
2014-05-01,14.601046562194824,,8.54793930053711,16.082448959350586,17.019460678100586,,48.01319122314453,49.30552291870117,16.696603775024414,16.87147331237793,77.61876678466797,30.68380546569824,48.12374496459961,153.2549591064453,14.23887062072754
2014-05-02,14.757875442504885,11.082357406616213,8.562145233154297,16.164451599121094,16.71666145324707,,48.16964340209961,49.42113494873047,16.712661743164062,16.483783721923828,77.7828598022461,30.874217987060547,48.64548110961914,153.03526306152344,14.232401847839355
2014-05-05,14.665945053100586,11.082357406616213,8.505331993103027,16.115249633789062,16.57570457458496,,48.16361618041992,49.400089263916016,16.677867889404297,16.498144149780273,77.58601379394531,30.66001892089844,48.82927322387695,153.32818603515625,14.174151420593262
2014-05-06,14.617270469665527,11.010860443115234,8.495186805725098,15.891120910644531,16.22591209411621,,47.628082275390625,49.41061019897461,16.495866775512695,16.45507049560547,77.71725463867188,29.71397399902344,47.49530029296875,151.99363708496094,13.97351360321045
2014-05-07,14.509110450744627,10.563989639282228,8.572288513183594,15.634197235107422,15.761269569396973,,48.295997619628906,49.48418426513672,16.699277877807617,16.118507385253906,77.73040771484375,30.01956558227539,47.96367263793945,152.8888397216797,14.161200523376465
2014-05-08,14.044042587280272,10.57590389251709,8.714313507080078,15.776328086853027,15.8030366897583,,48.55476760864258,49.47366714477539,16.7528133392334,15.920957565307615,77.75007629394531,30.918354034423828,49.35691833496094,152.72601318359375,14.200037002563477
2014-05-09,14.163009643554688,10.480570793151855,8.714313507080078,15.590463638305664,16.419078826904297,,48.584835052490234,49.52096939086914,16.736757278442383,16.345319747924805,77.66472625732422,30.73859214782715,49.65336608886719,152.95394897460938,14.193565368652344
2014-05-12,13.870994567871094,10.254159927368164,8.710249900817871,15.973124504089355,16.366607666015625,,49.10235977172851,49.57350540161133,16.90270233154297,16.79163360595703,77.46791076660156,31.170021057128903,50.28180694580078,154.44308471679688,14.335957527160645
2014-05-13,13.860180854797363,10.248201370239258,8.765034675598145,16.09885025024414,16.298383712768555,,49.0722541809082,49.65239715576172,16.9000244140625,16.98186492919922,77.75658416748047,31.170021057128903,50.07430648803711,154.5814208984375,14.32301139831543
2014-05-14,13.892622947692873,10.21840763092041,8.852276802062988,16.18631362915039,16.555511474609375,,48.5006103515625,49.67860794067383,16.701953887939453,16.901382446289062,78.14369201660156,30.510902404785156,48.87669372558594,153.8489990234375,14.219454765319824
2014-05-15,13.670907974243164,10.45078182220459,8.935464859008789,15.891120910644531,16.272151947021484,,48.01921463012695,49.63136291503906,16.522626876831055,16.381906509399414,78.28157043457031,29.695995330810547,47.41822052001953,152.49815368652344,14.057647705078123
2014-05-16,13.581403732299805,10.498446464538574,8.974020004272461,15.962183952331545,15.84186840057373,,48.12751770019531,49.7311897277832,16.525300979614258,16.403850555419922,78.18963623046875,29.624095916748047,47.19294357299805,153.0271453857422,14.077065467834473
2014-05-19,13.531068801879885,10.629530906677246,9.030827522277832,16.27377700805664,15.973048210144045,,48.41032028198242,49.80478286743164,16.616308212280273,17.033082962036133,78.11748504638672,29.911705017089844,48.00516891479492,153.58868408203125,14.14826488494873
2014-05-20,13.559029579162598,10.689111709594728,8.949671745300293,16.404972076416016,15.962556838989258,,48.15158462524414,49.741695404052734,16.5734806060791,16.725778579711914,78.11748504638672,29.684011459350582,47.613887786865234,152.62017822265625,14.06412124633789
2014-05-21,13.642938613891602,10.66528034210205,9.008504867553713,16.946155548095703,16.40858268737793,,48.59086990356445,49.73642349243164,16.645750045776367,17.12820053100586,77.97314453125,30.091455459594727,48.07631301879883,153.90594482421875,14.154733657836914
2014-05-22,13.765997886657717,10.724864959716797,8.974020004272461,17.088281631469727,16.576501846313477,,48.69316101074219,49.77325439453125,16.704631805419922,17.106250762939453,77.94686889648438,30.30718421936035,48.613407135009766,154.28033447265625,14.219454765319824
2014-05-23,13.821935653686523,10.826153755187988,9.030827522277832,17.0445556640625,16.4768009185791,,48.79546356201172,49.78899383544922,16.728723526000977,16.85748863220215,78.03216552734375,30.415023803710938,48.76858139038086,154.89877319335938,14.264758110046388
2014-05-27,13.972960472106934,10.903613090515137,8.976046562194824,16.9188232421875,16.455814361572266,,48.92182922363281,49.8363151550293,16.811691284179688,16.762367248535156,78.30775451660156,30.89438247680664,49.59809112548828,155.850830078125,14.387733459472656
2014-05-28,14.000935554504396,11.135984420776367,8.910884857177734,16.92428970336914,16.60798454284668,,48.675106048583984,49.85204315185547,16.760839462280273,16.762367248535156,78.68172454833984,30.56482696533203,48.8401985168457,155.73692321777344,14.361846923828123
2014-05-29,13.95618724822998,11.201523780822754,8.841651916503906,17.08281898498535,16.728673934936523,,48.76557540893555,49.89936828613281,16.814374923706055,16.667251586914062,78.45207977294922,30.45098876953125,49.01324844360352,156.54257202148438,14.394203186035156
2014-05-30,13.889058113098145,11.320687294006348,8.764269828796387,16.989896774291992,16.251161575317383,,48.813846588134766,49.9518928527832,16.80366325378418,16.630661010742188,78.46522521972656,30.51690101623535,49.031158447265625,156.79481506347656,14.42656421661377
2014-06-02,13.96737003326416,11.22535800933838,8.815178871154785,17.060956954956055,16.539766311645508,,49.187801361083984,49.79301452636719,16.88664436340332,16.755048751831055,78.0296401977539,31.03219985961914,50.141143798828125,156.97386169433594,14.46540069580078
2014-06-03,13.844303131103516,11.147897720336914,8.892557144165039,17.06641960144043,17.01727867126465,,49.29032897949219,49.79830551147461,16.90270233154297,17.084299087524414,77.67436218261719,31.883058547973633,51.3406867980957,156.8925018310547,14.48481559753418
2014-06-04,14.17432975769043,11.201523780822754,8.878301620483398,17.476409912109375,16.770654678344727,,49.45318603515625,49.79830551147461,17.189098358154297,17.296478271484375,77.63481903076172,32.82379150390625,52.570030212402344,157.20982360839844,14.52364730834961
2014-06-05,14.873541831970217,10.975110054016112,8.829431533813477,17.880929946899414,16.71293067932129,,49.495399475097656,49.91970443725586,17.237276077270508,17.347700119018555,77.79938507080078,32.62006378173828,52.70133972167969,158.23516845703125,14.65956687927246
2014-06-06,15.158822059631348,10.963191986083984,8.8660888671875,18.465848922729492,17.32162857055664,,49.7125358581543,50.06222915649414,17.330957412719727,17.596450805664062,77.9638671875,32.83578109741211,53.32197952270508,158.99195861816406,14.7566499710083
2014-06-09,15.04135036468506,11.141938209533691,8.923105239868164,18.312780380249023,17.36885643005371,,49.73666000366211,50.12032699584961,17.32560157775879,17.706212997436523,77.80587768554688,32.751888275146484,53.36970901489258,159.1547393798828,14.82137393951416
2014-06-10,15.102883338928224,11.064486503601074,8.906810760498047,18.389314651489254,17.531526565551758,,49.827144622802734,50.09390640258789,17.317575454711914,17.647672653198242,77.66118621826172,32.985565185546875,53.453277587890625,159.17105102539062,14.814901351928713
2014-06-11,15.22035026550293,11.177690505981444,8.788705825805664,18.553308486938477,17.12222671508789,,49.45920944213867,50.09920883178711,17.245309829711914,17.684255599975586,77.72038269042969,32.87771224975586,53.02956008911133,158.61761474609375,14.71781063079834
2014-06-12,15.298660278320312,11.10023021697998,8.743911743164062,18.33464813232422,17.12747573852539,,49.0189094543457,50.06752014160156,17.181066513061523,17.7354736328125,77.97045135498047,32.55414581298828,52.772945404052734,157.49461364746094,14.627202987670898
2014-06-13,15.225943565368652,10.939359664916992,8.774450302124023,18.19251823425293,16.85985565185547,,49.133522033691406,50.1256217956543,17.202478408813477,17.47208023071289,77.95726013183594,32.638038635253906,52.59988021850586,157.97476196289062,14.633679389953612
2014-06-16,15.21475601196289,11.082357406616213,8.737796783447266,18.039459228515625,17.6207332611084,,49.08526611328125,50.09920883178711,17.159652709960938,17.41353988647461,77.95069122314453,32.62006378173828,52.55214309692383,158.10491943359375,14.562484741210938
2014-06-17,15.673437118530272,10.992982864379885,8.76223373413086,18.165189743041992,18.0615177154541,,49.7125358581543,50.06222915649414,17.33898162841797,17.559871673583984,77.68748474121094,33.644676208496094,53.32794952392578,158.54444885253906,14.711342811584473
2014-06-18,16.025840759277344,11.082357406616213,8.79684829711914,18.367448806762695,18.30289077758789,,49.78490447998047,50.28925323486328,17.395200729370117,17.75742530822754,78.13484954833984,33.878353118896484,54.02020263671875,159.7080841064453,14.79548454284668
2014-06-19,15.695810317993164,11.109169006347656,8.735761642456055,18.378381729125977,18.10349464416504,,49.622074127197266,50.27871322631836,17.38716697692871,17.76473617553711,77.8585205078125,33.72257995605469,53.715843200683594,159.8871612548828,14.776068687438965
2014-06-20,15.639872550964355,11.112150192260742,8.790743827819824,18.252647399902344,18.15596389770508,,49.62809371948242,50.32622528076172,17.36460304260254,17.589143753051758,78.00985717773438,33.824440002441406,54.3663330078125,160.21168518066406,14.834548950195312
2014-06-23,15.47206211090088,11.195564270019531,8.790743827819824,18.203454971313477,18.276655197143555,,49.59191131591797,50.3209228515625,17.33505630493164,17.47208023071289,78.0032730102539,33.88435745239258,54.02020263671875,160.1626739501953,14.867036819458008
2014-06-24,15.136445045471191,11.149087905883787,8.750017166137695,17.859060287475586,18.03527069091797,,49.39286804199219,50.27871322631836,17.241050720214844,17.252573013305664,78.33226776123047,33.58476257324219,53.39360427856445,159.19778442382812,14.769566535949709
