Date,COPX,ICLN,ITA,LIT,PICK,QQQ,REMX,SMH,SOXX,SPY,TAN,URA,XLI
2023-01-23,38.50163650512695,19.909433364868164,107.63385009765625,65.86588287353516,41.44099044799805,283.1737060546875,88.92466735839844,117.43428039550781,131.78700256347656,383.075927734375,81.13323974609375,19.75039291381836,95.06640625
2023-01-24,38.71620559692383,19.757524490356445,109.26983642578125,66.45047760009766,41.47664260864258,282.59552001953125,89.73882293701172,116.60064697265625,130.79100036621094,382.6648254394531,80.20867156982422,19.829185485839844,95.69340515136719
2023-01-25,38.90278625488281,19.596120834350586,109.72752380371094,67.40534210205078,41.904415130615234,281.96832275390625,90.98399353027344,116.71902465820312,131.14578247070312,382.8082275390625,78.73731231689453,19.95174789428711,95.1613998413086
2023-01-26,38.9307746887207,19.586627960205078,110.66236877441406,68.98379516601562,42.46588134765625,287.46600341796875,92.26748657226562,118.81051635742188,133.35586547851562,387.0154724121094,79.01568603515625,19.899219512939453,95.68389129638672
2023-01-27,38.65089797973633,19.491687774658203,110.73052978515625,69.86070251464844,41.8063850402832,290.3275146484375,91.85562133789062,118.03114318847656,132.50636291503906,387.9046936035156,79.68177032470703,20.258159637451172,96.08289337158203
2023-01-30,37.904563903808594,19.140398025512695,110.22416687011719,68.47713470458984,41.41425704956055,284.4573974609375,90.70622253417969,115.20467376708984,128.98777770996094,383.0377197265625,77.76304626464844,20.319440841674805,95.14239501953125
2023-01-31,38.520294189453125,19.69106674194336,111.66539001464844,68.90585327148438,41.55685043334961,288.7203674316406,91.24261474609375,116.95580291748047,131.39317321777344,388.6696472167969,80.32797241210938,20.1618595123291,96.75740051269531
2023-02-01,39.08937072753906,19.89044189453125,111.76275634765625,70.4842758178711,41.975711822509766,294.8942565917969,93.3689956665039,122.47063446044922,138.2446746826172,392.8003234863281,82.14727783203125,20.590835571289062,97.46039581298828
2023-02-02,37.76462936401367,19.767017364501953,111.1395263671875,70.31864929199219,40.977569580078125,305.47796630859375,92.9666976928711,125.08992767333984,141.44752502441406,398.51837158203125,81.22270965576172,20.26691436767578,98.22039794921875
2023-02-03,37.102256774902344,19.254329681396484,110.5357894897461,68.57455444335938,40.56761169433594,300.04888916015625,89.6526107788086,122.79125213623047,138.6873779296875,394.282470703125,79.26422882080078,19.400209426879883,97.7073974609375
2023-02-06,36.2532958984375,19.19736099243164,111.28559875488281,67.34688568115234,39.810081481933594,297.5107727050781,87.25804901123047,120.74909210205078,136.4349822998047,391.8728332519531,78.69755554199219,19.023759841918945,97.46988677978516
2023-02-07,37.186214447021484,19.187868118286133,112.26913452148438,67.68791961669922,40.211124420166016,303.6748046875,88.76183319091797,124.37467956542969,140.7737579345703,396.9979553222656,78.45895385742188,19.452735900878906,97.77389526367188
2023-02-08,36.76640319824219,19.035959243774414,111.79197692871094,67.58073425292969,39.92594528198242,298.275146484375,88.16798400878906,121.9378890991211,137.7467041015625,392.6569519042969,77.564208984375,19.190099716186523,97.22288513183594
2023-02-09,36.64512252807617,18.71315574645996,111.1492691040039,67.66841888427734,39.6674919128418,295.63897705078125,86.63545989990234,122.42129516601562,138.09820556640625,389.2528991699219,75.95367431640625,19.601564407348633,96.34889221191406
2023-02-10,35.87080001831055,18.684673309326172,112.55154418945312,66.3725357055664,39.09712600708008,293.69866943359375,85.11251831054688,120.36433410644531,135.90115356445312,390.16131591796875,75.43671417236328,19.8204288482666,97.03289031982422
2023-02-13,36.29994201660156,18.865066528320312,113.2916030883789,67.08381652832031,39.4001350402832,298.4025573730469,86.06076049804688,122.1746597290039,137.89968872070312,394.7414245605469,76.62970733642578,19.62782859802246,97.9163818359375
2023-02-14,36.850364685058594,18.73214340209961,114.12909698486328,67.08381652832031,39.88138961791992,300.60748291015625,86.34811401367188,124.80382537841797,140.40267944335938,394.5597839355469,76.08291625976562,19.87295913696289,97.650390625
2023-02-15,36.48652267456055,19.130903244018555,114.49913024902344,67.2786865234375,39.4981689453125,302.910400390625,85.8787841796875,124.79889678955078,140.97555541992188,395.84100341796875,78.57825469970703,19.811674118041992,98.2583999633789
2023-02-16,36.71975326538086,18.618215560913086,113.28189086914062,66.8499755859375,39.71205520629883,297.2265319824219,84.49950408935547,121.41008758544922,137.5188446044922,390.3907470703125,75.78467559814453,19.479000091552734,97.24188995361328
2023-02-17,36.561161041259766,18.627710342407227,113.759033203125,64.19973754882812,39.471435546875,295.12939453125,81.87506103515625,119.752685546875,135.3771514892578,389.41546630859375,75.25775909423828,19.347681045532227,97.8783950805664
2023-02-21,36.70109558105469,18.333385467529297,112.64891052246094,62.42643356323242,39.4001350402832,288.1421813964844,81.72180938720703,116.11229705810547,130.99278259277344,381.6034240722656,73.65716552734375,18.586030960083008,95.63639831542969
2023-02-22,35.84280014038086,18.25743293762207,112.96053314208984,62.04643630981445,38.633697509765625,288.3577575683594,80.52452087402344,115.54503631591797,130.3646240234375,381.0775451660156,73.65716552734375,18.410940170288086,95.39889526367188
2023-02-23,35.32037353515625,18.31439971923828,113.10660552978516,62.436180114746094,38.375244140625,290.8762512207031,81.63560485839844,119.63921356201172,134.65130615234375,383.10467529296875,74.21389770507812,18.5772762298584,95.84539031982422
2023-02-24,34.2568473815918,17.972606658935547,112.4833755493164,61.24747085571289,37.28798294067383,286.0058288574219,80.91724395751953,117.50334167480469,132.23941040039062,379.01214599609375,72.16592407226562,18.349653244018555,95.29439544677734
2023-02-27,35.01251220703125,18.276424407958984,112.4736557006836,61.98797607421875,37.62663650512695,288.05401611328125,81.59729766845703,118.03114318847656,132.93922424316406,380.3030700683594,73.78640747070312,18.46346664428711,96.13988494873047
2023-02-28,35.32970428466797,18.228952407836914,111.70433044433594,62.124385833740234,37.92073440551758,287.68157958984375,81.29078674316406,118.09033966064453,133.39492797851562,378.8974609375,73.85600280761719,18.32339096069336,95.9214096069336
2023-03-01,36.92499923706055,18.49479103088379,112.72682189941406,62.49463653564453,39.3555793762207,285.3688659667969,83.45547485351562,118.16925048828125,133.4307098388672,377.4440612792969,76.10279846191406,18.74361228942871,96.30139923095703
2023-03-02,36.607810974121094,18.399845123291016,114.01225280761719,62.056182861328125,39.729881286621094,287.73052978515625,81.4153060913086,119.21500396728516,134.49835205078125,380.37945556640625,75.80455780029297,18.612295150756836,97.431884765625
2023-03-03,37.66200256347656,18.779617309570312,114.65493774414062,63.702823638916016,40.38045883178711,293.6790466308594,83.8864974975586,120.83295440673828,136.57168579101562,386.4800720214844,77.74315643310547,18.971233367919922,98.48637390136719
2023-03-06,36.71975326538086,18.94101905822754,114.43095397949219,63.313087463378906,39.37339401245117,294.01214599609375,81.73139190673828,119.75761413574219,134.98329162597656,386.74774169921875,79.25428009033203,18.32339096069336,98.30587768554688
2023-03-07,35.01251220703125,18.74163818359375,113.51558685302734,61.344905853271484,38.072242736816406,290.4058837890625,78.52266693115234,118.42083740234375,133.5609130859375,380.8193359375,78.31977081298828,17.69305992126465,97.04238891601562
2023-03-08,35.42300033569336,18.760629653930664,113.06765747070312,61.4715690612793,38.517845153808594,291.8562927246094,79.05905151367188,121.51860809326172,137.1119842529297,381.4409484863281,77.89228057861328,17.6492862701416,97.27040100097656
2023-03-09,34.03294372558594,18.475799560546875,111.1297836303711,60.039283752441406,37.760318756103516,286.79962158203125,77.67977905273438,119.19034576416016,134.38766479492188,374.40338134765625,76.57005310058594,17.5880069732666,95.83589935302734
2023-03-10,33.62246322631836,18.200468063354492,110.06834411621094,59.05519485473633,37.0919189453125,282.7718811035156,75.59171295166016,117.26163482666016,131.79025268554688,369.0008850097656,74.62149810791016,17.185291290283203,94.04989624023438
2023-03-13,33.930320739746094,18.295413970947266,109.5911865234375,58.792118072509766,36.97606658935547,284.86907958984375,74.46147918701172,117.18270874023438,131.82931518554688,368.4749755859375,74.69109344482422,17.211557388305664,93.51789093017578
2023-03-14,34.35013198852539,18.49479103088379,110.83765411376953,58.801856994628906,37.27015686035156,291.415283203125,74.49978637695312,120.68989562988281,135.68312072753906,374.5659484863281,75.17823028564453,17.04521942138672,94.50588989257812
2023-03-15,32.28838348388672,18.05805206298828,108.36421203613281,57.12598419189453,35.21147537231445,292.9440612792969,70.86005401611328,119.3333969116211,134.1012420654297,372.2232360839844,72.80220031738281,16.449907302856445,92.17839050292969
2023-03-16,32.6522216796875,18.001089096069336,109.96124267578125,57.8859748840332,35.34515380859375,300.6662902832031,71.89450073242188,124.10830688476562,139.3383331298828,378.7540283203125,71.82791900634766,16.63375473022461,93.36589050292969
2023-03-17,32.85746383666992,17.393457412719727,107.56568908691406,57.04803466796875,35.354061126708984,299.24530029296875,71.56884002685547,123.47692108154297,138.47581481933594,374.3253479003906,69.0045166015625,16.756317138671875,91.83639526367188
2023-03-20,33.986297607421875,17.64980125427246,109.20166778564453,57.91520309448242,36.10267639160156,300.3072509765625,72.38298797607422,124.719970703125,139.9405059814453,377.9247741699219,70.09808349609375,16.826353073120117,93.05261993408203
2023-03-21,34.18220901489258,18.048559188842773,110.2046890258789,59.376731872558594,36.26309585571289,304.5964050292969,73.67605590820312,125.11458587646484,140.21714782714844,382.8871154785156,73.64723205566406,16.992692947387695,94.13052368164062
2023-03-22,34.00495147705078,17.763731002807617,108.00390625,58.83108901977539,35.968997955322266,300.4544677734375,72.70865631103516,124.310546875,138.82406616210938,376.36016845703125,72.06651306152344,16.730052947998047,92.3276596069336
2023-03-23,34.144893646240234,17.896652221679688,107.90628051757812,59.17211151123047,35.78184509277344,304.017333984375,71.59757232666016,127.6155014038086,142.6066436767578,377.3776550292969,73.15015411376953,16.49367904663086,92.06056213378906
2023-03-24,34.05160140991211,17.820695877075195,108.61894989013672,58.860321044921875,35.8264045715332,305.1362609863281,72.03816986083984,125.5979995727539,140.13319396972656,379.85394287109375,72.55365753173828,16.344850540161133,92.44212341308594
2023-03-27,34.28483581542969,17.83968734741211,109.63426208496094,59.016212463378906,36.0848503112793,303.0456237792969,72.24889373779297,124.13296508789062,138.48863220214844,380.56427001953125,72.49400329589844,16.528697967529297,93.21478271484375
2023-03-28,34.8912353515625,17.83968734741211,110.17119598388672,59.688514709472656,36.62849044799805,301.4360046386719,76.58785247802734,123.26972961425781,137.45098876953125,379.71002197265625,72.1361083984375,16.887638092041016,93.69172668457031
2023-03-29,35.478973388671875,18.19097328186035,111.36224365234375,61.29618835449219,37.1810417175293,306.9323425292969,77.75640106201172,127.107421875,141.8691864013672,385.22900390625,73.76652526855469,17.141521453857422,95.0558090209961
2023-03-30,36.20664596557617,18.49479103088379,111.66487884521484,61.461830139160156,37.86726760864258,309.8375549316406,78.51309204101562,128.92762756347656,144.20553588867188,387.4847412109375,75.3074722290039,17.45668601989746,95.25611877441406
2023-03-31,36.11335372924805,18.779617309570312,112.34827423095703,61.919769287109375,38.072242736816406,314.9903564453125,78.13954162597656,129.82537841796875,145.09963989257812,392.9461364746094,77.1764907836914,17.447933197021484,96.51526641845703
2023-04-03,36.682437896728516,18.570741653442383,114.10553741455078,61.676185607910156,38.2326545715332,314.2248229980469,78.91537475585938,129.08546447753906,143.84661865234375,394.4434509277344,75.91390991210938,17.500457763671875,96.68696594238281
2023-04-04,36.10403060913086,18.475799560546875,112.83641052246094,60.253639221191406,37.43056869506836,313.1648254394531,76.58785247802734,127.10250854492188,141.1643524169922,392.25506591796875,75.38700866699219,17.11525535583496,94.52161407470703
2023-04-05,35.814823150634766,18.209962844848633,111.8894271850586,59.77620315551758,37.0117073059082,310.0731506347656,75.99400329589844,124.87781524658203,138.71702575683594,391.22802734375,73.25951385498047,16.67752456665039,93.2911148071289
2023-04-06,36.04804992675781,18.247940063476562,111.70392608642578,59.425445556640625,36.82455062866211,312.1636962890625,75.34268188476562,124.50292205810547,138.0023956298828,392.75421142578125,73.24956512451172,16.69503402709961,93.26248168945312
2023-04-10,36.02006530761719,18.428329467773438,112.79734802246094,60.40953063964844,37.0830078125,311.9870300292969,75.70665740966797,126.38724517822266,140.43994140625,393.15728759765625,74.75074005126953,16.756317138671875,94.11144256591797
2023-04-11,37.28883743286133,18.485294342041016,112.90473937988281,60.916194915771484,38.18809509277344,309.9847717285156,76.81773376464844,125.71638488769531,139.7025146484375,393.2628479003906,75.27764892578125,17.04521942138672,94.67425537109375
2023-04-12,37.64334487915039,18.437822341918945,113.56859588623047,59.746978759765625,38.2861328125,307.2464599609375,76.62616729736328,123.48184967041016,137.14747619628906,391.65997314453125,74.2039566040039,17.071483612060547,94.98902130126953
2023-04-13,38.884132385253906,18.789112091064453,114.11529541015625,60.73107147216797,38.945621490478516,313.26300048828125,78.4268798828125,124.47826385498047,138.27651977539062,396.8622131347656,76.54022979736328,17.57925033569336,95.34195709228516
2023-04-14,38.800167083740234,18.599225997924805,112.21159362792969,61.1500358581543,38.56240463256836,312.67401123046875,78.84832763671875,124.34508514404297,138.0611572265625,395.892822265625,75.88408660888672,17.38665199279785,95.22750854492188
2023-04-17,38.69755172729492,18.90304183959961,113.37333679199219,61.77362060546875,38.72282028198242,312.9390869140625,79.518798828125,124.25628662109375,138.0611572265625,397.3133239746094,77.9022216796875,17.264083862304688,95.98108673095703
2023-04-18,39.499855041503906,18.893545150756836,114.62296295166016,62.22181701660156,39.284278869628906,312.9587097167969,79.9115219116211,124.8136978149414,138.65829467773438,397.5725402832031,77.9419937133789,17.211557388305664,96.43894958496094
2023-04-19,38.949432373046875,18.779617309570312,114.18363189697266,61.75413513183594,38.74064636230469,312.8114929199219,79.22187805175781,123.62982940673828,137.1409454345703,397.50537109375,77.32561492919922,17.027713775634766,96.36264038085938
2023-04-20,38.464317321777344,18.760629653930664,113.6369400024414,59.815181732177734,38.24156951904297,310.42645263671875,76.75067901611328,123.7679443359375,137.013671875,395.3360595703125,77.1764907836914,16.90514373779297,96.19093322753906
2023-04-21,37.48475646972656,18.79860496520996,112.82662963867188,58.01264190673828,37.42165756225586,310.7503662109375,75.56298065185547,122.5002212524414,136.00868225097656,395.6431884765625,77.2659683227539,16.791336059570312,95.9715347290039
2023-04-24,37.34480667114258,18.79860496520996,112.8754653930664,58.87981033325195,37.26124572753906,310.10260009765625,76.63574981689453,121.84416961669922,135.3984832763672,396.0560302734375,77.2261962890625,16.773826599121094,96.20047760009766
2023-04-25,35.99208068847656,18.428329467773438,111.55750274658203,56.63881301879883,35.91552734375,304.2528381347656,73.74311065673828,117.9818115234375,130.84974670410156,389.7690734863281,75.17823028564453,16.83510971069336,94.42622375488281
2023-04-26,36.29994201660156,17.668790817260742,109.24376678466797,57.36956787109375,36.09376907348633,306.09808349609375,74.04960632324219,118.80558776855469,131.54806518554688,388.1181945800781,71.0325927734375,16.83510971069336,92.64244842529297
2023-04-27,36.850364685058594,17.98210334777832,110.8545913696289,58.78237533569336,36.66413879394531,314.4211120605469,75.14153289794922,119.95491027832031,132.10275268554688,395.84478759765625,72.32499694824219,17.1502742767334,94.47391510009766
2023-04-28,36.84103775024414,17.763731002807617,111.25484466552734,58.684940338134766,36.762168884277344,316.5902404785156,76.1568374633789,121.9625473022461,134.4847869873047,399.223388671875,71.5694351196289,17.509212493896484,95.3896484375
2023-05-01,36.850364685058594,17.583341598510742,111.5379638671875,57.80803298950195,36.539371490478516,316.2270812988281,74.78713989257812,122.89484405517578,135.70196533203125,398.8202819824219,70.71446228027344,17.264083862304688,95.9047622680664
2023-05-02,36.35591506958008,17.26053810119629,110.98149871826172,57.51572036743164,36.00464630126953,313.46905517578125,74.19329071044922,121.8293685913086,134.73280334472656,394.3378601074219,68.40802001953125,16.870126724243164,94.90316772460938
2023-05-03,36.318599700927734,17.241548538208008,109.67330932617188,57.59367370605469,35.9600830078125,311.41778564453125,74.59557342529297,120.57151794433594,133.18612670898438,391.6311340332031,68.30860137939453,16.887638092041016,94.54070281982422
2023-05-04,36.160003662109375,17.355478286743164,108.09175872802734,57.652130126953125,35.612518310546875,310.3184509277344,74.89250183105469,120.16703033447266,132.43882751464844,388.85723876953125,67.87116241455078,16.992692947387695,93.51049041748047
2023-05-05,37.400787353515625,17.687776565551758,109.10707092285156,59.15262222290039,36.67305374145508,316.9141845703125,77.70851135253906,122.70740509033203,135.3854217529297,396.0560302734375,69.79983520507812,17.623022079467773,94.9222640991211
2023-05-08,37.76462936401367,17.64030647277832,108.5018081665039,59.39621353149414,36.895851135253906,317.69927978515625,79.20272064208984,123.38812255859375,135.95643615722656,396.1614990234375,69.54135131835938,17.745590209960938,94.57884979248047
2023-05-09,37.559383392333984,17.535873413085938,109.76117706298828,59.20133972167969,36.77999496459961,315.687255859375,79.3559799194336,121.48407745361328,133.64295959472656,394.42425537109375,68.84544372558594,18.139543533325195,94.7887191772461
2023-05-10,36.54249954223633,17.64030647277832,108.85324096679688,60.029541015625,36.35221862792969,319.1225280761719,80.93639373779297,122.47063446044922,135.003662109375,396.26715087890625,69.48170471191406,18.358409881591797,94.44529724121094
2023-05-11,34.536720275878906,17.564353942871094,108.49201965332031,60.448509216308594,35.27385711669922,320.16290283203125,81.03217315673828,121.38542938232422,134.1193084716797,395.5760192871094,69.40216827392578,17.754343032836914,93.87296295166016
2023-05-12,34.630008697509766,18.10552215576172,108.25773620605469,59.72748947143555,35.46101379394531,319.0145263671875,80.73524475097656,121.24730682373047,133.995361328125,395.05780029296875,71.51972961425781,17.78936004638672,93.93974304199219
2023-05-15,35.693538665771484,18.266925811767578,109.55615997314453,61.383880615234375,36.165061950683594,320.7419738769531,82.31566619873047,124.42400360107422,137.6336669921875,396.42071533203125,72.26535034179688,17.80687141418457,94.39761352539062
2023-05-16,34.9378776550293,17.887157440185547,108.49201965332031,60.87721633911133,35.38080596923828,321.10516357421875,80.64904022216797,124.3944091796875,137.3759002685547,393.7715759277344,70.57527923583984,17.36038589477539,93.11940002441406
2023-05-17,35.12445831298828,17.991594314575195,110.35669708251953,61.4715690612793,35.87987518310547,324.9917907714844,81.76969909667969,127.75855255126953,140.76950073242188,398.551513671875,71.24137115478516,17.526723861694336,94.72193908691406
2023-05-18,34.52738952636719,17.7827205657959,110.6397933959961,61.344905853271484,35.65707778930664,331.0279846191406,81.64517974853516,132.23748779296875,145.21710205078125,402.3908996582031,70.35655975341797,17.561742782592773,95.40874481201172
2023-05-19,34.536720275878906,17.687776565551758,109.8978500366211,61.24747085571289,35.594688415527344,330.2820739746094,81.23331451416016,131.5074462890625,144.4698486328125,401.8053894042969,69.70042419433594,17.605514526367188,95.17980194091797
2023-05-22,34.46208190917969,17.87766456604004,110.37621307373047,62.056182861328125,35.50556945800781,331.3912048339844,81.00343322753906,131.39892578125,144.9691162109375,401.9685363769531,70.92323303222656,18.12203598022461,95.16073608398438
2023-05-23,33.55715560913086,17.70676612854004,108.28701782226562,61.30592727661133,34.90846252441406,327.1903991699219,79.46134185791016,129.50474548339844,143.17767333984375,397.4573669433594,70.72440338134766,17.89441680908203,94.01605987548828
2023-05-24,32.745513916015625,17.630813598632812,107.19359588623047,60.594661712646484,34.08856201171875,325.5120544433594,78.04375457763672,127.60069274902344,140.61611938476562,394.5778503417969,70.4062728881836,17.57925033569336,92.80460357666016
2023-05-25,32.558929443359375,17.61182403564453,106.4125747680664,59.980831146240234,33.839019775390625,333.43267822265625,77.45948028564453,138.5711669921875,149.98121643066406,397.9949035644531,70.20745086669922,17.299102783203125,93.10984802246094
2023-05-26,33.23063278198242,17.564353942871094,107.06669616699219,60.31209945678711,34.551979064941406,341.95196533203125,77.75640106201172,145.3783721923828,159.7834930419922,403.149169921875,70.35655975341797,17.290346145629883,93.80619812011719
2023-05-30,32.68021011352539,17.602331161499023,106.86167907714844,59.932098388671875,33.97270202636719,343.5027770996094,76.44418334960938,146.07882690429688,159.6497039794922,403.302734375,70.39633178710938,16.878881454467773,93.6631088256836
2023-05-31,32.279052734375,17.412446975708008,106.0806655883789,59.279293060302734,33.59839630126953,341.549560546875,75.8694839477539,142.38912963867188,155.55126953125,401.06634521484375,69.57118225097656,17.412914276123047,92.3848876953125
2023-06-01,33.398555755615234,17.72575569152832,107.5450439453125,59.72748947143555,34.445037841796875,345.4952087402344,77.35411834716797,144.52993774414062,158.22703552246094,404.87689208984375,71.06242370605469,18.47222137451172,93.56771087646484
2023-06-02,34.825927734375,17.820695877075195,110.00524139404297,61.71516036987305,35.7996711730957,348.0863037109375,80.6298828125,144.17478942871094,157.85504150390625,410.7318420410156,71.64896392822266,18.65606689453125,96.28633117675781
2023-06-05,34.34081268310547,17.754240036010742,109.16565704345703,61.33516311645508,35.648170471191406,348.3316955566406,79.98814392089844,142.369384765625,155.41099548339844,409.9447937011719,71.39048767089844,18.927459716796875,95.61859893798828
2023-06-06,34.881900787353516,17.763731002807617,110.15169525146484,62.25105285644531,36.29874801635742,348.27276611328125,81.3291015625,143.3756866455078,157.28724670410156,410.83746337890625,70.82381439208984,18.927459716796875,96.21955108642578
2023-06-07,34.62068557739258,17.711164474487305,112.03689575195312,61.51055145263672,36.203330993652344,342.3642578125,80.5915756225586,142.5568389892578,157.0555877685547,409.4168701171875,70.6051025390625,18.708593368530273,97.76487731933594
2023-06-08,35.15245056152344,17.75895118713379,112.94673919677734,61.81259536743164,36.65768814086914,346.6141052246094,80.96512603759766,144.20437622070312,158.6632080078125,411.89324951171875,70.4062728881836,19.172588348388672,97.93657684326172
2023-06-09,35.077816009521484,17.6824893951416,112.59452819824219,61.99772262573242,36.5577278137207,347.9391174316406,80.53410339355469,144.86537170410156,159.08143615722656,412.63232421875,69.97879028320312,19.172588348388672,97.67902374267578
2023-06-12,34.863243103027344,17.8736515045166,113.33805847167969,62.416690826416016,36.44868850708008,353.8182678222656,80.48621368408203,149.1470184326172,164.20489501953125,416.3756408691406,71.1220703125,19.767900466918945,98.37535095214844
2023-06-13,35.758846282958984,17.892765045166016,113.2500228881836,63.59564971923828,37.402835845947266,356.5369567871094,82.12409210205078,151.2089080810547,166.40390014648438,419.1207580566406,71.88756561279297,19.715373992919922,99.52003479003906
2023-06-14,36.63579559326172,17.74939727783203,112.017333984375,63.293609619140625,37.993507385253906,359.12811279296875,81.6834945678711,153.507568359375,168.7662811279297,419.619873046875,71.20159912109375,19.461490631103516,99.2529296875
2023-06-15,37.0462760925293,18.0361385345459,113.23043060302734,64.56999206542969,38.42060089111328,363.4074401855469,82.7945785522461,152.4026336669922,167.37107849121094,424.82220458984375,72.7723617553711,19.63658332824707,100.75056457519531
2023-06-16,36.906341552734375,17.931001663208008,113.3674087524414,64.60897064208984,38.157073974609375,361.12054443359375,82.8903579711914,151.3174285888672,165.82554626464844,423.3751525878906,72.3647689819336,19.741636276245117,100.58839416503906
2023-06-20,35.880126953125,17.55823516845703,112.74127960205078,63.67359924316406,37.2392692565918,360.6036071777344,81.08964538574219,150.78469848632812,164.4826202392578,421.1785888671875,70.08814239501953,19.61907386779785,99.84137725830078
2023-06-21,36.04804992675781,17.4626522064209,113.7783203125,62.92335510253906,37.2392692565918,355.6893615722656,80.7160873413086,147.33175659179688,160.47341918945312,419.0206298828125,69.23316955566406,19.53152847290039,100.39684295654297
2023-06-22,35.87080001831055,17.281049728393555,112.02711486816406,62.36797332763672,36.88487243652344,359.8861083984375,79.57627868652344,148.0618133544922,161.22164916992188,420.5331726074219,68.52731323242188,19.137571334838867,99.66899871826172
2023-06-23,34.881900787353516,16.994306564331055,111.1857681274414,60.857730865478516,36.12154006958008,356.31842041015625,77.94796752929688,145.54608154296875,158.38217163085938,417.3539123535156,67.64251708984375,18.65606689453125,98.91241455078125
2023-06-26,35.44165802001953,17.03253746032715,111.00965881347656,61.091575622558594,36.37598419189453,351.5417785644531,78.4268798828125,144.875244140625,158.8951873779297,415.6486511230469,68.0103530883789,18.673574447631836,99.73603057861328
2023-06-27,35.53494644165039,17.18546485900879,112.38909149169922,62.08541488647461,36.848514556884766,357.5863342285156,79.1260986328125,149.47256469726562,164.4466552734375,420.2055358886719,68.79573059082031,18.568519592285156,100.93318176269531
2023-06-28,34.97519302368164,17.233257293701172,112.26191711425781,61.919769287109375,36.357810974121094,358.28411865234375,77.81387329101562,148.12098693847656,163.1788787841797,420.41754150390625,69.22322082519531,18.69984245300293,100.93318176269531
2023-06-29,34.99883270263672,17.15679168701172,113.83699798583984,62.17198181152344,36.53047180175781,357.566650390625,78.15869140625,147.90394592285156,163.22463989257812,422.0745544433594,68.51737213134766,18.813648223876953,101.91004943847656
2023-06-30,35.60405731201172,17.586910247802734,114.14027404785156,63.560096740722656,36.7667350769043,363.08026123046875,79.65290069580078,150.20260620117188,165.74713134765625,427.05535888671875,71.00276184082031,18.99749755859375,102.78154754638672
2023-07-03,36.13362121582031,17.586910247802734,114.38484954833984,65.34900665283203,37.330142974853516,363.9354553222656,81.02259063720703,151.53448486328125,167.2207794189453,427.5467224121094,71.00276184082031,18.90995216369629,102.80072021484375
2023-07-05,35.641883850097656,17.309720993041992,114.198974609375,65.221923828125,36.712215423583984,363.925537109375,81.6834945678711,148.67344665527344,163.5252227783203,426.91082763671875,69.38229370117188,18.717348098754883,102.24523162841797
