Date,SHV,SPY,TLT,^IRX,^MOVE,^VIX,^VIX9D
2003-01-02,,59.481842041015625,38.921112060546875,1.190000057220459,130.8699951171875,25.389999389648438,
2003-01-03,,59.664703369140625,39.01131057739258,1.1920000314712524,,24.68000030517578,
2003-01-06,,60.716285705566406,38.90757369995117,1.1820000410079956,124.83000183105469,24.90999984741211,
2003-01-07,,60.56607437133789,39.04742431640625,1.1720000505447388,117.52999877929688,25.1299991607666,
2003-01-08,,59.69085693359375,39.24141311645508,1.1670000553131104,119.41999816894531,25.530000686645508,
2003-01-09,,60.6182861328125,38.488067626953125,1.1770000457763672,125.08000183105469,24.25,
2003-01-10,,60.781585693359375,38.58729934692383,1.1720000505447388,120.0199966430664,24.31999969482422,
2003-01-13,,60.76201629638672,38.650447845458984,1.1720000505447388,119.79000091552734,24.899999618530273,
2003-01-14,,60.957984924316406,38.78577423095703,1.1720000505447388,114.16000366210938,24.56999969482422,
2003-01-15,,60.350555419921875,38.97522735595703,1.1670000553131104,115.3499984741211,25.510000228881836,
2003-01-16,,60.10231018066406,39.02936935424805,1.1649999618530273,115.1500015258789,25.010000228881836,
2003-01-17,,59.214046478271484,39.22335433959961,1.1519999504089355,116.0199966430664,25.700000762939453,
2003-01-21,,58.29316711425781,39.44890594482422,1.1519999504089355,114.80000305175781,27.59000015258789,
2003-01-22,,57.58771896362305,39.64289474487305,1.1419999599456787,109.94000244140625,29.010000228881836,
2003-01-23,,57.94041442871094,39.44890594482422,1.1419999599456787,107.7300033569336,27.530000686645508,
2003-01-24,,56.418582916259766,39.68349075317383,1.1269999742507935,109.41000366210938,31.510000228881836,
2003-01-27,,55.64787673950195,39.53911590576172,1.1419999599456787,117.7300033569336,34.689998626708984,
2003-01-28,,56.05937957763672,39.53911590576172,1.149999976158142,116.88999938964844,31.93000030517578,
2003-01-29,,56.48391342163086,39.32261276245117,1.1519999504089355,114.48999786376953,31.260000228881836,
2003-01-30,,55.144989013671875,39.61577606201172,1.1519999504089355,115.62000274658203,31.31999969482422,
2003-01-31,,56.20957946777344,39.724063873291016,1.1480000019073486,110.88999938964844,31.170000076293945,
2003-02-03,,56.32065200805664,39.782020568847656,1.1519999504089355,109.12000274658203,31.020000457763672,
2003-02-04,,55.76543426513672,39.95857238769531,1.1469999551773071,112.05999755859375,32.7599983215332,
2003-02-05,,55.41925048828125,39.6145133972168,1.1469999551773071,122.12999725341797,33.040000915527344,
2003-02-06,,55.15802764892578,39.935970306396484,1.1419999599456787,117.22000122070312,33.349998474121094,
2003-02-07,,54.485294342041016,40.02648162841797,1.1369999647140503,115.48999786376953,34.0099983215332,
2003-02-10,,54.87065124511719,39.74580001831055,1.149999976158142,114.06999969482422,33.9900016784668,
2003-02-11,,54.49180221557617,39.73676300048828,1.1519999504089355,112.31999969482422,33.68000030517578,
2003-02-12,,53.62313461303711,39.877071380615234,1.149999976158142,113.13999938964844,34.33000183105469,
2003-02-13,,53.78642654418945,40.09437942504883,1.1469999551773071,116.33999633789062,33.70000076293945,
2003-02-14,,54.96208190917969,39.75035095214844,1.1510000228881836,,32.619998931884766,
2003-02-18,,55.92874526977539,39.80012893676758,1.1549999713897705,115.77999877929688,31.110000610351562,
2003-02-19,,55.63481521606445,40.071746826171875,1.156999945640564,107.12999725341797,31.309999465942383,
2003-02-20,,55.07967758178711,40.20754623413086,1.156999945640564,109.16999816894531,31.15999984741211,
2003-02-21,,55.63481521606445,39.97213363647461,1.1670000553131104,104.8499984741211,30.25,
2003-02-24,,54.73347091674805,40.16228485107422,1.1720000505447388,104.05000305175781,31.979999542236328,
2003-02-25,,55.171077728271484,40.34788131713867,1.1749999523162842,103.0999984741211,31.739999771118164,
2003-02-26,,54.36772155761719,40.62852096557617,1.1820000410079956,114.16000366210938,31.940000534057617,
2003-02-27,,55.08618927001953,40.696449279785156,1.1820000410079956,103.80000305175781,30.530000686645508,
2003-02-28,,55.45192337036133,40.954471588134766,1.1749999523162842,105.36000061035156,29.6299991607666,
2003-03-03,,54.92287826538086,41.00446701049805,1.1720000505447388,101.76000213623047,30.43000030517578,
2003-03-04,,54.047672271728516,41.03173065185547,1.1649999618530273,100.94000244140625,31.829999923706055,
2003-03-05,,54.5048828125,41.16803741455078,1.1519999504089355,103.1500015258789,30.3799991607666,
2003-03-06,,54.047672271728516,41.00899124145508,1.1469999551773071,102.83999633789062,31.3700008392334,
2003-03-07,,54.419960021972656,41.149837493896484,1.097000002861023,104.5999984741211,31.079999923706055,
2003-03-10,,53.11366653442383,41.36341857910156,1.059999942779541,105.9800033569336,33.310001373291016,
2003-03-11,,52.59114456176758,41.29071044921875,1.062000036239624,104.27999877929688,33.61000061035156,
2003-03-12,,52.943870544433594,41.44065475463867,1.0670000314712524,104.33000183105469,33.5099983215332,
2003-03-13,,54.77268600463867,40.67729949951172,1.1019999980926514,110.98999786376953,31.760000228881836,
2003-03-14,,54.949005126953125,40.87723922729492,1.1030000448226929,110.3499984741211,30.979999542236328,
2003-03-17,,56.67986297607422,40.386470794677734,1.1169999837875366,118.37000274658203,31.75,
2003-03-18,,57.01295471191406,40.00480651855469,1.125,124.87999725341797,30.43000030517578,
2003-03-19,,57.45055389404297,39.70942687988281,1.1349999904632568,130.27999877929688,31.540000915527344,
2003-03-20,,57.57464599609375,39.64582061767578,1.1369999647140503,125.83000183105469,30.440000534057617,
2003-03-21,,58.80360794067383,39.10055923461914,1.156999945640564,124.18000030517578,28.670000076293945,
2003-03-24,,56.84935760498047,39.718528747558594,1.1549999713897705,119.97000122070312,30.389999389648438,
2003-03-25,,57.3936653137207,39.67312240600586,1.1519999504089355,116.44999694824219,28.75,
2003-03-26,,57.10512924194336,39.7548713684082,1.1490000486373901,116.30000305175781,28.229999542236328,
2003-03-27,,57.15105438232422,39.78215026855469,1.1319999694824219,115.05999755859375,27.959999084472656,
2003-03-28,,56.86250305175781,39.87300491333008,1.1109999418258667,114.5,27.75,
2003-03-31,,55.57058334350586,40.39558029174805,1.090000033378601,112.08999633789062,29.149999618530273,
2003-04-01,,56.423095703125,40.28055191040039,1.0950000286102295,109.66000366210938,28.360000610351562,
2003-04-02,,57.7871208190918,39.860755920410156,1.1019999980926514,116.79000091552734,28.020000457763672,
2003-04-03,,57.511714935302734,39.83792495727539,1.0870000123977661,115.94000244140625,28.209999084472656,
2003-04-04,,57.85270690917969,39.72384262084961,1.0820000171661377,114.37000274658203,29.1299991607666,
2003-04-07,,57.7412109375,39.63258361816406,1.1319999694824219,113.4800033569336,28.450000762939453,
2003-04-08,,57.833045959472656,39.9520149230957,1.1269999742507935,110.08000183105469,27.1299991607666,
2003-04-09,,57.072330474853516,40.07065963745117,1.1100000143051147,105.87999725341797,27.110000610351562,
2003-04-10,,57.387115478515625,39.88357925415039,1.1169999837875366,103.56999969482422,25.600000381469727,
2003-04-11,,57.15105438232422,39.819698333740234,1.1469999551773071,103.66000366210938,24.440000534057617,
2003-04-14,,58.331443786621094,39.710121154785156,1.156999945640564,102.72000122070312,23.40999984741211,
2003-04-15,,58.87572479248047,39.92463302612305,1.159999966621399,98.56999969482422,22.559999465942383,
2003-04-16,,57.87236785888672,40.08891296386719,1.1469999551773071,96.02999877929688,22.520000457763672,
2003-04-17,,58.73147201538086,40.1528434753418,1.1469999551773071,96.19999694824219,21.5,
2003-04-21,,58.79047393798828,40.06607437133789,1.1519999504089355,95.80000305175781,21.950000762939453,
2003-04-22,,59.898738861083984,40.04327392578125,1.1519999504089355,98.56999969482422,20.700000762939453,
2003-04-23,,60.44955825805664,40.12540054321289,1.1469999551773071,95.79000091552734,20.799999237060547,
2003-04-24,,59.91185760498047,40.485923767089844,1.128999948501587,92.43000030517578,20.329999923706055,
2003-04-25,,59.170841217041016,40.57717514038086,1.1169999837875366,91.66000366210938,20.799999237060547,
2003-04-28,,60.19384002685547,40.5132942199707,1.1119999885559082,91.05999755859375,20.84000015258789,
2003-04-29,,60.403682708740234,40.444847106933594,1.1169999837875366,90.63999938964844,20.760000228881836,
2003-04-30,,60.27252197265625,40.81905746459961,1.1009999513626099,89.2699966430664,21.209999084472656,
2003-05-01,,60.26598358154297,40.83876419067383,1.0770000219345093,89.66999816894531,21.59000015258789,
2003-05-02,,61.125030517578125,40.51763916015625,1.0959999561309814,90.66999816894531,20.6299991607666,
2003-05-05,,61.00701141357422,40.7332649230957,1.0920000076293945,88.06999969482422,21.1299991607666,
2003-05-06,,61.584102630615234,40.935115814208984,1.0800000429153442,84.7300033569336,20.799999237060547,
2003-05-07,,61.243045806884766,41.41225051879883,1.0870000123977661,86.37000274658203,21.0,
2003-05-08,,60.626651763916016,41.51316452026367,1.0670000314712524,85.29000091552734,21.239999771118164,
2003-05-09,,61.466026306152344,41.5544319152832,1.0820000171661377,82.55999755859375,19.690000534057617,
2003-05-12,,62.22016906738281,41.81590270996094,1.0670000314712524,83.20999908447266,19.520000457763672,
2003-05-13,,62.10868835449219,41.90769577026367,1.062000036239624,84.97000122070312,19.90999984741211,
2003-05-14,,61.9775505065918,42.549964904785156,1.0369999408721924,88.91999816894531,20.0,
2003-05-15,,62.37099075317383,42.682979583740234,1.0299999713897705,94.38999938964844,19.239999771118164,
2003-05-16,,62.21361541748047,42.99496078491211,1.0219999551773071,94.63999938964844,18.399999618530273,
2003-05-19,,60.75780487060547,42.8481559753418,1.0169999599456787,97.87999725341797,20.510000228881836,
2003-05-20,,60.633182525634766,43.48122787475586,1.0,104.38999938964844,21.290000915527344,
2003-05-21,,60.75780487060547,43.47665023803711,1.0470000505447388,108.54000091552734,21.209999084472656,
2003-05-22,,61.36112594604492,43.86199188232422,1.0499999523162842,102.77999877929688,19.780000686645508,
2003-05-23,,61.485721588134766,43.972110748291016,1.0549999475479126,99.52999877929688,19.170000076293945,
2003-05-27,,62.561180114746094,43.178436279296875,1.062999963760376,99.61000061035156,19.989999771118164,
2003-05-28,,62.738224029541016,43.105064392089844,1.0870000123977661,100.3499984741211,20.030000686645508,
2003-05-29,,62.574317932128906,43.48122787475586,1.0750000476837158,99.43000030517578,20.43000030517578,
2003-05-30,,63.57764434814453,43.398643493652344,1.0850000381469727,99.80999755859375,19.469999313354492,
2003-06-02,,63.8399658203125,43.07984924316406,1.1019999980926514,101.6500015258789,20.850000381469727,
2003-06-03,,64.10225677490234,43.42536544799805,1.062000036239624,,20.84000015258789,
2003-06-04,,65.02691650390625,43.554359436035156,1.0219999551773071,105.18000030517578,20.6200008392334,
2003-06-05,,65.34822845458984,43.21347427368164,1.0169999599456787,108.37999725341797,20.829999923706055,
2003-06-06,,65.09248352050781,43.370079040527344,1.0269999504089355,103.3499984741211,21.25,
2003-06-09,,64.43014526367188,43.66035079956055,1.0069999694824219,103.06999969482422,22.149999618530273,
2003-06-10,,65.08592987060547,44.18092346191406,0.9570000171661377,,20.639999389648438,
2003-06-11,,65.77448272705078,44.12562942504883,0.9100000262260437,104.69999694824219,20.209999084472656,
2003-06-12,,65.97779846191406,44.471126556396484,0.8920000195503235,101.58000183105469,20.40999984741211,
2003-06-13,,65.28923797607422,44.77064514160156,0.8330000042915344,103.18000030517578,20.65999984741211,
2003-06-16,,66.66635131835938,44.34678649902344,0.8370000123977661,101.5999984741211,20.219999313354492,
2003-06-17,,66.66635131835938,43.99666976928711,0.8669999837875366,105.3499984741211,20.010000228881836,
2003-06-18,,66.60736083984375,43.434600830078125,0.8619999885559082,111.45999908447266,19.760000228881836,
2003-06-19,,65.59086608886719,43.351715087890625,0.7919999957084656,113.38999938964844,19.799999237060547,
2003-06-20,,65.4460678100586,43.19041442871094,0.8069999814033508,,19.139999389648438,
2003-06-23,,64.77476501464844,43.448387145996094,0.8199999928474426,108.44999694824219,20.579999923706055,
2003-06-24,,64.84056854248047,43.8492317199707,0.800000011920929,105.66000366210938,20.75,
2003-06-25,,64.18904876708984,43.14896774291992,0.8970000147819519,106.08999633789062,20.809999465942383,
2003-06-26,,65.02487182617188,42.5684814453125,0.875,106.5999984741211,19.399999618530273,
2003-06-27,,64.27460479736328,42.41644287109375,0.8420000076293945,108.19000244140625,19.15999984741211,
2003-06-30,,64.25485229492188,42.614524841308594,0.8379999995231628,103.5999984741211,19.520000457763672,
2003-07-01,,64.84715270996094,42.4032096862793,0.8679999709129333,100.55999755859375,19.459999084472656,
2003-07-02,,65.66326904296875,42.50957107543945,0.847000002861023,106.0999984741211,19.030000686645508,
2003-07-03,,64.9853744506836,41.89912796020508,0.8420000076293945,107.51000213623047,19.389999389648438,
2003-07-07,,66.27536010742188,41.630889892578125,0.8619999885559082,104.87999725341797,20.059999465942383,
2003-07-08,,66.57150268554688,41.66788864135742,0.8849999904632568,,19.479999542236328,
2003-07-09,,66.1963882446289,41.801998138427734,0.8700000047683716,101.9800033569336,18.93000030517578,
2003-07-10,,65.35397338867188,41.78810501098633,0.8629999756813049,103.08999633789062,19.190000534057617,
2003-07-11,,65.97261810302734,41.987003326416016,0.8659999966621399,98.87000274658203,18.469999313354492,
2003-07-14,,66.29512023925781,41.5059928894043,0.8669999837875366,99.30000305175781,19.59000015258789,
2003-07-15,,66.15033721923828,40.534854888916016,0.8880000114440918,106.41999816894531,19.549999237060547,
2003-07-16,,65.76200103759766,40.76606750488281,0.8820000290870667,109.88999938964844,19.760000228881836,
2003-07-17,,64.82743072509766,40.641197204589844,0.8709999918937683,110.05999755859375,20.219999313354492,
2003-07-18,,65.49217987060547,40.55799102783203,0.8769999742507935,104.91999816894531,19.110000610351562,
2003-07-21,,64.68262481689453,39.69780349731445,0.8870000243186951,114.73999786376953,19.780000686645508,
2003-07-22,,65.26840209960938,39.892024993896484,0.9020000100135803,120.5,19.170000076293945,
2003-07-23,,65.31446838378906,40.02610778808594,0.8920000195503235,117.19999694824219,18.639999389648438,
2003-07-24,,64.82085418701172,39.67467498779297,0.9010000228881836,115.12000274658203,18.600000381469727,
2003-07-25,,65.96599578857422,39.56830596923828,0.9020000100135803,115.93000030517578,17.75,
2003-07-28,,65.72249603271484,39.03648376464844,0.9369999766349792,126.36000061035156,18.360000610351562,
2003-07-29,,65.41976165771484,38.50464630126953,0.9570000171661377,141.44000244140625,18.670000076293945,
2003-07-30,,65.26181030273438,38.939353942871094,0.9470000267028809,146.99000549316406,18.850000381469727,
2003-07-31,,65.41315460205078,38.361270904541016,0.9269999861717224,160.86000061035156,19.489999771118164,
2003-08-01,,64.83404541015625,38.33244323730469,0.9179999828338623,157.22000122070312,20.75,
2003-08-04,,64.83404541015625,38.662288665771484,0.9369999766349792,145.7100067138672,21.270000457763672,
2003-08-05,,63.45847702026367,38.10945510864258,0.9350000023841858,144.5,22.68000030517578,
2003-08-06,,63.827056884765625,38.86213684082031,0.921999990940094,144.3800048828125,21.5,
2003-08-07,,64.49836730957031,39.02470779418945,0.9200000166893005,129.14999389648438,20.260000228881836,
2003-08-08,,64.68262481689453,38.86674499511719,0.9269999861717224,130.9600067138672,19.59000015258789,
2003-08-11,,64.92613983154297,38.67162322998047,0.9259999990463257,139.8300018310547,19.75,
2003-08-12,,65.51850891113281,38.490413665771484,0.9269999861717224,131.6699981689453,17.940000534057617,
2003-08-13,,65.18283081054688,37.747093200683594,0.9269999861717224,144.75,18.770000457763672,
2003-08-14,,65.36052703857422,38.118751525878906,0.9350000023841858,147.38999938964844,18.469999313354492,
2003-08-15,,65.56459045410156,38.09552001953125,0.9269999861717224,140.58999633789062,18.270000457763672,
2003-08-18,,66.13053894042969,38.27207565307617,0.9369999766349792,132.00999450683594,18.18000030517578,
2003-08-19,,66.38063049316406,38.86213684082031,0.9369999766349792,124.12000274658203,17.860000610351562,
2003-08-20,,66.11083984375,38.65304183959961,0.9369999766349792,128.32000732421875,17.81999969482422,
2003-08-21,,66.32142639160156,38.56011199951172,0.9459999799728394,,17.84000015258789,
2003-08-22,,65.66326904296875,38.73202896118164,0.9509999752044678,135.08999633789062,18.549999237060547,
2003-08-25,,65.76856994628906,38.43001174926758,0.972000002861023,132.7899932861328,19.530000686645508,
2003-08-26,,65.8870620727539,38.73202896118164,0.9769999980926514,130.8000030517578,19.489999771118164,
2003-08-27,,65.90679168701172,38.55546188354492,0.9769999980926514,127.72000122070312,19.1299991607666,
2003-08-28,,66.31486511230469,38.955013275146484,0.9620000123977661,128.72999572753906,18.479999542236328,
2003-08-29,,66.76240539550781,38.86213684082031,0.9599999785423279,126.55000305175781,18.6299991607666,
2003-09-02,,67.65746307373047,38.293731689453125,0.9520000219345093,135.60000610351562,19.020000457763672,
2003-09-03,,68.02603149414062,38.35438537597656,0.9520000219345093,134.08999633789062,19.440000534057617,
2003-09-04,,68.05892181396484,38.56904983520508,0.9419999718666077,127.77999877929688,18.709999084472656,
2003-09-05,,67.67723083496094,39.23167037963867,0.9269999861717224,124.7300033569336,18.170000076293945,
2003-09-08,,68.23663330078125,38.82568359375,0.9319999814033508,120.08999633789062,18.260000228881836,
2003-09-09,,67.78907775878906,39.105709075927734,0.9319999814033508,125.55999755859375,18.850000381469727,
2003-09-10,,67.10462188720703,39.50235366821289,0.9319999814033508,118.76000213623047,20.010000228881836,
2003-09-11,,67.30206298828125,39.24566650390625,0.9319999814033508,120.41000366210938,19.25,
2003-09-12,,67.42708587646484,39.51634979248047,0.9319999814033508,120.87000274658203,18.68000030517578,
2003-09-15,,67.19017791748047,39.4556770324707,0.9259999990463257,119.27999877929688,19.280000686645508,
2003-09-16,,68.17084503173828,39.39501190185547,0.9269999861717224,118.69999694824219,18.030000686645508,
2003-09-17,,68.03917694091797,39.885009765625,0.9269999861717224,117.81999969482422,18.149999618530273,
2003-09-18,,68.84213256835938,39.912960052490234,0.9319999814033508,116.88999938964844,17.56999969482422,
2003-09-19,,68.49195861816406,39.95964813232422,0.9269999861717224,112.4000015258789,17.540000915527344,
2003-09-22,,67.75202178955078,39.64232635498047,0.921999990940094,115.5,19.649999618530273,
2003-09-23,,68.0096664428711,39.912960052490234,0.925000011920929,115.19999694824219,19.469999313354492,
2003-09-24,,66.80064392089844,40.25830841064453,0.9169999957084656,115.0,21.219999313354492,
2003-09-25,,66.25225830078125,40.45897674560547,0.9169999957084656,112.69999694824219,22.260000228881836,
2003-09-26,,66.03425598144531,40.8229866027832,0.9169999957084656,113.5,22.229999542236328,
2003-09-29,,66.6817398071289,40.49635696411133,0.9210000038146973,115.43000030517578,21.670000076293945,
2003-09-30,,66.03425598144531,41.168296813964844,0.9259999990463257,116.69000244140625,22.719999313354492,
2003-10-01,,67.44147491455078,41.01226806640625,0.9100000262260437,118.23999786376953,21.06999969482422,
2003-10-02,,67.68592071533203,40.824825286865234,0.9120000004768372,122.66000366210938,20.799999237060547,
2003-10-03,,68.30696105957031,39.96727752685547,0.9120000004768372,124.80000305175781,19.5,
2003-10-06,,68.61748504638672,40.140663146972656,0.9049999713897705,121.5999984741211,19.510000228881836,
2003-10-07,,68.88178253173828,39.676753997802734,0.9020000100135803,119.16000366210938,19.40999984741211,
2003-10-08,,68.70999145507812,39.667362213134766,0.8769999742507935,121.69999694824219,19.18000030517578,
2003-10-09,,68.89501953125,39.38618850708008,0.8799999952316284,120.16000366210938,18.81999969482422,
2003-10-10,,69.0865707397461,39.62051773071289,0.8870000243186951,118.2699966430664,18.450000762939453,
2003-10-13,,69.30462646484375,39.465858459472656,0.8870000243186951,118.2699966430664,17.549999237060547,
2003-10-14,,69.54906463623047,39.194053649902344,0.8870000243186951,118.1500015258789,17.3700008392334,
2003-10-15,,69.36407470703125,39.001922607421875,0.902999997138977,122.29000091552734,17.690000534057617,
2003-10-16,,69.64154815673828,38.84732437133789,0.9020000100135803,127.37999725341797,17.190000534057617,
2003-10-17,,68.88178253173828,39.14720153808594,0.9070000052452087,125.55000305175781,17.6200008392334,
2003-10-20,,69.39712524414062,39.278404235839844,0.9120000004768372,124.41000366210938,17.040000915527344,
2003-10-21,,69.27815246582031,39.42369842529297,0.9359999895095825,117.66000366210938,16.549999237060547,
2003-10-22,,68.40609741210938,39.80793380737305,0.9319999814033508,118.16999816894531,17.670000076293945,
2003-10-23,,68.28056335449219,39.51741027832031,0.9300000071525574,120.0999984741211,17.68000030517578,
2003-10-24,,68.43252563476562,39.957881927490234,0.9269999861717224,119.55999755859375,17.709999084472656,
