converged,reason,fun,start_seed,start_theta_eav,start_theta0,market,theta0,theta_vix,theta_eav,loglik,nit,mean_sigma2
True,,,77,4.552468274998163e-06,0.00013219277706195317,US,9.179238923450516e-05,5.946201197854716e-07,0.0025125964828040023,80230.89187720836,32.0,0.00047099659770526495
True,,,78,2.5025395338309193e-05,1.3505134382385342e-05,US,0.00011992424306055512,4.936119816950341e-07,0.0018618738934520135,80087.2743636269,41.0,0.00047099659770526495
False,penalty-trap,10000000000000.0,79,0.00031000513383016225,0.00030337462984444616,US,,,,,,
False,penalty-trap,10000000000000.0,80,1.2556635361993149e-06,9.722277475356474e-05,US,,,,,,
False,penalty-trap,10000000000000.0,81,0.0002894418779652185,1.4847685203374897e-05,US,,,,,,
True,,,82,3.8683794022516e-06,0.0004927164566141472,US,0.0004772823216260032,1.3824825345223473e-07,0.00029882259619975224,78507.03639818945,2.0,0.00047099659770526495
True,,,83,4.987739433794366e-05,7.144844120814117e-06,US,6.994357280106252e-06,-9.515531754606615e-08,-0.00015377066506924584,67208.65093990984,5.0,0.00047099659770526495
True,,,84,0.00010527091859087323,9.460436763375337e-05,US,7.853885058214552e-05,6.015980309605785e-07,0.002318798832551668,80240.1265550256,27.0,0.00047099659770526495
True,,,85,1.7756935987663593e-05,1.3171232734986884e-06,US,1.3171232734986884e-06,-1.7872321541829267e-08,1.7756935987663593e-05,58304.38288762288,0.0,0.00047099659770526495
False,penalty-trap,38861260.20297081,86,4.5861119129164616e-05,4.5826251670455585e-05,US,,,,,,
True,,,87,2.919314056800821e-06,3.470998975402235e-05,US,0.0006062813504233203,-8.126827681505416e-08,0.00023182323331655266,77102.33138168238,5.0,0.00047099659770526495
True,,,88,7.215500931150747e-05,3.6028808893673238e-06,US,0.0001358271946432764,8.119263680920867e-07,0.0021425821087913233,79903.10504170465,35.0,0.00047099659770526495
True,,,89,9.403051701636171e-05,3.581007535752146e-05,US,0.00010633488293141628,5.084744547309736e-07,0.0030949864708762105,79952.6369799961,34.0,0.00047099659770526495
True,,,90,2.5089271924175136e-05,1.0113814978847465e-05,US,5.185504144672905e-09,1.65125824488229e-06,0.0013450721635614431,79888.63206581786,24.0,0.00047099659770526495
True,,,91,0.00016266959663909186,5.808081226529151e-06,US,5.808081226529151e-06,2.597193205300488e-07,0.00016266959663909186,78223.14976672511,0.0,0.00047099659770526495
True,,,92,8.820745077614727e-06,4.185185500842688e-05,US,3.878396172180721e-05,-4.1442495577114594e-07,-0.000682289111490969,60169.99887328847,4.0,0.00047099659770526495
True,,,93,1.7369619378402427e-05,0.0004568871728161092,US,0.00019173536679417154,1.1298658115988336e-06,0.004520667751299224,80222.92757691295,63.0,0.00047099659770526495
True,,,94,8.887438012222839e-05,4.4347040140980115e-06,US,5.4560685501183655e-05,8.250045608580887e-07,0.0006747055616226364,79984.07965425256,26.0,0.00047099659770526495
True,,,95,4.077561620074374e-06,2.8931761219032152e-05,US,4.296830386264151e-05,5.92290522565689e-07,0.0012759429999122027,79859.11935175462,28.0,0.00047099659770526495
True,,,96,3.0188021034573273e-05,9.289777646360182e-05,US,8.509126407355068e-05,5.023911303669321e-07,0.0025383825990405594,80164.19027713327,29.0,0.00047099659770526495
False,penalty-trap,7520643463682.783,97,2.5238659584134518e-05,6.60455706229298e-05,US,,,,,,
True,,,98,1.5662615690206837e-06,0.0003522881213297286,US,0.00033925353070355806,3.264507151199102e-08,0.00034759263950833537,78821.9997595155,3.0,0.00047099659770526495
True,,,99,2.4079408804083464e-05,2.3214621752418283e-05,US,8.455162044251975e-05,3.876270135029073e-07,0.00043068064540378767,79754.93150834154,9.0,0.00047099659770526495
True,,,100,6.0205092041504755e-06,0.00017930416381399173,US,0.00040972297377954474,1.3277620819931488e-07,9.883717815208574e-05,77928.23362199782,3.0,0.00047099659770526495
False,penalty-trap,10000000000000.0,101,0.0001312702360366506,0.0003520188588678058,US,,,,,,
True,,,102,0.00016730570490443045,2.7027837635823884e-06,US,0.00015262593431228017,2.522786740618499e-07,0.0003754494153931442,79374.82189642795,7.0,0.00047099659770526495
True,,,103,3.0991228821275304e-06,6.981080821826704e-06,US,6.981080821826704e-06,-1.745270299568445e-07,3.0991228821275304e-06,63692.723349575615,2.0,0.00047099659770526495
True,,,104,3.8301630798332074e-06,0.00018334170900626996,US,8.277892240882638e-05,6.173814977758754e-07,0.0024874489410378637,80318.19495346979,34.0,0.00047099659770526495
True,,,105,1.8241892781329906e-06,5.278008220492633e-05,US,9.100070309362843e-05,6.151391388728088e-07,0.0019008294998891686,79982.20734528368,24.0,0.00047099659770526495
False,penalty-trap,10000000000000.0,106,2.144853296930741e-06,0.00044821804182458786,US,,,,,,
False,penalty-trap,4856245065553.99,107,2.274432821435048e-05,5.628322744529351e-05,US,,,,,,
True,,,108,2.080767527242927e-06,0.00020431565152115977,US,8.008854970121274e-05,6.61135495008145e-07,0.0025831147985371956,80235.8231712225,46.0,0.00047099659770526495
True,,,109,0.00010578712859517219,2.9345669354419315e-05,US,7.2225047012236e-05,4.3147691170440765e-07,0.0002982364189809236,79253.80154101344,12.0,0.00047099659770526495
True,,,110,8.376818321707503e-05,0.0003246176934073519,US,9.968290596517792e-05,6.176371718640858e-07,0.0026821772877297723,80244.22243872978,47.0,0.00047099659770526495
True,,,111,2.3205049976671943e-05,2.5985279383115295e-06,US,2.575223789891501e-06,-7.241958089014174e-07,-0.00013653110056901894,65169.425940999005,4.0,0.00047099659770526495
True,,,112,0.00014308549672577864,2.0621458705792544e-06,US,9.64005622710717e-05,5.148385470748967e-07,0.002448495079168075,79889.77596350055,40.0,0.00047099659770526495
True,,,113,2.458727174918183e-06,1.5505586275353835e-06,US,1.5505586275353835e-06,-2.2102587201040204e-07,2.458727174918183e-06,59913.60749896201,0.0,0.00047099659770526495
False,penalty-trap,10000000000000.0,114,1.4780564656567723e-05,9.216130578437284e-05,US,,,,,,
True,,,115,2.9423611170741504e-05,7.86301782504814e-05,US,0.0001513088618135353,5.02000269410617e-07,0.008086782196463546,79964.90187534438,61.0,0.00047099659770526495
True,,,116,0.0003831732133957885,2.9189108289341317e-06,US,9.156738253554721e-05,5.332820755464847e-07,0.0006953299044275376,79619.3280125607,17.0,0.00047099659770526495
False,penalty-trap,10000000000000.0,117,4.269164587611489e-05,0.00022994845390963728,US,,,,,,
True,,,118,5.611907947569363e-06,0.00032501502193669655,US,0.0003146822626662743,1.8769673762100807e-07,0.00030490854491909645,78947.88216016786,2.0,0.00047099659770526495
True,,,119,0.0001623692163490094,0.00038094664653968226,US,0.0003637158812508218,1.5022924869562966e-07,0.0005810302467581756,79033.26355539764,5.0,0.00047099659770526495
False,penalty-trap,10000000000000.0,120,4.760577003013484e-06,0.0002014757865645817,US,,,,,,
False,penalty-trap,10000000000000.0,121,0.00016774659778375335,5.104472709774598e-05,US,,,,,,
False,penalty-trap,10000000000000.0,122,1.0449346076960052e-05,0.00016888918825203953,US,,,,,,
False,penalty-trap,11404355.660973283,123,3.933187830603986e-06,6.944599605311164e-05,US,,,,,,
True,,,124,0.00041273285479123835,0.00013163597684588354,US,7.141548082880812e-05,5.002935157269118e-07,0.0016665433482810548,80402.39042010707,23.0,0.00047099659770526495
True,,,125,1.1298867881324664e-05,0.0001989968983879652,US,0.00010216567906612142,6.796625031417365e-07,0.002680000164559693,80288.00518132726,30.0,0.00047099659770526495
True,,,126,1.5082628639405216e-06,1.0391279915019745e-06,US,9.9061739609475e-05,6.370647972116694e-07,0.001395439650436637,80166.98314493314,23.0,0.00047099659770526495
True,,,127,6.425240452572842e-06,1.4743323418421124e-06,US,1.4743323418421124e-06,-1.838239989062925e-07,6.425240452572842e-06,69139.00051375516,3.0,0.00047099659770526495
True,,,128,1.4797356777949904e-05,6.0131932419393226e-05,US,0.00011656278371906275,8.471887886325928e-07,0.003446178944163997,80024.9875201736,50.0,0.00047099659770526495
True,,,129,0.0002654728193297839,1.0895780858071537e-05,US,1.0895780858071537e-05,-1.6845859826559807e-07,0.0002654728193297839,57780.82822367623,0.0,0.00047099659770526495
True,,,130,6.694635941304203e-06,1.672592684576469e-05,US,1.672592684576469e-05,-2.6713590463025785e-07,6.694635941304203e-06,57097.68535516008,0.0,0.00047099659770526495
True,,,131,2.7337181322157968e-05,5.556299879405689e-05,US,5.755728479534883e-05,1.8353904545047924e-07,0.0005938955229053897,79557.58603595402,25.0,0.00047099659770526495
True,,,132,0.00010261937871782984,2.425921241714646e-06,US,0.00012811728403656341,8.160929992878953e-07,0.0019151850811859356,80150.94506877904,40.0,0.00047099659770526495
True,,,133,9.417179486886577e-06,0.00042845382322926484,US,0.00041506463942390617,8.661969687621e-08,0.0003034958070617907,78781.93976979607,2.0,0.00047099659770526495
True,,,134,2.942660508500495e-05,0.00041103441346938363,US,0.00041103441346938363,2.6987236490576327e-09,2.942660508500495e-05,77530.93861474007,0.0,0.00047099659770526495
False,penalty-trap,2641980.6262495606,135,0.0002698392657275998,3.0176079867895775e-05,US,,,,,,
True,,,136,2.062426034771145e-06,2.207812519776474e-06,US,2.207812519776474e-06,-2.7207983147761727e-07,2.062426034771145e-06,66354.35275507276,2.0,0.00047099659770526495
False,penalty-trap,10000000000000.0,137,1.4201212357874146e-05,0.0002071131221023974,US,,,,,,
True,,,138,3.256201408264598e-05,3.5223636167644786e-05,US,0.00011438683128367571,4.2348494213592356e-08,0.0005961019709878775,79342.3791907877,15.0,0.00047099659770526495
True,,,139,2.41452079579852e-06,1.3329979819463694e-05,US,9.16874208838454e-05,5.493632904612693e-07,0.001705026879051445,79896.92976622561,40.0,0.00047099659770526495
True,,,140,8.098365560894575e-05,6.337040592817813e-05,US,8.009052510833026e-05,5.455761142252095e-07,0.002046812274366934,80123.40059580517,33.0,0.00047099659770526495
True,,,141,1.0115441815846046e-06,9.710513307050848e-05,US,3.446837172345454e-05,7.105073448531229e-07,0.0012433229422564366,80264.94561586285,16.0,0.00047099659770526495
True,,,142,5.6037224817874656e-05,1.1485772729783015e-06,US,1.1180288567812905e-06,-3.892786038987171e-08,-0.00026459274581965464,70643.56734098108,2.0,0.00047099659770526495
False,penalty-trap,10000000000000.0,43,1.132554875961837e-06,5.76150766343344e-05,EU,,,,,,
False,penalty-trap,427663073713.66125,44,1.2449818583770718e-05,2.141907118426978e-06,EU,,,,,,
True,,,45,0.00011509834820107835,3.522592869595156e-05,EU,0.00010090112940614662,7.316921400499039e-07,8.824957727951724e-05,83865.3665804392,9.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,46,5.4407352746566345e-06,0.00027809858465410546,EU,,,,,,
True,,,47,1.8009776333784686e-05,0.00010048502217734858,EU,0.00013051567667241772,6.105036388694226e-07,0.0004265114851836832,84027.33409200523,39.0,0.00029109515608893545
True,,,48,2.436308381612445e-05,1.1127313550901642e-05,EU,0.0001222189679554651,6.057539355765377e-07,0.0005707309764181272,84161.22898494973,52.0,0.00029109515608893545
True,,,49,1.1425148807831397e-05,9.535260907994748e-06,EU,0.00010594910623430531,5.890097893691303e-07,4.995380860720262e-05,83712.45230786483,6.0,0.00029109515608893545
True,,,50,3.011464190246085e-05,0.00013342285396419502,EU,0.00012243115691906685,5.206750004934444e-07,2.5701941056439487e-05,84012.10977401296,7.0,0.00029109515608893545
False,penalty-trap,376835827741.80927,51,4.87512056084135e-06,0.00034963952341182495,EU,,,,,,
True,,,52,2.524832292533634e-05,4.591195063624828e-05,EU,0.0001009782945649408,5.596915717687758e-07,0.00047807248752522376,83856.23546628849,19.0,0.00029109515608893545
True,,,53,7.828929036770207e-06,1.071596840758407e-06,EU,7.150215844231455e-05,8.064083239844627e-07,3.5967954715392324e-05,83647.13914506919,4.0,0.00029109515608893545
True,,,54,1.6405281277794262e-06,3.9846487727265224e-06,EU,9.473371244625558e-05,5.09265111214709e-07,0.0002963530714362507,83795.94579525018,19.0,0.00029109515608893545
True,,,55,3.8846528562406475e-06,0.00017628837689328424,EU,0.00010202461380566012,6.839077411109017e-07,0.00040155140939905696,83999.88507111183,44.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,56,0.00044376460756318545,9.115750463865973e-05,EU,,,,,,
True,,,57,0.0001864079546879464,7.023367761511215e-05,EU,0.00010891936671067942,4.339636431544832e-07,0.0007241352641885281,83859.9373722792,28.0,0.00029109515608893545
True,,,58,4.529982639888567e-06,6.8236003171799026e-06,EU,0.00012140551047140345,5.674552759095124e-07,0.00036165238020107143,84094.20314610386,33.0,0.00029109515608893545
True,,,59,2.06836773785462e-06,3.857553441493934e-05,EU,3.857553441493934e-05,1.2812938842481905e-07,2.06836773785462e-06,80965.5895760537,0.0,0.00029109515608893545
False,penalty-trap,413614649504.38165,60,1.4050443529891941e-06,7.502953992022563e-06,EU,,,,,,
True,,,61,6.477316299193317e-05,1.0242947809569076e-05,EU,9.122080002322694e-05,5.151862535107475e-07,0.00027756809472869007,83957.73887851227,46.0,0.00029109515608893545
True,,,62,0.00012796135280570512,4.4109979240506425e-05,EU,9.962486892595656e-05,5.551308671670077e-07,0.00031674324136053407,84129.34061693806,21.0,0.00029109515608893545
True,,,63,3.3951059286042443e-06,3.2481600817804704e-05,EU,0.00010853688156300217,5.30480796505175e-07,2.7540603805504403e-05,83771.98785157915,10.0,0.00029109515608893545
True,,,64,1.5043602486919662e-06,0.0003519334348616875,EU,0.00034088208326982705,8.961760962761324e-08,0.00018422596654915323,83388.45628140138,3.0,0.00029109515608893545
True,,,65,1.0273821559071131e-05,1.3424811540590984e-06,EU,1.3424811540590984e-06,7.160498977287233e-09,1.0273821559071131e-05,71603.68572668519,0.0,0.00029109515608893545
True,,,66,1.5734348796721628e-06,0.0003112648129978985,EU,0.00030089037630309394,3.03987610490034e-07,0.0001955096899194846,83841.76223337287,5.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,67,2.4391033030946004e-05,1.3130107750595525e-05,EU,,,,,,
True,,,68,6.57379882363098e-05,2.0290430497496525e-05,EU,9.501967526353933e-05,4.933717721279938e-07,0.0004989198695396323,83696.87488060133,27.0,0.00029109515608893545
True,,,69,0.00021602577505474256,3.6847466446205684e-05,EU,0.00015057618832665348,6.411425162309822e-07,0.00033563750521974317,84024.738554789,21.0,0.00029109515608893545
True,,,70,7.405925300661456e-06,1.0655943934962279e-05,EU,0.00010640545957935215,5.434508012346516e-07,4.5696497510926964e-05,83826.89792030065,10.0,0.00029109515608893545
True,,,71,0.00011320872409775919,4.830097684783433e-06,EU,8.739065031460337e-05,6.302413566199806e-07,7.967868583534955e-05,83778.26866386733,11.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,72,4.213780405952901e-06,0.00018251401328837167,EU,,,,,,
False,penalty-trap,410465992649.6976,73,5.307089180631442e-06,2.1360445092233017e-05,EU,,,,,,
True,,,74,6.692594053766445e-05,0.00025935828099507867,EU,0.00024380103155830863,2.913906945047454e-07,0.0004120952324128734,83873.75236955861,5.0,0.00029109515608893545
False,penalty-trap,399321317501.54486,75,6.205718146120514e-05,3.764158052231611e-06,EU,,,,,,
True,,,76,6.946666239296982e-05,0.0001500598668526578,EU,0.00011169089620502605,5.170887043691501e-07,0.0003171179172861672,84078.93443132524,50.0,0.00029109515608893545
True,,,77,4.552468274998163e-06,0.00013219277706195317,EU,0.00010648992430423866,5.207943738459892e-07,0.0002793656499983457,83982.5387091788,27.0,0.00029109515608893545
True,,,78,2.5025395338309193e-05,1.3505134382385342e-05,EU,0.00011566996132743226,6.295530021390297e-07,6.575909764610165e-05,83765.18176399572,9.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,79,0.00031000513383016225,0.00030337462984444616,EU,,,,,,
False,penalty-trap,10000000000000.0,80,1.2556635361993149e-06,9.722277475356474e-05,EU,,,,,,
False,penalty-trap,384295414324.4201,81,0.0002894418779652185,1.4847685203374897e-05,EU,,,,,,
True,,,82,3.8683794022516e-06,0.0004927164566141472,EU,0.0004786582094051449,9.01731871867036e-08,0.0001698319166194826,83328.32849205799,6.0,0.00029109515608893545
False,penalty-trap,425036162427.806,83,4.987739433794366e-05,7.144844120814117e-06,EU,,,,,,
True,,,84,0.00010527091859087323,9.460436763375337e-05,EU,0.00011671257068030804,5.102233825395181e-07,0.00011401590683944408,83887.48981229258,7.0,0.00029109515608893545
False,penalty-trap,405459483201.355,85,1.7756935987663593e-05,1.3171232734986884e-06,EU,,,,,,
False,penalty-trap,384615089061.0253,86,4.5861119129164616e-05,4.5826251670455585e-05,EU,,,,,,
True,,,87,2.919314056800821e-06,3.470998975402235e-05,EU,9.15444692402706e-05,5.571180841762438e-07,0.0003073700037636849,84055.99000729182,24.0,0.00029109515608893545
True,,,88,7.215500931150747e-05,3.6028808893673238e-06,EU,8.984070165541412e-05,5.207267955906037e-07,0.0001766482227976257,83800.82724317838,13.0,0.00029109515608893545
True,,,89,9.403051701636171e-05,3.581007535752146e-05,EU,9.488706732438473e-05,5.115167656618786e-07,7.399101590175062e-05,84008.64835488146,40.0,0.00029109515608893545
True,,,90,2.5089271924175136e-05,1.0113814978847465e-05,EU,0.00010970831074931624,6.837825751459885e-07,0.0002223781839530879,83998.88005366072,14.0,0.00029109515608893545
True,,,91,0.00016266959663909186,5.808081226529151e-06,EU,5.808081226529151e-06,1.612102432963323e-07,0.00016266959663909186,80890.44760280554,0.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,92,8.820745077614727e-06,4.185185500842688e-05,EU,,,,,,
True,,,93,1.7369619378402427e-05,0.0004568871728161092,EU,0.00011379664193969448,1.206190858054049e-06,0.00029163936500027583,83675.68420336528,18.0,0.00029109515608893545
True,,,94,8.887438012222839e-05,4.4347040140980115e-06,EU,0.00010693480663999261,4.503483848817347e-07,0.0005160149798617352,83813.2871730034,31.0,0.00029109515608893545
True,,,95,4.077561620074374e-06,2.8931761219032152e-05,EU,0.00011511400824444839,5.334557043307035e-07,3.8597619224610515e-05,83734.68781156885,7.0,0.00029109515608893545
True,,,96,3.0188021034573273e-05,9.289777646360182e-05,EU,0.00011624810869144455,5.794588383229276e-07,8.15564819577432e-05,83992.9925438426,11.0,0.00029109515608893545
False,penalty-trap,2380035370237.819,97,2.5238659584134518e-05,6.60455706229298e-05,EU,,,,,,
True,,,98,1.5662615690206837e-06,0.0003522881213297286,EU,0.0003403656144043944,8.525236609696634e-08,0.00019849842515426747,83526.3867390542,7.0,0.00029109515608893545
True,,,99,2.4079408804083464e-05,2.3214621752418283e-05,EU,0.00014437608940983494,6.299534778638407e-07,7.242233170234453e-05,83935.43318583001,8.0,0.00029109515608893545
True,,,100,6.0205092041504755e-06,0.00017930416381399173,EU,0.00012611373330098546,6.582863103667419e-07,0.00023069756742317033,84079.91341681725,19.0,0.00029109515608893545
True,,,101,0.0001312702360366506,0.0003520188588678058,EU,0.00034501669503188986,1.3753321605066573e-07,1.437710486748689e-05,83496.85499631474,28.0,0.00029109515608893545
True,,,102,0.00016730570490443045,2.7027837635823884e-06,EU,8.5846592952244e-05,6.814895945823939e-07,0.00013320457412676286,83759.58676462408,11.0,0.00029109515608893545
False,penalty-trap,425125555765.37335,103,3.0991228821275304e-06,6.981080821826704e-06,EU,,,,,,
True,,,104,3.8301630798332074e-06,0.00018334170900626996,EU,0.00012434599269059053,5.908863376428843e-07,0.00036936996423096567,84030.57723479428,33.0,0.00029109515608893545
True,,,105,1.8241892781329906e-06,5.278008220492633e-05,EU,9.868538084465937e-05,5.507978999850734e-07,0.0003056931314884875,83985.26554676583,45.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,106,2.144853296930741e-06,0.00044821804182458786,EU,,,,,,
True,,,107,2.274432821435048e-05,5.628322744529351e-05,EU,0.00010451982723274147,5.125498987529825e-07,0.00021159874161293658,83705.52374245987,24.0,0.00029109515608893545
True,,,108,2.080767527242927e-06,0.00020431565152115977,EU,0.00012108381231175283,5.761592756545896e-07,0.0005547000097434944,84004.61279966352,26.0,0.00029109515608893545
True,,,109,0.00010578712859517219,2.9345669354419315e-05,EU,0.0001073213662526781,6.030135968630646e-07,0.00013647319289070676,83835.80919276232,6.0,0.00029109515608893545
True,,,110,8.376818321707503e-05,0.0003246176934073519,EU,0.0003114090736834791,2.8777478841510104e-07,0.00031717884246564596,83954.23827906391,7.0,0.00029109515608893545
False,penalty-trap,413279204249.5601,111,2.3205049976671943e-05,2.5985279383115295e-06,EU,,,,,,
True,,,112,0.00014308549672577864,2.0621458705792544e-06,EU,9.257880652065998e-05,4.471487567795544e-07,0.0006031388483863629,83704.47063657542,22.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,113,2.458727174918183e-06,1.5505586275353835e-06,EU,,,,,,
False,penalty-trap,10000000000000.0,114,1.4780564656567723e-05,9.216130578437284e-05,EU,,,,,,
True,,,115,2.9423611170741504e-05,7.86301782504814e-05,EU,9.182750766049607e-05,4.7244789571469984e-07,0.0002741534724209866,83821.09566727425,62.0,0.00029109515608893545
True,,,116,0.0003831732133957885,2.9189108289341317e-06,EU,0.00010457339271274858,5.379851134036203e-07,0.00016544831784518968,84130.90192246507,33.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,117,4.269164587611489e-05,0.00022994845390963728,EU,,,,,,
True,,,118,5.611907947569363e-06,0.00032501502193669655,EU,0.00014170092022146863,5.174051838091087e-07,0.0003187951490946292,83834.87012019371,17.0,0.00029109515608893545
True,,,119,0.0001623692163490094,0.00038094664653968226,EU,0.00036581016486832743,5.254646846721955e-08,0.0003872068846903514,83232.37117715729,6.0,0.00029109515608893545
False,penalty-trap,10000000000000.0,120,4.760577003013484e-06,0.0002014757865645817,EU,,,,,,
False,penalty-trap,10000000000000.0,121,0.00016774659778375335,5.104472709774598e-05,EU,,,,,,
False,penalty-trap,10000000000000.0,122,1.0449346076960052e-05,0.00016888918825203953,EU,,,,,,
False,penalty-trap,10000000000000.0,123,3.933187830603986e-06,6.944599605311164e-05,EU,,,,,,
True,,,124,0.00041273285479123835,0.00013163597684588354,EU,0.00012264913339521733,4.925738607573868e-07,0.00018677391202131412,84009.94734450243,13.0,0.00029109515608893545
True,,,125,1.1298867881324664e-05,0.0001989968983879652,EU,0.00013129506014474172,5.447662851169185e-07,0.0008943989573078602,83976.80322159802,23.0,0.00029109515608893545
True,,,126,1.5082628639405216e-06,1.0391279915019745e-06,EU,0.00011009121976009342,5.590909177459957e-07,4.512556241020247e-05,83745.95531058032,7.0,0.00029109515608893545
