Date,Open,High,Low,Close,Volume,ticker
2015-01-02,170.47258874432092,170.88559529706598,168.65534982907482,169.6878662109375,121465900.0,SPY
2015-01-05,168.6470505972124,168.81225065477216,166.31770079651972,166.62332153320312,169632600.0,SPY
2015-01-06,166.92893414109756,167.4493262708284,164.2609161597577,165.05389404296875,209151400.0,SPY
2015-01-07,166.37555138501293,167.44937089898684,165.92950987204858,167.11070251464844,125346700.0,SPY
2015-01-08,168.51494641434752,170.29088233585512,168.4984352253936,170.07611083984375,147217800.0,SPY
2015-01-09,170.4890728778248,170.5055966664213,168.10189588592164,168.71315002441406,158567300.0,SPY
2015-01-12,168.84528539651083,169.00222985064968,166.78850891492957,167.39149475097656,144396100.0,SPY
2015-01-13,168.60577637472915,169.72915460451395,165.62386881945937,166.92071533203125,214553300.0,SPY
2015-01-14,164.91349780540452,166.11122679229365,164.0214148168744,165.91297912597656,192991100.0,SPY
2015-01-15,166.54899117615352,166.86286751898896,164.2774556177399,164.39309692382812,176613900.0,SPY
2015-01-16,164.18655329169266,166.7058946300912,164.00482948341775,166.5489501953125,211879600.0,SPY
2015-01-20,167.18497032958777,167.4493004512187,165.342965483805,166.9041290283203,130991100.0,SPY
2015-01-21,166.44164760507718,168.22583901130292,165.9790822636024,167.7467498779297,122942700.0,SPY
2015-01-22,168.49838416512793,170.3734244640465,167.12719965980176,170.24127197265625,174356000.0,SPY
2015-01-23,169.98518533689273,170.24125991747914,169.17569624213647,169.307861328125,117516800.0,SPY
2015-01-26,169.09314984264265,169.7952534260455,168.3827780615787,169.7043914794922,92009700.0,SPY
2015-01-27,167.655845533799,168.60575536241527,166.63985315825929,167.4658660888672,134044600.0,SPY
2015-01-28,168.64706860560267,168.74618612993115,165.1282578484053,165.3182373046875,168514300.0,SPY
2015-01-29,165.51647790768044,167.1024212491774,164.11224581839372,166.8463592529297,173585400.0,SPY
2015-01-30,165.67340346122168,166.99501645954078,164.4839429399654,164.74826049804688,197729700.0,SPY
2015-02-02,165.24388830461308,166.87939036836673,163.43491798072392,166.7885284423828,163107000.0,SPY
2015-02-03,167.6806093444516,169.20873816577404,167.3089060809817,169.20046997070312,124212900.0,SPY
2015-02-04,168.4405873095906,169.64657196321926,168.101918918727,168.5562286376953,134306700.0,SPY
2015-02-05,169.2169950571287,170.40645559253682,169.14265692465472,170.2577667236328,97953200.0,SPY
2015-02-06,170.6212406255758,171.18293601095024,169.26657983067707,169.78697204589844,125672000.0,SPY
2015-02-09,169.1426493477386,169.86127647070768,168.62225723582003,169.02700805664062,87219000.0,SPY
2015-02-10,170.05955750358785,171.08380553916865,169.0683318377307,170.82774353027344,96164200.0,SPY
2015-02-11,170.66250131159907,171.35634902319828,170.01821235026344,170.92681884765625,91087800.0,SPY
2015-02-12,171.719840560346,172.62845989396322,170.9599101194834,172.5706329345703,97545900.0,SPY
2015-02-13,172.69452848136683,173.3305493595107,172.43845388699384,173.28099060058594,93670400.0,SPY
2015-02-17,172.96714451626255,173.7270876879443,172.71935066023605,173.55361938476562,76968200.0,SPY
2015-02-18,173.1818717963169,173.64443701478808,172.91754161207228,173.57009887695312,80652900.0,SPY
2015-02-19,172.9753766774431,173.80964522816615,172.83495598696246,173.44619750976562,91462500.0,SPY
2015-02-20,173.03320849141335,174.56133766054108,172.4136987099765,174.48699951171875,140896400.0,SPY
2015-02-23,174.2391921889939,174.46221923828125,173.85922064591023,174.46221923828125,74411100.0,SPY
2015-02-24,174.38787367741764,175.15607237940614,174.09050847083483,174.95782470703125,72472300.0,SPY
2015-02-25,174.83392244920137,175.31301152317158,174.4704746962613,174.80914306640625,73061700.0,SPY
2015-02-26,174.7182719301766,174.87521641558922,173.99963205507456,174.60263061523438,72697900.0,SPY
2015-02-27,174.5034583905861,174.76778853466683,173.95829952534078,174.0078582763672,108076000.0,SPY
2015-03-02,174.10705538139715,175.1643512332133,174.05749660771215,175.10653686523438,87491400.0,SPY
2015-03-03,174.67698803921306,175.15607714083993,173.52883035557673,174.38787841796875,110325800.0,SPY
2015-03-04,173.79314592999464,173.86749668575007,172.6862914344985,173.65272521972656,114497200.0,SPY
2015-03-05,173.97488018199235,174.12356909840437,173.33885915122326,173.8427276611328,76873000.0,SPY
2015-03-06,172.98363319579175,173.41316346565193,171.06728967572505,171.39768981933594,188128000.0,SPY
2015-03-09,171.59590830979997,172.4632116903932,171.43896385686813,172.1080322265625,89818900.0,SPY
2015-03-10,170.74518923817772,170.82778299344065,169.2748741885522,169.31617736816406,157121300.0,SPY
2015-03-11,169.57219189746775,169.74566016162228,168.83704088073142,168.91964721679688,110145700.0,SPY
2015-03-12,169.54738756835224,171.13333067656885,169.49782881558852,171.0672607421875,93993500.0,SPY
2015-03-13,170.794734369721,171.75289999879354,168.98576364127752,170.01828002929688,162410900.0,SPY
2015-03-16,170.74515462838175,172.3806568570192,170.0430385291803,172.289794921875,136099200.0,SPY
2015-03-17,171.55460667379185,172.15759251056483,170.96813201877035,171.7776336669922,94510400.0,SPY
2015-03-18,171.30686131999258,174.51179627508682,170.67082768526348,173.8427276611328,228808500.0,SPY
2015-03-19,173.4296846377479,173.85094670509045,172.6614860397028,173.04971313476562,117917300.0,SPY
2015-03-20,173.99639149072578,175.083296458346,173.81385647904116,174.57717895507812,177715100.0,SPY
2015-03-23,174.5854414129031,175.1579363366611,174.23696899414062,174.23696899414062,71784500.0,SPY
2015-03-24,174.11261643600022,174.56894148177798,173.1916485785176,173.25802612304688,77805300.0,SPY
2015-03-25,173.46543463004932,173.6977496835964,170.6776413272634,170.7191162109375,159521700.0,SPY
2015-03-26,170.05526458819122,171.2251316019431,169.35830718356968,170.31246948242188,153067200.0,SPY
2015-03-27,170.19644268752697,170.8767904145592,170.00560248511746,170.7025604248047,118939000.0,SPY
2015-03-30,171.7313419103126,173.08375727229875,171.71475702185867,172.78506469726562,96180400.0,SPY
2015-03-31,171.96363121206426,172.66058888963727,171.21690621635824,171.2749786376953,126768700.0,SPY
2015-04-01,171.2417760098176,171.2666659960578,169.68193601760873,170.66928100585938,137303600.0,SPY
2015-04-02,170.60299529562508,171.73138836653055,170.42046019149157,171.28335571289062,86900900.0,SPY
2015-04-06,170.39556175846903,172.9510404296362,170.26281932039745,172.43663024902344,114368200.0,SPY
2015-04-07,172.46145215552548,173.20817713321736,171.94704217801407,171.980224609375,81236300.0,SPY
2015-04-08,172.2042701655457,173.0007752267654,171.81431007882907,172.56103515625,89351900.0,SPY
2015-04-09,172.3951111403809,173.55668638726806,171.9055910477799,173.32437133789062,85548900.0,SPY
2015-04-10,173.57328798988937,174.3117206984161,173.37416803447064,174.27023315429688,72722900.0,SPY
2015-04-13,174.12914439239796,174.75972452913572,173.4321993930522,173.4819793701172,74436600.0,SPY
2015-04-14,173.28288096153133,173.99642359516923,172.6606058505757,173.8138885498047,75099900.0,SPY
2015-04-15,174.27848786713062,175.09988276617088,174.19551280288417,174.59376525878906,99529300.0,SPY
2015-04-16,174.26188088326768,175.05009331004587,174.0627483359927,174.54397583007812,68934900.0,SPY
2015-04-17,173.35754046703426,173.5981479249098,171.7562126949012,172.5361328125,191113200.0,SPY
2015-04-20,173.45707874305626,174.44442376168223,173.37411633977555,174.112548828125,92189500.0,SPY
2015-04-21,174.79292391814982,174.95056896762836,173.60645881560166,173.9051513671875,72559800.0,SPY
2015-04-22,174.24534286718344,174.94230069064122,173.32437509425588,174.759765625,78264600.0,SPY
2015-04-23,174.36147293633184,175.8466432219657,174.24531542741792,175.19947814941406,102585900.0,SPY
2015-04-24,175.6143384293135,175.87154345258304,175.15800081050318,175.6060333251953,61327400.0,SPY
2015-04-27,176.17021507638887,176.29466502117256,174.68504488080637,174.87588500976562,79358100.0,SPY
2015-04-28,174.8509904598969,175.48155793071655,173.68111036857317,175.43177795410156,86863500.0,SPY
2015-04-29,174.54404127335286,175.3073640004478,173.90518118255187,174.70999145507812,125684900.0,SPY
2015-04-30,174.13744681855195,174.52740684652383,172.26231664314207,172.9592742919922,161304900.0,SPY
2015-05-01,173.7392317039157,174.87592968427109,173.63967172265475,174.83444213867188,103399700.0,SPY
2015-05-04,175.25750122730196,175.9129712189305,175.14964885239016,175.33218383789062,70927200.0,SPY
2015-05-05,175.09163686228817,175.4484145411168,173.1833238193558,173.32437133789062,113326200.0,SPY
2015-05-06,173.87195706754807,174.17894206411373,171.5487941735033,172.61080932617188,135060200.0,SPY
2015-05-07,172.51121080317245,173.72257829166836,172.17933588972457,173.29942321777344,88244900.0,SPY
2015-05-08,174.9671305995728,175.7802330107883,174.8841555399682,175.5811004638672,155877300.0,SPY
2015-05-11,175.53965118852454,175.8051486295798,174.66846357652057,174.74313354492188,75708100.0,SPY
2015-05-12,173.91347393603724,174.75977175549593,173.09206611183717,174.220458984375,119727600.0,SPY
2015-05-13,174.62699413270371,175.24926925428832,174.02131655922287,174.25363159179688,94667900.0,SPY
2015-05-14,175.26585334388207,176.1619309693813,174.99205079218353,176.07066345214844,95934000.0,SPY
2015-05-15,176.261474609375,176.4025220938169,175.78024707763444,176.261474609375,76510100.0,SPY
2015-05-18,176.0955698911435,177.0580124734228,176.02919235784495,176.80911254882812,74549700.0,SPY
2015-05-19,176.92524966742405,177.1990522131285,176.46891209125,176.75100708007812,72114600.0,SPY
2015-05-20,176.85052046743414,177.37323543160403,176.3112206213842,176.6265106201172,76857500.0,SPY
2015-05-21,176.48553362894427,177.34841625919387,176.319583462163,177.1409912109375,64764600.0,SPY
2015-05-22,176.75930935079924,177.17415941398292,176.65145694332057,176.71783447265625,57433500.0,SPY
2015-05-26,176.22829770881899,176.65145286603982,174.4029600049852,174.81781005859375,124308600.0,SPY
2015-05-27,175.2741711023209,176.70954893500715,174.86761343770593,176.47723388671875,93214000.0,SPY
2015-05-28,176.1702416142466,176.38595910443956,175.5894540174039,176.27810668945312,74974600.0,SPY
2015-05-29,176.2117399535306,176.25321483710226,174.91740961261766,175.1829071044922,124919600.0,SPY
2015-06-01,175.84661200993233,176.1784869307174,174.75140198295153,175.5396270751953,93338800.0,SPY
2015-06-02,175.0833377129909,176.0540854164766,174.46106257022674,175.3654327392578,91531000.0,SPY
2015-06-03,175.8964098715841,176.45230738355588,175.34051235961232,175.8300323486328,87820900.0,SPY
2015-06-04,175.1248145661451,175.78027210602187,174.0296043048185,174.3448944091797,151882800.0,SPY
2015-06-05,174.19554356303513,174.71825870761285,173.39073340655372,174.04620361328125,121704700.0,SPY
2015-06-08,173.93833102314068,174.08768362665737,172.90120588284333,172.9758758544922,89063300.0,SPY
2015-06-09,172.95094299316406,173.49025552856625,172.32037562184607,172.95094299316406,105034700.0,SPY
2015-06-10,173.71429518187028,175.40689037129914,173.65622276176234,175.0252227783203,134551300.0,SPY
2015-06-11,175.46499965066585,175.97111729320704,175.23268460099652,175.58946228027344,73876400.0,SPY
2015-06-12,174.76798475866207,175.4649296295469,173.97146729178252,174.24526977539062,135382400.0,SPY
2015-06-15,173.1086361141157,173.78069119959363,172.40338593342784,173.49859619140625,124384200.0,SPY
