date,oc_var,friday_lag1,monthly_opex_lag1,triple_witching_lag1,baseline_har,augmented_proxy,ticker
2023-08-16,4.0880704650404326e-05,0.0,0.0,0.0,8.6993293117886e-06,6.726773064836066e-06,SPY
2023-08-17,0.00012321999677155084,0.0,0.0,0.0,8.611206673617762e-06,7.925976746635768e-06,SPY
2023-08-18,5.1789899538687226e-05,0.0,0.0,0.0,1.0164556943693681e-05,1.0563083621365878e-05,SPY
2023-08-21,1.6667911542477135e-05,1.0,1.0,0.0,1.0674416581676598e-05,7.004328070875174e-06,SPY
2023-08-22,4.7494636599509465e-05,0.0,0.0,0.0,1.0472506133137892e-05,8.384739039081808e-06,SPY
2023-08-23,7.342361400479753e-05,0.0,0.0,0.0,1.0490696181101236e-05,8.349678579104453e-06,SPY
2023-08-24,0.0003131461152594517,0.0,0.0,0.0,1.174044648888337e-05,8.200671623873012e-06,SPY
2023-08-25,8.622118131122236e-06,0.0,0.0,0.0,1.6284641674651946e-05,1.4888168403530933e-05,SPY
2023-08-28,1.3810609984406053e-06,1.0,0.0,0.0,1.5409312571652275e-05,1.3693179619995146e-05,SPY
2023-08-29,0.00021315426484034484,0.0,0.0,0.0,1.3537496536169854e-05,9.386541618742683e-06,SPY
2023-08-30,1.1098302771214656e-05,0.0,0.0,0.0,1.7288900922666748e-05,1.3419971705668574e-05,SPY
2023-08-31,8.308565848105658e-06,0.0,0.0,0.0,1.618124119602315e-05,1.2341810473243696e-05,SPY
2023-09-01,1.917405079723132e-05,0.0,0.0,0.0,1.2678793939654542e-05,1.0997885595481986e-05,SPY
2023-09-05,1.0964513140024077e-05,1.0,0.0,0.0,1.2691193746041902e-05,7.223069501811833e-06,SPY
2023-09-06,2.3751693388698784e-05,0.0,0.0,0.0,1.2982825815685675e-05,8.870635776290822e-06,SPY
2023-09-07,1.5359715164131975e-05,0.0,0.0,0.0,8.79873966264553e-06,8.788259495372287e-06,SPY
2023-09-08,1.9393083806334702e-06,0.0,0.0,0.0,8.812054460893653e-06,9.039963628563342e-06,SPY
2023-09-11,2.1943445409542214e-07,1.0,0.0,0.0,8.510332749735484e-06,6.034780404350201e-06,SPY
2023-09-12,4.623577204958082e-06,0.0,0.0,0.0,7.636785393108753e-06,7.006906655755283e-06,SPY
2023-09-13,4.221252598835569e-07,0.0,0.0,0.0,7.2556280160221936e-06,7.4825596023489944e-06,SPY
2023-09-14,8.227927976699802e-06,0.0,0.0,0.0,5.693098019749084e-06,6.572266219797131e-06,SPY
2023-09-15,7.169267248730056e-05,0.0,0.0,0.0,5.100340937613577e-06,6.71325648296825e-06,SPY
2023-09-18,1.7116220675979025e-06,1.0,1.0,1.0,8.723836508714544e-06,3.955879372086266e-06,SPY
2023-09-19,4.591958430402707e-09,0.0,0.0,0.0,8.153015603060022e-06,7.314800167985561e-06,SPY
2023-09-20,0.000148061251087018,0.0,0.0,0.0,7.3357239025894515e-06,8.114052274147908e-06,SPY
2023-09-21,9.883091384186885e-05,0.0,0.0,0.0,1.1031298919788453e-05,1.0578743663637007e-05,SPY
2023-09-22,2.2139223361155573e-05,0.0,0.0,0.0,1.3195908762186752e-05,1.2075730555189183e-05,SPY
2023-09-25,5.047729172076622e-05,1.0,0.0,0.0,1.1668590197074294e-05,1.102519308866282e-05,SPY
2023-09-26,5.638584224527467e-05,0.0,0.0,0.0,1.2208200117177943e-05,1.0294778577919152e-05,SPY
2023-09-27,5.944203152029296e-06,0.0,0.0,0.0,1.1221736719712865e-05,9.728153403479856e-06,SPY
2023-09-28,5.068609204131688e-05,0.0,0.0,0.0,9.176823754070977e-06,1.3310546619674849e-05,SPY
2023-09-29,9.513874454538121e-05,0.0,0.0,0.0,9.111573661102318e-06,1.0568170196613836e-05,SPY
2023-10-02,2.6116615783327278e-06,1.0,0.0,0.0,9.055162138654867e-06,1.0269698408935361e-05,SPY
2023-10-03,6.719180235762565e-05,0.0,0.0,0.0,8.355632388441687e-06,9.725393659147227e-06,SPY
2023-10-04,3.7425800177228054e-05,0.0,0.0,0.0,9.392547885624055e-06,1.0859024957315878e-05,SPY
2023-10-05,1.0882654068070836e-07,0.0,0.0,0.0,9.700456732392609e-06,9.876929201081134e-06,SPY
2023-10-06,0.00031615201849958966,0.0,0.0,0.0,8.72132548670815e-06,9.198755586076714e-06,SPY
2023-10-09,0.00012001871027763294,1.0,0.0,0.0,1.3868466289111794e-05,1.6958760639903503e-05,SPY
2023-10-10,1.3607718057185157e-05,0.0,0.0,0.0,1.5561999116091007e-05,1.4268889476927266e-05,SPY
2023-10-11,2.4326268165641965e-06,0.0,0.0,0.0,1.5123065427188216e-05,1.384318463679094e-05,SPY
2023-10-12,5.7122980503672544e-05,0.0,0.0,0.0,1.4723935035886337e-05,1.117866799916267e-05,SPY
2023-10-13,7.329317051805985e-05,0.0,0.0,0.0,1.578962829168822e-05,1.5227985666593054e-05,SPY
2023-10-16,2.6053709519898207e-05,1.0,0.0,0.0,1.3427950880171476e-05,1.3046702414944958e-05,SPY
2023-10-17,5.460118809853752e-05,0.0,0.0,0.0,1.2128576801848514e-05,1.0562192713568253e-05,SPY
2023-10-18,8.480181762794959e-05,0.0,0.0,0.0,1.2361145229851912e-05,1.424043894678681e-05,SPY
2023-10-19,0.00011117367422665872,0.0,0.0,0.0,1.487927737485776e-05,1.5233192374517967e-05,SPY
2023-10-20,0.00012787942468702653,0.0,0.0,0.0,1.6175425429316335e-05,2.4682261151456646e-05,SPY
2023-10-23,4.095184272168231e-06,1.0,1.0,0.0,1.699510893395765e-05,1.2514580612705442e-05,SPY
2023-10-24,5.3640660239896285e-06,0.0,0.0,0.0,1.5431485117354916e-05,2.1526176168499975e-05,SPY
2023-10-25,0.00010692351866155791,0.0,0.0,0.0,1.4976274307164912e-05,1.3684526828666493e-05,SPY
2023-10-26,8.853031095600169e-05,0.0,0.0,0.0,1.607161267586373e-05,1.4901437922642756e-05,SPY
2023-10-27,7.242873011078824e-05,0.0,0.0,0.0,1.58619122005969e-05,2.0048567848652e-05,SPY
2023-10-30,2.3976571211156255e-05,1.0,0.0,0.0,1.5043573990392783e-05,1.6307724156997376e-05,SPY
2023-10-31,2.344471994483046e-05,0.0,0.0,0.0,1.5589524667989396e-05,1.4546594493561374e-05,SPY
2023-11-01,6.75670826984995e-05,0.0,0.0,0.0,1.5097433315065544e-05,1.4538595343523351e-05,SPY
2023-11-02,9.508633041794985e-05,0.0,0.0,0.0,1.5159782375307374e-05,1.661880861538297e-05,SPY
2023-11-03,1.2759925396821349e-05,0.0,0.0,0.0,1.5924159397212e-05,1.3539701810840745e-05,SPY
2023-11-06,2.5510227684771613e-07,1.0,0.0,0.0,1.415315673090765e-05,1.1858941248627888e-05,SPY
2023-11-07,8.076938673694244e-06,0.0,0.0,0.0,1.3289709976847623e-05,1.2533289799290908e-05,SPY
2023-11-08,4.703808737675736e-07,0.0,0.0,0.0,1.1300725648484737e-05,9.772136136143807e-06,SPY
2023-11-09,0.00011076200927340047,0.0,0.0,0.0,9.113284977650685e-06,8.778320059385748e-06,SPY
2023-11-10,0.00011159178413395777,0.0,0.0,0.0,1.0303890410561527e-05,1.1308900019038437e-05,SPY
2023-11-13,4.766530555468269e-06,1.0,0.0,0.0,1.3263596184293612e-05,1.0775620583835733e-05,SPY
2023-11-14,2.9000326263070346e-05,0.0,0.0,0.0,1.2316566961904805e-05,8.950966946856324e-06,SPY
2023-11-15,9.134817400417789e-07,0.0,0.0,0.0,1.3172545162487917e-05,1.1294384546520377e-05,SPY
2023-11-16,5.0437951327030556e-06,0.0,0.0,0.0,1.2234150302591731e-05,1.2323029615609932e-05,SPY
2023-11-17,1.4905134301826952e-06,0.0,0.0,0.0,1.0130467758843599e-05,9.503340955609705e-06,SPY
2023-11-20,6.798131196193374e-05,1.0,1.0,0.0,6.507664811108949e-06,4.501405924257269e-06,SPY
2023-11-21,3.942956449923134e-08,0.0,0.0,0.0,8.611347201821819e-06,8.06893516327208e-06,SPY
2023-11-22,7.720046720695715e-09,0.0,0.0,0.0,6.987911658107841e-06,5.533111858544908e-06,SPY
2023-11-24,2.5527368560507826e-07,0.0,0.0,0.0,6.837700113624655e-06,6.384430518227214e-06,SPY
2023-11-27,1.398358539818935e-07,1.0,0.0,0.0,6.622716070604849e-06,2.1394463805336955e-06,SPY
2023-11-28,3.497574958684985e-06,0.0,0.0,0.0,6.02678748605277e-06,4.8134293096081864e-06,SPY
2023-11-29,3.104356168572065e-05,0.0,0.0,0.0,2.3861888337363183e-06,3.454792166135658e-06,SPY
2023-11-30,4.071406071661777e-06,0.0,0.0,0.0,4.516935793279453e-06,4.9936304150594395e-06,SPY
2023-12-01,5.2995376667837576e-05,0.0,0.0,0.0,4.565336482610456e-06,5.7641081083060065e-06,SPY
2023-12-04,5.71011224487389e-06,1.0,0.0,0.0,6.202987658902741e-06,5.512053639164087e-06,SPY
2023-12-05,8.637966073852523e-06,0.0,0.0,0.0,5.82142220608555e-06,6.047302818802609e-06,SPY
2023-12-06,7.861210825389288e-05,0.0,0.0,0.0,5.24261903284529e-06,5.224828378746203e-06,SPY
2023-12-07,8.322200695254365e-06,0.0,0.0,0.0,6.549142346263787e-06,5.986076419722485e-06,SPY
2023-12-08,3.566208000849908e-05,0.0,0.0,0.0,6.652458440768036e-06,5.124712867478033e-06,SPY
2023-12-11,2.4908784539578186e-05,1.0,0.0,0.0,6.620805916541232e-06,5.09812398123037e-06,SPY
2023-12-12,2.8476571604098946e-05,0.0,0.0,0.0,7.049724425518471e-06,5.70879405237335e-06,SPY
2023-12-13,0.00016527546462073305,0.0,0.0,0.0,6.6850199599426185e-06,5.640259345070671e-06,SPY
2023-12-14,1.0765192212524346e-06,0.0,0.0,0.0,8.355422325753713e-06,8.732215188418078e-06,SPY
2023-12-15,1.1618637468549491e-07,0.0,0.0,0.0,7.73260857766762e-06,1.2098553539940574e-05,SPY
2023-12-18,4.409047632456682e-06,1.0,1.0,1.0,6.963697366436872e-06,2.111721531917076e-06,SPY
2023-12-19,2.3781842743289346e-05,0.0,0.0,0.0,7.0470419848116146e-06,5.908870125687464e-06,SPY
2023-12-20,0.000146390491947543,0.0,0.0,0.0,7.25452991778219e-06,4.6527800698460345e-06,SPY
2023-12-21,8.424543893497722e-06,0.0,0.0,0.0,8.454830744008766e-06,1.1892057507543765e-05,SPY
2023-12-22,1.964697379762967e-07,0.0,0.0,0.0,7.828132575882191e-06,7.85655257365044e-06,SPY
2023-12-26,1.1070734000418634e-05,1.0,0.0,0.0,7.43596184328391e-06,5.05640201173313e-06,SPY
2023-12-27,5.053654767842256e-06,0.0,0.0,0.0,7.876927437339937e-06,5.442215861042305e-06,SPY
2023-12-28,1.588083012321584e-07,0.0,0.0,0.0,7.57668951449243e-06,6.683753753814068e-06,SPY
2023-12-29,6.147912387458679e-06,0.0,0.0,0.0,4.172544906620937e-06,5.7255034836761395e-06,SPY
2024-01-02,1.0758357157540177e-06,1.0,0.0,0.0,4.21290976855929e-06,6.660641845994692e-06,SPY
2024-01-03,1.219566539274687e-05,0.0,0.0,0.0,4.107893033094437e-06,7.925601730962627e-06,SPY
2024-01-04,4.754331689811847e-06,0.0,0.0,0.0,4.314307330639321e-06,6.379932455130594e-06,SPY
2024-01-05,8.453562972394532e-07,0.0,0.0,0.0,4.0051595146484525e-06,5.7796137544383245e-06,SPY
2024-01-08,0.00017123541370398873,1.0,0.0,0.0,3.935181926491735e-06,4.521713930555553e-06,SPY
2024-01-09,1.806778583617279e-05,0.0,0.0,0.0,8.980121458668298e-06,8.057761094333215e-06,SPY
2024-01-10,2.5490411677369167e-05,0.0,0.0,0.0,8.278288598673794e-06,7.3183028312414515e-06,SPY
2024-01-11,6.758571125735532e-06,0.0,0.0,0.0,8.69888912539477e-06,7.061225701478336e-06,SPY
2024-01-12,5.907572829161366e-06,0.0,0.0,0.0,8.285434264469295e-06,1.0249123568849109e-05,SPY
2024-01-16,4.8251628294107e-07,1.0,0.0,0.0,8.187340667949453e-06,4.591987124813774e-06,SPY
2024-01-17,9.913176185188298e-07,0.0,0.0,0.0,5.268637870426244e-06,6.935142240800214e-06,SPY
2024-01-18,2.7230413796221106e-05,0.0,0.0,0.0,3.96222615296977e-06,4.073267231551264e-06,SPY
2024-01-19,9.915346745299705e-05,0.0,0.0,0.0,4.306453916549656e-06,5.592425950589663e-06,SPY
2024-01-22,1.3401897741464555e-06,1.0,1.0,0.0,6.95023093470626e-06,5.642307791808118e-06,SPY
2024-01-23,3.078520885476058e-06,0.0,0.0,0.0,6.412598260228353e-06,6.624302198779898e-06,SPY
2024-01-24,2.4733305862903525e-05,0.0,0.0,0.0,6.356535048848313e-06,4.295176134079143e-06,SPY
2024-01-25,8.510521414155811e-07,0.0,0.0,0.0,5.781129200658367e-06,6.451990505993689e-06,SPY
2024-01-26,1.3632026959510268e-07,0.0,0.0,0.0,5.356243330344832e-06,4.971959503186454e-06,SPY
2024-01-29,5.2299739539936195e-05,1.0,0.0,0.0,3.427803884794111e-06,3.2247167369865392e-06,SPY
2024-01-30,4.5226868166265515e-07,0.0,0.0,0.0,5.152361969778885e-06,4.182589065484798e-06,SPY
2024-01-31,0.00013963902115443223,0.0,0.0,0.0,4.783895664234492e-06,4.2126231861632946e-06,SPY
2024-02-01,8.809146768098958e-05,0.0,0.0,0.0,7.977665218922134e-06,1.062680810023931e-05,SPY
2024-02-02,9.125871973090646e-05,0.0,0.0,0.0,9.497361275852081e-06,9.310639068996433e-06,SPY
2024-02-05,5.438767239292649e-06,1.0,0.0,0.0,1.1048581590984782e-05,1.0171433846306068e-05,SPY
2024-02-06,8.680465143614092e-07,0.0,0.0,0.0,1.0122614046451551e-05,9.708703207279036e-06,SPY
2024-02-07,1.3252671087235635e-05,0.0,0.0,0.0,9.909425250213884e-06,6.8909454480892655e-06,SPY
2024-02-08,1.9499582044728778e-07,0.0,0.0,0.0,9.04803598271138e-06,7.341494623163823e-06,SPY
2024-02-09,2.2276999751177638e-05,0.0,0.0,0.0,6.195685835826549e-06,4.869026712350903e-06,SPY
2024-02-12,1.437847682375401e-07,1.0,0.0,0.0,4.977500650398547e-06,3.3451516406553287e-06,SPY
2024-02-13,8.288170091065472e-07,0.0,0.0,0.0,4.421253451745362e-06,4.6143245205526755e-06,SPY
2024-02-14,1.2792043993933177e-05,0.0,0.0,0.0,4.641783214250625e-06,8.152980565420727e-06,SPY
2024-02-15,2.9516977041996608e-05,0.0,0.0,0.0,4.667296235720153e-06,4.8577714664396405e-06,SPY
2024-02-16,1.913816075472569e-05,0.0,0.0,0.0,5.693356601212899e-06,4.830176231302079e-06,SPY
2024-02-20,3.727373209582522e-06,1.0,1.0,0.0,5.668416204921599e-06,3.309133935400776e-06,SPY
2024-02-21,1.3007131623902323e-05,0.0,0.0,0.0,5.574718342525773e-06,5.94814132486345e-06,SPY
2024-02-22,4.761803740001875e-05,0.0,0.0,0.0,5.274389233724361e-06,4.984487972631241e-06,SPY
2024-02-23,7.796189857577023e-06,0.0,0.0,0.0,6.693631313247344e-06,5.298657603498257e-06,SPY
2024-02-26,2.074723691192813e-05,1.0,0.0,0.0,5.826141904560934e-06,3.809173393176466e-06,SPY
2024-02-27,2.0591263695366386e-07,0.0,0.0,0.0,5.93704511871072e-06,4.263299709925476e-06,SPY
2024-02-28,3.3809499587211938e-06,0.0,0.0,0.0,5.646652650006558e-06,4.326393520039486e-06,SPY
2024-02-29,3.857802489238798e-10,0.0,0.0,0.0,5.572386432091039e-06,4.765315156484939e-06,SPY
2024-03-01,5.73747547682422e-05,0.0,0.0,0.0,3.834825220658876e-06,6.313206896085177e-06,SPY
2024-03-04,2.778268484796101e-07,1.0,0.0,0.0,5.8779432817545385e-06,4.412553235422498e-06,SPY
2024-03-05,3.618297263971257e-05,0.0,0.0,0.0,4.297393612446919e-06,3.4858144772434627e-06,SPY
2024-03-06,2.459071331267771e-06,0.0,0.0,0.0,4.796808168224315e-06,4.813975492905601e-06,SPY
2024-03-07,1.0557007181934811e-05,0.0,0.0,0.0,3.940631856300824e-06,3.7163255874202893e-06,SPY
2024-03-08,5.302964557325386e-05,0.0,0.0,0.0,4.211027476079659e-06,3.5133945121379636e-06,SPY
2024-03-11,2.452048675324802e-06,1.0,0.0,0.0,4.563665592350536e-06,4.86812410690342e-06,SPY
2024-03-12,4.1791457864303993e-05,0.0,0.0,0.0,4.357568986397662e-06,4.132675351531583e-06,SPY
2024-03-13,4.870946243479149e-06,0.0,0.0,0.0,5.004493686502448e-06,5.2594751814449446e-06,SPY
2024-03-14,1.5326886730555138e-05,0.0,0.0,0.0,4.679560179738609e-06,3.7045279175783865e-06,SPY
2024-03-15,5.551418893759272e-07,0.0,0.0,0.0,4.889118001227436e-06,8.45292131462459e-06,SPY
2024-03-18,4.930134306816777e-06,1.0,1.0,1.0,4.154078210745848e-06,2.0421002362464064e-06,SPY
2024-03-19,4.798382832848146e-05,0.0,0.0,0.0,4.157966094729845e-06,5.035735446564756e-06,SPY
2024-03-20,8.263642035925738e-05,0.0,0.0,0.0,4.426148164377588e-06,4.10701054557033e-06,SPY
2024-03-21,5.181234000551578e-06,0.0,0.0,0.0,6.092701519407866e-06,5.741282926758531e-06,SPY
2024-03-22,2.9762870207019643e-06,0.0,0.0,0.0,5.778874282852649e-06,4.533669765331682e-06,SPY
2024-03-25,3.324111745619646e-09,1.0,0.0,0.0,5.679539430999169e-06,4.215593637724152e-06,SPY
2024-03-26,2.165639130581205e-05,0.0,0.0,0.0,5.079007167052387e-06,3.474480116218739e-06,SPY
2024-03-27,7.80926556137726e-06,0.0,0.0,0.0,5.046997939716973e-06,4.668608178049515e-06,SPY
2024-03-28,7.16326591427356e-08,0.0,0.0,0.0,3.7230641451629258e-06,4.5044384231585575e-06,SPY
2024-04-01,1.0196742941080716e-05,0.0,0.0,0.0,3.3824324990461005e-06,5.4963241323911565e-06,SPY
2024-04-02,1.3390323505132986e-06,0.0,0.0,0.0,3.7009499945655972e-06,3.848706764541349e-06,SPY
2024-04-03,1.0621089719475138e-05,0.0,0.0,0.0,3.7944426094775334e-06,4.039942740210819e-06,SPY
2024-04-04,0.00040654531497823687,0.0,0.0,0.0,3.1653817256897503e-06,3.2433598343381185e-06,SPY
2024-04-05,5.909227555723963e-05,0.0,0.0,0.0,1.1451088954652053e-05,3.366165510971056e-05,SPY
2024-04-08,6.867829847204347e-07,1.0,0.0,0.0,1.1953506974404046e-05,8.74821861343946e-06,SPY
2024-04-09,5.151131637835261e-06,0.0,0.0,0.0,1.1162637175218543e-05,6.942915904329346e-06,SPY
2024-04-10,1.5516428383109937e-06,0.0,0.0,0.0,1.1226028466170455e-05,1.3297135894976556e-05,SPY
2024-04-11,2.014967013989166e-05,0.0,0.0,0.0,1.1033070831481177e-05,1.0126343419753393e-05,SPY
2024-04-12,4.715327694849088e-05,0.0,0.0,0.0,6.967851311337198e-06,1.0250838745590705e-05,SPY
2024-04-15,0.0004389257304859135,1.0,0.0,0.0,6.940129442008843e-06,7.822177987677576e-06,SPY
2024-04-16,7.819429543935507e-06,0.0,0.0,0.0,1.5839149571435704e-05,5.0120078786895256e-05,SPY
2024-04-17,0.00011942085691360232,0.0,0.0,0.0,1.47539453008279e-05,1.4914631925195527e-05,SPY
2024-04-18,2.4134472074930653e-05,0.0,0.0,0.0,1.714848015340031e-05,2.1020351231004647e-05,SPY
2024-04-19,7.407228259975611e-05,0.0,0.0,0.0,1.693202823934313e-05,1.8861567434619448e-05,SPY
2024-04-22,1.4358928590453729e-05,1.0,1.0,0.0,1.7992901275646945e-05,1.5740542544420108e-05,SPY
2024-04-23,5.902762987166698e-05,0.0,0.0,0.0,1.3040662043165105e-05,1.5249719580058367e-05,SPY
2024-04-24,5.165545115272089e-06,0.0,0.0,0.0,1.4383037966223682e-05,1.3638663515112729e-05,SPY
2024-04-25,7.391002721812484e-05,0.0,0.0,0.0,1.1794633460823683e-05,1.0893978940350476e-05,SPY
2024-04-26,1.4175263049955694e-05,0.0,0.0,0.0,1.3431194731069828e-05,1.7438047701972592e-05,SPY
2024-04-29,3.458908668281183e-09,1.0,0.0,0.0,1.2503113792934567e-05,7.352845793027321e-06,SPY
2024-04-30,0.00016959586400771973,0.0,0.0,0.0,1.1408163711113064e-05,8.819539390493592e-06,SPY
2024-05-01,4.228948022341708e-06,0.0,0.0,0.0,1.5682380077660334e-05,1.870580526664164e-05,SPY
2024-05-02,3.041537052410918e-06,0.0,0.0,0.0,1.4671130879031094e-05,2.871378644267904e-05,SPY
2024-05-03,6.466885259010361e-08,0.0,0.0,0.0,1.3756123130941488e-05,1.4492845846115417e-05,SPY
2024-05-06,2.9965281803196628e-05,1.0,0.0,0.0,1.3368922239213902e-05,8.795180206431349e-06,SPY
2024-05-07,6.590135856282866e-07,0.0,0.0,0.0,1.1863559767099789e-05,6.604804817648981e-06,SPY
2024-05-08,1.3977653083200855e-05,0.0,0.0,0.0,6.774336638161302e-06,6.409048370647587e-06,SPY
2024-05-09,2.8923150109262183e-05,0.0,0.0,0.0,7.311473997579442e-06,5.417889677485976e-06,SPY
2024-05-10,3.4617871427914225e-06,0.0,0.0,0.0,8.605116331241086e-06,5.754513212094533e-06,SPY
2024-05-13,1.0001877818535615e-05,1.0,0.0,0.0,8.509324249168772e-06,4.866027644908212e-06,SPY
2024-05-14,1.7587675406076996e-05,0.0,0.0,0.0,7.761741849623965e-06,5.109619967678602e-06,SPY
2024-05-15,5.6008493493936054e-05,0.0,0.0,0.0,8.389364372352178e-06,7.552916383878536e-06,SPY
2024-05-16,5.054950326271128e-06,0.0,0.0,0.0,7.5843371566493465e-06,5.980413411215118e-06,SPY
2024-05-17,1.4630364806189117e-06,0.0,0.0,0.0,6.7585310050187435e-06,5.37747700121094e-06,SPY
2024-05-20,8.553156280424114e-07,1.0,1.0,0.0,5.973029467073501e-06,2.5533412787477965e-06,SPY
2024-05-21,1.5382729670152566e-05,0.0,0.0,0.0,5.634635248454132e-06,3.5241412517836004e-06,SPY
2024-05-22,2.3916114754313874e-06,0.0,0.0,0.0,5.308146758622137e-06,2.813374450983096e-06,SPY
2024-05-23,0.00017480038534841368,0.0,0.0,0.0,3.7880562721602146e-06,3.604524996434278e-06,SPY
2024-05-24,9.046515552624024e-06,0.0,0.0,0.0,7.858683900489518e-06,9.261732665275817e-06,SPY
2024-05-28,7.532513207880491e-07,1.0,0.0,0.0,7.884359345325273e-06,2.8091548373076103e-06,SPY
2024-05-29,6.377838006984001e-07,0.0,0.0,0.0,7.059585600781079e-06,4.208846057512919e-06,SPY
2024-05-30,1.3308895777142602e-05,0.0,0.0,0.0,6.965831433886003e-06,4.14911906570923e-06,SPY
2024-05-31,5.174491184750646e-05,0.0,0.0,0.0,7.245217153811678e-06,4.711057393343592e-06,SPY
2024-06-03,5.330900558996887e-06,1.0,0.0,0.0,4.86763259727761e-06,8.492418610179602e-06,SPY
2024-06-04,1.3390316358642927e-05,0.0,0.0,0.0,4.6088557196994595e-06,5.10204085896551e-06,SPY
2024-06-05,5.3595327803823925e-05,0.0,0.0,0.0,4.913915570037777e-06,3.2134738589732443e-06,SPY
2024-06-06,3.5801780129176933e-07,0.0,0.0,0.0,6.341335486659021e-06,4.665828806191657e-06,SPY
2024-06-07,4.2994501962145007e-07,0.0,0.0,0.0,5.559795154762631e-06,3.1784853327647177e-06,SPY
2024-06-10,2.1534396348307572e-05,1.0,0.0,0.0,4.8146330332531065e-06,2.693702159565463e-06,SPY
2024-06-11,2.8923667179744015e-05,0.0,0.0,0.0,5.252739984342262e-06,3.2733478977694677e-06,SPY
2024-06-12,2.486574537467613e-07,0.0,0.0,0.0,5.4869821733720175e-06,3.895791332212023e-06,SPY
2024-06-13,1.6631508419503486e-06,0.0,0.0,0.0,4.526248618066638e-06,4.740361508715631e-06,SPY
2024-06-14,1.2296828914842833e-05,0.0,0.0,0.0,4.415987850563749e-06,3.885232433408751e-06,SPY
2024-06-17,8.497028686084669e-05,1.0,0.0,0.0,4.642767280305485e-06,2.2293630851445356e-06,SPY
2024-06-18,5.8942859863525955e-06,0.0,0.0,0.0,6.04187711708194e-06,6.206487158314431e-06,SPY
2024-06-20,1.980944021008998e-05,0.0,0.0,0.0,5.552586691597402e-06,3.801495475381319e-06,SPY
2024-06-21,4.080803559886263e-08,0.0,0.0,0.0,5.987832207698608e-06,7.106130975915754e-06,SPY
2024-06-24,8.557649656237883e-06,1.0,1.0,1.0,5.78547371896091e-06,5.432924670865802e-06,SPY
2024-06-25,2.3808625278549816e-06,0.0,0.0,0.0,5.834815601617468e-06,4.740801370726329e-06,SPY
2024-06-26,1.1168421501741945e-05,0.0,0.0,0.0,4.223980165993043e-06,3.1836564537948015e-06,SPY
2024-06-27,3.355998799448452e-06,0.0,0.0,0.0,3.4128512309309293e-06,2.674269681466758e-06,SPY
2024-06-28,2.9027226209737863e-05,0.0,0.0,0.0,2.9432569766250434e-06,2.231244136538664e-06,SPY
2024-07-01,2.82595051133489e-07,1.0,0.0,0.0,3.876623369382238e-06,4.885837086006286e-06,SPY
2024-07-02,9.445949484474241e-05,0.0,0.0,0.0,3.6185555739506798e-06,3.088036460298152e-06,SPY
2024-07-03,2.5358506026187237e-05,0.0,0.0,0.0,5.7264540501234035e-06,4.157451964772513e-06,SPY
2024-07-05,2.6914854947584506e-05,0.0,0.0,0.0,5.59917640535482e-06,3.1949198153766574e-06,SPY
2024-07-08,8.297455880337974e-08,1.0,0.0,0.0,6.052011832632534e-06,2.6660280165441534e-06,SPY
2024-07-09,6.261784757436288e-07,0.0,0.0,0.0,5.4470559405421965e-06,3.746380864056447e-06,SPY
2024-07-10,5.7763762103418976e-05,0.0,0.0,0.0,5.01461069257341e-06,2.712526432820622e-06,SPY
2024-07-11,7.874290868480115e-05,0.0,0.0,0.0,5.352163759483644e-06,3.5897319949377277e-06,SPY
2024-07-12,1.7835757989249097e-05,0.0,0.0,0.0,6.599750151770344e-06,6.262103437364715e-06,SPY
2024-07-15,7.921500850553754e-07,1.0,0.0,0.0,6.382384574612391e-06,4.51133414138194e-06,SPY
2024-07-16,1.2455252343642083e-05,0.0,0.0,0.0,6.006825247265138e-06,5.162078952741518e-06,SPY
2024-07-17,1.1116135838365141e-05,0.0,0.0,0.0,6.364466216719882e-06,3.973806232439686e-06,SPY
2024-07-18,0.00011087258781521837,0.0,0.0,0.0,6.10756460481372e-06,4.687209695769105e-06,SPY
2024-07-19,3.8792804278516254e-05,0.0,0.0,0.0,7.150054207624858e-06,1.0146123126086437e-05,SPY
2024-07-22,8.87638746254333e-06,1.0,1.0,0.0,6.9974845778482245e-06,4.209193841141564e-06,SPY
2024-07-23,1.8806083877185307e-06,0.0,0.0,0.0,7.1898435645574945e-06,4.959138077810788e-06,SPY
2024-07-24,0.00019597430095377052,0.0,0.0,0.0,6.631236683347205e-06,4.684852749652717e-06,SPY
2024-07-25,2.9655352553408857e-05,0.0,0.0,0.0,1.0945419177173606e-05,1.2053034355310205e-05,SPY
2024-07-26,1.5802379705716687e-05,0.0,0.0,0.0,9.581562141282505e-06,1.7472391294631142e-05,SPY
2024-07-29,5.33745029728529e-06,1.0,0.0,0.0,9.69287355382589e-06,5.581408758424693e-06,SPY
2024-07-30,6.129432635460537e-05,0.0,0.0,0.0,9.145642932469995e-06,7.41489449995631e-06,SPY
2024-07-31,1.1075199762466974e-05,0.0,0.0,0.0,1.0443197304738926e-05,1.324076066827223e-05,SPY
2024-08-01,0.00030458561998944543,0.0,0.0,0.0,8.356932081647019e-06,8.116433961012051e-06,SPY
2024-08-02,2.844941430446344e-05,0.0,0.0,0.0,1.41339363604989e-05,6.761761461421977e-05,SPY
2024-08-05,0.00012446397280769898,1.0,0.0,0.0,1.3918122206724554e-05,1.2488718082453449e-05,SPY
