n_days,start,end,total_return,cagr,ann_return_arithmetic,ann_vol,sharpe,sortino,max_drawdown,calmar,avg_monthly_turnover,ann_turnover,tracking_error,beta_to_benchmark,estimator,lookback,cap,short_mode,spec,cost_bps,optimizer_failures
3622,2012-01-03,2026-05-29,4.122132718427884,0.1203659826263559,0.12354629669625683,0.1402002525588886,0.8812130822971481,1.0765332686218532,-0.32887986001807523,0.3659876972087637,0.18485427382609043,2.224988106494268,0.07296822784343199,0.7604334259485156,sample,126,0.2,long_only,sample_lb126_cap20_long_only,0,0
3622,2012-01-03,2026-05-29,4.18042557288819,0.12124842805694147,0.12429278113034313,0.1398988102715519,0.8884477351099946,1.080381093191265,-0.3369876849037986,0.35980076865881555,0.23254396168612249,2.7990023615870223,0.07632374617240867,0.7497959247538589,sample,126,0.2,limited_short,sample_lb126_cap20_limited_short,0,0
3622,2012-01-03,2026-05-29,3.2218278791245742,0.10539904914162457,0.10924130184795525,0.1341108986718539,0.8145594648146364,1.0112663231880572,-0.3057532842114159,0.34471927068081937,0.20597571813993423,2.479215187197287,0.0875243552223855,0.6876276652916444,sample,126,0.35,long_only,sample_lb126_cap35_long_only,0,0
3622,2012-01-03,2026-05-29,3.422026535237592,0.10896793537396388,0.11236725400716406,0.13336145245818537,0.8425767111556925,1.0473378466723093,-0.3099609189586372,0.35155378858747394,0.3207082974249309,3.860187447415043,0.09066264543894115,0.6738233128619988,sample,126,0.35,limited_short,sample_lb126_cap35_limited_short,0,2
3622,2012-01-03,2026-05-29,2.9024381832185098,0.0993654858255173,0.10354271110564663,0.13244453748778104,0.7817816655156441,0.9713574432401202,-0.29647949548150754,0.33515129153919876,0.2310016035060202,2.780437853795819,0.09285177043752495,0.6620941994124033,sample,126,0.5,long_only,sample_lb126_cap50_long_only,0,0
3622,2012-01-03,2026-05-29,3.634315838983648,0.11259173801421762,0.1158973656470164,0.1353580912695488,0.8562278365481765,1.0624087920236402,-0.2949924465064382,0.3816766813782139,0.41214860698134265,4.960803608492163,0.09356618297063377,0.67385276119365,sample,126,0.5,limited_short,sample_lb126_cap50_limited_short,0,11
3622,2012-01-03,2026-05-29,4.291810759843412,0.12290919906592013,0.12588675528197005,0.14066733660009134,0.894925277783985,1.0831655608928146,-0.34134872920032777,0.36006930318404157,0.11347207202252446,1.365800235199883,0.07387655877938483,0.7603935408129012,sample,252,0.2,long_only,sample_lb252_cap20_long_only,0,0
3622,2012-01-03,2026-05-29,4.054562694524878,0.11933132879350294,0.12261754967353214,0.14012053316101328,0.8750862340256131,1.0574613149127163,-0.3449098355932746,0.34597832963575187,0.14420466325199063,1.7357113470827674,0.07727959092025044,0.7482561524312279,sample,252,0.2,limited_short,sample_lb252_cap20_limited_short,0,0
3622,2012-01-03,2026-05-29,3.627161279357952,0.11247214733983091,0.1158004691433853,0.13540329603497395,0.8552263684443449,1.0524902311498956,-0.325548170364534,0.3454854229833015,0.11555498878726408,1.3908711460987202,0.0882741174867103,0.6915620811828856,sample,252,0.35,long_only,sample_lb252_cap35_long_only,0,0
3622,2012-01-03,2026-05-29,3.98437819923938,0.11824292542640702,0.12098117231637198,0.13543632781219966,0.8932697325058042,1.0993216461696058,-0.3262436662756327,0.36243745902029983,0.23532604438443339,2.8324887440595687,0.0904736224191725,0.6845802963740002,sample,252,0.35,limited_short,sample_lb252_cap35_limited_short,0,4
3622,2012-01-03,2026-05-29,3.077017713461883,0.10271803299699545,0.106907124238377,0.13479692889975553,0.7930976255243964,0.974846135302045,-0.33050266082845803,0.3107933616616465,0.12853710462783144,1.54712965581307,0.09400672024807971,0.6695963174311368,sample,252,0.5,long_only,sample_lb252_cap50_long_only,0,0
3622,2012-01-03,2026-05-29,3.3361196709301035,0.1074552997416025,0.11208985149198776,0.14127230692333242,0.7934311680265702,0.9793314879613487,-0.3294256698472513,0.3261898193647981,0.32503662261346583,3.9122850909598714,0.09359868910784659,0.7034721829546082,sample,252,0.5,limited_short,sample_lb252_cap50_limited_short,0,20
3622,2012-01-03,2026-05-29,4.17003026352636,0.12109174152112745,0.1245995243183265,0.14300141599128832,0.8713167170730473,1.043746977817988,-0.3581128645581546,0.3381384851128774,0.06697805323548106,0.8061775838912293,0.07219636516913906,0.7768850914809751,sample,504,0.2,long_only,sample_lb504_cap20_long_only,0,0
3622,2012-01-03,2026-05-29,3.8274058694354727,0.1157560898528136,0.11980252274882564,0.14282113589682058,0.8388290850408553,1.005720791113354,-0.3587012793096317,0.32270888488494265,0.09094500310098833,1.0946544326865508,0.07547062916304613,0.7671626634619008,sample,504,0.2,limited_short,sample_lb504_cap20_limited_short,0,0
3622,2012-01-03,2026-05-29,3.320949705511251,0.10718529618393324,0.11147160772932323,0.1385060526076703,0.8048139819930878,0.9750222524138614,-0.35635522905857064,0.3007821618532115,0.06835790512323438,0.8227860938024643,0.08624358013250535,0.7134452462891243,sample,504,0.35,long_only,sample_lb504_cap35_long_only,0,0
3622,2012-01-03,2026-05-29,3.492893662914951,0.1101953119213126,0.11421471711189246,0.1386983626907991,0.8234755976644934,1.0019861327553732,-0.3567863744156653,0.30885515766062366,0.19776254917568367,2.3803578392775,0.08873151424430095,0.7065033107396661,sample,504,0.35,limited_short,sample_lb504_cap35_limited_short,0,5
