n_days,start,end,total_return,cagr,ann_return_arithmetic,ann_vol,sharpe,sortino,max_drawdown,calmar,avg_monthly_turnover,ann_turnover,tracking_error,beta_to_benchmark,benchmark,cost_bps
3622,2012-01-03,2026-05-29,4.734127513086155,0.12919833604259034,0.13397206729997388,0.15736791588115684,0.851330250831743,1.029816436555278,-0.3742020571620709,0.3452635643492285,0.023376702163686973,0.2813723654136105,0.04817482281885088,0.9078447267660179,sector_equal_weight,0
3622,2012-01-03,2026-05-29,4.710989486388153,0.1288807233072391,0.13369069493456026,0.15736824778210062,0.8495404684156782,1.0276265887771578,-0.3742144988318802,0.34440334008848794,0.023376702163686973,0.2813723654136105,0.048177428674815906,0.907842062439904,sector_equal_weight,10
3622,2012-01-03,2026-05-29,4.676456167830047,0.12840445481979912,0.13326863638643982,0.15736883670008397,0.8468553188864535,1.0243411658966834,-0.3742331613365939,0.3431135134075123,0.023376702163686973,0.2813723654136105,0.048181634637436084,0.907838065950733,sector_equal_weight,25
3622,2012-01-03,2026-05-29,6.738580224501888,0.15299772323963357,0.156193827537336,0.16587702205247237,0.9416242563597912,1.1572698843677875,-0.3371724134041142,0.4537670258813845,,,0.0,1.0,SPY,0
3622,2012-01-03,2026-05-29,4.718509958463158,0.12898408699232755,0.13597011393960418,0.17070983523201183,0.7964984194074531,0.99216032380435,-0.3904133104563998,0.3303783030387539,,,0.05469390496026581,0.9751998438646495,RSP,0
3622,2012-01-03,2026-05-29,3.736413964269371,0.11427987906053239,0.11727035743762414,0.13422356137247798,0.8736942772080994,1.0534461616845132,-0.3309890972410021,0.34526780493111564,,,0.074246399083971,0.7272097388031478,USMV,0
3622,2012-01-03,2026-05-29,2.8558412429187654,0.09844706880261422,0.10411924752407127,0.1425471234173245,0.7304198431226786,0.8735823251733713,-0.3626141916578559,0.271492597552563,,,0.09933871678740727,0.6899224227042416,SPLV,0
