rebalance_date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,IYR,spec
2015-07-31,0.0,0.13150583673284075,0.2,0.0,0.052763736864498874,0.19999999999999993,0.09181463747345021,0.010176827917393027,0.2,0.11373896101181716,sample_lb126_cap20_long_only
2015-08-31,0.1319845755363727,0.0,0.03027337847928785,0.2,0.0,0.2,0.2,0.0,0.13008365862171775,0.10765838736262165,sample_lb126_cap20_long_only
2015-09-30,0.02515819511272793,0.0,0.033316317534733554,0.19999999999999996,0.0,0.2,0.2,0.0,0.1415254873525386,0.2,sample_lb126_cap20_long_only
2015-10-30,0.0,0.0,0.0,0.1648146334072243,0.0,0.19999999999999996,0.2,0.035185366592775824,0.2,0.19999999999999998,sample_lb126_cap20_long_only
2015-11-30,0.049416774918547596,0.0,0.0,0.1565289518497965,0.0,0.19999999999999998,0.2,0.024850314564581387,0.16920395866707455,0.2,sample_lb126_cap20_long_only
2015-12-31,0.049358459885608955,0.0,0.0,0.1641624824488236,0.0,0.19999999999999998,0.2,0.023529699943309487,0.16294935772225805,0.19999999999999998,sample_lb126_cap20_long_only
2016-01-29,0.005323459747387831,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004,0.09545573083644343,0.09922080941616865,0.2,sample_lb126_cap20_long_only
2016-02-29,0.0,0.0,0.0,0.16916566753415982,0.0,0.2,0.2,0.14351068696583977,0.08732364550000037,0.2,sample_lb126_cap20_long_only
2016-03-31,0.0,0.0,0.0,0.19999999999999993,0.0,0.2,0.2,0.2,0.07268155743450065,0.12731844256549923,sample_lb126_cap20_long_only
2016-04-29,0.0,0.0,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004,0.19999999999999993,0.12895823824715033,0.07104176175284975,sample_lb126_cap20_long_only
2016-05-31,0.0,0.0,0.0,0.19999999999999998,0.0,0.19999999999999993,0.20000000000000004,0.2,0.07938151600171019,0.12061848399828995,sample_lb126_cap20_long_only
2016-06-30,0.0,0.0,0.0,0.13875720431367614,0.0,0.2,0.2,0.2,0.06124279568632382,0.2,sample_lb126_cap20_long_only
2016-07-29,0.0,0.0,0.0,0.14452684849918068,0.08308740740156705,0.19999999999999998,0.2,0.2,0.0,0.17238574409925234,sample_lb126_cap20_long_only
2016-08-31,0.0,0.0,0.0,0.09420024149686183,0.10220941150069768,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.07349249737582418,0.1300978496266162,sample_lb126_cap20_long_only
2016-09-30,0.0,0.0,0.0,0.06397978552011344,0.14634369880893364,0.2,0.2,0.2,0.11428952158886758,0.07538699408208535,sample_lb126_cap20_long_only
2016-10-31,0.0,0.022134213902902083,0.013636898661860516,0.0,0.18111461439360454,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.1455919619334261,0.03752231110820672,sample_lb126_cap20_long_only
2016-11-30,0.015561689654265697,0.031187171307467263,0.07905355525181744,0.005406820681848285,0.019667729508914447,0.2,0.2,0.2,0.2,0.049123033595686955,sample_lb126_cap20_long_only
2016-12-30,0.02196000854862654,0.009051533130879131,0.16559960371890456,0.060373867705468535,0.11722456275898614,0.2,0.07734534792142644,0.1793307063004662,0.12771290536068722,0.04140146455455519,sample_lb126_cap20_long_only
2017-01-31,0.026542711046328764,0.011184070897549024,0.11573170329734535,0.10388365365540357,0.11124597759776142,0.19999999999999998,0.06581324536274935,0.17297900810982636,0.16052497687167183,0.032094653161364346,sample_lb126_cap20_long_only
2017-02-28,0.08095392240891504,0.0,0.08752384452295958,0.08489431367989142,0.09559796729749644,0.19999999999999996,0.06886143115125165,0.17319159087693176,0.19999999999999996,0.008976930062554076,sample_lb126_cap20_long_only
2017-03-31,0.04334235327732528,0.01780212512068819,0.06679127852400259,0.08422951521626698,0.05097054758026642,0.2,0.1113355406885629,0.18335803561802017,0.2,0.04217060397486756,sample_lb126_cap20_long_only
2017-04-28,0.10893584518839504,0.016616994228893272,0.0011218783296770081,0.09249818560185394,0.013233815409950181,0.19999999999999993,0.10892702238946524,0.19999999999999996,0.19999999999999996,0.05866625885176537,sample_lb126_cap20_long_only
2017-05-31,0.0,0.07465920066602988,0.00022049959118030271,0.06322109251036145,0.07290007475964891,0.20000000000000004,0.12418643265380314,0.20000000000000004,0.20000000000000004,0.06481269981897636,sample_lb126_cap20_long_only
2017-06-30,0.0,0.03129257318535675,0.0359442790462863,0.0,0.07985373448202446,0.2,0.2,0.2,0.14207044979779143,0.11083896348854112,sample_lb126_cap20_long_only
2017-07-31,0.0,0.05467537216648829,0.05030971298380701,0.0,0.08516340801278875,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.14282754401333805,0.06702396282357784,sample_lb126_cap20_long_only
2017-08-31,0.0,0.07203598666439133,0.0661172763459173,0.0,0.019747387361425905,0.20000000000000004,0.20000000000000007,0.20000000000000007,0.11280707366989363,0.1292922759583717,sample_lb126_cap20_long_only
2017-09-29,0.0,0.11915338689126116,0.035780636588728446,0.06423116084381679,0.009367761815519906,0.2,0.2,0.2,0.0825702371462366,0.08889681671443714,sample_lb126_cap20_long_only
2017-10-31,0.0,0.13180805433486398,0.08831882916065263,0.041018911775507906,0.004826452318746878,0.2,0.2,0.19759090911888294,0.08110272588332038,0.05533411740802537,sample_lb126_cap20_long_only
2017-11-30,0.0,0.12278572738165772,0.1334502310814752,0.0,0.029524767205321,0.2,0.2,0.17017231084235113,0.08182227912801883,0.06224468436117609,sample_lb126_cap20_long_only
2017-12-29,0.0,0.12919203208201285,0.09452344390774407,0.0527971420489537,0.03384763293885034,0.19999999999999996,0.19999999999999996,0.11534174199705184,0.1322956854913951,0.04200232153399205,sample_lb126_cap20_long_only
2018-01-31,0.0,0.08420736445733344,0.11828093298701801,0.015298274301259627,0.0,0.2,0.2,0.07505663962979378,0.18782688553550378,0.11932990308909144,sample_lb126_cap20_long_only
2018-02-28,0.0,0.05310121644514119,0.07979789809259587,0.0,0.0,0.2,0.2,0.071813881322244,0.19999999999999996,0.195287004140019,sample_lb126_cap20_long_only
2018-03-29,0.0,0.1132781103988872,0.0,0.0,0.0,0.19999999999999998,0.2,0.08672188960111289,0.19999999999999998,0.19999999999999996,sample_lb126_cap20_long_only
2018-04-30,0.0,0.12669296282966636,0.02617488855275906,0.01407813203256333,0.0,0.2,0.2,0.07995385177521837,0.15310016480979294,0.19999999999999998,sample_lb126_cap20_long_only
2018-05-31,0.0,0.11086897340089033,0.0,0.03199878212741205,0.0,0.20000000000000007,0.20000000000000007,0.05713224447169758,0.20000000000000007,0.20000000000000007,sample_lb126_cap20_long_only
2018-06-29,0.0,0.1069623604578359,0.015303685193222763,0.06236628945362111,0.0,0.2,0.2,0.053057830848327464,0.1623098340469928,0.2,sample_lb126_cap20_long_only
2018-07-31,0.0,0.1298529870911203,0.0966701793390553,0.0,0.0,0.19999999999999993,0.19999999999999996,0.0,0.1734768335698244,0.19999999999999996,sample_lb126_cap20_long_only
2018-08-31,0.0,0.15806979799631607,0.17618495888612623,0.0,0.0,0.2,0.2,0.0009007754299032666,0.06484446768765426,0.2,sample_lb126_cap20_long_only
2018-09-28,0.0,0.1311890172218238,0.2,0.0,0.0,0.13534143881524832,0.2,0.0,0.13622805838293336,0.19724148557999455,sample_lb126_cap20_long_only
2018-10-31,0.018472769725650255,0.10900684864985612,0.14410100227210287,0.0,0.0,0.2,0.2,0.08232727661960591,0.13322872708678152,0.11286337564600338,sample_lb126_cap20_long_only
2018-11-30,0.048342391044508805,0.09415705320213895,0.17914577324233605,0.0,0.0,0.2,0.2,0.05759655803552486,0.04038741859515445,0.18037080588033694,sample_lb126_cap20_long_only
2018-12-31,0.1258661611566875,0.0,0.2,0.0,0.0,0.2,0.2,0.0741338388433124,0.0,0.2,sample_lb126_cap20_long_only
2019-01-31,0.1408403423101605,0.004015846651203262,0.17667769208423334,0.0,0.0,0.2,0.2,0.07846611895440289,0.0,0.19999999999999998,sample_lb126_cap20_long_only
2019-02-28,0.15529195790713737,0.0,0.17154530720383707,0.0,0.0,0.2,0.2,0.0731627348890255,0.0,0.2,sample_lb126_cap20_long_only
2019-03-29,0.19068280051303105,0.0,0.1483957250390017,0.0,0.0,0.2,0.2,0.06092147444796718,0.0,0.2,sample_lb126_cap20_long_only
2019-04-30,0.13347905041594432,0.0,0.19999999999999998,0.0,0.0,0.2,0.19999999999999998,0.06652094958405572,0.0,0.2,sample_lb126_cap20_long_only
2019-05-31,0.08512635721401268,0.0,0.19999999999999998,0.0,0.0,0.2,0.19999999999999998,0.1148736427859873,0.0,0.2,sample_lb126_cap20_long_only
2019-06-28,0.0,0.10592587652295077,0.18139607340513064,0.0,0.0,0.2,0.2,0.05472344472616505,0.057954605345753474,0.2,sample_lb126_cap20_long_only
2019-07-31,0.0,0.1309892246216016,0.12829989165678593,0.0,0.0,0.2,0.2,0.07002687773926027,0.07068400598235225,0.2,sample_lb126_cap20_long_only
2019-08-30,0.0,0.10610457954707041,0.014781696412415024,0.0422834490811081,0.0,0.19999999999999998,0.2,0.17845479463776004,0.0583754803216464,0.2,sample_lb126_cap20_long_only
2019-09-30,0.0010196785737955306,0.1319077145129257,0.03286504360182841,0.01795789767979226,0.0,0.2,0.2,0.1819656824333974,0.034283983198260704,0.2,sample_lb126_cap20_long_only
2019-10-31,0.007129163144218769,0.11417335926190361,0.0,0.0,0.0,0.2,0.2,0.2,0.07869747759387749,0.2,sample_lb126_cap20_long_only
2019-11-29,0.11309816230444439,0.11333960433068167,0.0,0.0,0.0,0.19999999999999996,0.19999999999999996,0.16667501074705826,0.006887222617815683,0.19999999999999996,sample_lb126_cap20_long_only
2019-12-31,0.1220625554867888,0.059815647079749124,0.0,0.0211783910374489,0.0,0.19999999999999996,0.19999999999999996,0.18459790372276766,0.012345502673245549,0.19999999999999996,sample_lb126_cap20_long_only
2020-01-31,0.0446215907170807,0.03397064278921866,0.0,0.010432335725814357,0.0,0.2,0.2,0.1987259357582119,0.11224949500967439,0.2,sample_lb126_cap20_long_only
2020-02-28,0.0,0.0,0.0,0.05581835305442234,0.0,0.2,0.2,0.19999999999999996,0.19999999999999996,0.14418164694557778,sample_lb126_cap20_long_only
2020-03-31,0.1999999999999999,0.0,0.0,0.0,0.0,0.2,0.1897063431904307,0.20000000000000004,0.20000000000000004,0.010293656809569365,sample_lb126_cap20_long_only
2020-04-30,0.19999999999999998,0.0,0.0,0.1052698532963122,0.0,0.20000000000000007,0.09473014670368793,0.19999999999999998,0.20000000000000004,0.0,sample_lb126_cap20_long_only
2020-05-29,0.1999999999999999,0.0,0.0,0.053526452240638366,0.008616443190259167,0.19999999999999996,0.13785710456910277,0.1999999999999999,0.19999999999999993,0.0,sample_lb126_cap20_long_only
2020-06-30,0.2,0.0,0.0,0.0,0.020605578938563424,0.2,0.1793944210614366,0.19999999999999998,0.20000000000000007,0.0,sample_lb126_cap20_long_only
2020-07-31,0.19999999999999998,0.0,0.0,0.0,0.0370554317428482,0.19999999999999998,0.1629445682571519,0.2,0.19999999999999996,0.0,sample_lb126_cap20_long_only
2020-08-31,0.20000000000000007,0.0,0.0,0.0,0.07824732680381735,0.2000000000000001,0.12175267319618244,0.2000000000000001,0.2000000000000001,0.0,sample_lb126_cap20_long_only
2020-09-30,0.0,0.0,0.0,0.04913728801365447,0.1508627119863456,0.2,0.19999999999999998,0.2,0.2,0.0,sample_lb126_cap20_long_only
2020-10-30,0.08005405821828745,0.0,0.0,0.0,0.11096845773588872,0.2,0.19999999999999998,0.2,0.2,0.008977484045823731,sample_lb126_cap20_long_only
2020-11-30,0.04674173662014033,0.0,0.0,0.0,0.05970074486958707,0.2,0.2,0.19999999999999998,0.19999999999999993,0.0935575185102727,sample_lb126_cap20_long_only
2020-12-31,0.01769674304564287,0.0,0.05154376084113136,0.0,0.0,0.20000000000000004,0.20000000000000004,0.2,0.20000000000000004,0.13075949611322557,sample_lb126_cap20_long_only
2021-01-29,0.0,0.0,0.014507440762308269,0.06499638768750705,0.0,0.2,0.2,0.2,0.19999999999999998,0.12049617155018476,sample_lb126_cap20_long_only
2021-02-26,0.0,0.0,0.0,0.07549917243194813,0.0,0.2,0.2,0.2,0.15664879941186685,0.16785202815618502,sample_lb126_cap20_long_only
2021-03-31,0.0,0.0,0.0,0.09367683019803048,0.024328105782528205,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.08199506401944129,0.19999999999999996,sample_lb126_cap20_long_only
2021-04-30,0.0,0.0,0.0,0.1407810537007877,0.07072961293729133,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.023715703261736356,0.16477363010018467,sample_lb126_cap20_long_only
2021-05-28,0.0,0.03774496432167742,0.053050954470886556,0.09369420010801705,0.0265942681036667,0.19999999999999996,0.18891561299575227,0.19999999999999996,0.0,0.19999999999999996,sample_lb126_cap20_long_only
2021-06-30,0.0,0.059038759579866304,0.014933707151419697,0.09622525402885176,0.0,0.2,0.16321326821650475,0.2,0.0665890110233575,0.2,sample_lb126_cap20_long_only
2021-07-30,0.0,0.05656003809730379,0.026830127714230045,0.051594275338664425,0.0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.07598906138996392,0.1890264974598377,sample_lb126_cap20_long_only
2021-08-31,0.0,0.033648508884627545,0.0778999325677876,0.0,0.0,0.2,0.2,0.2,0.17065095449198034,0.11780060405560439,sample_lb126_cap20_long_only
2021-09-30,0.04206288691895905,0.050937640934166604,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.10699947214687437,sample_lb126_cap20_long_only
2021-10-29,0.10416730289113361,0.016118896442742187,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.07971380066612421,sample_lb126_cap20_long_only
2021-11-30,0.08176188717181287,0.0,0.0,0.0,0.06165778014495453,0.19999999999999998,0.1849349992478216,0.2,0.2,0.07164533343541103,sample_lb126_cap20_long_only
2021-12-31,0.1218125455327679,0.0,0.0,0.0,0.0,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.19568396530269316,0.0825034891645388,sample_lb126_cap20_long_only
2022-01-31,0.11969866025068038,0.06222154652707171,0.0,0.03404170733916867,0.0,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.09111919723288803,0.09291888865019114,sample_lb126_cap20_long_only
2022-02-28,0.04624932355625638,0.12559096541213582,0.0,0.06473854151092807,0.0,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.07645435604274434,0.08696681347793525,sample_lb126_cap20_long_only
2022-03-31,0.0,0.16620665068231485,0.0,0.12779619944754644,0.0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.03393051786317516,0.07206663200696367,sample_lb126_cap20_long_only
2022-04-29,0.02284890858644328,0.15369922861232213,0.0,0.20000000000000004,0.0,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.0,0.023451862801234433,sample_lb126_cap20_long_only
2022-05-31,0.0,0.13624809625398446,0.01806593094035992,0.19999999999999998,0.0,0.2,0.2,0.19999999999999996,0.0,0.04568597280565565,sample_lb126_cap20_long_only
2022-06-30,0.0,0.1136198384581558,0.05117614708105362,0.1999999999999999,0.0,0.20000000000000004,0.20000000000000004,0.2,0.0,0.035204014460790516,sample_lb126_cap20_long_only
2022-07-29,0.0,0.10102375289735163,0.06550166823987033,0.2,0.0,0.2,0.19999999999999998,0.2,0.0,0.03347457886277794,sample_lb126_cap20_long_only
2022-08-31,0.0,0.08644372868482221,0.058881339801155626,0.19999999999999998,0.0,0.20000000000000004,0.20000000000000004,0.19999999999999998,0.0,0.054674931514022106,sample_lb126_cap20_long_only
2022-09-30,0.0,0.04895987336970423,0.13325076726134535,0.20000000000000004,0.0,0.20000000000000004,0.2,0.20000000000000004,0.0,0.01778935936895032,sample_lb126_cap20_long_only
2022-10-31,0.0,0.07632849578728038,0.0,0.19692404199096666,0.0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.12674746222175293,sample_lb126_cap20_long_only
2022-11-30,0.0,0.11051593078091994,0.07090055266435345,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0,0.018583516554726627,sample_lb126_cap20_long_only
2022-12-30,0.0,0.11385108084861262,0.06624697787120594,0.1903040605427707,0.0,0.20000000000000004,0.20000000000000004,0.2,0.0,0.029597880737410796,sample_lb126_cap20_long_only
2023-01-31,0.0,0.14125322136902668,0.08079901567030494,0.17794776296066836,0.0,0.2,0.2,0.19999999999999998,0.0,0.0,sample_lb126_cap20_long_only
2023-02-28,0.0,0.10541717115234678,0.14240377308775656,0.15217905575989665,0.0,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.0,0.0,sample_lb126_cap20_long_only
2023-03-31,0.0,0.14264658846803305,0.04748538897094221,0.19999999999999996,0.0,0.19999999999999996,0.19999999999999996,0.19999999999999993,0.009868022561024797,0.0,sample_lb126_cap20_long_only
2023-04-28,0.0,0.10095736429535496,0.09904263570464493,0.20000000000000004,0.0,0.2,0.20000000000000004,0.20000000000000004,0.0,0.0,sample_lb126_cap20_long_only
2023-05-31,0.0,0.050707265067663196,0.11963690557305763,0.19999999999999998,0.0,0.19999999999999998,0.2,0.19999999999999998,0.029655829359279202,0.0,sample_lb126_cap20_long_only
2023-06-30,0.0,0.07178191332524766,0.033464385275590466,0.14519358607859112,0.14956011532057084,0.2,0.2,0.2,0.0,0.0,sample_lb126_cap20_long_only
2023-07-31,0.0,0.03346410173230269,0.0,0.18998956189007785,0.17654633637761957,0.2,0.19999999999999998,0.19999999999999998,0.0,0.0,sample_lb126_cap20_long_only
2023-08-31,0.0,0.05004623495527664,0.0,0.14149971614240625,0.19628181068182718,0.2,0.20000000000000004,0.2,0.012172238220489988,0.0,sample_lb126_cap20_long_only
2023-09-29,0.0,0.06376800667908455,0.11613512728930207,0.04105844789164565,0.1790384181399677,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.0,0.0,sample_lb126_cap20_long_only
2023-10-31,0.0,0.12653452926922554,0.06210150008182386,0.03767679697856476,0.19999999999999998,0.2,0.1736871736703858,0.2,0.0,0.0,sample_lb126_cap20_long_only
2023-11-30,0.0,0.15227367846453435,0.13938255696970742,0.016061905518335758,0.2,0.2,0.09228185904742253,0.19999999999999998,0.0,0.0,sample_lb126_cap20_long_only
2023-12-29,0.0,0.1590335813875921,0.04257472260508865,0.15261010316012324,0.19999999999999996,0.19999999999999993,0.0457815928471961,0.19999999999999993,0.0,0.0,sample_lb126_cap20_long_only
2024-01-31,0.0,0.17134584466468056,0.09521861023049402,0.08297269791806308,0.19189632340136398,0.2,0.05856652378539832,0.2,0.0,0.0,sample_lb126_cap20_long_only
2024-02-29,0.0,0.16113856015939362,0.11599064592182047,0.0958379802197526,0.19999999999999998,0.2,0.027032813699033337,0.2,0.0,0.0,sample_lb126_cap20_long_only
2024-03-28,0.0,0.15590926341087816,0.17308536996047866,0.056961619942002495,0.19258009315730745,0.2,0.02146365352933329,0.2,0.0,0.0,sample_lb126_cap20_long_only
2024-04-30,0.0,0.15819930123333042,0.1939036629385229,0.13766984304705812,0.09908754681364758,0.19999999999999996,0.011139645967441032,0.19999999999999993,0.0,0.0,sample_lb126_cap20_long_only
2024-05-31,0.0,0.1517155188202947,0.18909282213907574,0.11000898353830507,0.12572585914884718,0.19999999999999998,0.023456816353477503,0.19999999999999996,0.0,0.0,sample_lb126_cap20_long_only
2024-06-28,0.0,0.12675485115221619,0.2,0.058870092937016144,0.14888508285248378,0.19999999999999998,0.06548997305828395,0.19999999999999998,0.0,0.0,sample_lb126_cap20_long_only
2024-07-31,0.0,0.1651035161262492,0.1911130532125443,0.0,0.13963502147268234,0.19999999999999996,0.10414840918852415,0.19999999999999996,0.0,0.0,sample_lb126_cap20_long_only
2024-08-30,0.03492866313384481,0.1537109063750094,0.09140943649100773,0.04032822292269116,0.07962277107744689,0.2,0.2,0.19999999999999998,0.0,0.0,sample_lb126_cap20_long_only
2024-09-30,0.06696021330761806,0.1052467361677617,0.09622722042073101,0.07185571910224317,0.05971011100164597,0.2,0.2,0.2,0.0,0.0,sample_lb126_cap20_long_only
2024-10-31,0.024595842369572775,0.14719951959291505,0.0406601322188842,0.02400952067078922,0.09021501601559667,0.20000000000000004,0.1986432325656269,0.20000000000000004,0.0,0.07467673656661514,sample_lb126_cap20_long_only
2024-11-29,0.03539994631141083,0.16195632167325613,0.03745503079266845,0.0,0.0726138722647151,0.2,0.17899360913409243,0.2,0.0,0.11358121982385712,sample_lb126_cap20_long_only
2024-12-31,0.08592631036988753,0.1656789559279401,0.04194513254018114,0.0,0.05444859755648452,0.2,0.2,0.2,0.0,0.052001003605506704,sample_lb126_cap20_long_only
