date,adj_close
2021-10-28,16.56545639038086
2021-10-29,17.3868350982666
2021-11-01,17.30889129638672
2021-11-02,17.3868350982666
2021-11-03,17.56669807434082
2021-11-04,17.860477447509766
2021-11-05,17.920429229736328
2021-11-08,18.010360717773438
2021-11-09,18.346107482910156
2021-11-10,19.083545684814453
2021-11-11,20.408550262451172
2021-11-12,19.185468673706055
2021-11-15,18.903682708740234
2021-11-16,18.723819732666016
2021-11-17,19.185468673706055
2021-11-18,19.40131378173828
2021-11-19,19.33536148071289
2021-11-22,18.975627899169922
2021-11-23,18.675857543945312
2021-11-24,18.77777862548828
2021-11-26,18.735809326171875
2021-11-29,18.795764923095703
2021-11-30,18.70583724975586
2021-12-01,18.59792137145996
2021-12-02,19.41929054260254
2021-12-03,19.99485969543457
2021-12-06,19.40131378173828
2021-12-07,19.479248046875
2021-12-08,20.114765167236328
2021-12-09,20.210693359375
2021-12-10,20.384563446044922
2021-12-13,21.10401725769043
2021-12-14,20.210693359375
2021-12-15,19.797006607055664
2021-12-16,20.32461166381836
2021-12-17,20.2646484375
2021-12-20,21.07404327392578
2021-12-21,20.336597442626953
2021-12-22,20.708316802978516
2021-12-23,22.566909790039062
2021-12-27,22.291126251220703
2021-12-28,21.0440616607666
2021-12-29,20.80424690246582
2021-12-30,20.6763858795166
2021-12-31,20.70074462890625
2022-01-03,19.075122833251953
2022-01-04,18.87420654296875
2022-01-05,18.460186004638672
2022-01-06,18.23491859436035
2022-01-07,18.788963317871094
2022-01-10,18.23491859436035
2022-01-11,19.33083724975586
2022-01-12,18.685462951660156
2022-01-13,18.57587242126465
2022-01-14,18.459810256958008
2022-01-18,18.184932708740234
2022-01-19,18.074975967407227
2022-01-20,18.270448684692383
2022-01-21,18.264333724975586
2022-01-24,18.227691650390625
2022-01-25,17.574077606201172
2022-01-26,18.11162567138672
2022-01-27,17.561861038208008
2022-01-28,17.989458084106445
2022-01-31,17.67181968688965
2022-02-01,18.325420379638672
2022-02-02,18.17270851135254
2022-02-03,17.952804565429688
2022-02-04,17.7390079498291
2022-02-07,17.567970275878906
2022-02-08,18.166603088378906
2022-02-09,17.95891761779785
2022-02-10,18.0505428314209
2022-02-11,18.184932708740234
2022-02-14,17.971128463745117
2022-02-15,18.154382705688477
2022-02-16,18.074975967407227
2022-02-17,17.928373336791992
2022-02-18,17.922264099121094
2022-02-22,17.87950325012207
2022-02-23,17.684032440185547
2022-02-24,17.70235824584961
2022-02-25,17.714574813842773
2022-02-28,17.64737892150879
2022-03-01,17.580188751220703
2022-03-02,17.16481590270996
2022-03-03,17.37861442565918
2022-03-04,18.270448684692383
2022-03-07,17.5985164642334
2022-03-08,17.341962814331055
2022-03-09,17.134267807006836
2022-03-10,17.360280990600586
2022-03-11,17.506887435913086
2022-03-14,17.549646377563477
2022-03-15,17.50052261352539
2022-03-16,17.23033905029297
2022-03-17,17.61719512939453
2022-03-18,17.807546615600586
2022-03-21,17.65403175354004
2022-03-22,17.641754150390625
2022-03-23,17.297889709472656
2022-03-24,17.45139503479004
2022-03-25,17.561927795410156
2022-03-28,17.598772048950195
2022-03-29,17.647897720336914
2022-03-30,17.666662216186523
2022-03-31,17.441452026367188
2022-04-01,17.935667037963867
2022-04-04,18.117088317871094
2022-04-05,18.135854721069336
2022-04-06,17.70419692993164
2022-04-07,17.65415382385254
2022-04-08,17.80429458618164
2022-04-11,17.816801071166992
2022-04-12,17.253768920898438
2022-04-13,17.529033660888672
2022-04-14,17.141164779663086
2022-04-18,17.034814834594727
2022-04-19,17.566570281982422
2022-04-20,17.491497039794922
2022-04-21,17.391403198242188
2022-04-22,17.50400733947754
2022-04-25,17.441452026367188
2022-04-26,16.890928268432617
2022-04-27,16.884674072265625
2022-04-28,17.26628875732422
2022-04-29,17.247516632080078
2022-05-02,16.778324127197266
2022-05-03,16.584396362304688
2022-05-04,16.865907669067383
2022-05-05,16.828369140625
2022-05-06,16.453018188476562
2022-05-09,15.702311515808105
2022-05-10,15.577191352844238
2022-05-11,15.671029090881348
2022-05-12,15.639749526977539
2022-05-13,16.23885726928711
2022-05-16,16.13795280456543
2022-05-17,15.94876480102539
2022-05-18,15.986602783203125
2022-05-19,15.92984676361084
2022-05-20,15.652363777160645
2022-05-23,15.82894515991211
2022-05-24,15.910923957824707
2022-05-25,15.67758846282959
2022-05-26,16.087507247924805
2022-05-27,15.803716659545898
2022-05-31,15.6460599899292
2022-06-01,15.6460599899292
2022-06-02,16.18209457397461
2022-06-03,15.835246086120605
2022-06-06,15.671282768249512
2022-06-07,15.765877723693848
2022-06-08,15.784799575805664
2022-06-09,15.601914405822754
2022-06-10,15.557770729064941
