fips,sci_sum,log_sci_sum,sci_z,sci_rank_pct
20065,662367379.0,20.31133091465366,2.050674828383807,0.9831460674157303
48087,651188239.0,20.29430931352148,2.0330570644783417,0.9828339575530587
31085,649743061.0,20.292087553475806,2.0307574897417857,0.982521847690387
48431,649091511.0,20.291084269350645,2.029719066698622,0.9822097378277154
38039,648353149.0,20.28994609043429,2.028541024323244,0.9818976279650437
08017,645857560.0,20.286089543626492,2.0245494062244185,0.981585518102372
20195,638874840.0,20.27521912617771,2.0132982644147064,0.9812734082397003
20025,638656803.0,20.274877785119006,2.0129449682625533,0.9809612983770287
38027,635340729.0,20.269671995625124,2.0075568517432805,0.980649188514357
28055,633562241.0,20.26686880388574,2.004655481310338,0.9803370786516854
20097,631721827.0,20.26395970964902,2.001644499262098,0.9800249687890137
30051,630696542.0,20.262335390407504,1.9999632900337834,0.9797128589263421
31017,616906338.0,20.24022776969848,1.9770813743350955,0.9794007490636704
46119,613321153.0,20.234399262093334,1.9710487296907249,0.9790886392009988
46097,609305734.0,20.227830727614933,1.9642501395494834,0.978776529338327
20203,606067834.0,20.222502476712787,1.958735272546424,0.9784644194756554
02164,599062809.0,20.210877008679326,1.9467026353395243,0.9781523096129837
31175,594406693.0,20.203074313080993,1.9386266589486918,0.9778401997503121
20187,592024447.0,20.199058489292867,1.9344701853692812,0.9775280898876404
46017,591247542.0,20.197745342159244,1.9331110467081383,0.9772159800249688
20089,591224254.0,20.197705953481996,1.9330702784859886,0.9769038701622972
72049,591187511.0,20.197643804235792,1.9330059525311016,0.9765917602996255
08079,589206713.0,20.194287637599842,1.9295322398667987,0.9762796504369539
20141,587684733.0,20.19170119540749,1.926855210394297,0.9759675405742821
02275,587274501.0,20.191002903919408,1.9261324620183549,0.9756554307116105
38037,587235779.0,20.19093696665073,1.9260642153696943,0.9753433208489388
38029,584969640.0,20.187070508123004,1.9220623384039008,0.9750312109862672
38091,582141790.0,20.182224603171203,1.9170467109851765,0.9747191011235955
13061,579645803.0,20.17792779220345,1.912599408960624,0.9744069912609239
46085,573131411.0,20.16662558869868,1.9009013582653702,0.9740948813982522
13125,572065174.0,20.164763485160833,1.898974036608462,0.9737827715355806
46003,566971993.0,20.155820467174077,1.8897177992974408,0.9734706616729089
38031,566452792.0,20.154904303980416,1.8887695485001472,0.9731585518102372
51091,566394345.0,20.154801117949326,1.8886627484923233,0.9728464419475655
30071,562492196.0,20.147887819946632,1.8815073198652636,0.9725343320848939
31135,560146355.0,20.143708657547506,1.8771817869204686,0.9722222222222222
31029,558526668.0,20.14081292645255,1.8741846360432692,0.9719101123595506
38043,557708523.0,20.139347025445957,1.872667393473525,0.9715980024968789
46095,557057012.0,20.138178149924506,1.8714575793783712,0.9712858926342073
56027,556613174.0,20.137381077275382,1.8706325901403593,0.9709737827715356
31083,556543008.0,20.13725501050937,1.8705021080251538,0.970661672908864
41021,556201945.0,20.136641998499478,1.8698676259469023,0.9703495630461922
31061,554795365.0,20.13410989381059,1.8672468370888884,0.9700374531835206
46053,554771037.0,20.13406604244682,1.8672014498795513,0.9697253433208489
31069,554334137.0,20.133278200081545,1.8663860142058841,0.9694132334581773
08009,550924693.0,20.127108686270436,1.860000419989947,0.9691011235955056
46129,550779717.0,20.126845501337602,1.8597280172956212,0.968789013732834
38019,550187353.0,20.125769421821282,1.8586142492831519,0.9684769038701623
46071,548241741.0,20.12222688267733,1.8549476366196698,0.9681647940074907
20163,548068920.0,20.1219116052523,1.8546213169511623,0.967852684144819
20039,547198664.0,20.120322484576658,1.8529765390795998,0.9675405742821473
08111,545932364.0,20.118005652409835,1.8505785624258928,0.9672284644194756
46089,543886616.0,20.114251358464433,1.846692778482996,0.966916354556804
19159,542084547.0,20.11093253985826,1.8432577219219501,0.9666042446941323
46043,540525814.0,20.108052955235102,1.840277283028883,0.9662921348314607
38013,539884698.0,20.106866154353504,1.8390489157576475,0.965980024968789
30059,527546519.0,20.083747608999484,1.8151206688951977,0.9656679151061174
20047,527236771.0,20.083160288340817,1.814512777979364,0.9653558052434457
20157,526231128.0,20.08125108293548,1.8125367047640966,0.9650436953807741
13307,521300902.0,20.071837981944775,1.8027939203112844,0.9647315855181023
46015,519672635.0,20.068709625138514,1.7995559962642582,0.9644194756554307
46117,518710433.0,20.06685635479311,1.7976378171725984,0.964107365792759
28063,518129031.0,20.065734865729464,1.7964770491935786,0.9637952559300874
20183,517386100.0,20.064299964193417,1.7949918918165866,0.9634831460674157
46123,515395382.0,20.06044489805161,1.7910018062424449,0.9631710362047441
20147,513534284.0,20.0568273523874,1.7872575600382032,0.9628589263420724
48235,512733980.0,20.055267713083058,1.7856432960903976,0.9625468164794008
48211,511210938.0,20.052292859468448,1.7825642515147118,0.962234706616729
29199,507434174.0,20.044877556034372,1.7748892352706775,0.9619225967540574
31163,506953004.0,20.043928864951567,1.7739073173308622,0.9616104868913857
20129,505948204.0,20.04194486035235,1.771853825162589,0.9612983770287141
46045,505608286.0,20.041272791089817,1.7711582174166751,0.9609862671660424
20083,505437725.0,20.040935395957597,1.7708090053927208,0.9606741573033708
40057,501847320.0,20.033806489961353,1.7634304173403526,0.9603620474406991
30045,500192362.0,20.030503308398394,1.7600115454926808,0.9600499375780275
30107,496046956.0,20.02218115157912,1.7513979143255702,0.9597378277153558
21189,495668280.0,20.02141747264409,1.750607488379594,0.9594257178526842
38103,495507401.0,20.021092850068754,1.7502714962572186,0.9591136079900124
40025,491710104.0,20.01339988332007,1.7423090918477582,0.9588014981273408
49031,491644244.0,20.013265933640387,1.7421704507285398,0.9584893882646691
30091,490696391.0,20.011336148271738,1.7401730767594832,0.9581772784019975
38063,490511433.0,20.010959147605234,1.7397828720611657,0.9578651685393258
13243,487737263.0,20.005287425389007,1.733912504040734,0.9575530586766542
31129,483589639.0,19.996747253812085,1.725073222389965,0.9572409488139825
38045,482667097.0,19.994837735887835,1.7230968257101542,0.9569288389513109
13037,482341123.0,19.994162147835905,1.722397575933131,0.9566167290886392
48191,479946459.0,19.98918511397831,1.7172462269635635,0.9563046192259675
02100,478220289.0,19.985582042034004,1.7135169614052743,0.9559925093632958
31065,478179168.0,19.985496050768244,1.7134279583904393,0.9556803995006242
20137,471621420.0,19.971687147563713,1.6991354136079782,0.9553682896379525
13259,471124353.0,19.97063263836464,1.6980439713892863,0.9550561797752809
48023,470770369.0,19.969880995940823,1.6972660035200282,0.9547440699126092
29197,469751191.0,19.967713733774588,1.6950228353909265,0.9544319600499376
02105,468239481.0,19.96449043667634,1.6916866458730815,0.954119850187266
31011,468072077.0,19.964132854843676,1.6913165401318047,0.9538077403245943
38023,467152891.0,19.962167153915104,1.6892819927000198,0.9534956304619226
20105,465671626.0,19.95899128060806,1.6859948879392705,0.9531835205992509
08115,463190448.0,19.95364886440771,1.6804653595140884,0.9528714107365793
20017,462231817.0,19.95157709376403,1.6783210273926144,0.9525593008739076
38075,462027266.0,19.95113446678495,1.67786289789263,0.952247191011236
46137,461589792.0,19.950187160695315,1.6768824134538391,0.9519350811485643
20123,461588910.0,19.950185249906003,1.6768804357412428,0.9516229712858927
20193,458157849.0,19.942724333355088,1.6691582088313481,0.951310861423221
20007,455291356.0,19.936448117036754,1.6626621749707613,0.9509987515605494
48197,455246436.0,19.93634945007239,1.6625600523049848,0.9506866416978776
31049,454568211.0,19.93485854172886,1.6610169265439565,0.950374531835206
20171,454528285.0,19.934770705068807,1.6609260135019308,0.9500624219725343
48275,453845293.0,19.933266935818484,1.6593695763950589,0.9497503121098627
31133,449227879.0,19.92304084479748,1.6487853278343723,0.949438202247191
28021,449156932.0,19.92288290134358,1.648621852585504,0.9491260923845194
20165,449019362.0,19.922576569498286,1.6483047918057798,0.9488139825218477
40059,443625586.0,19.91049149211969,1.635796447944232,0.9485018726591761
49055,443594568.0,19.91042157035382,1.635724077245765,0.9481897627965044
46031,443176473.0,19.90947860985848,1.6347480906009082,0.9478776529338327
38095,442515508.0,19.907986070385643,1.6332032765820736,0.947565543071161
29171,442296992.0,19.907492144262427,1.632692051242108,0.9472534332084894
38007,439493545.0,19.90113359011251,1.626110795758359,0.9469413233458177
31031,439388122.0,19.9008936875085,1.625862490830699,0.9466292134831461
20069,437832417.0,19.897346787821935,1.6221913649014146,0.9463171036204744
13099,436810664.0,19.89501039830569,1.6197731459237303,0.9460049937578028
46061,436752589.0,19.894877437126855,1.6196355279265093,0.9456928838951311
21201,436624145.0,19.894583305177534,1.6193310943306358,0.9453807740324595
13201,436072788.0,19.893319734626875,1.6180232686174998,0.9450686641697877
29129,435714119.0,19.892496898182475,1.6171716132357485,0.9447565543071161
48413,435286629.0,19.891515291601024,1.616155626968313,0.9444444444444444
31161,435038374.0,19.89094480355275,1.6155651582064523,0.9441323345817728
48129,434749858.0,19.89028138687429,1.6148785060918072,0.9438202247191011
20119,433749506.0,19.887977752625275,1.612494189598399,0.9435081148564295
35011,433226065.0,19.88677024210271,1.6112443873539024,0.9431960049937578
17069,432721004.0,19.885603748042776,1.6100370381283238,0.9428838951310862
20075,432233785.0,19.884477171124303,1.608871004097983,0.9425717852684145
30037,429928555.0,19.879129604010426,1.603336144354219,0.9422596754057428
29103,428562624.0,19.875947434681557,1.6000425230604347,0.9419475655430711
28053,428152402.0,19.874989771939703,1.599051319239124,0.9416354556803995
22035,427629533.0,19.87376780395357,1.5977865531743716,0.9413233458177278
20207,426999305.0,19.872292945898838,1.5962600398457747,0.9410112359550562
40045,426263333.0,19.870567868184164,1.5944745431901013,0.9406991260923845
46091,425890413.0,19.869692627009243,1.593568647660042,0.9403870162297129
48359,424782104.0,19.867086901298475,1.5908716592851975,0.9400749063670412
20081,422504471.0,19.86171058932087,1.5853070479206135,0.9397627965043696
46115,418163305.0,19.851382598402353,1.5746173305310853,0.9394506866416978
46041,416710079.0,19.847901286164902,1.571014089178856,0.9391385767790262
02195,416264832.0,19.84683223345886,1.5699075940829297,0.9388264669163545
20019,415985978.0,19.84616211333061,1.569214003737574,0.9385143570536829
17013,415767606.0,19.84563702511051,1.568670524882709,0.9382022471910112
51017,415386384.0,19.844719693231212,1.5677210644678568,0.9378901373283396
46007,411793821.0,19.83603335001706,1.5587304916797624,0.9375780274656679
48483,409716040.0,19.83097489478945,1.5534948696466528,0.9372659176029963
31181,408789024.0,19.8287097496245,1.551150390274955,0.9369538077403246
48125,408234755.0,19.82735294925242,1.549746069468905,0.936641697877653
48247,407054545.0,19.824457754083056,1.5467494732875011,0.9363295880149812
38081,406315602.0,19.822640762878727,1.5448688439737486,0.9360174781523096
20049,405567995.0,19.820799101802614,1.5429626807532089,0.9357053682896379
20201,404479904.0,19.818112614613224,1.540182102318184,0.9353932584269663
08057,401186931.0,19.809938041238414,1.5317212235426243,0.9350811485642946
31125,398047296.0,19.80208139287161,1.5235894047472145,0.934769038701623
20181,395714021.0,19.79620234166413,1.5175044462666807,0.9344569288389513
38069,393303040.0,19.790090969383332,1.511179029923915,0.9341448189762797
35059,393135091.0,19.789663856313645,1.5107369576908591,0.9338327091136079
48435,391623000.0,19.785810202850797,1.506748334273196,0.9335205992509363
46025,391367894.0,19.785158583501634,1.5060738926762716,0.9332084893882646
46037,390647492.0,19.783316158877156,1.50416693916493,0.932896379525593
48327,390282432.0,19.78238122217045,1.5031992573330393,0.9325842696629213
31169,389931666.0,19.781482068915896,1.5022686122291764,0.9322721598002497
31145,389754581.0,19.781027822087065,1.5017984559070419,0.931960049937578
31063,386847775.0,19.773541829944893,1.4940502751610114,0.9316479400749064
41069,385221059.0,19.769327909290933,1.4896887665919092,0.9313358302122348
02070,384508882.0,19.767477449373928,1.4877734963607974,0.931023720349563
29005,382845050.0,19.763140898706148,1.4832850627971292,0.9307116104868914
38073,381442531.0,19.759470760382527,1.4794863819336872,0.9303995006242197
19173,380100598.0,19.755946509859314,1.4758386984296772,0.9300873907615481
38049,379725642.0,19.754959557817624,1.4748171794831648,0.9297752808988764
20185,378921366.0,19.75283926658676,1.4726226273945509,0.9294631710362048
31073,378649561.0,19.752121696782382,1.471879925500582,0.9291510611735331
27011,378163045.0,19.750835999208437,1.4705491977896168,0.9288389513108615
46077,376450657.0,19.746297542166968,1.4658517863045977,0.9285268414481898
38065,376444495.0,19.746281173353946,1.4658348441919853,0.9282147315855181
48295,376002975.0,19.745107616216462,1.4646201845123688,0.9279026217228464
21057,375810813.0,19.74459642047427,1.4640910847041029,0.9275905118601748
27069,375320375.0,19.743290555197408,1.462739482938708,0.9272784019975031
46009,374759397.0,19.741794772684568,1.461191312295975,0.9269662921348315
20167,374758787.0,19.741793144972227,1.4611896275748086,0.9266541822721598
31089,373674788.0,19.738896428974186,1.4581914572993817,0.9263420724094882
13065,370931713.0,19.731528544331525,1.4505655206375403,0.9260299625468165
46023,369897786.0,19.72873727408676,1.4476764892363971,0.9257178526841449
40043,368271818.0,19.724331862060936,1.4431167825217002,0.9254057428214731
31093,367831549.0,19.723135646770963,1.4418786711128382,0.9250936329588015
19185,366481114.0,19.71945754999611,1.4380717530622034,0.9247815230961298
30105,366080535.0,19.71836391087542,1.436939810439622,0.9244694132334582
17059,365879742.0,19.7178152663361,1.4363719502314822,0.9241573033707865
21129,364169261.0,19.71312932301397,1.4315218869217732,0.9238451935081149
48079,363278202.0,19.71067949814407,1.4289862596425025,0.9235330836454432
21105,362408054.0,19.70828135870728,1.4265041280215283,0.9232209737827716
13265,362142731.0,19.707548979372053,1.4257460979092578,0.9229088639200999
28103,361127641.0,19.704742032750218,1.4228408410832567,0.9225967540574282
38021,358959705.0,19.698720700598905,1.4166086184260307,0.9222846441947565
05013,358468706.0,19.69735192549114,1.4151919034824127,0.9219725343320849
29075,358406592.0,19.697178634543175,1.4150125432104548,0.9216604244694132
54071,355295901.0,19.68846152700974,1.4059901286167835,0.9213483146067416
29087,354825750.0,19.687137384683677,1.4046196096687333,0.9210362047440699
38005,351835924.0,19.678675502734578,1.395861359653503,0.9207240948813983
28119,349401332.0,19.671731770768574,1.3886744311471928,0.9204119850187266
28037,349292007.0,19.671418829469502,1.3883505294248755,0.920099875156055
13301,347903259.0,19.667435010587035,1.3842271816875837,0.9197877652933832
20093,347797268.0,19.667130307639713,1.3839118068561844,0.9194756554307116
17009,347586852.0,19.6665251284308,1.3832854319141117,0.9191635455680399
02068,347334267.0,19.665798182584744,1.3825330255929678,0.9188514357053683
19003,346227616.0,19.662606969332984,1.379230043622886,0.9185393258426966
31059,345932458.0,19.661754108764672,1.3783473125554546,0.918227215980025
22107,345549320.0,19.660645943516386,1.3772003350437065,0.9179151061173533
31003,344907958.0,19.658788153894804,1.3752774783932136,0.9176029962546817
37177,344852754.0,19.65862808679038,1.3751118051153073,0.91729088639201
38009,344680959.0,19.658129793524022,1.3745960596778366,0.9169787765293383
13253,344057741.0,19.65632005590282,1.372722937995947,0.9166666666666666
28157,343709309.0,19.655306829029577,1.3716742239709343,0.916354556803995
46065,341803152.0,19.64974555329602,1.3659181706992036,0.9160424469413233
48105,341231257.0,19.648070981343476,1.3641849487141762,0.9157303370786517
30017,337456634.0,19.636947571132566,1.3526719533503624,0.91541822721598
48311,336828054.0,19.63508313555689,1.3507422179785753,0.9151061173533084
28019,336715683.0,19.634749464572998,1.35039686053713,0.9147940074906367
46039,334983213.0,19.62959098107123,1.3450577068500802,0.9144818976279651
48169,334659327.0,19.628623641020557,1.344056486782899,0.9141697877652933
05039,334047017.0,19.62679231348855,1.3421610190274322,0.9138576779026217
72093,332443879.0,19.62198162186002,1.3371818382397187,0.91354556803995
29081,332040466.0,19.620767408007172,1.3359250978882031,0.9132334581772784
21039,331998361.0,19.62064059313365,1.3357938414638484,0.9129213483146067
48319,331440413.0,19.618958604827498,1.3340529433756223,0.9126092384519351
30005,331058135.0,19.61780455538112,1.3328584746224408,0.9122971285892634
13249,330667605.0,19.61662421730281,1.331636796507038,0.9119850187265918
17153,330088535.0,19.61487146735032,1.329822658423992,0.91167290886392
31137,329672951.0,19.61361166646008,1.3285187343994675,0.9113607990012484
49033,329524848.0,19.61316232332736,1.3280536535199803,0.9110486891385767
16007,329328781.0,19.612567147110482,1.32743763191369,0.9107365792759051
16025,329271543.0,19.612393330008107,1.3272577270593464,0.9104244694132334
30021,328371034.0,19.609654731287257,1.324423211944048,0.9101123595505618
40003,327377806.0,19.606625435020376,1.3212878179223466,0.9098002496878901
20127,326694549.0,19.604536194460927,1.3191254040206062,0.9094881398252185
20077,325386213.0,19.600523385533357,1.3149720508939124,0.9091760299625468
48075,325204953.0,19.599966169224235,1.3143953186992052,0.9088639200998752
72147,324905171.0,19.599043919256857,1.313440767945671,0.9085518102372035
31147,324790451.0,19.598690769267986,1.313075249268618,0.9082397003745318
27155,324136547.0,19.596675429418283,1.3109893243673343,0.9079275905118602
22065,323522666.0,19.594779737456765,1.3090272378893244,0.9076154806491885
21171,323200058.0,19.593782067160703,1.3079946252934218,0.9073033707865169
20053,323008709.0,19.59318984676763,1.3073816630353972,0.9069912609238452
31123,322538610.0,19.59173341106476,1.3058742172811812,0.9066791510611736
47137,321970178.0,19.589969487418703,1.3040485141582985,0.9063670411985019
13283,320775124.0,19.58625089042652,1.3001996774149673,0.9060549313358303
46067,319974046.0,19.58375044734401,1.297611659076114,0.9057428214731585
20145,319681270.0,19.58283502926741,1.2966641794927853,0.9054307116104869
21237,319351420.0,19.581802687625352,1.295595681225299,0.9051186017478152
31099,319309450.0,19.581671256370047,1.2954596467354893,0.9048064918851436
13271,319249841.0,19.581484557966856,1.2952664094270012,0.9044943820224719
47095,319240290.0,19.581454640511573,1.2952354441459013,0.9041822721598003
35019,319151183.0,19.58117547951376,1.2949465058425715,0.9038701622971286
48195,319121964.0,19.581083923100753,1.294851742767355,0.903558052434457
21053,318198721.0,19.57818665751797,1.2918530036585891,0.9032459425717853
31035,318059015.0,19.57774750843136,1.291398473860416,0.9029338327091136
29045,317853961.0,19.57710259626822,1.2907309743612925,0.9026217228464419
30097,317587113.0,19.57626271346629,1.2898616755921715,0.9023096129837703
13309,317184625.0,19.574994578706733,1.2885491258137647,0.9019975031210986
29205,315691705.0,19.570276681406106,1.283665989372767,0.901685393258427
48153,314969406.0,19.567986071438472,1.281295153321804,0.9013732833957553
48137,314943954.0,19.567905260325233,1.2812115118886078,0.9010611735330837
08095,314610424.0,19.56684568535665,1.2801148264774254,0.900749063670412
48047,314296831.0,19.565848422175158,1.2790826352548301,0.9004369538077404
28135,313827272.0,19.564353306532464,1.277535154838634,0.9001248439450686
22025,313263777.0,19.56255613481149,1.2756750391637441,0.899812734082397
31107,312768361.0,19.5609734170187,1.2740368884289326,0.8995006242197253
31097,312200995.0,19.55915775630317,1.2721576362028768,0.8991885143570537
28097,312082196.0,19.55877716299947,1.271763713039215,0.898876404494382
20029,311389139.0,19.55655394199688,1.2694626261773443,0.8985642946317104
48173,311146194.0,19.555773440076187,1.2686547880392176,0.8982521847690387
48267,310018117.0,19.552141298896906,1.2648954351281143,0.8979400749063671
38085,309059638.0,19.54904482271116,1.2616905082851133,0.8976279650436954
31143,309025068.0,19.54893296102104,1.261574728762889,0.8973158551810237
40055,307665875.0,19.54452493391489,1.2570123153775663,0.897003745318352
17171,306905558.0,19.542050632817904,1.2544513546183984,0.8966916354556804
20143,306661872.0,19.54125630769534,1.2536292091360268,0.8963795255930087
01063,306577858.0,19.540982307182514,1.253345612057971,0.8960674157303371
30101,305498433.0,19.53745521053987,1.2496949827523434,0.8957553058676654
31027,304672600.0,19.53474831867878,1.246893284994535,0.8954431960049938
37075,304127844.0,19.53295871373033,1.2450410011100166,0.8951310861423221
40129,302341223.0,19.527066818298948,1.2389427485508284,0.8948189762796505
17047,302180717.0,19.52653580034039,1.238393132274969,0.8945068664169787
13273,301765918.0,19.525162172142764,1.236971394267378,0.8941947565543071
21181,301598415.0,19.524606942094895,1.23639671790053,0.8938826466916354
31045,299007823.0,19.515980298236684,1.2274679353723588,0.8935705368289638
22059,298709681.0,19.514982696454126,1.2264353936895702,0.8932584269662921
31165,298490982.0,19.514250282635476,1.2256773278861317,0.8929463171036205
28155,298290487.0,19.513578361614847,1.2249818735741291,0.8926342072409488
51595,297785166.0,19.51188286837732,1.2232269975592285,0.8923220973782772
19051,297521882.0,19.51099833654735,1.2223114859791901,0.8920099875156055
54013,297053095.0,19.509421455199508,1.220679376104363,0.8916978776529338
21063,296895016.0,19.508889156164383,1.2201284338836447,0.8913857677902621
40007,296441195.0,19.50735942958254,1.2185451303183954,0.8910736579275905
31041,295177140.0,19.503086212055443,1.21412224806869,0.8907615480649188
40151,295041181.0,19.50262550456092,1.2136454048031864,0.8904494382022472
46087,294594702.0,19.501111081518868,1.2120779407673001,0.8901373283395755
13239,293849292.0,19.49857758503059,1.20945571136366,0.8898252184769039
27125,292906955.0,19.495365560235665,1.20613118894911,0.8895131086142322
08033,292486467.0,19.493928960318144,1.2046442737067087,0.8892009987515606
01131,292433526.0,19.493747940689488,1.2044569140655597,0.8888888888888888
13287,292341485.0,19.493433149534894,1.2041310976985742,0.8885767790262172
05025,292043913.0,19.49241473933601,1.203077018807667,0.8882646691635455
30073,291435067.0,19.49032778765562,1.2009169739504464,0.8879525593008739
20073,290606760.0,19.487481574487077,1.197971075310323,0.8876404494382022
51045,290527789.0,19.487209792331463,1.1976897742849872,0.8873283395755306
13197,289201670.0,19.48263482624049,1.192954575061342,0.8870162297128589
29035,288494962.0,19.480188184487915,1.1904222423845638,0.8867041198501873
20189,288050836.0,19.478647539883976,1.1888276384055583,0.8863920099875156
02066,287520852.0,19.476805947745262,1.1869215465368745,0.8860799001248439
13315,287403962.0,19.476399320658178,1.1865006777853282,0.8857677902621723
38067,287373366.0,19.476292858560836,1.1863904869706514,0.8854556803995006
51580,287307593.0,19.476063955900923,1.1861535672479788,0.885143570536829
16023,286678544.0,19.47387209373178,1.183884937528049,0.8848314606741573
17065,286493641.0,19.473226901900745,1.1832171485659722,0.8845193508114857
19177,286395660.0,19.472884842796336,1.182863109219357,0.884207240948814
21025,285892603.0,19.471126787772896,1.1810434802611127,0.8838951310861424
01119,285783884.0,19.47074643628599,1.1806498073836094,0.8835830212234707
38071,285031440.0,19.468110051446445,1.177921086077878,0.883270911360799
40029,285007484.0,19.46802600104595,1.1778340919049686,0.8829588014981273
13007,284671526.0,19.466846536709472,1.1766133181332408,0.8826466916354557
45005,284582124.0,19.466532434198506,1.176288214528865,0.882334581772784
35033,283545427.0,19.462882908153954,1.1725108678667933,0.8820224719101124
31139,283324732.0,19.462104264202186,1.171704952770901,0.8817103620474407
30015,282855711.0,19.46044747399889,1.1699901353212447,0.8813982521847691
13167,282281805.0,19.458416441979228,1.1678879686490857,0.8810861423220974
46051,281004967.0,19.45388290685704,1.1631956514681325,0.8807740324594258
20031,280714250.0,19.452847809548192,1.1621243010196733,0.880461922596754
21055,278955498.0,19.446562825271762,1.1556191921129453,0.8801498127340824
47027,278772692.0,19.44590728729047,1.154940694638132,0.8798377028714107
27081,277665924.0,19.441929240391012,1.150823321041177,0.8795255930087391
29211,277661916.0,19.441914805674447,1.1508083807646123,0.8792134831460674
38057,277381797.0,19.440905447253797,1.1497636706804724,0.8789013732833958
31173,277218646.0,19.440317092137324,1.1491547090760903,0.8785892634207241
28015,276838916.0,19.43894636792335,1.147735976760971,0.8782771535580525
05077,276661576.0,19.438305573532052,1.147072739254101,0.8779650436953808
29041,276287564.0,19.43695278345199,1.1456725691961185,0.8776529338327091
27073,276064842.0,19.436146334493515,1.1448378752538808,0.8773408239700374
02198,275358249.0,19.433583535090634,1.1421853166334306,0.8770287141073658
20131,274092008.0,19.42897440725446,1.1374147591872052,0.8767166042446941
38097,274083405.0,19.428943019491474,1.1373822721024978,0.8764044943820225
31101,273881258.0,19.428205209110324,1.1366186207279203,0.8760923845193508
05147,273592748.0,19.4271512411685,1.1355277387234124,0.8757802746566792
31105,273190694.0,19.42568062578366,1.1340056166595327,0.8754681647940075
48081,272959402.0,19.424833635131552,1.1331289610956359,0.8751560549313359
08121,272237364.0,19.422184909150342,1.1303874664133868,0.8748439450686641
