Symbol,yf_symbol,Security,sector,sub_industry,hq_location,county,state_name,county_fips,county_sci_sum,county_log_sci_sum,county_sci_z,county_sci_rank_pct,earnings_date,event_day,surprise_pct,vix_level,high_vix,pre_abs_mean,pre_rv_mean,event_abs,event_rv,post_abs_mean,post_rv_mean,jump_log_abs,jump_log_rv,decay_speed_log_abs,decay_speed_log_rv,abs_event_abn,rv_event_abn,abs_decay_abn,rv_decay_abn,sample_year,sample_quarter
AMGN,AMGN,Amgen,Health Care,Biotechnology,"Thousand Oaks, California",Ventura County,California,06111,8387106.0,15.942206203724682,-2.471473648304822,0.0068664169787765,2022-04-27T16:00:00,2022-04-28T00:00:00,3.12,29.989999771118164,1,0.006797844110261897,7.744045840661442e-05,0.04379241052607963,0.0019177752196846897,0.012073874428874375,0.0001798903534327803,1.8628537646997763,3.209410451788527,1.2884159466301928,2.3665730319772726,0.036994566415817734,0.0018403347612780754,0.03171853609720525,0.0017378848662519095,2022,2
AMGN,AMGN,Amgen,Health Care,Biotechnology,"Thousand Oaks, California",Ventura County,California,06111,8387106.0,15.942206203724682,-2.471473648304822,0.0068664169787765,2022-02-07T21:00:00,2022-02-08T00:00:00,8.03,21.440000534057617,1,0.009052435020489958,0.0001191744809114142,0.0752927472678726,0.005668997791143738,0.012984523682485793,0.0003266986930644273,2.11834905592519,3.8621781578229775,1.7576250127032562,2.8537290180498656,0.06624031224738265,0.005549823310232323,0.06230822358538681,0.00534229909807931,2022,1
AMGN,AMGN,Amgen,Health Care,Biotechnology,"Thousand Oaks, California",Ventura County,California,06111,8387106.0,15.942206203724682,-2.471473648304822,0.0068664169787765,2021-11-02T20:00:00,2021-11-03T00:00:00,10.65,15.100000381469728,0,0.008827756097642369,0.0001243676388251317,0.01790097497319021,0.0003204449049907822,0.00802973033709158,8.552078926337393e-05,0.7069537452340134,0.946467857875815,0.8017035469334843,1.320950005373253,0.00907321887554784,0.00019607726616565051,0.00987124463609863,0.00023492411572740828,2021,4
AMGN,AMGN,Amgen,Health Care,Biotechnology,"Thousand Oaks, California",Ventura County,California,06111,8387106.0,15.942206203724682,-2.471473648304822,0.0068664169787765,2021-08-03T20:00:00,2021-08-04T00:00:00,9.2,17.969999313354492,0,0.005421191659120206,5.2276087108156204e-05,0.06679187528080277,0.004461154603526312,0.010408399931948864,0.00019514431034666372,2.511264096128619,4.4466219596760075,1.8589674686602502,3.1294230632802083,0.06137068362168256,0.004408878516418156,0.056383475348853906,0.004266010293179649,2021,3
AMGN,AMGN,Amgen,Health Care,Biotechnology,"Thousand Oaks, California",Ventura County,California,06111,8387106.0,15.942206203724682,-2.471473648304822,0.0068664169787765,2021-04-27T20:00:00,2021-04-28T00:00:00,-8.46,17.280000686645508,0,0.008371603298386886,0.0001256593356232755,0.07493734389135032,0.0056156055094904985,0.013798411465114313,0.00023863584409200772,2.1918058694013163,3.799729361344364,1.6920982840111245,3.1583655728741715,0.06656574059296343,0.005489946173867223,0.061138932426236005,0.00537696966539849,2021,2
AMGN,AMGN,Amgen,Health Care,Biotechnology,"Thousand Oaks, California",Ventura County,California,06111,8387106.0,15.942206203724682,-2.471473648304822,0.0068664169787765,2021-02-02T21:00:00,2021-02-03T00:00:00,13.85,22.90999984741211,1,0.012273097905968066,0.00021300408112673216,0.014280731244606493,0.0002039392848806801,0.004233270243052622,2.3147386230145502e-05,0.15150134373040103,-0.04348897846609694,1.2159346997432743,2.1759366282881185,0.0020076333386384263,-9.064796246052064e-06,0.01004746100155387,0.0001807918986505346,2021,1
AMGN,AMGN,Amgen,Health Care,Biotechnology,"Thousand Oaks, California",Ventura County,California,06111,8387106.0,15.942206203724682,-2.471473648304822,0.0068664169787765,2020-10-28T20:00:00,2020-10-29T00:00:00,16.41,37.59000015258789,1,0.015854061880750826,0.0005362274516665645,0.006632863083559926,4.3994872685252085e-05,0.014479898058344176,0.0004743178124775124,-0.8713883120564448,-2.5004832374348958,-0.7807239811083674,-2.377802428067689,-0.0092211987971909,-0.0004922325789813124,-0.00784703497478425,-0.0004303229397922603,2020,4
AMGN,AMGN,Amgen,Health Care,Biotechnology,"Thousand Oaks, California",Ventura County,California,06111,8387106.0,15.942206203724682,-2.471473648304822,0.0068664169787765,2020-07-28T20:00:00,2020-07-29T00:00:00,12.79,24.100000381469727,1,0.012939646335954347,0.0004193690415944855,0.025471383507579937,0.0006487913777902151,0.01039476877435792,0.00011752527506954116,0.6772592687699269,0.4363598291170364,0.8962523600620799,1.7084570990658139,0.01253173717162559,0.00022942233619572963,0.015076614733222016,0.0005312661027206739,2020,3
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2026-04-23T20:00:00,2026-04-24T00:00:00,10.25,18.709999084472656,0,0.012694234919714775,0.0002668164477518551,0.009721325015646265,9.450416005982985e-05,0.010376515450437473,0.0002281663796662069,-0.2668257785006158,-1.037916421694222,-0.06522313034639436,-0.8814306229998861,-0.0029729099040685103,-0.00017231228769202525,-0.0006551904347912082,-0.00013366221960637702,2026,2
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2026-01-29T11:00:00,2026-01-30T00:00:00,5.04,17.440000534057617,0,0.013394220715637806,0.00027963487720897485,0.011120384655899151,0.0001236629548951573,0.015269623590058679,0.0003050578976447344,-0.18604329180616413,-0.8159245320362747,-0.3170853446995697,-0.9029413469289604,-0.0022738360597386546,-0.00015597192231381755,-0.004149238934159527,-0.00018139494274957709,2026,1
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2025-10-30T11:00:00,2025-10-31T00:00:00,1.12,17.440000534057617,0,0.009613761507106178,0.00014265063798847924,0.0029552454097370173,8.733475431771711e-06,0.005822912917807166,6.523844345303364e-05,-1.1796115223079058,-2.7932244081569912,-0.6782172750297387,-2.0108756086131567,-0.006658516097369161,-0.00013391716255670751,-0.0028676675080701484,-5.650496802126193e-05,2025,4
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2025-07-24T12:00:00,2025-07-25T00:00:00,1.17,14.93000030517578,0,0.009092314846633354,0.00014550993492998498,0.0076290194137778045,5.8201937215798635e-05,0.009599232950287372,0.00022660098835180286,-0.17547000357152392,-0.9163246949916285,-0.2297236053964426,-1.3592707937144228,-0.0014632954328555499,-8.730799771418634e-05,-0.001970213536509568,-0.00016839905113600422,2025,3
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2025-04-24T11:00:00,2025-04-25T00:00:00,-36.42,24.84000015258789,1,0.02708212340751399,0.001517930132821929,0.017319193399730537,0.0002999544600172698,0.008754817494372702,0.00018643037963008536,-0.447058317617491,-1.6214720003916572,0.6822106471153222,0.4755725903621012,-0.009762930007783454,-0.0012179756728046593,0.008564375905357835,0.00011352408038718442,2025,2
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2025-01-29T21:00:00,2025-01-30T00:00:00,20.38,15.84000015258789,0,0.010140234531910108,0.00016772892571972426,0.048612745686110514,0.0023631990431424565,0.00691498302944975,5.576547483993696e-05,1.567373845701066,2.6454218141263066,1.9501940020634,3.74661480854335,0.0384725111542004,0.0021954701174227323,0.04169776265666077,0.0023074335683025194,2025,1
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2024-10-23T20:00:00,2024-10-24T00:00:00,-9.16,19.07999992370605,0,0.00818833830665291,0.00010772096434833469,0.03173940359376104,0.0010073897404876513,0.007084665320175887,8.243457689386999e-05,1.3548470340536547,2.235572799788121,1.4996251938971377,2.5031117638970826,0.023551065287108132,0.0008996687761393166,0.024654738273585153,0.0009249551635937813,2024,4
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2024-07-24T20:00:00,2024-07-25T00:00:00,0.03,18.459999084472656,0,0.011036557135020475,0.00020331504147123262,0.04024013830932471,0.0016192687311535824,0.010844129001848302,0.0002196930085669886,1.293651166824283,2.074972791225868,1.3112404615310989,1.997498376119067,0.029203581174304237,0.0014159536896823498,0.029396009307476413,0.0013995757225865938,2024,3
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2024-04-22T20:00:00,2024-04-23T00:00:00,2.32,15.6899995803833,0,0.00794644011694432,9.414772803439302e-05,0.03302803357758233,0.0010908510020019057,0.00917723634574621,0.00010855328861025728,1.42463170319439,2.449847312428129,1.2806298086699228,2.3074713851783906,0.025081593460638006,0.0009967032739675126,0.02385079723183612,0.0009822977133916483,2024,2
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2024-01-24T21:00:00,2024-01-25T00:00:00,-6.44,13.449999809265137,0,0.0067378251531530434,7.519100558560075e-05,0.004917743995196844,2.4184206002294613e-05,0.004969679286374884,6.425597325420909e-05,-0.3148867582034254,-1.1343290366876158,-0.010505399089424815,-0.9771723341797254,-0.0018200811579561996,-5.100679958330614e-05,-5.193529117804036e-05,-4.007176725191448e-05,2024,1
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2023-10-25T20:00:00,2023-10-26T00:00:00,1.05,20.68000030517578,1,0.01172937946755206,0.000224623810159992,0.029514003076857698,0.0008710763776207656,0.018271437626450827,0.0005096722674732161,0.9227675576054423,1.3553022841123479,0.479525567698975,0.5359616748234166,0.01778462360930564,0.0006464525674607736,0.011242565450406871,0.00036140411014754957,2023,4
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2023-07-26T20:00:00,2023-07-27T00:00:00,0.65,14.40999984741211,0,0.009429450095865554,0.00013070463014279037,0.017013838684323268,0.0002894707067761749,0.00750623224589404,7.504198066822308e-05,0.5901887997947063,0.7951136409616362,0.8182926670904449,1.3500054200083893,0.007584388588457714,0.00015876607663338455,0.009507606438429229,0.00021442872610795183,2023,3
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2023-04-24T20:00:00,2023-04-25T00:00:00,0.64,18.76000022888184,0,0.00887495991587257,0.00012939380744515853,0.07600004585389186,0.005776006969793666,0.017446985621001686,0.0004239654985863777,2.1474991296107935,3.7986066067214543,1.4715666120965696,2.6118155880358453,0.06712508593801929,0.005646613162348507,0.058553060232890176,0.005352041471207288,2023,2
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2023-01-25T21:00:00,2023-01-26T00:00:00,7.13,18.729999542236328,0,0.0131239541575229,0.00030266272682440734,0.01260195368686201,0.00015880923672581502,0.012487562455075185,0.00019637729770529804,-0.040587234053626194,-0.6449150605619456,0.009118703811958406,-0.2123339637436375,-0.0005220004706608886,-0.00014385349009859232,0.00011439123178682599,-3.756806097948302e-05,2023,1
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2022-10-25T20:00:00,2022-10-26T00:00:00,-10.39,27.280000686645508,1,0.022706976285135294,0.000819929194797845,0.04990851707190824,0.0024908600763169563,0.021625070127760004,0.000573673364620444,0.7875192283610262,1.111165271455611,0.8363381132221546,1.4683230246601566,0.02720154078677295,0.0016709308815191113,0.02828344694414824,0.0019171867116965125,2022,4
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2022-07-26T20:00:00,2022-07-27T00:00:00,4.65,23.239999771118164,1,0.014627244337487254,0.00033171853177368373,0.06000603141283012,0.003600723805917555,0.01899157276405585,0.00040869509817910795,1.411558723393696,2.3846030742741466,1.150449378777682,2.17592054771645,0.04537878707534286,0.0032690052741438714,0.04101445864877427,0.0031920287077384472,2022,3
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2022-04-25T20:00:00,2022-04-26T00:00:00,1.4,33.52000045776367,1,0.012846937417714343,0.0002565100523146275,0.06018178439601929,0.003621847173088951,0.016646564034663313,0.00034367184856907876,1.5442636598273765,2.647571227094745,1.2851654563359352,2.3550519066053655,0.047334846978304944,0.003365337120774323,0.04353522036135597,0.0032781753245198723,2022,2
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2022-01-26T21:00:00,2022-01-27T00:00:00,7.38,30.489999771118164,1,0.012443305426673401,0.00029602516937452704,0.016332284545070408,0.0002667435184611457,0.019436140467413487,0.0004083095339833193,0.2719608429377635,-0.10415685358780646,-0.1739903500613225,-0.42573782680083033,0.0038889791183970065,-2.9281650913381334e-05,-0.0031038559223430795,-0.00014156601552217359,2022,1
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2021-10-26T20:00:00,2021-10-27T00:00:00,6.67,16.979999542236328,0,0.012638415393222902,0.00023496920636595256,0.003335435908601525,1.1125132700388482e-05,0.011030556957247483,0.00016967990289684992,-1.3321354314804712,-3.0502391496826586,-1.1960638571694033,-2.7246985826064556,-0.009302979484621377,-0.00022384407366556408,-0.007695121048645958,-0.00015855477019646145,2021,4
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2021-07-26T20:00:00,2021-07-27T00:00:00,1.43,19.36000061035156,0,0.014284303863895387,0.0003068423309369506,0.006391218248207764,4.084767069622392e-05,0.01065883719093108,0.00019315221620943201,-0.8042355385645492,-2.0164821146531,-0.5114638054142161,-1.5536268339085042,-0.007893085615687623,-0.00026599466024072665,-0.004267618942723317,-0.0001523045455132081,2021,3
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2021-04-26T20:00:00,2021-04-27T00:00:00,15.37,17.559999465942383,0,0.01256840633221321,0.0001987112363821506,0.035834975032858374,0.001284145435605583,0.005886442540156978,7.211363111788788e-05,1.0477376250032884,1.8659956226300298,1.806271120763195,2.8796043516924605,0.02326656870064516,0.0010854341992234324,0.029948532492701397,0.0012120318044876951,2021,2
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2021-01-27T21:00:00,2021-01-28T00:00:00,-0.22,30.209999084472656,1,0.011547389219776872,0.00030228650845529515,0.02548415991944175,0.0006494424067996814,0.026284108545767283,0.0008230290854300733,0.7915972360881453,0.7647387110771039,-0.030907427289731997,-0.2368773492727423,0.01393677069966488,0.0003471558983443862,-0.0007999486263255313,-0.0001735866786303919,2021,1
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2020-10-28T20:00:00,2020-10-29T00:00:00,19.4,37.59000015258789,1,0.015447435432685763,0.0003428033925601463,0.01791086355937388,0.00032079903344250715,0.014578006045478454,0.00029802910247382554,0.14796434432407574,-0.06634220025389581,0.20589334621091968,0.07362369816681445,0.0024634281266881167,-2.2004359117639165e-05,0.003332857513895426,2.2769930968681606e-05,2020,4
AMP,AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,"Minneapolis, Minnesota",Hennepin County,Minnesota,27053,24184474.0,17.001221456333564,-1.375367556529515,0.0930087390761548,2020-07-29T20:00:00,2020-07-30T00:00:00,4.36,24.76000022888184,1,0.0153450183857613,0.00036263196531993345,0.03152860172765415,0.0009940527269010362,0.011645456404648868,0.00016424002836600788,0.7201039044753708,1.0084016249491277,0.9959784879254535,1.8004607967339141,0.01618358334189285,0.0006314207615811027,0.01988314532300528,0.0008298126985350283,2020,3
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2026-04-28T11:00:00,2026-04-29T00:00:00,17.04,18.809999465942383,0,0.011860831558305796,0.00020770644274325264,0.0011777863214748052,1.3871806190531532e-06,0.012376091459334937,0.0002092595718321167,-2.309597180444559,-5.008780789573118,-2.3521221430025507,-5.016230487978074,-0.010683045236830991,-0.0002063192621241995,-0.011198305137860132,-0.00020787239121306355,2026,2
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2026-02-24T12:00:00,2026-02-25T00:00:00,19.05,17.93000030517578,0,0.016339788132331456,0.0003933140403021613,0.041383032797078556,0.0017125554034840794,0.012392986763047276,0.0003190558517997615,0.929267467498095,1.4711333486457028,1.2057396667604754,1.6803754955088668,0.0250432446647471,0.0013192413631819182,0.02899004603403128,0.0013934995516843179,2026,1
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2025-10-28T11:00:00,2025-10-29T00:00:00,10.06,16.920000076293945,0,0.008405148749405057,0.00011234117396661064,0.02012226926247962,0.00040490572027173207,0.008749371310438825,0.00012850671458358018,0.872981968060544,1.2821131702093684,0.832844631747678,1.1476725628174238,0.011717120513074563,0.0002925645463051214,0.011372897952040795,0.00027639900568815186,2025,4
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2025-07-29T11:00:00,2025-07-30T00:00:00,-53.01,15.479999542236328,0,0.008911811363795995,0.00011658319265065132,0.028198957653297718,0.000795181212732478,0.00856152414498279,0.00011067899350830132,1.1519067307082154,1.9199641790618598,1.1920059725949617,1.9719351902994127,0.019287146289501723,0.0006785980200818266,0.019637433508314928,0.0006845022192241766,2025,3
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2025-04-29T11:00:00,2025-04-30T00:00:00,-33.66,24.700000762939453,1,0.018065424612628965,0.0005335371575521283,0.018266263956520312,0.00033365639892927307,0.005805566646458438,8.456408375741645e-05,0.011055983744940094,-0.4694168869464796,1.1462374599392242,1.3726012003146808,0.00020083934389134722,-0.00019988075862285523,0.012460697310061875,0.0002490923151718566,2025,2
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2025-02-25T12:00:00,2025-02-26T00:00:00,32.02,19.100000381469727,0,0.011484528133403994,0.0002206799258252989,0.014932904681743686,0.0002229916422340425,0.012558012617675907,0.00017810164799908056,0.2625661950894998,0.010420935003633516,0.1732081019077232,0.22477973548073593,0.0034483765483396926,2.311716408743593e-06,0.002374892064067779,4.4889994234961934e-05,2025,1
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2024-10-29T11:00:00,2024-10-30T00:00:00,-42.59,20.350000381469727,1,0.010926716595615681,0.00019726335056668016,0.002673500984105459,7.147607512012858e-06,0.020577892511092342,0.0013096790068809693,-1.407819185373449,-3.3177484702498785,-2.0408252225019563,-5.210745752005662,-0.008253215611510222,-0.0001901157430546673,-0.017904391526986883,-0.0013025313993689565,2024,4
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2024-07-30T11:00:00,2024-07-31T00:00:00,21.86,16.360000610351562,0,0.008863611150305007,0.00020242627613638493,0.011952000628999926,0.00014285031903561463,0.02352046714566409,0.0006967665229604773,0.2989441288691762,-0.34857818373372385,-0.676971891932809,-1.5846524618640203,0.003088389478694919,-5.95759571007703e-05,-0.011568466516664166,-0.0005539162039248627,2024,3
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2024-04-30T11:00:00,2024-05-01T00:00:00,11.15,15.390000343322754,0,0.01121592391473727,0.00031348256492649764,0.030312237469722447,0.0009188317404208456,0.01178446608778998,0.00017509112792148872,0.9942163995450382,1.075359061315064,0.9447687582188496,1.6577959840677954,0.01909631355498518,0.0006053491754943479,0.018527771381932467,0.0007437406124993569,2024,2
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2024-02-27T12:00:00,2024-02-28T00:00:00,-73.86,13.84000015258789,0,0.009822733052247434,0.00014840723942091924,0.03722428466932204,0.0013856473691427238,0.013679905768834289,0.0002737507972187425,1.3322612140393146,2.2339620096046,1.001032875695688,1.6217042374924753,0.027401551617074603,0.0012372401297218046,0.02354437890048775,0.0011118965719239813,2024,1
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2023-10-26T11:00:00,2023-10-27T00:00:00,65.94,21.270000457763672,1,0.015228091070304383,0.0003182584121250768,0.017692274464922164,0.00031301657574213685,0.02051664264268105,0.000640877122742351,0.1499861629745186,-0.0166075174890965,-0.148108241812413,-0.7165814321385618,0.002464183394617781,-5.24183638293997e-06,-0.0028243681777588847,-0.00032786054700021413,2023,4
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2023-07-27T11:00:00,2023-07-28T00:00:00,-5.65,13.329999923706056,0,0.012619454082616244,0.000268892852682265,0.022292807891559185,0.0004969692836899635,0.009271659724100267,0.00015640065148688298,0.5690241684564831,0.6142150669842007,0.8773010743280238,1.1561067889626484,0.009673353808942941,0.00022807643100769857,0.013021148167458918,0.00034056863220308055,2023,3
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2023-04-26T11:00:00,2023-04-27T00:00:00,-34.93,17.030000686645508,0,0.010725746302662698,0.0001855923778082531,0.026111330005575084,0.0006818015546600458,0.01627336426277779,0.00030633068600611585,0.8897217228818675,1.3011854961198932,0.4728394115233521,0.800073268487733,0.015385583702912386,0.0004962091768517926,0.009837965742797293,0.0003754708686539299,2023,2
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2023-02-23T12:00:00,2023-02-24T00:00:00,-240.14,21.670000076293945,1,0.011128062457676747,0.00018686945678474964,0.03133365303099911,0.0009817978122670396,0.014484098762266306,0.0002568156702346345,1.0352220499187805,1.6589746790401423,0.7716409148053723,1.3410265146863702,0.020205590573322364,0.00079492835548229,0.016849554268732803,0.0007249821420324051,2023,1
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2022-10-27T11:00:00,2022-10-28T00:00:00,71.28,25.75,1,0.023348847282363572,0.0007726912275974208,0.029899092190033727,0.0008939557137881358,0.01203300181170679,0.0001699511281020766,0.2472804085960808,0.14577669728792086,0.9101745957916288,1.6601448462878838,0.0065502449076701545,0.00012126448619071502,0.017866090378326937,0.0007240045856860592,2022,4
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2022-07-28T11:00:00,2022-07-29T00:00:00,102.94,21.32999992370605,1,0.012558398045512797,0.00025223188499262877,0.007151826180398224,5.114861771462945e-05,0.007253554400924145,5.6610392424062824e-05,-0.5630212728545481,-1.5956118164436683,-0.01412385737369808,-0.10145692357997804,-0.005406571865114573,-0.00020108326727799933,-0.00010172822052592102,-5.461774709433371e-06,2022,3
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2022-04-27T11:00:00,2022-04-28T00:00:00,43.78,29.989999771118164,1,0.012449203039787759,0.00023840168614917378,0.002653323983064837,7.040128159107051e-06,0.023078462680990165,0.0006562534063983252,-1.5458404551954663,-3.5223168487907337,-2.1630833083879764,-4.5349065783658595,-0.009795879056722922,-0.00023136155799006675,-0.020425138697925328,-0.0006492132782392182,2022,2
AMT,AMT,American Tower,Real Estate,Telecom Tower REITs,"Boston, Massachusetts",Suffolk County,Massachusetts,25025,10043922.0,16.12247833296181,-2.284887686915372,0.0131086142322097,2022-02-24T12:00:00,2022-02-25T00:00:00,-35.62,27.59000015258789,1,0.013953985219102183,0.0003310090535932605,0.008207959851053381,6.737060491650424e-05,0.015711725767939732,0.0003066904636408021,-0.5306602475941489,-1.591935751078039,-0.6493023189526979,-1.515629024977694,-0.005746025368048802,-0.00026363844867675624,-0.007503765916886351,-0.00023931985872429788,2022,1
