Date,SPY,TLT,GLD,PDBC
2018-01-02,236.56210327148438,98.70568084716797,125.1500015258789,8.680387496948242
2018-01-03,238.05844116210938,99.17760467529297,124.81999969482422,8.729848861694336
2018-01-04,239.0618133544922,99.16190338134766,125.45999908447266,8.734794616699219
2018-01-05,240.65492248535156,98.87870788574219,125.33000183105469,8.70017147064209
2018-01-08,241.0950164794922,98.81575775146484,125.30999755859375,8.69522476196289
2018-01-09,241.64076232910156,97.49432373046875,124.7300033569336,8.754579544067383
2018-01-10,241.27102661132812,97.37637329101562,125.02999877929688,8.789200782775879
2018-01-11,243.0313720703125,97.77751159667969,125.44000244140625,8.789200782775879
2018-01-12,244.61570739746094,97.9427261352539,126.95999908447266,8.85350227355957
2018-01-16,243.779541015625,98.35172271728516,127.16999816894531,8.799094200134277
2018-01-17,246.10311889648438,98.21800231933594,126.13999938964844,8.808985710144043
2018-01-18,245.6894073486328,97.30558776855469,125.86000061035156,8.804039001464844
2018-01-19,246.8072967529297,96.79428100585938,126.41999816894531,8.779309272766113
2018-01-22,248.81398010253906,96.88872528076172,126.6500015258789,8.808985710144043
2018-01-23,249.34219360351562,97.30558776855469,127.27999877929688,8.883176803588867
2018-01-24,249.24534606933594,96.77857208251953,128.8300018310547,8.96726131439209
2018-01-25,249.35098266601562,97.57304382324219,127.97000122070312,8.932637214660645
2018-01-26,252.23797607421875,97.21116638183594,128.07000732421875,8.996936798095703
2018-01-29,250.56552124023438,96.53475952148438,127.3499984741211,8.96726131439209
2018-01-30,247.99562072753906,95.96843719482422,126.80000305175781,8.905433654785156
2018-01-31,248.1187744140625,96.53475952148438,127.6500015258789,8.902963638305664
2018-02-01,247.83709716796875,95.13569641113281,128.07000732421875,8.96726131439209
2018-02-02,242.4417266845703,94.2529296875,126.38999938964844,8.823823928833008
2018-02-05,232.30210876464844,95.14360809326172,126.70999908447266,8.729848861694336
2018-02-06,236.8790283203125,94.55241394042969,125.37999725341797,8.69522476196289
2018-02-07,235.5940704345703,93.6539077758789,124.79000091552734,8.571574211120605
2018-02-08,226.7571258544922,93.55139923095703,124.9800033569336,8.499855995178223
2018-02-09,230.16336059570312,92.96031951904297,124.7699966430664,8.36878490447998
2018-02-12,233.54315185546875,93.3701171875,125.37000274658203,8.40340518951416
2018-02-13,234.12411499023438,93.7878646850586,126.08000183105469,8.433082580566406
2018-02-14,237.2838592529297,92.74747467041016,128.22999572753906,8.56168270111084
2018-02-15,240.31166076660156,93.062744140625,128.3800048828125,8.596304893493652
2018-02-16,240.382080078125,93.56720733642578,127.95999908447266,8.6160888671875
2018-02-20,238.87696838378906,93.15731048583984,126.23999786376953,8.621034622192383
2018-02-21,237.6887664794922,92.0144271850586,125.66000366210938,8.611143112182617
2018-02-22,237.99679565429688,92.29027557373047,126.30000305175781,8.705117225646973
2018-02-23,241.7903289794922,93.11005401611328,126.13999938964844,8.75952434539795
2018-02-26,244.59805297851562,93.14153289794922,126.44999694824219,8.799094200134277
2018-02-27,241.5438690185547,93.00756072998047,125.12999725341797,8.705117225646973
2018-02-28,239.0970916748047,93.59872436523438,125.0,8.606197357177734
2018-03-01,235.62034606933594,94.23767852783203,124.72000122070312,8.621034622192383
2018-03-02,236.8349609375,93.4715805053711,125.38999938964844,8.611143112182617
2018-03-05,239.5723419189453,93.21886444091797,125.18000030517578,8.675442695617676
2018-03-06,240.1796417236328,93.30567169189453,126.52999877929688,8.69522476196289
2018-03-07,240.0916290283203,93.2030258178711,125.72000122070312,8.591358184814453
2018-03-08,241.2534637451172,93.7401123046875,125.41999816894531,8.551790237426758
2018-03-09,245.45179748535156,93.12407684326172,125.54000091552734,8.630926132202148
2018-03-12,245.1437530517578,93.66110229492188,125.54000091552734,8.591358184814453
2018-03-13,243.55953979492188,94.13496398925781,125.77999877929688,8.581465721130371
2018-03-14,242.30963134765625,94.96427154541016,125.69999694824219,8.58641242980957
2018-03-15,242.0455780029297,94.96427154541016,124.9000015258789,8.571574211120605
2018-03-16,242.30809020996094,94.6246337890625,124.5999984741211,8.621034622192383
2018-03-19,239.0296173095703,94.32452392578125,124.87000274658203,8.571574211120605
2018-03-20,239.43612670898438,93.94544982910156,124.30999755859375,8.611143112182617
2018-03-21,238.97653198242188,94.04812622070312,126.4800033569336,8.794146537780762
2018-03-22,233.00279235839844,94.98006439208984,125.9800033569336,8.724902153015137
2018-03-23,228.03640747070312,94.90896606445312,127.61000061035156,8.804039001464844
2018-03-26,234.2752685546875,94.545654296875,128.27999877929688,8.794146537780762
2018-03-27,230.28990173339844,95.55660247802734,127.48999786376953,8.75952434539795
2018-03-28,229.60939025878906,95.8093490600586,125.7300033569336,8.724902153015137
2018-03-29,232.5432891845703,96.27530670166016,125.79000091552734,8.789200782775879
2018-04-02,227.52389526367188,96.46524810791016,127.26000213623047,8.685334205627441
2018-04-03,230.44009399414062,95.72126770019531,126.30000305175781,8.705117225646973
2018-04-04,232.90560913085938,95.52339935302734,126.44999694824219,8.69522476196289
2018-04-05,234.74368286132812,94.81108856201172,125.80000305175781,8.729848861694336
2018-04-06,229.51222229003906,95.84789276123047,126.38999938964844,8.660603523254395
2018-04-09,230.6433563232422,96.00619506835938,126.81999969482422,8.779309272766113
2018-04-10,234.3106689453125,95.83208465576172,127.12000274658203,8.927692413330078
2018-04-11,233.0823211669922,96.17243194580078,128.11000061035156,8.987045288085938
2018-04-12,234.99990844726562,95.46804809570312,126.62000274658203,8.96726131439209
2018-04-13,234.3106689453125,95.68960571289062,127.44999694824219,8.977152824401855
2018-04-16,236.23712158203125,95.72126770019531,127.62999725341797,8.937583923339844
2018-04-17,238.764404296875,95.9824447631836,127.75,8.94747543334961
2018-04-18,238.9412078857422,95.2147445678711,127.8499984741211,9.120589256286621
2018-04-19,237.61566162109375,94.4391098022461,127.5999984741211,9.090911865234375
2018-04-20,235.60079956054688,93.75841522216797,126.62999725341797,9.076074600219727
2018-04-23,235.56549072265625,93.78214263916016,125.62000274658203,9.081021308898926
2018-04-24,232.39306640625,93.35474395751953,126.2300033569336,9.02661418914795
2018-04-25,232.9674835205078,92.72949981689453,125.41000366210938,9.04145336151123
2018-04-26,235.33570861816406,93.3785171508789,124.97000122070312,9.076074600219727
2018-04-27,235.5566864013672,94.09873962402344,125.5,9.076074600219727
2018-04-30,233.74510192871094,94.26494598388672,124.58999633789062,9.115643501281738
2018-05-01,234.16043090820312,93.92544555664062,123.70999908447266,9.05134391784668
2018-05-02,232.58746337890625,93.8223648071289,123.6500015258789,9.04145336151123
2018-05-03,232.07489013671875,94.24272155761719,124.27999877929688,9.105751037597656
2018-05-04,235.0794219970703,94.38552856445312,124.54000091552734,9.170051574707031
2018-05-07,235.87481689453125,94.23477935791016,124.56999969482422,9.165105819702148
2018-05-08,235.87481689453125,94.14755249023438,124.58999633789062,9.194782257080078
2018-05-09,238.15467834472656,93.58439636230469,124.33000183105469,9.268972396850586
2018-05-10,240.38162231445312,94.33790588378906,125.18000030517578,9.293703079223633
2018-05-11,241.11509704589844,94.57588958740234,125.0,9.254135131835938
2018-05-14,241.2300262451172,94.07617950439453,124.48999786376953,9.308541297912598
2018-05-15,239.568603515625,93.00530242919922,122.4800033569336,9.31843376159668
2018-05-16,240.57603454589844,92.64835357666016,122.29000091552734,9.367895126342773
2018-05-17,240.37277221679688,92.18034362792969,122.36000061035156,9.377785682678223
2018-05-18,239.77182006835938,92.97359466552734,122.41000366210938,9.387678146362305
2018-05-21,241.57455444335938,93.02119445800781,122.4800033569336,9.466815948486328
2018-05-22,240.90298461914062,92.87841033935547,122.41000366210938,9.476706504821777
2018-05-23,241.56581115722656,93.5526351928711,122.54000091552734,9.516276359558105
2018-05-24,241.0709991455078,94.29826354980469,123.58999633789062,9.456925392150879
2018-05-25,240.49647521972656,94.88525390625,123.20999908447266,9.333272933959961
2018-05-29,237.7305450439453,96.96350860595703,123.19000244140625,9.244242668151855
2018-05-30,240.90298461914062,96.31305694580078,123.37000274658203,9.348108291625977
2018-05-31,239.4271697998047,96.15438842773438,123.0999984741211,9.31843376159668
2018-06-01,241.77786254882812,95.64635467529297,122.48999786376953,9.249190330505371
2018-06-04,242.92674255371094,94.9546890258789,122.37000274658203,9.150266647338867
2018-06-05,243.10340881347656,95.17727661132812,122.8499984741211,9.140374183654785
2018-06-06,245.1358184814453,94.406005859375,122.91999816894531,9.165105819702148
2018-06-07,245.10934448242188,95.3203353881836,122.86000061035156,9.219511985778809
2018-06-08,245.8339385986328,95.03416442871094,123.01000213623047,9.214566230773926
2018-06-11,246.16087341308594,94.85923767089844,123.2300033569336,9.194782257080078
2018-06-12,246.4790496826172,94.88308715820312,122.81999969482422,9.194782257080078
2018-06-13,245.6926727294922,94.83536529541016,123.19000244140625,9.23434829711914
2018-06-14,246.31121826171875,95.62252044677734,123.37999725341797,9.135427474975586
2018-06-15,245.99696350097656,95.70997619628906,121.33999633789062,8.90790843963623
2018-06-18,245.49098205566406,95.62252044677734,121.11000061035156,8.982098579406738
2018-06-19,244.55014038085938,96.17906951904297,120.80000305175781,8.902963638305664
2018-06-20,244.96725463867188,95.3363037109375,120.26000213623047,8.883176803588867
2018-06-21,243.4315948486328,95.8371810913086,120.05000305175781,8.823823928833008
2018-06-22,243.87548828125,95.82918548583984,120.33999633789062,9.001883506774902
2018-06-25,240.55567932128906,96.04385375976562,119.88999938964844,8.902963638305664
2018-06-26,241.0882568359375,96.17906951904297,119.26000213623047,8.987045288085938
2018-06-27,239.09097290039062,97.08544921875,118.58000183105469,9.036505699157715
2018-06-28,240.45803833007812,97.1092758178711,118.22000122070312,9.036505699157715
2018-06-29,240.80418395996094,96.77535247802734,118.6500015258789,9.130481719970703
2018-07-02,241.31895446777344,96.69963836669922,117.45999908447266,8.95737075805664
2018-07-03,240.46682739257812,97.21760559082031,118.6500015258789,8.90790843963623
2018-07-05,242.42849731445312,97.49653625488281,119.05000305175781,8.982098579406738
2018-07-06,244.47903442382812,97.81526184082031,118.86000061035156,9.011775970458984
2018-07-09,246.68038940429688,97.18573760986328,119.1500015258789,9.071128845214844
2018-07-10,247.56813049316406,97.17779541015625,118.93000030517578,9.066182136535645
2018-07-11,245.75730895996094,97.55228424072266,117.63999938964844,8.75952434539795
2018-07-12,247.9853057861328,97.5443115234375,118.12999725341797,8.789200782775879
2018-07-13,248.18064880371094,97.79135131835938,117.61000061035156,8.808985710144043
2018-07-16,247.95872497558594,97.3849868774414,117.55000305175781,8.621034622192383
2018-07-17,248.9617462158203,97.20166778564453,116.27999877929688,8.635872840881348
2018-07-18,249.48538208007812,96.81117248535156,116.30999755859375,8.690279006958008
2018-07-19,248.5445556640625,97.42481994628906,115.80999755859375,8.685334205627441
2018-07-20,248.260498046875,96.2294921875,116.55999755859375,8.749632835388184
2018-07-23,248.72207641601562,95.04216766357422,116.0,8.784255027770996
2018-07-24,249.9736328125,95.36890411376953,116.04000091552734,8.828770637512207
