Date,option_income,defined_outcome,single_stock_leveraged,single_stock_AAPL,single_stock_AMD,single_stock_COIN,single_stock_GOOGL,single_stock_MSFT,single_stock_NVDA,single_stock_TSLA
2021-04-29,0.1481607774620506,0.4608277363552667,,,,,,,,
2021-04-30,0.3563703091219124,0.49554163610957963,,,,,,,,
2021-05-03,0.8240050417642609,0.13874389239950322,,,,,,,,
2021-05-04,1.1951116048630501,-0.03209713975053519,,,,,,,,
2021-05-05,0.4223367881209255,-0.4848337767465992,,,,,,,,
2021-05-06,0.7021374138725701,-0.5106293698918408,,,,,,,,
2021-05-07,1.0480917483548984,-0.296966826509037,,,,,,,,
2021-05-10,1.2708891696934173,-0.6126583475147024,,,,,,,,
2021-05-11,1.5913908052281347,-0.023964473754980502,,,,,,,,
2021-05-12,1.994701325353543,-0.44993649908815564,,,,,,,,
2021-05-13,0.8223774125597451,-0.3637625464038931,,,,,,,,
2021-05-14,0.6152603388601547,-0.9494262723110453,,,,,,,,
2021-05-17,0.3097189205881025,-0.6186298554986045,,,,,,,,
2021-05-18,0.4391998563807192,-0.5298693148609568,,,,,,,,
2021-05-19,0.6221674378890911,-0.41568092370597987,,,,,,,,
2021-05-20,0.30035061514106365,-0.5238435159541854,,,,,,,,
2021-05-21,-0.23585026356205976,-0.4791844148147745,,,,,,,,
2021-05-24,0.7971025982123511,-0.5114046137018395,,,,,,,,
2021-05-25,-0.4222260760381345,-0.1046355724431051,,,,,,,,
2021-05-26,0.0388980838278192,-0.3534889984571956,,,,,,,,
2021-05-27,-0.06814685220470967,-0.7072649493662277,,,,,,,,
2021-05-28,0.09212430807723893,-0.4271051062082986,,,,,,,,
2021-06-01,1.1017123179086175,0.34712889334253255,,,,,,,,
2021-06-02,0.8290315054184592,-0.08394902925756954,,,,,,,,
2021-06-03,0.04178704277463751,0.525443495084802,,,,,,,,
2021-06-04,0.4838786716665096,-1.1016601154661063,,,,,,,,
2021-06-07,0.9268307978328592,-0.36927866498646394,,,,,,,,
2021-06-08,0.9096906164329357,-0.29110778526266873,,,,,,,,
2021-06-09,0.7869761226366684,-0.9268158296556875,,,,,,,,
2021-06-10,0.6817092758816319,0.26752489487224695,,,,,,,,
2021-06-11,0.34415133845847107,-0.8621132993134911,,,,,,,,
2021-06-14,1.1473298564053878,-0.6906482969585988,,,,,,,,
2021-06-15,0.6533837822088621,-0.14927807118820197,,,,,,,,
2021-06-16,1.1663820244129557,-0.7147223279157967,,,,,,,,
2021-06-17,0.9775007398946128,0.44860800941147494,,,,,,,,
2021-06-18,1.4964500610100162,-0.7081330594544433,,,,,,,,
2021-06-21,1.8013562038892175,-0.034817400213551696,,,,,,,,
2021-06-22,0.6139920722494068,-0.37392162173502913,,,,,,,,
2021-06-23,0.20385252040031854,0.2533259952239633,,,,,,,,
2021-06-24,0.4110221189961172,-0.26258326331553133,,,,,,,,
2021-06-25,0.07999798973907907,-0.16408421513035246,,,,,,,,
2021-06-28,0.22546541416387014,0.0854041616021103,,,,,,,,
2021-06-29,0.47155373601539957,1.2327059791682082,,,,,,,,
2021-06-30,0.3617028449559134,1.2378483221441912,,,,,,,,
2021-07-01,0.5365369520724705,2.011598767786437,,,,,,,,
2021-07-02,-0.16896115285941624,0.46173103795459225,,,,,,,,
2021-07-06,0.7966059370253515,-0.4512486370991225,,,,,,,,
2021-07-07,0.7226042067436288,0.22287794903155378,,,,,,,,
2021-07-08,2.0351110191026716,0.39297835306350304,,,,,,,,
2021-07-09,0.6341353851630971,-0.43447159598127805,,,,,,,,
2021-07-12,1.1336765290461541,-0.2371743667613757,,,,,,,,
2021-07-13,1.1423498418048006,0.15564818040564118,,,,,,,,
2021-07-14,1.3796822494089385,0.9522667358359678,,,,,,,,
2021-07-15,1.1115735774477367,-0.23559475154503132,,,,,,,,
2021-07-16,1.2694232151838525,0.10643880531230009,,,,,,,,
2021-07-19,1.965086864165091,0.09980573259559186,,,,,,,,
2021-07-20,0.31561288525945036,-0.5682780502856335,,,,,,,,
2021-07-21,0.41366982942551145,0.18866238824369255,,,,,,,,
2021-07-22,-0.33552813775508206,0.9253294519019087,,,,,,,,
2021-07-23,0.1925371752374971,-0.0709539984919402,,,,,,,,
2021-07-26,0.7107569873086345,-0.08276864782258933,,,,,,,,
2021-07-27,0.6147597631435451,-0.1900383847177657,,,,,,,,
2021-07-28,1.090700305693403,0.6553794357540527,,,,,,,,
2021-07-29,0.5170983846453644,0.21303437302679942,,,,,,,,
2021-07-30,0.5364360652880986,0.06839977554335952,,,,,,,,
2021-08-02,0.5324479789692796,-0.024791304654057895,,,,,,,,
2021-08-03,0.33861682314925434,-0.3209935514408901,,,,,,,,
2021-08-04,0.6361378621308159,-0.11097130330303727,,,,,,,,
2021-08-05,-0.19768137636345237,0.13881570346030586,,,,,,,,
2021-08-06,0.436150596459554,-1.0738132837560121,,,,,,,,
2021-08-09,0.8972929806486102,-0.1198808178482541,,,,,,,,
2021-08-10,0.5316752121477698,0.0152106742869323,,,,,,,,
2021-08-11,0.4259882267798087,0.19083612482294646,,,,,,,,
2021-08-12,0.5337370715193792,-0.3207931932053607,,,,,,,,
2021-08-13,0.5624802132787005,-0.8484899484150216,,,,,,,,
2021-08-16,0.99558014049962,0.1709786219597079,,,,,,,,
2021-08-17,1.3267936827946845,-0.22410469640752748,,,,,,,,
2021-08-18,0.651657327259978,-0.03711374604524519,,,,,,,,
2021-08-19,1.1219006663148712,-0.1512173191084881,,,,,,,,
2021-08-20,0.40347814797719694,0.2603031992582542,,,,,,,,
2021-08-23,1.1355614405211205,-0.13062653544100636,,,,,,,,
2021-08-24,0.7545219606307043,-0.044887522469271746,,,,,,,,
2021-08-25,0.14465200289811156,0.032977447019502545,,,,,,,,
2021-08-26,-0.027518563580723947,-0.15091445832263378,,,,,,,,
2021-08-27,-0.11982808396939786,-0.18966687326862594,,,,,,,,
2021-08-30,0.2074623793115112,0.037502881339706105,,,,,,,,
2021-08-31,0.3670653216767728,0.41180303305808114,,,,,,,,
2021-09-01,1.0038185408527183,-0.01048359169434159,,,,,,,,
2021-09-02,0.5623583138025697,-0.6279483495741409,,,,,,,,
2021-09-03,0.037797750315176244,-0.6687679020670149,,,,,,,,
2021-09-07,0.8512587720752062,-0.1744453469641601,,,,,,,,
2021-09-08,0.6050381144012801,-0.19606428047221744,,,,,,,,
2021-09-09,0.8301101311635598,0.13997794387355114,,,,,,,,
2021-09-10,0.9800546134144672,-0.35532453843351536,,,,,,,,
2021-09-13,0.9786685110419145,-0.48955876972897683,,,,,,,,
2021-09-14,1.0279416303188953,-0.4346704012240978,,,,,,,,
2021-09-15,0.8693824493990352,-0.084388460668762,,,,,,,,
2021-09-16,1.1135425461468607,-0.18215938972301185,,,,,,,,
2021-09-17,1.2647536239214985,-1.2472069527174579,,,,,,,,
2021-09-20,2.977654096748255,0.43831453629652095,,,,,,,,
2021-09-21,0.5947134243265583,0.24579737184137582,,,,,,,,
2021-09-22,0.6943173870112355,-0.49658398518635455,,,,,,,,
2021-09-23,0.19428192757314502,0.5437611011783228,,,,,,,,
2021-09-24,-0.22945178802663801,-0.17320185113665318,,,,,,,,
2021-09-27,0.522860116677989,-0.5088858893855697,,,,,,,,
2021-09-28,1.5408410986236942,0.03962440284936405,,,,,,,,
2021-09-29,-0.09031092782232826,0.8291001000128245,,,,,,,,
2021-09-30,0.610126991760006,0.693618639841642,,,,,,,,
2021-10-01,1.0874164663401071,0.24793481335209294,,,,,,,,
2021-10-04,1.2634126629042053,1.198569168212909,,,,,,,,
2021-10-05,-0.020405352567889723,0.6675658293099714,,,,,,,,
2021-10-06,0.4422050203249482,0.0884097035312292,,,,,,,,
2021-10-07,0.4929426128713817,0.715219509485119,,,,,,,,
2021-10-08,-0.540878699064706,-0.10993934425505161,,,,,,,,
2021-10-11,0.1268819123298862,-0.16154862544162626,,,,,,,,
2021-10-12,-0.17762124044501507,0.7175380989418949,,,,,,,,
2021-10-13,-0.048829075319051445,0.2579820400713278,,,,,,,,
2021-10-14,0.1255357481240631,0.06295117132659114,,,,,,,,
2021-10-15,1.1296659875505075,-0.029211019051019842,,,,,,,,
2021-10-18,1.171454157477397,0.05311306936726347,,,,,,,,
2021-10-19,0.09510453790730017,0.6878482049526214,,,,,,,,
2021-10-20,0.908142452752079,-0.32794502786083746,,,,,,,,
2021-10-21,-0.5755698033476525,0.40022594426183467,,,,,,,,
2021-10-22,-0.3000757544395422,0.3519094754114958,,,,,,,,
2021-10-25,0.48648566688857686,-0.29919517945218355,,,,,,,,
2021-10-26,0.48217210885943795,-0.05584284031707486,,,,,,,,
2021-10-27,0.7044719035595649,0.008880195989413543,,,,,,,,
2021-10-28,0.3654275905221993,-0.1759336471138446,,,,,,,,
2021-10-29,-0.12027711657184263,0.3782507774795846,,,,,,,,
2021-11-01,0.5258675611084632,-0.1296574552430129,,,,,,,,
2021-11-02,0.4403932154905869,-0.06677625163733757,,,,,,,,
2021-11-03,0.5613340889337007,0.033191595069070115,,,,,,,,
2021-11-04,0.8814928703509137,0.22442664430090728,,,,,,,,
2021-11-05,0.7609929621088671,0.34194161579423676,,,,,,,,
2021-11-08,0.9204896459387159,-0.056586031300543974,,,,,,,,
2021-11-09,0.689426264803448,1.370622649901902,,,,,,,,
2021-11-10,0.5675268944008348,0.2473907185983957,,,,,,,,
2021-11-11,-0.5482508725255827,-0.3530454449464155,,,,,,,,
2021-11-12,-0.2928711456864838,0.15714679660606284,,,,,,,,
2021-11-15,0.3690956197128275,0.3637249902084242,,,,,,,,
2021-11-16,0.33040018295926293,-0.2970494606340746,,,,,,,,
2021-11-17,0.052923730874775456,-0.21337650924866125,,,,,,,,
2021-11-18,0.5243914528611212,-0.10293073050166483,,,,,,,,
2021-11-19,0.9907147876092641,-1.1149873718326961,,,,,,,,
2021-11-22,1.5027209698794632,-0.09003173770670783,,,,,,,,
2021-11-23,0.3264138351022147,0.006326281122874926,,,,,,,,
2021-11-24,-0.5508272055177182,-0.4243688883100517,,,,,,,,
2021-11-26,0.7980514688099923,-1.1530571333344408,,,,,,,,
2021-11-29,1.1248575743893514,-0.19546391020981502,,,,,,,,
2021-11-30,1.6203221498335292,0.09190920171509902,,,,,,,,
2021-12-01,0.8065177922498719,0.13930194385803535,,,,,,,,
2021-12-02,0.3279487744729977,-0.43910780106868336,,,,,,,,
2021-12-03,1.5047394318477032,-0.16288692492031348,,,,,,,,
2021-12-06,0.27825539998006493,-0.08960784618551552,,,,,,,,
2021-12-07,0.11566906562970493,0.42645661286730663,,,,,,,,
2021-12-08,-0.4639120723482894,-0.0697231871026204,,,,,,,,
2021-12-09,-0.48101622137614736,-0.8281883041792535,,,,,,,,
2021-12-10,-0.7273199768759828,-0.6694527982213965,,,,,,,,
2021-12-13,1.0593664590937497,-0.8725775167170564,,,,,,,,
2021-12-14,1.1785219197598873,-0.02293819736028949,,,,,,,,
2021-12-15,1.4763818950941043,-0.6048383713717629,,,,,,,,
2021-12-16,1.2213986580861909,-0.6654815073986872,,,,,,,,
2021-12-17,0.8057472439251492,-0.6997609779994018,,,,,,,,
2021-12-20,0.9656611819101951,-0.13440761714229935,,,,,,,,
2021-12-21,0.06433050447239032,-0.2096416614583237,,,,,,,,
2021-12-22,0.7828384305562827,0.011147797918468701,,,,,,,,
2021-12-23,-0.6132233100875147,0.015878302489981344,,,,,,,,
2021-12-27,0.39034372153567304,-0.31238344719633665,,,,,,,,
2021-12-28,1.2335114793724764,-0.5917465380492971,,,,,,,,
2021-12-29,0.4146449441469125,0.1915364041749554,,,,,,,,
2021-12-30,0.6243413949071343,0.6535667496204252,,,,,,,,
2021-12-31,-0.19182511527627355,1.1701174720380132,,,,,,,,
2022-01-03,1.1079900719787228,1.7087067882020919,,,,,,,,
2022-01-04,1.3100376370865399,1.1692574548270767,,,,,,,,
2022-01-05,1.422621054538644,0.8998814092836912,,,,,,,,
2022-01-06,1.0641429393248762,0.0047020208243023455,,,,,,,,
2022-01-07,0.77633962571398,-0.05703258252065175,,,,,,,,
2022-01-10,1.8971716761158515,0.6822488630657635,,,,,,,,
2022-01-11,0.5486662545334237,0.6986818992803439,,,,,,,,
2022-01-12,0.9455893792697846,0.916733416317748,,,,,,,,
2022-01-13,1.304807057982322,0.5802618250419004,,,,,,,,
2022-01-14,0.9656622826865324,0.17841990752694145,,,,,,,,
2022-01-18,2.165605699297923,0.539548021264847,,,,,,,,
2022-01-19,1.3371697550740909,0.2982873346024718,,,,,,,,
2022-01-20,0.895021539517351,0.21607174395390003,,,,,,,,
2022-01-21,1.6232911428943761,1.0574638668430911,,,,,,,,
2022-01-24,2.5340441436774683,1.037664806446554,,,,,,,,
2022-01-25,0.9537022745051148,0.37161884821451985,,,,,,,,
2022-01-26,0.9373404407750886,0.8817343700023538,,,,,,,,
2022-01-27,0.49228534823202263,0.18975852602018425,,,,,,,,
2022-01-28,0.0063050427488403615,0.325048539437089,,,,,,,,
2022-01-31,0.09856576084902934,0.4292554026256594,,,,,,,,
2022-02-01,-0.13584649594469536,0.47820582243234294,,,,,,,,
2022-02-02,0.276762390762406,-0.4416530872786074,,,,,,,,
2022-02-03,0.42325503482511145,-0.5573554135807444,,,,,,,,
2022-02-04,-0.21767561482472383,-0.3800890436584123,,,,,,,,
2022-02-07,-0.32054125882905454,-0.0016224816565198078,,,,,,,,
2022-02-08,0.009818542457416831,-0.2304478167330569,,,,,,,,
2022-02-09,0.49747733742862926,-0.2488148284517771,,,,,,,,
2022-02-10,-0.07074444248500215,-0.05185575957373827,,,,,,,,
2022-02-11,0.23155685785531363,0.2008086981335136,,,,,,,,
2022-02-14,-0.2822494632261277,-0.37000009578806686,,,,,,,,
2022-02-15,-1.0118151515517386,-0.20579692102280264,,,,,,,,
2022-02-16,-0.77754689650217,0.16684476983193916,,,,,,,,
2022-02-17,-0.03781700485799374,-0.2314334500710206,,,,,,,,
2022-02-18,-0.14147083812985697,-0.48661697540399435,,,,,,,,
2022-02-22,0.6013559193583332,0.8016719645159543,,,,,,,,
2022-02-23,0.3165129303356186,0.6793059217671079,,,,,,,,
2022-02-24,1.505391170889349,1.1995657142192866,,,,,,,,
2022-02-25,0.6248790580262128,0.012032078752094569,,,,,,,,
2022-02-28,-0.10451231867333464,-0.037467305548509335,,,,,,,,
2022-03-01,0.02430350011596366,-0.15804294626641927,,,,,,,,
2022-03-02,-0.17457513024506335,-0.256695772041637,,,,,,,,
2022-03-03,-0.3048010591763635,-0.5163978847804717,,,,,,,,
2022-03-04,-0.17339986050554987,-0.08276377767979282,,,,,,,,
2022-03-07,0.28225276589648,0.38020373218730424,,,,,,,,
2022-03-08,0.26435837522451133,0.28303515762237724,,,,,,,,
2022-03-09,-0.6970111261163594,0.17968051629071194,,,,,,,,
2022-03-10,-0.258676900769701,0.1955138333248357,,,,,,,,
2022-03-11,-0.6242412799583321,-0.36366209270413047,,,,,,,,
2022-03-14,-0.21499982501807804,-0.26874450711488385,,,,,,,,
2022-03-15,0.06310148513627806,-0.20846544741180242,,,,,,,,
2022-03-16,-0.04797568912238528,-0.3594627184365154,,,,,,,,
2022-03-17,0.05770531011055167,0.03235738652722518,,,,,,,,
2022-03-18,-0.1165047574549219,-0.6096606409439879,,,,,,,,
2022-03-21,0.47280878069257776,-0.25282190001352417,,,,,,,,
2022-03-22,-0.03666979105680801,-0.20362089593041496,,,,,,,,
2022-03-23,0.31299487475413595,-0.4672383189564607,,,,,,,,
2022-03-24,-0.008241376453166582,-1.1137147695456093,,,,,,,,
2022-03-25,0.1661904466302979,-0.3076875932262517,,,,,,,,
2022-03-28,0.3544506591176743,0.3955700975746542,,,,,,,,
2022-03-29,1.0881763939594948,0.13380015433521208,,,,,,,,
2022-03-30,-0.03874711024109093,0.004991874282169761,,,,,,,,
2022-03-31,-0.09642694380268295,0.995102151570985,,,,,,,,
2022-04-01,-0.2898900428995533,0.5778202257304966,,,,,,,,
2022-04-04,0.07733425315893756,0.2314681376410996,,,,,,,,
2022-04-05,0.09331596637245687,0.45389674040923544,,,,,,,,
2022-04-06,0.33195161897111203,0.1982133972832394,,,,,,,,
2022-04-07,0.37061864976386255,0.317482186817076,,,,,,,,
2022-04-08,0.2434336388234026,-0.669672327867756,,,,,,,,
2022-04-11,0.5494847651710787,-0.16587397814809637,,,,,,,,
2022-04-12,0.06116233541502484,-0.36142493462237624,,,,,,,,
2022-04-13,-0.13108558611449236,0.03480778347696251,,,,,,,,
2022-04-14,0.6670926878862874,-0.17821973348253728,,,,,,,,
2022-04-18,0.1429996152563421,-0.23996773761617154,,,,,,,,
2022-04-19,0.21603027800795274,0.3382385737881474,,,,,,,,
2022-04-20,0.03581116744574386,-0.10487174949506521,,,,,,,,
2022-04-21,0.7888595215867767,-0.22231129031329394,,,,,,,,
2022-04-22,1.3436418374137749,0.1652114398243254,,,,,,,,
2022-04-25,1.0010546613887066,0.6958539268194202,,,,,,,,
2022-04-26,0.9462132268420836,1.1186457117063369,,,,,,,,
2022-04-27,0.22011559289319207,0.6872610669338016,,,,,,,,
2022-04-28,0.5114429748008286,0.07624420718495843,,,,,,,,
2022-04-29,0.3273110095888944,0.6085535344264448,,,,,,,,
2022-05-02,0.7201062426736047,0.31475114465811316,,,,,,,,
2022-05-03,-0.49486804457898986,0.37557503983680535,,,,,,,,
2022-05-04,0.14182178861565728,0.4262688114952397,,,,,,,,
2022-05-05,0.9444482309080081,0.36750423498131196,,,,,,,,
2022-05-06,0.9739326621165826,0.7639196830760431,,,,,,,,
2022-05-09,1.4825745296768302,0.35014237973744194,,,,,,,,
2022-05-10,1.0708028288950862,0.8349096330155766,,,,,,,,
2022-05-11,0.47706815262076696,-0.17659791472136527,,,,,,,,
2022-05-12,0.9895438053166122,0.8332816568982266,,,,,,,,
2022-05-13,0.018690070083880277,-0.06372510922404884,,,,,,,,
2022-05-16,-0.760337742888055,-0.5681345778071705,,,,,,,,
2022-05-17,-0.32499274371327685,0.4216118013853289,,,,,,,,
2022-05-18,0.4266774350779026,-0.2524619053096123,,,,,,,,
2022-05-19,-0.46050024984725946,0.44963317082781884,,,,,,,,
2022-05-20,0.4870561942607548,0.13966289204005644,,,,,,,,
2022-05-23,-0.24436732352276244,0.3341481104717863,,,,,,,,
2022-05-24,-0.664759861193771,-0.39024866113927575,,,,,,,,
2022-05-25,-0.8712936745158132,-0.3680031334468143,,,,,,,,
2022-05-26,-0.7606764951863157,-0.09347038663913139,,,,,,,,
2022-05-27,-0.6699348267628168,-0.7992983502898522,,,,,,,,
2022-05-31,-0.04407099030325521,-0.17250416916117897,,,,,,,,
2022-06-01,-0.7784338419919153,-0.4752839318558944,,,,,,,,
2022-06-02,-1.198412814253196,-0.11643362444525207,,,,,,,,
2022-06-03,-1.2735487439353965,-0.5566034655857907,,,,,,,,
2022-06-06,-0.911489464038392,-0.3463259288512134,,,,,,,,
2022-06-07,-1.4240779271128574,0.09534835829593932,,,,,,,,
2022-06-08,-0.5483429210920986,-0.49962555088624694,,,,,,,,
2022-06-09,-0.9967630659877674,0.2638820875571763,,,,,,,,
2022-06-10,0.03333219442145028,-0.26506878250236854,,,,,,,,
2022-06-13,0.9564713073976566,-0.2953948658234638,,,,,,,,
2022-06-14,0.09870914620459526,0.5935941331960592,,,,,,,,
2022-06-15,-0.9345023842441232,0.07392516323874283,,,,,,,,
2022-06-16,0.3276043592448396,0.054386534953515676,,,,,,,,
2022-06-17,-0.16619248158874264,-0.1594405847612519,,,,,,,,
2022-06-21,-1.2375998955388905,-0.34456919796901037,,,,,,,,
2022-06-22,-0.9176715922669292,-0.49696275891601743,,,,,,,,
2022-06-23,-0.710236755873992,-0.15848272623508947,,,,,,,,
2022-06-24,-0.7523203256900656,0.4021987794995656,,,,,,,,
2022-06-27,-0.8169889238141863,-0.33423623741068015,,,,,,,,
2022-06-28,-0.26893701490669425,0.059547643250020675,,,,,,,,
2022-06-29,-0.5315083087783449,-0.17337483632696885,,,,,,,,
2022-06-30,-0.8183575122629749,1.0915638819456077,,,,,,,,
2022-07-01,-0.6349980739802895,0.284033922164773,,,,,,,,
2022-07-05,-0.11817906136567902,0.5446147317150033,,,,,,,,
2022-07-06,-1.2227558130366654,-0.3814354103376516,,,,,,,,
2022-07-07,-0.2728250475585158,0.5596672119562645,,,,,,,,
2022-07-08,-0.9305305719360302,-0.546815370195668,,,,,,,,
2022-07-11,-0.9218612276922438,-0.2912561823527889,,,,,,,,
2022-07-12,-0.5626110417275542,-0.7394575810181564,,,,,,,,
2022-07-13,-0.5627896250988299,-0.30928490733442465,,,,,,,,
2022-07-14,0.11551434427686462,-0.04173396326738833,,,,,,,,
2022-07-15,0.1278358360320868,-0.223952451948696,,,,,,,,
2022-07-18,0.07954319344060422,-0.800880643384052,,,,,,,,
2022-07-19,-0.5286963669193111,0.13021094266464872,,,,,,,,
2022-07-20,-0.604659104468788,0.03902245879273624,,,,,,,,
2022-07-21,-0.6612745179103338,-0.30185650838731976,,,,,,,,
2022-07-22,-0.3739797286664367,-0.2917361104101124,,,,,,,,
2022-07-25,-0.9184864904432068,-0.34065685348381697,,,,,,,,
2022-07-26,-0.43159578815401956,-0.5793750648095211,,,,,,,,
2022-07-27,-0.18409453073118306,-0.15242603412721234,,,,,,,,
2022-07-28,0.05907231820786317,-0.10246522815450201,,,,,,,,
2022-07-29,0.6941089904775237,-0.31736726315212793,,,,,,,,
2022-08-01,0.3825904463155129,0.5913325371430708,,,,,,,,
2022-08-02,0.3047700217336147,0.8248125132481487,,,,,,,,
2022-08-03,0.4200688093075206,-0.20012638764770083,,,,,,,,
2022-08-04,-0.07995398550826185,-0.24730890804351827,,,,,,,,
2022-08-05,-0.34177019196681,-0.573296790636746,,,,,,,,
2022-08-08,-0.2777617358083369,-0.7200195686480643,,,,,,,,
2022-08-09,-0.604516727157578,-0.6486986913662554,,,,,,,,
2022-08-10,0.9267072246578211,-0.4081463773203519,,,,,,,,
2022-08-11,0.5157286934382912,0.26422060041174594,,,,,,,,
2022-08-12,0.8812420890028386,-0.1500386387387959,,,,,,,,
2022-08-15,0.2953544490354257,0.37239150420187545,,,,,,,,
2022-08-16,0.4181567815936661,-0.24072345983065357,,,,,,,,
2022-08-17,0.04656428529973063,-0.09181970855686192,,,,,,,,
2022-08-18,-0.09491805145787224,-0.3836116499637277,,,,,,,,
2022-08-19,0.8131237136764774,1.2521829867239813,,,,,,,,
2022-08-22,0.9528004720373584,0.17440392082399203,,,,,,,,
2022-08-23,0.572905874971858,-0.2887945914942072,,,,,,,,
2022-08-24,-0.4311726586372758,-0.9343292060566417,,,,,,,,
2022-08-25,-0.28885144907839827,-0.401985013045854,0.645518460313455,,,,,,1.4286412515379936,-0.13760433091108376
2022-08-26,0.8712930566078162,-0.4548812040012665,0.9258368332208021,,,,,,1.6652729651524711,0.18640070128913314
2022-08-29,0.4947213939653186,-0.3032648388375772,0.9117497898886548,,,,,,1.7907810966208328,0.03271848315647676
2022-08-30,0.760660872417003,0.6940051278318909,0.9661351211565825,,,,,,1.1710198049439766,0.7612504373691885
2022-08-31,-0.034999200693815506,0.48706819346757957,0.4680627545669489,,,,,,1.011602855412462,-0.07547734627856433
2022-09-01,0.8303826864246039,0.01963554465478987,1.0981036429618487,,,,,,1.471470501354215,0.7247367845694825
