Date,SPY,TLT,UUP,GLD,HYG
2016-01-05,0.0016901049333890583,-0.004042950613140306,0.005821816958742954,0.00281458831856618,0.0018711529376504998
2016-01-06,-0.012694304168192616,0.013385588363565404,-0.002712624694807708,0.014337487598989895,0.0
2016-01-07,-0.02428424810672869,0.0017933696130292276,-0.01014044524240898,0.014040676150810505,-0.006500646172569624
2016-01-08,-0.011037247725147914,0.004468619260487472,0.0019581397247243615,-0.004437539422203152,-0.002637742532900944
2016-01-11,0.0009893529434465975,-0.011003942880985385,0.004683772509371575,-0.008934594646017757,-0.0015095400815123838
2016-01-12,0.008035871638497838,0.014321863582620331,0.0015564542856432162,-0.005072983236858342,0.0010069748106582566
2016-01-13,-0.025256939054526306,0.009808941814966943,-0.0015564542856432162,0.004882048039545062,-0.011133986046940603
2016-01-14,0.01628386468576526,-0.009405266015196645,0.0027221185944763526,-0.016367021706295226,0.004443396698727842
2016-01-15,-0.021699837706169234,0.015466801908421424,-0.002332777850098555,0.01023674024483423,-0.013260628395101559
2016-01-19,0.0013299906723158728,-0.0031058667530521333,0.0019443444688551637,-0.0009612465570265627,-0.00347148041858647
2016-01-20,-0.01289787279188026,0.010474728793790966,0.00038843338124339155,0.013279386437522689,-0.0067201679029116335
2016-01-21,0.0055867253823667085,-0.006812397674406334,-0.0011656643088331364,0.001138149765659513,0.0067201679029116335
2016-01-22,0.020307299642418286,-0.003821977081040373,0.00542841465724031,-0.004655791285644639,0.015211073988280699
2016-01-25,-0.0152322424979765,0.005410967727160987,-0.0030982661049461235,0.010233193541102636,-0.009944712253312726
2016-01-26,0.01355095117703442,0.0004756317591434467,-0.0019414132099546677,0.011341913483231991,0.008928924953819362
2016-01-27,-0.010942857252299376,-0.0002383935533387671,-0.0007777106627604446,0.003721294829618138,-0.0015246482151649587
2016-01-28,0.005195773957228589,0.0014274119565858001,-0.004678383911388639,-0.010736241929349077,0.005074013950769007
2016-01-29,0.024085100350833777,0.0084409900103255,0.010495773889049875,0.0038408969118526315,0.003284477757825144
2016-02-01,-0.0003614539834053687,-0.00306654611313828,-0.006595528198505729,0.010232704202856269,-0.005961939451852416
2016-02-02,-0.018186792510153538,0.01838254084668023,-0.0007788331340141674,0.0003700683510885483,-0.007166189023870562
2016-02-03,0.005977362078337656,-0.008327808327914354,-0.017289248728339146,0.010674654427774932,0.0048680686262354556
2016-02-04,0.0015668758125819693,0.004834010424038304,-0.006760869409547787,0.012009967818587874,-0.0031997324040564656
2016-02-05,-0.019233712528991198,0.0011653770207749048,0.004380045550232303,0.0157031357661932,-0.007722004115755965
2016-02-08,-0.013552819798017701,0.0212917422483363,-0.002386687563932899,0.013354185862516132,-0.011695889290042949
2016-02-09,5.39783324473575e-05,0.001063914794948495,-0.007194340299885749,-0.0021986728524323595,-0.003798568733232255
2016-02-10,-0.0008630262366171593,0.008773528491406779,-0.002007581517359025,0.007717958411725512,-0.0014444848298089674
2016-02-11,-0.013093378572555103,0.0069796150321277395,-0.0028175312710674305,0.0394021382372749,-0.006723690305039387
2016-02-12,0.02040702101898173,-0.01674161211522396,0.004423900462308783,-0.005896714530816638,0.014838297097056863
2016-02-16,0.016737788309084678,-0.010626291345698036,0.008789426807282563,-0.030800736245396365,0.0009122971835711091
2016-02-17,0.01620262649848847,-0.006168068865538778,-0.00039767857250083694,0.006167287420776546,0.008170538415306794
2016-02-18,-0.004104502057455051,0.012221530090704036,0.00039767857250083694,0.024041860433202444,0.0009034559998264413
2016-02-19,-0.00046858753854728263,0.0008399281560045324,-0.002788169708553223,-0.006020275750380222,0.001934362317398186
2016-02-22,0.014375640935875289,-0.0005342557883585286,0.007550187013813492,-0.017935040917057776,0.00859196148727781
2016-02-23,-0.012710475333692628,0.004039487691355426,0.0003958130621182221,0.014868593832169097,-0.002045308791967848
2016-02-24,0.004565592005046248,-0.001979704732668175,0.0007912467090660513,0.0033215495905070114,0.0016620265196101158
2016-02-25,0.012038896801177756,0.003575241062278245,-0.0007912467090660513,0.0026323418605178617,0.005351539192909982
2016-02-26,-0.0023038050385437714,-0.00969120715541738,0.006704961973388102,-0.0068927436472607795,0.006712105184217165
2016-02-29,-0.007873587425970996,0.004361451673590366,0.0019633430252001816,0.012980023419283171,0.01067089295573842
2016-03-01,0.023234754356841414,-0.01776553691646665,0.0003922422767814737,-0.007360151335801035,0.01568046444741178
2016-03-02,0.004482567612352106,0.00411843741476936,-0.0007846384679406349,0.007697256644730643,-0.006819732353831043
2016-03-03,0.003912433439031027,0.003637764315400638,-0.006299280283443842,0.017125877155555358,0.0033538477795049815
2016-03-04,0.003247941191355963,-0.006433176677162145,-0.0027683209562812117,-0.0015750194994792466,0.0028480338303440433
2016-03-07,0.0007976849237314454,-0.0003114350295527757,-0.0019822040826573684,0.004965240864288845,0.0012355632306362274
2016-03-08,-0.010977744622146623,0.010985385323881047,0.00039666470635912887,-0.004633448267751028,-0.00706371289896035
2016-03-09,0.004927661564074093,-0.006096559910823807,0.0003966884849058161,-0.00832782948151145,0.0024838561388627056
2016-03-10,0.0008020654316984732,-0.0041110898920342365,-0.00996235143469626,0.015928644015462012,0.006924030200406772
2016-03-11,0.016008193800233883,-0.010155421071836201,-0.0008012080292361112,-0.017351282566945514,0.012002237069426602
2016-03-14,-0.0012829329407946233,0.0031353589189206943,0.003999909623120246,-0.012980634673389169,-0.0028037777056404423
2016-03-15,-0.001631073366841207,0.0009392254854851956,0.000798193088568766,0.0007632306454699034,-0.009321504142168813
2016-03-16,0.005770235411587166,0.002966654254389134,-0.010828218788402122,0.022050755561495272,0.006632652157775976
2016-03-17,0.006324427888968032,0.004124280006121417,-0.00891064978512901,-0.003821864877364689,0.00634429117237767
2016-03-18,0.003921825153066827,0.00209394512349359,0.002438087454742721,-0.0027507557147483652,0.0023084582984629343
2016-03-21,0.0014178905444275358,-0.007700254081401958,0.003241564094250027,-0.0070364166993144295,-0.00109286217453608
2016-03-22,-0.0005380422573040278,-0.0002347518001712956,0.0028278665847136786,0.0029378329691907012,-0.0026762486983002987
2016-03-23,-0.0066208665254681165,0.011261385418953829,0.005230093341095365,-0.022890088658628294,-0.004640154879996139
2016-03-24,-0.0004431486456875078,0.0003858763055051284,0.00040121232611767255,-0.0024040431975169696,-0.004415045584279742
2016-03-28,0.0005906735698033572,0.0013118523114625802,-0.002007581517359025,0.0023182652611009047,-0.0045587384455800795
2016-03-29,0.009207540949482507,0.010430224598557913,-0.008881870758080002,0.01835540705340133,0.0038216447764498618
2016-03-30,0.004378334618560409,-0.010584401845985525,-0.003249371525480438,-0.014076410310244647,0.0035604672665194848
2016-03-31,-0.00243000215614142,0.007068597378315111,-0.001628607245699687,0.004600850924386002,0.0013481882688823887
2016-04-01,0.006788728368377406,0.0026055690663193687,-0.00040758984965760803,-0.006053640735366628,0.0007246517429693178
2016-04-04,-0.003243406135712057,0.0006114065064606322,-0.0008154921226855016,-0.006692995408569047,-0.0024608089550555157
2016-04-05,-0.010037707708473675,0.010877155138716788,0.0008154921226855016,0.012916668207256343,-0.0037030898701950754
2016-04-06,0.010862129308516266,-0.007289373508875485,-0.0020403516549087897,-0.00613813693586529,0.008373653542172566
2016-04-07,-0.012038500895903859,0.012269367183205482,0.001224859532223288,0.0141798015621033,-0.004917106795647719
2016-04-08,0.0026932339493459523,-0.0063428585590710185,-0.003678901657766964,-0.0015187338768045677,0.004549554081838547
2016-04-11,-0.0023498502090850693,-0.0012889261554516196,-0.002459985541177101,0.013419630057020626,0.0013475670215137292
2016-04-12,0.00926956739046414,-0.006925799248509001,0.0,0.00016664672071531328,0.005863583454535082
2016-04-13,0.010050501122581323,0.0035070779726229517,0.007769392959142252,-0.010719526565990734,0.006554379415773859
2016-04-14,4.813148969873282e-05,-0.004806642822638096,0.0024409702188368243,-0.014075152256168622,-0.000362818394317177
2016-04-15,-0.001106224217079621,0.008529499338083113,-0.002848394006691901,0.0068927436472607795,-0.0015744225265241774
2016-04-18,0.007001915955560101,-0.004331792992821271,-0.0020397058053527317,-0.0015276274565971804,0.005681722157110158
2016-04-19,0.003149178349769244,-0.0031273674318192946,-0.004911923373491334,0.015506833308651657,0.004209890130304039
2016-04-20,0.0009521989589833524,-0.011061970917644715,0.005728547206500956,-0.005114248016109713,0.0019185826667924566
2016-04-21,-0.005392799914216262,-0.005965472770673053,0.0,0.0037753050369175867,-0.003119500047864321
2016-04-22,0.0,-0.0025674302916156577,0.005695454669429001,-0.012894694659209449,0.002280675865638848
2016-04-25,-0.001724149956206844,-0.004137710940070427,-0.0032505989780546862,0.0028799271415289596,-0.0038442400377340924
2016-04-26,0.0014849198348212411,-0.0045473950017216325,-0.0028531308435613134,0.003967367637515373,0.0033643606543525273
2016-04-27,0.0020562336407019544,0.009930965865796892,-0.0012251734121386804,0.0028603028699203392,0.005860862892360874
2016-04-28,-0.00911725889609638,0.004114913151317623,-0.0082069420243438,0.018724801093336296,-0.0016708182302753727
2016-04-29,-0.005413526900167831,0.0025545820144756703,-0.0070291430569291435,0.019270626438691707,0.0016708182302753727
2016-05-02,0.00791714644774455,-0.010119608242711742,-0.0037414164928897264,-0.003321349913170124,0.0003835173606532294
2016-05-03,-0.00874131668204825,0.012517023375960612,0.002911178418042226,-0.0022745646099542327,-0.006488130852277951
2016-05-04,-0.00559389821501366,0.005470918904181943,0.0037305606624666865,-0.006118222826126285,-0.0037440763906362307
2016-05-05,-0.00019491844428998206,0.006662713092935313,0.00495265563340741,-0.0011462207767793942,-0.0008469126463439558
2016-05-06,0.003652505464613043,-0.004283832905783491,0.0012342468723538502,0.009052054554673283,-0.0006057824036531656
2016-05-09,0.0008256697026629567,0.0031377112349497693,0.0028741237596436875,-0.020752898018182364,-0.0018189994194388603
2016-05-10,0.012357401502330667,7.674752931130513e-05,0.00081968997104509,0.0027314657084138716,0.008461098202140693
2016-05-11,-0.009398923842233842,0.005638696981038471,-0.004928060603042628,0.00937891993091533,-0.0007231077404070696
2016-05-12,0.00029032835381492816,-0.0045693228395160546,0.0036982735493431562,-0.007892173973086614,0.0015650821613499843
2016-05-13,-0.008752267879921227,0.009646967029413034,0.004501658042219248,0.0045291419798267896,-0.004459531487807755
2016-05-16,0.009816781248352058,-0.008655472967494582,-0.000408235699213666,0.00073922196701659,0.005541598752156762
2016-05-17,-0.009377620654334784,0.0016764104485442743,0.0,0.0034423291232430486,-0.0020437663656518446
2016-05-18,0.000293105995333498,-0.014337692976950756,0.006920314201652289,-0.017497993073654072,0.00011972468035992279
2016-05-19,-0.0034708388153550374,0.0043150556456650335,0.0016215306047140388,-0.0019168712488530915,-0.0027723754977198034
2016-05-20,0.006297644101161737,0.0007686483511069042,0.0,-0.001335701516612886,0.0034944912828609453
2016-05-23,-0.001363966536092498,0.002225954087548665,-0.00040511308758528486,-0.0028442074994741162,0.00024071980108564262
2016-05-24,0.01287914937793655,-0.0044567184860264675,0.00323622651097466,-0.01749315443980759,0.005993718685176841
2016-05-25,0.006760078823440985,-0.0037805294980381987,-0.0028311134233893753,-0.002731772964595258,0.0015531958210708297
2016-05-26,0.00028681642569061694,0.005165569493762234,-0.0016215306047140388,-0.0034252603876989696,-0.0028684329575594525
2016-05-27,0.004290091435286136,-0.0014620731996410896,0.005663752682320222,-0.008268772914245659,0.0016743235681899726
2016-05-31,-0.0019044640627958742,0.002385041385871034,0.0020147703842972042,0.003798302317156832,-0.0009568909529651393
2016-06-01,0.0020472276919871746,0.004048295104228217,-0.005652043424475561,-0.0010344407576532433,0.001585506435290096
2016-06-02,0.0030389290480616893,0.0071817152803479445,0.001213771815368414,-0.0023315434917616784,0.00024007499526890186
2016-06-03,-0.0029914027877602223,0.014135905040458141,-0.015896060200912387,0.02737326438830756,0.0017972935419718894
2016-06-06,0.005075625805727846,-0.007458991120936176,0.0,0.0003364248669015524,0.004420652584533613
