Date,SPY
2007-01-03,99.12420654296875
2007-01-04,99.33454132080078
2007-01-05,98.54222106933594
2007-01-08,98.99800872802734
2007-01-09,98.91387939453125
2007-01-10,99.2434310913086
2007-01-11,99.67813110351562
2007-01-12,100.43541717529297
2007-01-16,100.23905944824219
2007-01-17,100.2811279296875
2007-01-18,99.94454956054688
2007-01-19,100.14091491699219
2007-01-22,99.83235168457031
2007-01-23,100.12689971923828
2007-01-24,100.93325805664062
2007-01-25,99.74822998046875
2007-01-26,99.65711975097656
2007-01-29,99.60096740722656
2007-01-30,100.11986541748047
2007-01-31,100.79300689697266
2007-02-01,101.39598083496094
2007-02-02,101.5362319946289
2007-02-05,101.56427764892578
2007-02-06,101.59235382080078
2007-02-07,101.81666564941406
2007-02-08,101.68343353271484
2007-02-09,100.92620849609375
2007-02-12,100.58261108398438
2007-02-13,101.43106842041016
2007-02-14,102.09717559814453
2007-02-15,102.23040771484375
2007-02-16,102.18128967285156
2007-02-20,102.3986587524414
2007-02-21,102.3565902709961
2007-02-22,102.27945709228516
2007-02-23,101.87984466552734
2007-02-26,101.78864288330078
2007-02-27,97.81301879882812
2007-02-28,98.815673828125
2007-03-01,98.52120971679688
2007-03-02,97.2310562133789
2007-03-05,96.30550384521484
2007-03-06,97.9532699584961
2007-03-07,97.85508728027344
2007-03-08,98.6824722290039
2007-03-09,98.71057891845703
2007-03-12,98.85774230957031
2007-03-13,96.93656158447266
2007-03-14,97.65876770019531
2007-03-15,97.79202270507812
2007-03-16,97.5181655883789
2007-03-19,98.69373321533203
2007-03-20,99.23580169677734
2007-03-21,100.86894226074219
2007-03-22,100.79147338867188
2007-03-23,100.9393081665039
2007-03-26,100.80561065673828
2007-03-27,100.56626892089844
2007-03-28,99.8341293334961
2007-03-29,99.93975067138672
2007-03-30,99.96085357666016
2007-04-02,100.07350158691406
2007-04-03,101.15054321289062
2007-04-04,101.26315307617188
2007-04-05,101.53768157958984
2007-04-09,101.67849731445312
2007-04-10,101.79817962646484
2007-04-11,101.3828353881836
2007-04-12,101.8333740234375
2007-04-13,102.29800415039062
2007-04-16,103.26941680908203
2007-04-17,103.54398345947266
2007-04-18,103.67068481445312
2007-04-19,103.64249420166016
2007-04-20,104.62103271484375
2007-04-23,104.22679901123047
2007-04-24,104.26903533935547
2007-04-25,105.22639465332031
2007-04-26,105.34607696533203
2007-04-27,105.26158905029297
2007-04-30,104.38867950439453
2007-05-01,104.65618896484375
2007-05-02,105.26860046386719
2007-05-03,105.83885955810547
2007-05-04,106.24003601074219
2007-05-07,106.26121520996094
2007-05-08,106.12039947509766
2007-05-09,106.4090347290039
2007-05-10,105.29682922363281
2007-05-11,106.19776916503906
2007-05-14,105.96553802490234
2007-05-15,105.99368286132812
2007-05-16,106.71875
2007-05-17,106.5075912475586
2007-05-18,107.43677520751953
2007-05-21,107.38050079345703
2007-05-22,107.29601287841797
2007-05-23,107.31014251708984
2007-05-24,106.3386459350586
2007-05-25,106.7821273803711
2007-05-29,107.1692886352539
2007-05-30,108.0422134399414
2007-05-31,107.92953491210938
2007-06-01,108.46456909179688
2007-06-04,108.47866821289062
2007-06-05,108.04924774169922
2007-06-06,106.8876724243164
2007-06-07,104.95889282226562
2007-06-08,106.32453918457031
2007-06-11,106.5075912475586
2007-06-12,105.34607696533203
2007-06-13,106.92289733886719
2007-06-14,107.6057357788086
2007-06-15,108.21802520751953
2007-06-18,108.09072875976562
2007-06-19,108.359375
2007-06-20,106.85354614257812
2007-06-21,107.44740295410156
2007-06-22,106.43640899658203
2007-06-25,105.9273681640625
2007-06-26,104.8386459350586
2007-06-27,106.33032989501953
2007-06-28,106.31622314453125
2007-06-29,106.3515853881836
2007-07-02,107.31305694580078
2007-07-03,107.70188903808594
2007-07-05,107.58882141113281
2007-07-06,108.15435791015625
2007-07-09,108.23920440673828
2007-07-10,106.69795227050781
2007-07-11,107.45447540283203
2007-07-12,109.15117645263672
2007-07-13,109.47642517089844
2007-07-16,109.46231079101562
2007-07-17,109.40573120117188
2007-07-18,109.20781707763672
2007-07-19,109.63197326660156
2007-07-20,108.52201080322266
2007-07-23,108.85424041748047
2007-07-24,106.9666519165039
2007-07-25,107.18580627441406
2007-07-26,104.64773559570312
2007-07-27,102.59039306640625
2007-07-30,104.19525909423828
2007-07-31,103.02166748046875
2007-08-01,103.52363586425781
2007-08-02,104.350830078125
2007-08-03,101.66425323486328
2007-08-06,103.36810302734375
2007-08-07,104.47098541259766
2007-08-08,105.9273681640625
2007-08-09,102.78833770751953
2007-08-10,102.30762481689453
2007-08-13,102.67525482177734
2007-08-14,101.10575103759766
2007-08-15,99.71298217773438
2007-08-16,100.46239471435547
2007-08-17,102.30762481689453
2007-08-20,102.25810241699219
2007-08-21,102.46316528320312
2007-08-22,103.67921447753906
2007-08-23,103.58731079101562
2007-08-24,104.8669204711914
2007-08-27,103.89127349853516
2007-08-28,101.6076889038086
2007-08-29,103.60140228271484
2007-08-30,103.32569885253906
2007-08-31,104.34371948242188
2007-09-04,105.39713287353516
2007-09-05,104.48507690429688
2007-09-06,104.72550201416016
2007-09-07,103.2691421508789
2007-09-10,103.07113647460938
2007-09-11,104.27300262451172
2007-09-12,104.54176330566406
2007-09-13,105.27690124511719
2007-09-14,105.26985168457031
2007-09-17,104.70428466796875
2007-09-18,107.78675079345703
2007-09-19,108.42301177978516
2007-09-20,107.6595458984375
2007-09-21,107.95001983642578
2007-09-24,107.75110626220703
2007-09-25,107.53804779052734
2007-09-26,108.10630798339844
2007-09-27,108.74560546875
2007-09-28,108.38331604003906
2007-10-01,109.60511779785156
2007-10-02,109.4559326171875
2007-10-03,109.2357406616211
2007-10-04,109.40617370605469
2007-10-05,110.70613861083984
2007-10-08,110.11656188964844
2007-10-09,111.15364837646484
2007-10-10,110.96900177001953
2007-10-11,110.43617248535156
2007-10-12,111.04707336425781
2007-10-15,110.1093978881836
2007-10-16,109.2357406616211
2007-10-17,109.56954193115234
2007-10-18,109.17178344726562
2007-10-19,106.31620788574219
2007-10-22,106.9342269897461
2007-10-23,107.80083465576172
2007-10-24,107.60198974609375
2007-10-25,107.85762786865234
2007-10-26,109.12206268310547
2007-10-29,109.48439025878906
2007-10-30,108.72428131103516
2007-10-31,109.85370635986328
2007-11-01,107.28230285644531
2007-11-02,107.403076171875
2007-11-05,106.58614349365234
2007-11-06,108.02108764648438
2007-11-07,105.0660171508789
2007-11-08,104.53326416015625
2007-11-09,103.09839630126953
2007-11-12,102.07549285888672
2007-11-13,105.18683624267578
2007-11-14,104.89551544189453
2007-11-15,103.38256072998047
2007-11-16,103.56013488769531
2007-11-19,102.11808776855469
2007-11-20,102.74323272705078
2007-11-21,100.640625
2007-11-23,102.38097381591797
2007-11-26,100.1220703125
2007-11-27,101.27283477783203
2007-11-28,104.51197052001953
2007-11-29,104.54754638671875
2007-11-30,105.59880828857422
2007-12-03,104.9026870727539
2007-12-04,103.96503448486328
2007-12-05,105.70532989501953
2007-12-06,107.21835327148438
2007-12-07,107.19705200195312
2007-12-10,108.02816009521484
2007-12-11,105.0660171508789
2007-12-12,106.10315704345703
2007-12-13,105.8829116821289
2007-12-14,104.54036712646484
2007-12-17,103.04869079589844
2007-12-18,103.62409973144531
2007-12-19,103.62409973144531
2007-12-20,104.2775650024414
2007-12-21,105.78076934814453
2007-12-24,106.56626892089844
2007-12-26,106.79476165771484
2007-12-27,105.4522476196289
2007-12-28,105.18807220458984
2007-12-31,104.40968322753906
2008-01-02,103.49557495117188
2008-01-03,103.44562530517578
2008-01-04,100.9104995727539
2008-01-07,100.8248519897461
2008-01-08,99.19668579101562
2008-01-09,100.23931121826172
2008-01-10,100.89624786376953
2008-01-11,100.0821533203125
2008-01-14,100.88914489746094
2008-01-15,98.66826629638672
2008-01-16,97.81847381591797
2008-01-17,95.28336334228516
2008-01-18,94.30503845214844
2008-01-22,93.34813690185547
2008-01-23,95.59043884277344
2008-01-24,96.39739227294922
2008-01-25,95.0048599243164
2008-01-28,96.5759506225586
2008-01-29,97.05438232421875
2008-01-30,96.34027099609375
2008-01-31,98.09697723388672
2008-02-01,99.6751480102539
2008-02-04,98.41835021972656
2008-02-05,95.78325653076172
2008-02-06,95.01200866699219
2008-02-07,95.64042663574219
2008-02-08,95.02627563476562
2008-02-11,95.51187896728516
2008-02-12,96.39739227294922
2008-02-13,97.38286590576172
2008-02-14,96.52592468261719
2008-02-15,96.50454711914062
2008-02-19,96.77587890625
2008-02-20,97.06150817871094
2008-02-21,96.25455474853516
2008-02-22,96.84729766845703
2008-02-25,98.06838989257812
2008-02-26,98.803955078125
2008-02-27,98.70392608642578
2008-02-28,97.73992919921875
2008-02-29,95.5619125366211
2008-03-03,95.33336639404297
2008-03-04,94.96918487548828
2008-03-05,95.56904602050781
2008-03-06,93.5909194946289
2008-03-07,92.62692260742188
2008-03-10,91.40579986572266
2008-03-11,94.69068145751953
2008-03-12,93.80516052246094
2008-03-13,94.01225280761719
2008-03-14,92.55547332763672
2008-03-17,91.6199951171875
2008-03-18,95.42619323730469
2008-03-19,93.06253814697266
2008-03-20,94.78628540039062
2008-03-24,96.68087768554688
2008-03-25,96.77416229248047
2008-03-26,95.59000396728516
2008-03-27,95.28865051269531
2008-03-28,94.37720489501953
2008-03-31,94.70732116699219
2008-04-01,98.0372085571289
2008-04-02,98.1017837524414
2008-04-03,98.34579467773438
2008-04-04,98.2381591796875
2008-04-07,98.28839874267578
2008-04-08,98.18789672851562
2008-04-09,97.47747039794922
2008-04-10,97.61382293701172
2008-04-11,95.71922302246094
2008-04-14,95.39629364013672
2008-04-15,95.61872863769531
2008-04-16,98.2094497680664
2008-04-17,98.35298156738281
2008-04-18,99.37918853759766
2008-04-21,99.42939758300781
2008-04-22,98.99170684814453
2008-04-23,98.83377838134766
2008-04-24,99.2643814086914
2008-04-25,100.18293762207031
2008-04-28,100.2044677734375
2008-04-29,99.80982208251953
2008-04-30,99.22129821777344
2008-05-01,101.27377319335938
2008-05-02,101.55368041992188
2008-05-05,101.06565856933594
2008-05-06,101.9411849975586
2008-05-07,100.12559509277344
2008-05-08,99.86719512939453
2008-05-09,99.68061828613281
2008-05-12,100.80015563964844
2008-05-13,100.814453125
2008-05-14,101.0225830078125
2008-05-15,102.28565216064453
2008-05-16,102.37898254394531
2008-05-19,102.65882110595703
2008-05-20,101.82637786865234
2008-05-21,100.10401916503906
2008-05-22,100.11840057373047
2008-05-23,98.7763900756836
